"transcript_id","biotype","gene_id","gene_name"
"ENST00000338508","protein_coding","ENSG00000162105","SHANK2"
"ENST00000338602","protein_coding","ENSG00000156222","SLC28A1"
"ENST00000338625","protein_coding","ENSG00000102743","SLC25A15"
"ENST00000338700","protein_coding","ENSG00000109654","TRIM2"
"ENST00000338911","protein_coding","ENSG00000128242","GAL3ST1"
"ENST00000339024","protein_coding","ENSG00000156265","MAP3K7CL"
"ENST00000339139","protein_coding","ENSG00000124490","CRISP2"
"ENST00000339463","protein_coding","ENSG00000165702","GFI1B"
"ENST00000339534","protein_coding","ENSG00000187969","ZCCHC13"
"ENST00000339673","protein_coding","ENSG00000152592","DMP1"
"ENST00000340345","protein_coding","ENSG00000188694","KRTAP24-1"
"ENST00000340446","protein_coding","ENSG00000189139","FSCB"
"ENST00000340827","protein_coding","ENSG00000167014","TERB2"
"ENST00000341062","protein_coding","ENSG00000176979","TRIM60"
"ENST00000341418","protein_coding","ENSG00000188779","SKOR1"
"ENST00000341462","protein_coding","ENSG00000077782","FGFR1"
"ENST00000341495","protein_coding","ENSG00000188056","TREML4"
"ENST00000341584","protein_coding","ENSG00000170099","SERPINA6"
"ENST00000341689","protein_coding","ENSG00000187806","TMEM202"
"ENST00000341723","protein_coding","ENSG00000188175","HEPACAM2"
"ENST00000341958","protein_coding","ENSG00000149043","SYT8"
"ENST00000341959","protein_coding","ENSG00000278889","OR2S2"
"ENST00000342056","protein_coding","ENSG00000185760","KCNQ5"
"ENST00000342175","protein_coding","ENSG00000155657","TTN"
"ENST00000342301","protein_coding","ENSG00000028277","POU2F2"
"ENST00000342929","protein_coding","ENSG00000173572","NLRP13"
"ENST00000343055","protein_coding","ENSG00000273111","LYPD4"
"ENST00000343063","protein_coding","ENSG00000144488","ESPNL"
"ENST00000343111","protein_coding","ENSG00000050748","MAPK9"
"ENST00000343139","protein_coding","ENSG00000196735","HLA-DQA1"
"ENST00000343257","protein_coding","ENSG00000188037","CLCN1"
"ENST00000344013","protein_coding","ENSG00000089356","FXYD3"
"ENST00000344113","protein_coding","ENSG00000054654","SYNE2"
"ENST00000344265","protein_coding","ENSG00000064835","POU1F1"
"ENST00000344363","protein_coding","ENSG00000221880","KRTAP1-3"
"ENST00000344373","protein_coding","ENSG00000131355","ADGRE3"
"ENST00000344545","protein_coding","ENSG00000170777","TPD52L3"
"ENST00000344622","protein_coding","ENSG00000168621","GDNF"
"ENST00000344636","protein_coding","ENSG00000187510","PLEKHG7"
"ENST00000344731","protein_coding","ENSG00000197641","SERPINB13"
"ENST00000344785","protein_coding","ENSG00000132819","RBM38"
"ENST00000344954","protein_coding","ENSG00000151702","FLI1"
"ENST00000345540","protein_coding","ENSG00000189013","KIR2DL4"
"ENST00000345728","protein_coding","ENSG00000149781","FERMT3"
"ENST00000345732","protein_coding","ENSG00000156738","MS4A1"
"ENST00000345781","protein_coding","ENSG00000182872","RBM10"
"ENST00000345847","protein_coding","ENSG00000198090","KRTAP4-6"
"ENST00000346587","protein_coding","ENSG00000189013","KIR2DL4"
"ENST00000346753","protein_coding","ENSG00000187045","TMPRSS6"
"ENST00000347397","protein_coding","ENSG00000125823","CSTL1"
"ENST00000348931","protein_coding","ENSG00000186075","ZPBP2"
"ENST00000349114","protein_coding","ENSG00000104055","TGM5"
"ENST00000349184","protein_coding","ENSG00000164485","IL22RA2"
"ENST00000349552","protein_coding","ENSG00000167104","BPIFB6"
"ENST00000349721","protein_coding","ENSG00000080503","SMARCA2"
"ENST00000349847","protein_coding","ENSG00000136155","SCEL"
"ENST00000350849","protein_coding","ENSG00000124215","CDH26"
"ENST00000351017","protein_coding","ENSG00000130396","AFDN"
"ENST00000351270","protein_coding","ENSG00000148702","HABP2"
"ENST00000351691","protein_coding","ENSG00000131323","TRAF3"
"ENST00000351839","protein_coding","ENSG00000165119","HNRNPK"
"ENST00000353868","protein_coding","ENSG00000106459","NRF1"
"ENST00000354353","protein_coding","ENSG00000156113","KCNMA1"
"ENST00000354558","protein_coding","ENSG00000175216","CKAP5"
"ENST00000354593","protein_coding","ENSG00000160868","CYP3A4"
"ENST00000354625","protein_coding","ENSG00000198208","RPS6KL1"
"ENST00000354667","protein_coding","ENSG00000122566","HNRNPA2B1"
"ENST00000354855","protein_coding","ENSG00000150045","KLRF1"
"ENST00000354897","protein_coding","ENSG00000048740","CELF2"
"ENST00000355095","protein_coding","ENSG00000234444","ZNF736"
"ENST00000355173","protein_coding","ENSG00000183092","BEGAIN"
"ENST00000355243","protein_coding","ENSG00000075891","PAX2"
"ENST00000355497","protein_coding","ENSG00000136944","LMX1B"
"ENST00000355574","protein_coding","ENSG00000112053","SLC26A8"
"ENST00000355784","protein_coding","ENSG00000197591","OR11L1"
"ENST00000355849","protein_coding","ENSG00000131773","KHDRBS3"
"ENST00000356005","protein_coding","ENSG00000115414","FN1"
"ENST00000356130","protein_coding","ENSG00000280090","OR8B4"
"ENST00000356245","protein_coding","ENSG00000145907","G3BP1"
"ENST00000356271","protein_coding","ENSG00000008838","MED24"
"ENST00000356517","protein_coding","ENSG00000197953","AADACL2"
"ENST00000356588","protein_coding","ENSG00000213265","TSGA13"
"ENST00000356661","protein_coding","ENSG00000198681","MAGEA1"
"ENST00000356667","protein_coding","ENSG00000096088","PGC"
"ENST00000356674","protein_coding","ENSG00000122566","HNRNPA2B1"
"ENST00000356728","protein_coding","ENSG00000143365","RORC"
"ENST00000356897","protein_coding","ENSG00000197272","IL27"
"ENST00000357377","protein_coding","ENSG00000197786","OR5B17"
"ENST00000357428","protein_coding","ENSG00000077254","USP33"
"ENST00000357759","protein_coding","ENSG00000114455","HHLA2"
"ENST00000357867","protein_coding","ENSG00000115414","FN1"
"ENST00000358062","protein_coding","ENSG00000198947","DMD"
"ENST00000358146","protein_coding","ENSG00000173253","DMRT2"
"ENST00000358178","protein_coding","ENSG00000167633","KIR3DL1"
"ENST00000358292","protein_coding","ENSG00000163534","FCRL1"
"ENST00000358657","protein_coding","ENSG00000050438","SLC4A8"
"ENST00000358671","protein_coding","ENSG00000072694","FCGR2B"
"ENST00000358859","protein_coding","ENSG00000197651","CCER1"
"ENST00000358966","protein_coding","ENSG00000152904","GGPS1"
"ENST00000358970","protein_coding","ENSG00000183206","POTEC"
"ENST00000359073","protein_coding","ENSG00000146576","INTS15"
"ENST00000359085","protein_coding","ENSG00000189013","KIR2DL4"
"ENST00000359125","protein_coding","ENSG00000075043","KCNQ2"
"ENST00000359151","protein_coding","ENSG00000134545","KLRC1"
"ENST00000359202","protein_coding","ENSG00000132446","FTHL17"
"ENST00000359240","protein_coding","ENSG00000168594","ADAM29"
"ENST00000359286","protein_coding","ENSG00000196946","ZNF705A"
"ENST00000359350","protein_coding","ENSG00000176895","OR51A7"
"ENST00000359548","protein_coding","ENSG00000186281","GPAT2"
"ENST00000359596","protein_coding","ENSG00000196218","RYR1"
"ENST00000359610","protein_coding","ENSG00000196171","OR6K2"
"ENST00000359650","protein_coding","ENSG00000163218","PGLYRP4"
"ENST00000359671","protein_coding","ENSG00000115414","FN1"
"ENST00000359747","protein_coding","ENSG00000175065","DSG4"
"ENST00000360213","protein_coding","ENSG00000197790","OR52M1"
"ENST00000360374","protein_coding","ENSG00000198283","OR5B21"
"ENST00000360524","protein_coding","ENSG00000170160","CCDC144A"
"ENST00000360529","protein_coding","ENSG00000116852","KIF21B"
"ENST00000360542","protein_coding","ENSG00000197683","KRTAP26-1"
"ENST00000360617","protein_coding","ENSG00000142515","KLK3"
"ENST00000360648","protein_coding","ENSG00000077264","PAK3"
"ENST00000360771","protein_coding","ENSG00000170180","GYPA"
"ENST00000360872","protein_coding","ENSG00000213658","LAT"
"ENST00000361134","protein_coding","ENSG00000198569","SLC34A3"
"ENST00000361391","protein_coding","ENSG00000198561","CTNND1"
"ENST00000361726","protein_coding","ENSG00000169562","GJB1"
"ENST00000361732","protein_coding","ENSG00000152942","RAD17"
"ENST00000361779","protein_coding","ENSG00000136689","IL1RN"
"ENST00000361803","protein_coding","ENSG00000144057","ST6GAL2"
"ENST00000361824","protein_coding","ENSG00000143452","HORMAD1"
"ENST00000361874","protein_coding","ENSG00000204843","DCTN1"
"ENST00000361883","protein_coding","ENSG00000221852","KRTAP1-5"
"ENST00000361926","protein_coding","ENSG00000198844","ARHGEF15"
"ENST00000361941","protein_coding","ENSG00000095637","SORBS1"
"ENST00000361980","protein_coding","ENSG00000102078","SLC25A14"
"ENST00000366476","protein_coding","ENSG00000162727","OR2M5"
"ENST00000366485","protein_coding","ENSG00000241128","OR14A2"
"ENST00000366488","protein_coding","ENSG00000169224","GCSAML"
"ENST00000366491","protein_coding","ENSG00000169224","GCSAML"
"ENST00000366496","protein_coding","ENSG00000162711","NLRP3"
"ENST00000366738","protein_coding","ENSG00000162910","MRPL55"
"ENST00000366741","protein_coding","ENSG00000162910","MRPL55"
"ENST00000366875","protein_coding","ENSG00000178395","CCDC185"
"ENST00000366985","protein_coding","ENSG00000162772","ATF3"
"ENST00000367015","protein_coding","ENSG00000143469","SYT14"
"ENST00000367025","protein_coding","ENSG00000009790","TRAF3IP3"
"ENST00000367049","protein_coding","ENSG00000203710","CR1"
"ENST00000367052","protein_coding","ENSG00000203710","CR1"
"ENST00000367093","protein_coding","ENSG00000162892","IL24"
"ENST00000367096","protein_coding","ENSG00000162891","IL20"
"ENST00000367098","protein_coding","ENSG00000162891","IL20"
"ENST00000367135","protein_coding","ENSG00000174502","SLC26A9"
"ENST00000367225","protein_coding","ENSG00000091844","RGS17"
"ENST00000367251","protein_coding","ENSG00000131018","SYNE1"
"ENST00000367258","protein_coding","ENSG00000117153","KLHL12"
"ENST00000367278","protein_coding","ENSG00000133067","LGR6"
"ENST00000367308","protein_coding","ENSG00000120254","MTHFD1L"
"ENST00000367364","protein_coding","ENSG00000081237","PTPRC"
"ENST00000367412","protein_coding","ENSG00000143278","F13B"
"ENST00000367415","protein_coding","ENSG00000080910","CFHR2"
"ENST00000367416","protein_coding","ENSG00000134365","CFHR4"
"ENST00000367483","protein_coding","ENSG00000116690","PRG4"
"ENST00000367535","protein_coding","ENSG00000116701","NCF2"
"ENST00000367536","protein_coding","ENSG00000116701","NCF2"
"ENST00000367547","protein_coding","ENSG00000157060","SHCBP1L"
"ENST00000367614","protein_coding","ENSG00000162782","TDRD5"
"ENST00000367618","protein_coding","ENSG00000162779","AXDND1"
"ENST00000367641","protein_coding","ENSG00000240021","TEX35"
"ENST00000367721","protein_coding","ENSG00000117560","FASLG"
"ENST00000367776","protein_coding","ENSG00000007908","SELE"
"ENST00000367815","protein_coding","ENSG00000143153","ATP1B1"
"ENST00000367851","protein_coding","ENSG00000143199","ADCY10"
"ENST00000367931","protein_coding","ENSG00000146378","TAAR2"
"ENST00000368034","protein_coding","ENSG00000122223","CD244"
"ENST00000368037","protein_coding","ENSG00000122224","LY9"
"ENST00000368054","protein_coding","ENSG00000066294","CD84"
"ENST00000368059","protein_coding","ENSG00000162739","SLAMF6"
"ENST00000368061","protein_coding","ENSG00000162738","VANGL2"
"ENST00000368140","protein_coding","ENSG00000163564","PYHIN1"
"ENST00000368168","protein_coding","ENSG00000158485","CD1B"
"ENST00000368174","protein_coding","ENSG00000073754","CD5L"
"ENST00000368176","protein_coding","ENSG00000163534","FCRL1"
"ENST00000368248","protein_coding","ENSG00000172673","THEMIS"
"ENST00000368250","protein_coding","ENSG00000172673","THEMIS"
"ENST00000368299","protein_coding","ENSG00000160789","LMNA"
"ENST00000368383","protein_coding","ENSG00000163462","TRIM46"
"ENST00000368393","protein_coding","ENSG00000185499","MUC1"
"ENST00000368508","protein_coding","ENSG00000047936","ROS1"
"ENST00000368714","protein_coding","ENSG00000196154","S100A4"
"ENST00000368722","protein_coding","ENSG00000143556","S100A7"
"ENST00000368728","protein_coding","ENSG00000184330","S100A7A"
"ENST00000368729","protein_coding","ENSG00000184330","S100A7A"
"ENST00000368737","protein_coding","ENSG00000163221","S100A12"
"ENST00000368739","protein_coding","ENSG00000163218","PGLYRP4"
"ENST00000368748","protein_coding","ENSG00000159516","SPRR2G"
"ENST00000368775","protein_coding","ENSG00000198854","C1orf68"
"ENST00000368779","protein_coding","ENSG00000187173","LCE2A"
"ENST00000368780","protein_coding","ENSG00000159455","LCE2B"
"ENST00000368789","protein_coding","ENSG00000185966","LCE3E"
"ENST00000368801","protein_coding","ENSG00000197915","HRNR"
"ENST00000368806","protein_coding","ENSG00000182898","TCHHL1"
"ENST00000368898","protein_coding","ENSG00000213185","FAM24B"
"ENST00000368909","protein_coding","ENSG00000187908","DMBT1"
"ENST00000368955","protein_coding","ENSG00000187908","DMBT1"
"ENST00000368995","protein_coding","ENSG00000143452","HORMAD1"
"ENST00000369115","protein_coding","ENSG00000143401","ANP32E"
"ENST00000369212","protein_coding","ENSG00000152034","MCHR2"
"ENST00000369239","protein_coding","ENSG00000132424","PNISR"
"ENST00000369310","protein_coding","ENSG00000148735","PLEKHS1"
"ENST00000369354","protein_coding","ENSG00000178104","PDE4DIP"
"ENST00000369458","protein_coding","ENSG00000134258","VTCN1"
"ENST00000369518","protein_coding","ENSG00000198765","SYCP1"
"ENST00000369529","protein_coding","ENSG00000203870","SMIM9"
"ENST00000369538","protein_coding","ENSG00000116748","AMPD1"
"ENST00000369555","protein_coding","ENSG00000163349","HIPK1"
"ENST00000369622","protein_coding","ENSG00000135316","SYNCRIP"
"ENST00000369805","protein_coding","ENSG00000198758","EPS8L3"
"ENST00000369823","protein_coding","ENSG00000134184","GSTM1"
"ENST00000369983","protein_coding","ENSG00000107862","GBF1"
"ENST00000370001","protein_coding","ENSG00000162641","AKNAD1"
"ENST00000370007","protein_coding","ENSG00000166197","NOLC1"
"ENST00000370011","protein_coding","ENSG00000102030","NAA10"
"ENST00000370098","protein_coding","ENSG00000125531","FNDC11"
"ENST00000370224","protein_coding","ENSG00000075043","KCNQ2"
"ENST00000370250","protein_coding","ENSG00000095539","SEMA4G"
"ENST00000370251","protein_coding","ENSG00000063587","ZNF275"
"ENST00000370318","protein_coding","ENSG00000164430","CGAS"
"ENST00000370346","protein_coding","ENSG00000125533","BHLHE23"
"ENST00000370389","protein_coding","ENSG00000137948","BRDT"
"ENST00000370399","protein_coding","ENSG00000069702","TGFBR3"
"ENST00000370503","protein_coding","ENSG00000189252","SPANXN3"
"ENST00000370540","protein_coding","ENSG00000203933","CXorf66"
"ENST00000370586","protein_coding","ENSG00000166024","R3HCC1L"
"ENST00000370788","protein_coding","ENSG00000151914","DST"
"ENST00000370864","protein_coding","ENSG00000137251","TINAG"
"ENST00000370910","protein_coding","ENSG00000147255","IGSF1"
"ENST00000370927","protein_coding","ENSG00000165675","ENOX2"
"ENST00000371006","protein_coding","ENSG00000203963","C1orf141"
"ENST00000371172","protein_coding","ENSG00000197430","OPALIN"
"ENST00000371173","protein_coding","ENSG00000124256","ZBP1"
"ENST00000371197","protein_coding","ENSG00000203972","GLYATL3"
"ENST00000371220","protein_coding","ENSG00000153294","ADGRF4"
"ENST00000371311","protein_coding","ENSG00000236446","CT47B1"
"ENST00000371454","protein_coding","ENSG00000157193","LRP8"
"ENST00000371483","protein_coding","ENSG00000186188","FFAR4"
"ENST00000371546","protein_coding","ENSG00000176884","GRIN1"
"ENST00000371555","protein_coding","ENSG00000176884","GRIN1"
"ENST00000371561","protein_coding","ENSG00000176884","GRIN1"
"ENST00000371667","protein_coding","ENSG00000165338","HECTD2"
"ENST00000371723","protein_coding","ENSG00000165689","ENTR1"
"ENST00000371766","protein_coding","ENSG00000122133","PAEP"
"ENST00000371781","protein_coding","ENSG00000160349","LCN1"
"ENST00000371836","protein_coding","ENSG00000186094","AGBL4"
"ENST00000371885","protein_coding","ENSG00000162366","PDZK1IP1"
"ENST00000371894","protein_coding","ENSG00000204019","CT83"
"ENST00000371905","protein_coding","ENSG00000187048","CYP4A11"
"ENST00000371921","protein_coding","ENSG00000102021","LUZP4"
"ENST00000372064","protein_coding","ENSG00000112715","VEGFA"
"ENST00000372066","protein_coding","ENSG00000122367","LDB3"
"ENST00000372126","protein_coding","ENSG00000188373","GPR15LG"
"ENST00000372443","protein_coding","ENSG00000156113","KCNMA1"
"ENST00000372515","protein_coding","ENSG00000124574","ABCC10"
"ENST00000372585","protein_coding","ENSG00000137204","SLC22A7"
"ENST00000372739","protein_coding","ENSG00000197694","SPTAN1"
"ENST00000372856","protein_coding","ENSG00000090621","PABPC4"
"ENST00000372857","protein_coding","ENSG00000090621","PABPC4"
"ENST00000372966","protein_coding","ENSG00000007952","NOX1"
"ENST00000373083","protein_coding","ENSG00000096264","NCR2"
"ENST00000373094","protein_coding","ENSG00000102290","PCDH11X"
"ENST00000373122","protein_coding","ENSG00000095970","TREM2"
"ENST00000373187","protein_coding","ENSG00000196090","PTPRT"
"ENST00000373190","protein_coding","ENSG00000196090","PTPRT"
"ENST00000373198","protein_coding","ENSG00000196090","PTPRT"
"ENST00000373201","protein_coding","ENSG00000196090","PTPRT"
"ENST00000373278","protein_coding","ENSG00000124721","DNAH8"
"ENST00000373409","protein_coding","ENSG00000244474","UGT1A4"
"ENST00000373414","protein_coding","ENSG00000288705","UGT1A5"
"ENST00000373445","protein_coding","ENSG00000242515","UGT1A10"
"ENST00000373450","protein_coding","ENSG00000242366","UGT1A8"
"ENST00000373474","protein_coding","ENSG00000136944","LMX1B"
"ENST00000373498","protein_coding","ENSG00000119487","MAPKAP1"
"ENST00000373587","protein_coding","ENSG00000136931","NR5A1"
"ENST00000373603","protein_coding","ENSG00000119408","NEK6"
"ENST00000373655","protein_coding","ENSG00000121753","ADGRB2"
"ENST00000373669","protein_coding","ENSG00000102309","PIN4"
