"gene_id","n_LRonly_isoforms","gene_name"
"ENSG00000167522",3,"ANKRD11"
"ENSG00000168036",3,"CTNNB1"
"ENSG00000168137",3,"SETD5"
"ENSG00000168314",3,"MOBP"
"ENSG00000168594",3,"ADAM29"
"ENSG00000169255",3,"B3GALNT1"
"ENSG00000169379",3,"ARL13B"
"ENSG00000169554",3,"ZEB2"
"ENSG00000169562",3,"GJB1"
"ENSG00000169933",3,"FRMPD4"
"ENSG00000170484",3,"KRT74"
"ENSG00000170956",3,"CEACAM3"
"ENSG00000171759",3,"PAH"
"ENSG00000172349",3,"IL16"
"ENSG00000172354",3,"GNB2"
"ENSG00000173041",3,"ZNF680"
"ENSG00000173699",3,"SPATA3"
"ENSG00000174125",3,"TLR1"
"ENSG00000174837",3,"ADGRE1"
"ENSG00000176124",3,"DLEU1"
"ENSG00000176659",3,"LINC02910"
"ENSG00000177301",3,"KCNA2"
"ENSG00000177374",3,"HIC1"
"ENSG00000177398",3,"UMODL1"
"ENSG00000178209",3,"PLEC"
"ENSG00000179213",3,"SIGLECL1"
"ENSG00000179626",3,"OR6C4"
"ENSG00000181027",3,"FKRP"
"ENSG00000181163",3,"NPM1"
"ENSG00000182346",3,"DAOA"
"ENSG00000183735",3,"TBK1"
"ENSG00000183747",3,"ACSM2A"
"ENSG00000185046",3,"ANKS1B"
"ENSG00000185433",3,"LINC00158"
"ENSG00000185640",3,"KRT79"
"ENSG00000185662",3,"SMIM23"
"ENSG00000185686",3,"PRAME"
"ENSG00000185873",3,"TMPRSS11B"
"ENSG00000186318",3,"BACE1"
"ENSG00000186329",3,"TMEM212"
"ENSG00000186526",3,"CYP4F8"
"ENSG00000186652",3,"PRG2"
"ENSG00000186818",3,"LILRB4"
"ENSG00000187116",3,"LILRA5"
"ENSG00000188089",3,"PLA2G4E"
"ENSG00000188385",3,"JAKMIP3"
"ENSG00000188511",3,"MIR3667HG"
"ENSG00000189144",3,"ZNF573"
"ENSG00000196091",3,"MYBPC1"
"ENSG00000196218",3,"RYR1"
"ENSG00000196235",3,"SUPT5H"
"ENSG00000196735",3,"HLA-DQA1"
"ENSG00000197381",3,"ADARB1"
"ENSG00000197467",3,"COL13A1"
"ENSG00000197535",3,"MYO5A"
"ENSG00000197614",3,"MFAP5"
"ENSG00000197641",3,"SERPINB13"
"ENSG00000197658",3,"SLC22A24"
"ENSG00000197694",3,"SPTAN1"
"ENSG00000197928",3,"ZNF677"
"ENSG00000198838",3,"RYR3"
"ENSG00000198851",3,"CD3E"
"ENSG00000198947",3,"DMD"
"ENSG00000203963",3,"C1orf141"
"ENSG00000204536",3,"CCHCR1"
"ENSG00000204669",3,"C9orf57"
"ENSG00000204706",3,"MAMDC2-AS1"
"ENSG00000204979",3,"MS4A13"
"ENSG00000205181",3,"LINC00654"
"ENSG00000205786",3,"LINC01531"
"ENSG00000206075",3,"SERPINB5"
"ENSG00000206187",3,"LINC02346"
"ENSG00000206190",3,"ATP10A"
"ENSG00000213085",3,"CFAP45"
"ENSG00000213928",3,"IRF9"
"ENSG00000213963",3,"ENSG00000213963"
"ENSG00000215231",3,"LINC01020"
"ENSG00000215277",3,"RNF212B"
"ENSG00000215568",3,"GAB4"
"ENSG00000223528",3,"ENSG00000223528"
"ENSG00000223552",3,"CCR5AS"
"ENSG00000223956",3,"LINC01767"
"ENSG00000224609",3,"FGGY-DT"
"ENSG00000224743",3,"TEX26-AS1"
"ENSG00000224893",3,"LINC02840"
"ENSG00000224932",3,"LINC02262"
"ENSG00000224957",3,"LINC01266"
"ENSG00000225249",3,"LINC00378"
"ENSG00000225269",3,"LINC00705"
"ENSG00000225470",3,"JPX"
"ENSG00000225884",3,"ENSG00000225884"
"ENSG00000225889",3,"ENSG00000225889"
"ENSG00000226097",3,"ENSG00000226097"
"ENSG00000226133",3,"LINC02794"
"ENSG00000226197",3,"ENSG00000226197"
"ENSG00000226281",3,"ENSG00000226281"
"ENSG00000226409",3,"ENSG00000226409"
"ENSG00000226440",3,"LAMA4-AS1"
"ENSG00000226822",3,"LINC02785"
"ENSG00000226846",3,"LINC00348"
"ENSG00000226994",3,"ENSG00000226994"
"ENSG00000227124",3,"ZNF717"
"ENSG00000227155",3,"DOCK8-AS2"
"ENSG00000227510",3,"LINC01442"
"ENSG00000227528",3,"DIAPH3-AS1"
"ENSG00000227906",3,"SNAP25-AS1"
"ENSG00000227954",3,"TARID"
"ENSG00000228021",3,"ENSG00000228021"
"ENSG00000228044",3,"ENSG00000228044"
"ENSG00000228590",3,"MIR4432HG"
"ENSG00000228636",3,"LINC02663"
"ENSG00000228655",3,"ENSG00000228655"
"ENSG00000228793",3,"ENSG00000228793"
"ENSG00000229249",3,"LINC00446"
"ENSG00000229775",3,"LINC02624"
"ENSG00000229807",3,"XIST"
"ENSG00000229855",3,"ENSG00000229855"
"ENSG00000230303",3,"ENSG00000230303"
"ENSG00000230442",3,"ASB15-AS1"
"ENSG00000230645",3,"LINC01818"
"ENSG00000230725",3,"ENSG00000230725"
"ENSG00000230962",3,"LINC01520"
"ENSG00000231329",3,"ENSG00000231329"
"ENSG00000231492",3,"ENSG00000231492"
"ENSG00000231721",3,"LINC-PINT"
"ENSG00000231817",3,"LINC01198"
"ENSG00000231876",3,"ENSG00000231876"
"ENSG00000232170",3,"LINC00708"
"ENSG00000232294",3,"ENSG00000232294"
"ENSG00000232490",3,"OSBPL10-AS1"
"ENSG00000233117",3,"LINC00702"
"ENSG00000233153",3,"UBE2E2-DT"
"ENSG00000233237",3,"LINC00472"
"ENSG00000233288",3,"ENSG00000233288"
"ENSG00000233355",3,"CHRM3-AS2"
"ENSG00000233570",3,"LINC00690"
"ENSG00000233611",3,"GBX2-AS1"
"ENSG00000234147",3,"ENSG00000234147"
"ENSG00000234350",3,"ERICH2-DT"
"ENSG00000234377",3,"OBI1-AS1"
"ENSG00000234736",3,"FAM170B-AS1"
"ENSG00000234741",3,"GAS5"
"ENSG00000234967",3,"ENSG00000234967"
"ENSG00000235221",3,"LINC00383"
"ENSG00000235281",3,"ENSG00000235281"
"ENSG00000235538",3,"ENSG00000235538"
"ENSG00000236008",3,"LINC01814"
"ENSG00000236653",3,"LINC01923"
"ENSG00000236778",3,"INTS6-AS1"
"ENSG00000236911",3,"ENSG00000236911"
"ENSG00000236922",3,"LINC01378"
"ENSG00000237460",3,"LINC01661"
"ENSG00000237633",3,"ENSG00000237633"
"ENSG00000237803",3,"PIRAT1"
"ENSG00000238217",3,"LINC01877"
"ENSG00000239998",3,"LILRA2"
"ENSG00000240498",3,"CDKN2B-AS1"
"ENSG00000240990",3,"HOXA11-AS"
"ENSG00000241231",3,"ENSG00000241231"
"ENSG00000242440",3,"LINC02046"
"ENSG00000242759",3,"LINC00882"
"ENSG00000243137",3,"PSG4"
"ENSG00000243144",3,"LINC02932"
"ENSG00000243295",3,"CFAP20DC-DT"
"ENSG00000243818",3,"ENSG00000243818"
"ENSG00000244040",3,"IL12A-AS1"
"ENSG00000244414",3,"CFHR1"
"ENSG00000245526",3,"LINC00461"
"ENSG00000245573",3,"BDNF-AS"
"ENSG00000247516",3,"MIR4458HG"
"ENSG00000248373",3,"ENSG00000248373"
"ENSG00000248461",3,"LINC02119"
"ENSG00000248491",3,"ENSG00000248491"
"ENSG00000248515",3,"ENSG00000248515"
"ENSG00000248740",3,"LINC02428"
"ENSG00000249317",3,"ENSG00000249317"
"ENSG00000249343",3,"LINC01333"
"ENSG00000249464",3,"LINC01091"
"ENSG00000249700",3,"SRD5A3-AS1"
"ENSG00000249803",3,"ENSG00000249803"
"ENSG00000250038",3,"ENSG00000250038"
"ENSG00000250095",3,"NREP-AS1"
"ENSG00000250102",3,"LINC02377"
"ENSG00000250334",3,"LINC00989"
"ENSG00000250447",3,"LINC02105"
"ENSG00000250708",3,"LINC02269"
"ENSG00000250748",3,"MSRB3-AS1"
"ENSG00000251002",3,"TRD-AS1"
"ENSG00000251138",3,"LINC02882"
"ENSG00000251209",3,"LINC00923"
"ENSG00000251216",3,"ENSG00000251216"
"ENSG00000251339",3,"ENSG00000251339"
"ENSG00000253100",3,"ENSG00000253100"
"ENSG00000253279",3,"LINC02209"
"ENSG00000253281",3,"ENSG00000253281"
"ENSG00000253301",3,"LINC01606"
"ENSG00000253314",3,"LINC00293"
"ENSG00000253354",3,"ENSG00000253354"
"ENSG00000253438",3,"PCAT1"
"ENSG00000253628",3,"ENSG00000253628"
"ENSG00000253853",3,"ENSG00000253853"
"ENSG00000254083",3,"LINC01591"
"ENSG00000254111",3,"ENSG00000254111"
"ENSG00000254123",3,"LINC02839"
"ENSG00000254135",3,"ENSG00000254135"
"ENSG00000254211",3,"LINC01485"
"ENSG00000254361",3,"ENSG00000254361"
"ENSG00000255171",3,"LINC01499"
"ENSG00000255269",3,"LINC02710"
"ENSG00000255332",3,"LINC02756"
"ENSG00000255399",3,"TBX5-AS1"
"ENSG00000256022",3,"LINC02411"
"ENSG00000256343",3,"ENSG00000256343"
"ENSG00000256362",3,"LINC02375"
"ENSG00000256732",3,"ENSG00000256732"
"ENSG00000257817",3,"TBX3-AS1"
"ENSG00000258183",3,"LINC02392"
"ENSG00000258464",3,"ENSG00000258464"
"ENSG00000258502",3,"LINC02290"
"ENSG00000258526",3,"ENSG00000258526"
"ENSG00000258583",3,"LINC01500"
"ENSG00000258667",3,"HIF1A-AS3"
"ENSG00000258710",3,"LINC01193"
"ENSG00000258779",3,"LINC01568"
"ENSG00000259097",3,"ENSG00000259097"
"ENSG00000259225",3,"LINC02345"
"ENSG00000259234",3,"ANKRD34C-AS1"
"ENSG00000259542",3,"ENSG00000259542"
"ENSG00000259572",3,"LINC01491"
"ENSG00000259611",3,"LINC01582"
"ENSG00000259697",3,"ENSG00000259697"
"ENSG00000259905",3,"PWRN1"
"ENSG00000260071",3,"ENSG00000260071"
"ENSG00000260454",3,"LINC02957"
"ENSG00000260477",3,"LINC01584"
"ENSG00000260653",3,"MIR3147HG"
"ENSG00000260857",3,"ENSG00000260857"
"ENSG00000260926",3,"ENSG00000260926"
"ENSG00000261184",3,"ENSG00000261184"
"ENSG00000261218",3,"ENSG00000261218"
"ENSG00000261683",3,"LINC00838"
"ENSG00000261800",3,"ENSG00000261800"
"ENSG00000263609",3,"LINC02002"
"ENSG00000263765",3,"ENSG00000263765"
"ENSG00000266010",3,"GATA6-AS1"
"ENSG00000266014",3,"ENSG00000266014"
"ENSG00000267026",3,"ENSG00000267026"
"ENSG00000267215",3,"ENSG00000267215"
"ENSG00000267254",3,"ZNF790-AS1"
"ENSG00000267320",3,"ENSG00000267320"
"ENSG00000267452",3,"LINC02073"
"ENSG00000267465",3,"THEG5"
"ENSG00000267732",3,"ENSG00000267732"
"ENSG00000267779",3,"LINC01533"
"ENSG00000268318",3,"LINC01872"
"ENSG00000268566",3,"ENSG00000268566"
"ENSG00000268654",3,"MIMT1"
"ENSG00000272446",3,"ENSG00000272446"
"ENSG00000274461",3,"LINC02930"
"ENSG00000275212",3,"LINC02826"
"ENSG00000275830",3,"LINC03082"
"ENSG00000283462",3,"ENSG00000283462"
"ENSG00000284240",3,"LINC02801"
"ENSG00000284848",3,"LINC02359"
"ENSG00000284977",3,"ENSG00000284977"
"ENSG00000285053",3,"ENSG00000285053"
"ENSG00000285412",3,"ENSG00000285412"
"ENSG00000286785",3,"LINC01622"
"ENSG00000287225",3,"ENSG00000287225"
"ENSG00000287709",3,"ENSG00000287709"
"ENSG00000288558",3,"DUS4L-BCAP29"
"ENSG00000288669",3,"ENSG00000288669"
"ENSG00000289408",3,"ENSG00000289408"
"ENSG00000289591",3,"ENSG00000289591"
"ENSG00000290398",3,"ASNSP1"
"ENSG00000290751",3,"TCP10L3"
"ENSG00000291089",3,"ENSG00000291089"
"ENSG00000291108",3,"SEPTIN7P11"
"ENSG00000291154",3,"PMS2P4"
"ENSG00000291176",3,"ENSG00000291176"
"ENSG00000001497",2,"LAS1L"
"ENSG00000004399",2,"PLXND1"
"ENSG00000004455",2,"AK2"
"ENSG00000005302",2,"MSL3"
"ENSG00000005882",2,"PDK2"
"ENSG00000006071",2,"ABCC8"
"ENSG00000006283",2,"CACNA1G"
"ENSG00000007384",2,"RHBDF1"
"ENSG00000007516",2,"BAIAP3"
"ENSG00000007545",2,"CRAMP1"
"ENSG00000008086",2,"CDKL5"
"ENSG00000008283",2,"CYB561"
"ENSG00000008513",2,"ST3GAL1"
"ENSG00000008853",2,"RHOBTB2"
"ENSG00000009790",2,"TRAF3IP3"
"ENSG00000010610",2,"CD4"
"ENSG00000011243",2,"AKAP8L"
"ENSG00000011600",2,"TYROBP"
"ENSG00000012124",2,"CD22"
"ENSG00000013375",2,"PGM3"
"ENSG00000013441",2,"CLK1"
"ENSG00000018280",2,"SLC11A1"
"ENSG00000023041",2,"ZDHHC6"
"ENSG00000026103",2,"FAS"
"ENSG00000028116",2,"VRK2"
"ENSG00000038945",2,"MSR1"
"ENSG00000039139",2,"DNAH5"
"ENSG00000042980",2,"ADAM28"
"ENSG00000047936",2,"ROS1"
"ENSG00000048052",2,"HDAC9"
"ENSG00000049283",2,"EPN3"
"ENSG00000049656",2,"CLPTM1L"
"ENSG00000049759",2,"NEDD4L"
"ENSG00000050628",2,"PTGER3"
"ENSG00000050820",2,"BCAR1"
"ENSG00000054523",2,"KIF1B"
"ENSG00000054654",2,"SYNE2"
"ENSG00000055609",2,"KMT2C"
"ENSG00000057294",2,"PKP2"
"ENSG00000058272",2,"PPP1R12A"
"ENSG00000059145",2,"UNKL"
"ENSG00000062524",2,"LTK"
"ENSG00000064012",2,"CASP8"
"ENSG00000064225",2,"ST3GAL6"
"ENSG00000064692",2,"SNCAIP"
"ENSG00000064933",2,"PMS1"
"ENSG00000065150",2,"IPO5"
"ENSG00000065371",2,"ROPN1"
"ENSG00000065618",2,"COL17A1"
"ENSG00000066468",2,"FGFR2"
"ENSG00000067182",2,"TNFRSF1A"
"ENSG00000067715",2,"SYT1"
"ENSG00000068305",2,"MEF2A"
"ENSG00000068615",2,"REEP1"
"ENSG00000069206",2,"ADAM7"
"ENSG00000069849",2,"ATP1B3"
"ENSG00000070190",2,"DAPP1"
"ENSG00000070748",2,"CHAT"
"ENSG00000070831",2,"CDC42"
"ENSG00000070915",2,"SLC12A3"
"ENSG00000071189",2,"SNX13"
"ENSG00000072133",2,"RPS6KA6"
"ENSG00000072163",2,"LIMS2"
"ENSG00000072201",2,"LNX1"
"ENSG00000072609",2,"CHFR"
"ENSG00000072694",2,"FCGR2B"
"ENSG00000073282",2,"TP63"
"ENSG00000073417",2,"PDE8A"
"ENSG00000073754",2,"CD5L"
"ENSG00000073849",2,"ST6GAL1"
"ENSG00000074621",2,"SLC24A1"
"ENSG00000074706",2,"IPCEF1"
"ENSG00000075292",2,"ZNF638"
"ENSG00000076554",2,"TPD52"
"ENSG00000076928",2,"ARHGEF1"
"ENSG00000077232",2,"DNAJC10"
"ENSG00000077264",2,"PAK3"
"ENSG00000078124",2,"ACER3"
"ENSG00000078369",2,"GNB1"
"ENSG00000080910",2,"CFHR2"
"ENSG00000081923",2,"ATP8B1"
"ENSG00000082641",2,"NFE2L1"
"ENSG00000085998",2,"POMGNT1"
"ENSG00000086666",2,"ZFAND6"
"ENSG00000087258",2,"GNAO1"
"ENSG00000087460",2,"GNAS"
"ENSG00000087470",2,"DNM1L"
"ENSG00000088387",2,"DOCK9"
"ENSG00000088726",2,"TMEM40"
"ENSG00000088826",2,"SMOX"
"ENSG00000089012",2,"SIRPG"
"ENSG00000089101",2,"CFAP61"
"ENSG00000089127",2,"OAS1"
"ENSG00000089169",2,"RPH3A"
"ENSG00000089250",2,"NOS1"
"ENSG00000089597",2,"GANAB"
"ENSG00000089820",2,"ARHGAP4"
"ENSG00000090006",2,"LTBP4"
"ENSG00000090054",2,"SPTLC1"
"ENSG00000090512",2,"FETUB"
"ENSG00000090861",2,"AARS1"
"ENSG00000091137",2,"SLC26A4"
"ENSG00000092098",2,"RNF31"
"ENSG00000092758",2,"COL9A3"
"ENSG00000095066",2,"HOOK2"
"ENSG00000096996",2,"IL12RB1"
"ENSG00000099331",2,"MYO9B"
"ENSG00000099917",2,"MED15"
"ENSG00000100012",2,"SEC14L3"
"ENSG00000100034",2,"PPM1F"
"ENSG00000100146",2,"SOX10"
"ENSG00000100312",2,"ACR"
"ENSG00000100345",2,"MYH9"
"ENSG00000100346",2,"CACNA1I"
"ENSG00000100350",2,"FOXRED2"
"ENSG00000100448",2,"CTSG"
"ENSG00000100600",2,"LGMN"
"ENSG00000100697",2,"DICER1"
"ENSG00000101076",2,"HNF4A"
"ENSG00000101251",2,"SEL1L2"
"ENSG00000101871",2,"MID1"
"ENSG00000101916",2,"TLR8"
"ENSG00000101981",2,"F9"
"ENSG00000102145",2,"GATA1"
"ENSG00000102245",2,"CD40LG"
"ENSG00000102471",2,"NDFIP2"
"ENSG00000103047",2,"TANGO6"
"ENSG00000103266",2,"STUB1"
"ENSG00000103415",2,"HMOX2"
"ENSG00000104320",2,"NBN"
"ENSG00000104447",2,"TRPS1"
"ENSG00000104499",2,"GML"
"ENSG00000104755",2,"ADAM2"
"ENSG00000104763",2,"ASAH1"
"ENSG00000104783",2,"KCNN4"
"ENSG00000104918",2,"RETN"
"ENSG00000104921",2,"FCER2"
"ENSG00000104936",2,"DMPK"
"ENSG00000105122",2,"RASAL3"
"ENSG00000105198",2,"LGALS13"
"ENSG00000105388",2,"CEACAM5"
"ENSG00000105409",2,"ATP1A3"
"ENSG00000105492",2,"SIGLEC6"
"ENSG00000105723",2,"GSK3A"
"ENSG00000105819",2,"PMPCB"
"ENSG00000105926",2,"PALS2"
"ENSG00000105963",2,"ADAP1"
"ENSG00000105971",2,"CAV2"
"ENSG00000106128",2,"GHRHR"
"ENSG00000106290",2,"TAF6"
"ENSG00000106410",2,"NOBOX"
"ENSG00000106477",2,"CEP41"
"ENSG00000106536",2,"POU6F2"
"ENSG00000106617",2,"PRKAG2"
"ENSG00000106952",2,"TNFSF8"
"ENSG00000107104",2,"KANK1"
"ENSG00000107897",2,"ACBD5"
"ENSG00000107902",2,"LHPP"
"ENSG00000108342",2,"CSF3"
"ENSG00000108654",2,"DDX5"
"ENSG00000108946",2,"PRKAR1A"
"ENSG00000109099",2,"PMP22"
"ENSG00000109181",2,"UGT2B10"
"ENSG00000109471",2,"IL2"
"ENSG00000109576",2,"AADAT"
"ENSG00000109618",2,"SEPSECS"
"ENSG00000109686",2,"SH3D19"
"ENSG00000109689",2,"STIM2"
"ENSG00000110047",2,"EHD1"
"ENSG00000110171",2,"TRIM3"
"ENSG00000110245",2,"APOC3"
"ENSG00000110436",2,"SLC1A2"
"ENSG00000110887",2,"DAO"
"ENSG00000111196",2,"MAGOHB"
"ENSG00000111700",2,"SLCO1B3"
"ENSG00000111859",2,"NEDD9"
"ENSG00000112038",2,"OPRM1"
"ENSG00000112053",2,"SLC26A8"
"ENSG00000112337",2,"SLC17A2"
"ENSG00000112367",2,"FIG4"
"ENSG00000112414",2,"ADGRG6"
"ENSG00000112818",2,"MEP1A"
"ENSG00000112983",2,"BRD8"
"ENSG00000113263",2,"ITK"
"ENSG00000113303",2,"BTNL8"
"ENSG00000113448",2,"PDE4D"
"ENSG00000113520",2,"IL4"
"ENSG00000113580",2,"NR3C1"
"ENSG00000113600",2,"C9"
"ENSG00000113889",2,"KNG1"
"ENSG00000114204",2,"SERPINI2"
"ENSG00000114331",2,"ACAP2"
"ENSG00000114544",2,"SLC41A3"
"ENSG00000114656",2,"CFAP92"
"ENSG00000115159",2,"GPD2"
"ENSG00000115232",2,"ITGA4"
"ENSG00000115263",2,"GCG"
"ENSG00000115525",2,"ST3GAL5"
"ENSG00000115540",2,"MOB4"
"ENSG00000115602",2,"IL1RL1"
"ENSG00000115607",2,"IL18RAP"
"ENSG00000115648",2,"MLPH"
"ENSG00000115919",2,"KYNU"
"ENSG00000116141",2,"MARK1"
"ENSG00000116171",2,"SCP2"
"ENSG00000116337",2,"AMPD2"
"ENSG00000116690",2,"PRG4"
"ENSG00000116701",2,"NCF2"
"ENSG00000116748",2,"AMPD1"
"ENSG00000116852",2,"KIF21B"
"ENSG00000117322",2,"CR2"
"ENSG00000117407",2,"ARTN"
"ENSG00000117602",2,"RCAN3"
"ENSG00000118113",2,"MMP8"
"ENSG00000118308",2,"IRAG2"
"ENSG00000118515",2,"SGK1"
"ENSG00000118785",2,"SPP1"
"ENSG00000118855",2,"MFSD1"
"ENSG00000119042",2,"SATB2"
"ENSG00000119912",2,"IDE"
"ENSG00000120071",2,"KANSL1"
"ENSG00000120370",2,"GORAB"
"ENSG00000120699",2,"EXOSC8"
"ENSG00000120708",2,"TGFBI"
"ENSG00000120896",2,"SORBS3"
"ENSG00000120913",2,"PDLIM2"
"ENSG00000121057",2,"AKAP1"
"ENSG00000121104",2,"FAM117A"
"ENSG00000121335",2,"PRB2"
"ENSG00000121380",2,"BCL2L14"
"ENSG00000121742",2,"GJB6"
"ENSG00000121797",2,"CCRL2"
"ENSG00000121989",2,"ACVR2A"
"ENSG00000122133",2,"PAEP"
"ENSG00000122223",2,"CD244"
"ENSG00000122304",2,"PRM2"
"ENSG00000122417",2,"ODF2L"
"ENSG00000122512",2,"PMS2"
"ENSG00000123066",2,"MED13L"
"ENSG00000123106",2,"CCDC91"
"ENSG00000124140",2,"SLC12A5"
"ENSG00000124155",2,"PIGT"
"ENSG00000124313",2,"IQSEC2"
"ENSG00000124486",2,"USP9X"
"ENSG00000125375",2,"DMAC2L"
"ENSG00000125676",2,"THOC2"
"ENSG00000125815",2,"CST8"
"ENSG00000125864",2,"BFSP1"
"ENSG00000125888",2,"BANF2"
"ENSG00000125952",2,"MAX"
"ENSG00000125967",2,"NECAB3"
"ENSG00000126215",2,"XRCC3"
"ENSG00000126251",2,"GPR42"
"ENSG00000127324",2,"TSPAN8"
"ENSG00000127922",2,"SEM1"
"ENSG00000128271",2,"ADORA2A"
"ENSG00000128284",2,"APOL3"
"ENSG00000128482",2,"RNF112"
"ENSG00000128710",2,"HOXD10"
"ENSG00000128908",2,"INO80"
"ENSG00000128918",2,"ALDH1A2"
"ENSG00000129467",2,"ADCY4"
"ENSG00000129993",2,"CBFA2T3"
"ENSG00000130475",2,"FCHO1"
"ENSG00000130703",2,"OSBPL2"
"ENSG00000130844",2,"ZNF331"
"ENSG00000130881",2,"LRP3"
"ENSG00000131018",2,"SYNE1"
"ENSG00000131089",2,"ARHGEF9"
"ENSG00000131323",2,"TRAF3"
"ENSG00000131368",2,"MRPS25"
"ENSG00000131374",2,"TBC1D5"
"ENSG00000131379",2,"C3orf20"
"ENSG00000131748",2,"STARD3"
"ENSG00000131808",2,"FSHB"
"ENSG00000132024",2,"CC2D1A"
"ENSG00000132170",2,"PPARG"
"ENSG00000132321",2,"IQCA1"
"ENSG00000132514",2,"CLEC10A"
"ENSG00000132530",2,"XAF1"
"ENSG00000132535",2,"DLG4"
"ENSG00000132554",2,"RGS22"
"ENSG00000132639",2,"SNAP25"
"ENSG00000132704",2,"FCRL2"
"ENSG00000132740",2,"IGHMBP2"
"ENSG00000132819",2,"RBM38"
"ENSG00000133069",2,"TMCC2"
"ENSG00000133110",2,"POSTN"
"ENSG00000133121",2,"STARD13"
"ENSG00000133250",2,"ZNF414"
"ENSG00000133256",2,"PDE6B"
"ENSG00000133401",2,"PDZD2"
"ENSG00000133943",2,"DGLUCY"
"ENSG00000133961",2,"NUMB"
"ENSG00000133962",2,"CATSPERB"
"ENSG00000134028",2,"ADAMDEC1"
"ENSG00000134242",2,"PTPN22"
"ENSG00000134324",2,"LPIN1"
"ENSG00000134460",2,"IL2RA"
"ENSG00000134470",2,"IL15RA"
"ENSG00000134802",2,"SLC43A3"
"ENSG00000134900",2,"TPP2"
"ENSG00000134954",2,"ETS1"
"ENSG00000135114",2,"OASL"
"ENSG00000135175",2,"OCM2"
"ENSG00000135218",2,"CD36"
"ENSG00000135346",2,"CGA"
"ENSG00000135424",2,"ITGA7"
"ENSG00000135426",2,"TESPA1"
"ENSG00000135480",2,"KRT7"
"ENSG00000135837",2,"CEP350"
"ENSG00000136002",2,"ARHGEF4"
"ENSG00000136104",2,"RNASEH2B"
"ENSG00000136155",2,"SCEL"
"ENSG00000136504",2,"KAT7"
"ENSG00000136573",2,"BLK"
"ENSG00000136574",2,"GATA4"
"ENSG00000136634",2,"IL10"
"ENSG00000136696",2,"IL36B"
"ENSG00000136928",2,"GABBR2"
"ENSG00000136931",2,"NR5A1"
"ENSG00000136944",2,"LMX1B"
"ENSG00000137074",2,"APTX"
"ENSG00000137204",2,"SLC22A7"
"ENSG00000137251",2,"TINAG"
"ENSG00000137648",2,"TMPRSS4"
"ENSG00000137700",2,"SLC37A4"
"ENSG00000137752",2,"CASP1"
"ENSG00000138075",2,"ABCG5"
"ENSG00000138109",2,"CYP2C9"
"ENSG00000138115",2,"CYP2C8"
"ENSG00000138190",2,"EXOC6"
"ENSG00000138375",2,"SMARCAL1"
"ENSG00000138398",2,"PPIG"
"ENSG00000138674",2,"SEC31A"
"ENSG00000138688",2,"BLTP1"
"ENSG00000139182",2,"CLSTN3"
"ENSG00000139218",2,"SCAF11"
"ENSG00000139370",2,"SLC15A4"
"ENSG00000139626",2,"ITGB7"
"ENSG00000139737",2,"SLAIN1"
"ENSG00000140297",2,"GCNT3"
"ENSG00000140374",2,"ETFA"
"ENSG00000140403",2,"DNAJA4"
"ENSG00000140623",2,"SEPTIN12"
"ENSG00000140675",2,"SLC5A2"
"ENSG00000140694",2,"PARN"
"ENSG00000140853",2,"NLRC5"
"ENSG00000140931",2,"CMTM3"
"ENSG00000141376",2,"BCAS3"
"ENSG00000141480",2,"ARRB2"
"ENSG00000141564",2,"RPTOR"
"ENSG00000141837",2,"CACNA1A"
"ENSG00000141977",2,"CIB3"
"ENSG00000142002",2,"DPP9"
"ENSG00000142347",2,"MYO1F"
"ENSG00000142794",2,"NBPF3"
"ENSG00000143153",2,"ATP1B1"
"ENSG00000143387",2,"CTSK"
"ENSG00000143442",2,"POGZ"
"ENSG00000143469",2,"SYT14"
"ENSG00000143669",2,"LYST"
"ENSG00000143740",2,"SNAP47"
"ENSG00000143870",2,"PDIA6"
"ENSG00000144218",2,"AFF3"
"ENSG00000144426",2,"NBEAL1"
"ENSG00000144645",2,"OSBPL10"
"ENSG00000144659",2,"SLC25A38"
"ENSG00000144674",2,"GOLGA4"
"ENSG00000144820",2,"ADGRG7"
"ENSG00000145451",2,"GLRA3"
"ENSG00000145675",2,"PIK3R1"
"ENSG00000145826",2,"LECT2"
"ENSG00000145863",2,"GABRA6"
"ENSG00000145879",2,"SPINK7"
"ENSG00000146147",2,"MLIP"
"ENSG00000146192",2,"FGD2"
"ENSG00000146378",2,"TAAR2"
"ENSG00000146830",2,"GIGYF1"
"ENSG00000146910",2,"CNPY1"
"ENSG00000146926",2,"ASB10"
"ENSG00000147044",2,"CASK"
"ENSG00000147133",2,"TAF1"
"ENSG00000147316",2,"MCPH1"
"ENSG00000147381",2,"MAGEA4"
"ENSG00000147443",2,"DOK2"
"ENSG00000147481",2,"SNTG1"
"ENSG00000147488",2,"ST18"
"ENSG00000147526",2,"TACC1"
"ENSG00000147654",2,"EBAG9"
"ENSG00000147889",2,"CDKN2A"
"ENSG00000148513",2,"ANKRD30A"
"ENSG00000148541",2,"FAM13C"
"ENSG00000148702",2,"HABP2"
"ENSG00000148735",2,"PLEKHS1"
"ENSG00000149182",2,"ARFGAP2"
"ENSG00000149403",2,"GRIK4"
"ENSG00000149428",2,"HYOU1"
"ENSG00000149499",2,"EML3"
"ENSG00000149507",2,"OOSP2"
"ENSG00000149532",2,"CPSF7"
"ENSG00000150093",2,"ITGB1"
"ENSG00000150471",2,"ADGRL3"
