"gene","gene_name","logFC","logCPM","F","PValue","FDR","median_tx_length","median_gc_pct","n_transcripts","max_tx_length"
"ENSG00000204131","NHSL2",0.950908296309188,2.99209117337969,5.45209373247611,0.0409291265447374,0.0792170493055277,3082,54.2,7,13633
"ENSG00000049540","ELN",-3.25358881317463,7.6366583794201,5.45154224550008,0.0409325027261223,0.0792170493055277,714,63.43,35,3452
"ENSG00000143067","ZNF697",0.625511446179497,2.84040638102031,5.45019377656266,0.0409590324921357,0.079257099203332,5579,51.86,1,5579
"ENSG00000128524","ATP6V1F",-1.00672343057478,8.17517116203557,5.44844607910079,0.0409791715288435,0.0792749251133526,694.5,54.87,2,711
"ENSG00000134262","AP4B1",-0.523047880976956,4.37696048901772,5.4484683216813,0.0409799182168199,0.0792749251133526,1012.5,47.03,14,3173
"ENSG00000147364","FBXO25",0.413985228581391,4.44236264027956,5.44656577754633,0.0410086732783997,0.0793192538403909,736.5,42.55,10,10386
"ENSG00000134954","ETS1",1.49006396621546,0.0487889697685305,5.47631248246746,0.0410333196920853,0.079355624100513,2134,43.57,9,5238
"ENSG00000277531","PNMA8C",-1.59995413915724,4.87331865896627,5.44385587844911,0.0410494936241518,0.0793756011394119,4240,51.2,1,4240
"ENSG00000078487","ZCWPW1",0.932770552191561,1.93647905856538,5.44120679731423,0.041112715916142,0.079486534885842,1754,49.62,9,2364
"ENSG00000189221","MAOA",-3.07381708585845,5.43061494314058,5.4392425660384,0.0411210575577617,0.0794888875643985,3922.5,43.16,10,8408
"ENSG00000135503","ACVR1B",0.347454801524479,4.99715612363187,5.43880662262997,0.041125637823224,0.0794888875643985,1782,53.59,7,4531
"ENSG00000023287","RB1CC1",0.44897289725,6.27341563240899,5.43831879278753,0.0411328542495321,0.0794915233945851,635.5,40.47,10,6636
"ENSG00000130254","SAFB2",0.312268266671033,5.90060278090146,5.43491123166457,0.0411847273381046,0.0795786197819665,633,50.09,11,3167
"ENSG00000119681","LTBP2",0.97982449884477,2.69287191214435,5.4350582866177,0.0411906075038918,0.0795786197819665,3238.5,62.53,6,8460
"ENSG00000171813","PWWP2B",1.25569255267434,2.51029347271355,5.4347747682996,0.0411985237201716,0.0795786197819665,2314,69.18,2,2615
"ENSG00000243056","EIF4EBP3",1.01866860394233,1.95606429538955,5.43537828989549,0.0412013587326453,0.0795786197819665,693,57,1,693
"ENSG00000163320","CGGBP1",-0.411293046395903,7.27742494430464,5.43255506164217,0.0412206169547796,0.0796044958737121,1063,41.84,7,5298
"ENSG00000183155","RABIF",0.53468109704572,4.47106926043914,5.43040944595703,0.0412543682200748,0.0796583493268491,3119,44.08,1,3119
"ENSG00000120509","PDZD11",-0.867898406106374,6.30033106011897,5.42660982432357,0.0413114075134818,0.0797571480949694,1103.5,49.11,6,3762
"ENSG00000161714","PLCD3",1.14946218861201,3.40562003296692,5.42510604346845,0.041337794488524,0.079787374748952,553,64.54,12,6132
"ENSG00000174652","ZNF266",-0.507475315590337,4.91578443150552,5.4248325659145,0.0413388128485036,0.079787374748952,3410,45.46,8,4401
"ENSG00000253729","PRKDC",-0.949529201420356,8.5786948900307,5.42249354948163,0.0413743833614777,0.0798446824119907,1506,44.45,23,13459
"ENSG00000102043","MTMR8",-0.909863130095057,2.64771322842646,5.42220399930187,0.0413901791495246,0.0798638177594606,670.5,45.75,4,2660
"ENSG00000077238","IL4R",1.51306417312733,1.31202236542195,5.42189445472717,0.0414622875949513,0.0799915895049188,579,58.21,19,3624
"ENSG00000110046","ATG2A",0.52026339126238,3.47642885608808,5.41505162054424,0.0414910504990991,0.0800357119555125,3842.5,63.43,4,6318
"ENSG00000173039","RELA",-0.40630156131503,5.20453342442744,5.41428870366573,0.0415004983791519,0.0800425687284353,679,61.95,26,3183
"ENSG00000116990","MYCL",-1.88778112127246,4.38698829160448,5.4132906336671,0.0415182091542202,0.080057346633781,2551,56.15,4,3522
"ENSG00000131023","LATS1",-0.378812747227937,5.63696441795905,5.41301752214366,0.0415199491745217,0.080057346633781,3284,43.57,7,7362
"ENSG00000078900","TP73",1.54684780810983,0.582246276577036,5.42727734092961,0.041560599770165,0.0801138859570773,2089.5,63.05,14,5192
"ENSG00000073910","FRY",-0.752441758197483,4.34572235900838,5.41042078941394,0.0415610690953885,0.0801138859570773,919.5,46.94,14,13017
"ENSG00000116991","SIPA1L2",0.768533948498792,4.24928638504273,5.40814317473765,0.0415962476453387,0.0801703186489272,6637,49.99,11,7105
"ENSG00000174151","CYB561D1",-0.531352853673427,3.63240476360584,5.40304276421611,0.0416762506155849,0.0803131151902489,1271,55.08,9,5077
"ENSG00000136237","RAPGEF5",0.871382325811966,2.19165596401737,5.40349405014045,0.0416828839582136,0.0803145027550655,782,45.41,12,6916
"ENSG00000103018","CYB5B",-0.852771033713795,7.14296886355185,5.40042844719499,0.0417140659129449,0.0803631834368252,1801,44.19,17,4262
"ENSG00000274211","SOCS7",0.367970250112522,4.49211349420185,5.3973481574155,0.041762648912769,0.0804453691012947,2051,53.51,5,8258
"ENSG00000177599","ZNF491",0.883759648564088,2.26030862564834,5.38711912740196,0.0419352353219859,0.0807663593509943,545,48.21,4,2888
"ENSG00000105186","ANKRD27",-1.21742568099902,5.48227416039936,5.37987162326958,0.0420337979868009,0.0809447106559946,743,48.41,9,4432
"ENSG00000175984","DENND2C",0.766180580872091,0.896838851310343,5.38532629735297,0.04206519771711,0.0809936937048183,2990,41.61,5,6177
"ENSG00000123427","EEF1AKMT3",-0.972160147668256,3.47791201048035,5.37569447431298,0.0421028292193194,0.0810546600222249,836,56.68,5,2762
"ENSG00000131043","AAR2",-0.810371187193491,5.85502207500281,5.37296718164268,0.0421417469744871,0.0811075543835088,2585,54.28,12,3918
"ENSG00000203778","FAM229B",-0.467102362434466,6.22712134990938,5.37292536308545,0.0421422479225756,0.0811075543835088,1574.5,44.23,2,2551
"ENSG00000157181","ODR4",0.396972543547523,4.88749750442184,5.37191217523239,0.0421583378794482,0.0811270253724377,1900,37.13,5,3820
"ENSG00000180423","HARBI1",-0.68406787810973,3.26113781300464,5.36989171412046,0.0421940255075482,0.0811841981078792,717,49.87,3,1967
"ENSG00000171155","C1GALT1C1",0.818180808403776,4.86005279824582,5.36836453734005,0.0422142186978847,0.0812115465091601,1564,37.75,2,1636
"ENSG00000077080","ACTL6B",-2.15118596517098,4.7296418133572,5.36298863551023,0.0423000697500719,0.0813651816096129,868.5,60.03,6,1524
"ENSG00000164305","CASP3",-0.446812077727552,7.0724795373414,5.36164339672132,0.0423194264022742,0.081390887764895,2540,39.09,11,5356
"ENSG00000137764","MAP2K5",0.803124580709114,4.12204918179174,5.35917783940548,0.0423596602653767,0.0814567330772116,1135.5,46.94,12,2344
"ENSG00000197497","ZNF665",-0.656987009983107,2.96390651697449,5.35413199989003,0.0424445005302934,0.0816083247738455,2273,43.4,7,4158
"ENSG00000038274","MAT2B",-0.769866605378862,7.05564913086325,5.3494832216563,0.0425114297754993,0.0817254407941729,2060,38.95,33,4416
"ENSG00000133422","MORC2",0.506798965462494,4.48092296176908,5.34732709348703,0.0425464885644882,0.0817812634705461,1043,53.91,17,5657
"ENSG00000075223","SEMA3C",-1.73911623621716,4.45748197050083,5.3465332223476,0.0425601385273848,0.0817959249298062,582,46.13,9,4874
"ENSG00000231256","CFAP97D1",0.846974012697198,0.245380288805585,5.3656631062464,0.0425845790238616,0.0818313175300068,2140.5,43.98,2,3761
"ENSG00000120049","KCNIP2",-2.32531575008655,3.72223468114615,5.34471801835941,0.0425982760505194,0.0818460581861867,791.5,54.07,14,2617
"ENSG00000136271","DDX56",-0.818814103419723,6.34137238116643,5.34271242787833,0.042618808615668,0.0818739262543144,1609.5,55.75,12,3028
"ENSG00000094916","CBX5",-0.854108716890907,9.75523695943556,5.34037211730139,0.0426559805037578,0.0819337473061856,1363,41.51,6,11546
"ENSG00000129646","QRICH2",0.779658909398565,3.01635782304163,5.33724148232319,0.0427106884734265,0.0820272300404523,3805,58.08,6,5972
"ENSG00000134824","FADS2",-1.06335913174293,8.64235349224124,5.33649450108069,0.04271768542246,0.0820290687696665,799,56.63,15,5073
"ENSG00000196843","ARID5A",-1.55398498045272,4.01248771357753,5.33523262210315,0.0427411478727694,0.0820603127065885,2038,64.14,7,3079
"ENSG00000089820","ARHGAP4",-0.853877301516723,2.42476814821204,5.33572579139369,0.0427460397878894,0.0820603127065885,960,65.87,25,3372
"ENSG00000196502","SULT1A1",-1.63713775512248,4.31856247013084,5.33160781366887,0.0427978165370477,0.0821480983897939,1569,55.54,5,7948
"ENSG00000254413","CHKB-CPT1B",0.670539218504794,2.73381253482259,5.33078853469644,0.0428160635424222,0.0821715098252336,2816,58.79,3,4906
"ENSG00000119899","SLC17A5",-0.500621989973301,4.08201730797818,5.32833780028782,0.0428495413978411,0.0822241411790729,2013,41.25,2,3292
"ENSG00000103550","KNOP1",1.20539908943189,5.99848049770392,5.32545411597291,0.0428939919168343,0.0822978101729684,1311,52.84,5,6422
"ENSG00000184545","DUSP8",0.759181322357746,3.61862444832152,5.32193945325397,0.0429526906849106,0.0823987916500644,4455,64.56,3,4824
"ENSG00000100300","TSPO",-1.85830207832323,5.3690711983177,5.32075329821637,0.0429698572509752,0.0824200820763657,754,64.71,6,1075
"ENSG00000015475","BID",-0.323852212305351,5.36322856354304,5.3187352997571,0.0430018735825274,0.0824698456647681,1394,54.55,11,2495
"ENSG00000215883","CYB5RL",0.880011252919016,4.41603354131855,5.31457348249277,0.0430698782029385,0.0825886045111267,3339,51.45,9,6193
"ENSG00000167394","ZNF668",-0.642897159819693,3.91861916760216,5.31182275064117,0.0431147955840908,0.0826630651641899,2339,64.33,10,2865
"ENSG00000173812","EIF1",-1.20201771720917,9.9662921152756,5.30996544992963,0.0431427767478182,0.0826952856283148,1120,48.21,7,2338
"ENSG00000182752","PAPPA",-4.50175175778104,5.45203320875712,5.31103052951867,0.0431437780858665,0.0826952856283148,790,47.27,3,10971
"ENSG00000257365","FNTB",-1.17338145349214,5.60490685000474,5.30726406611409,0.0431865512190647,0.0827655903283951,578.5,52.71,8,2711
"ENSG00000164849","GPR146",0.831535536792055,1.2462558060734,5.31083507125867,0.0431973473132438,0.0827746009041305,654,60.38,5,1969
"ENSG00000134853","PDGFRA",1.69002667079136,4.5844268514438,5.3038509343464,0.0432426809009231,0.0828497802223639,958.5,46.28,10,6378
"ENSG00000091651","ORC6",1.09091382726351,6.0432105866368,5.30064016914354,0.0432934497355107,0.0829353503960093,1190,45.88,9,1833
"ENSG00000249158","PCDHA11",1.13181302018284,2.66777167161348,5.30022975319281,0.0433089724866406,0.0829533865905448,3418,50.12,3,5407
"ENSG00000160190","SLC37A1",0.458709408654926,4.42502811073869,5.29926020235052,0.0433170694367458,0.0829571964311733,617,55.56,9,3712
"ENSG00000100429","HDAC10",0.671292184086194,2.60847168679813,5.29718730190265,0.0433580707483602,0.0830240119701436,1136.5,65.51,22,2607
"ENSG00000143457","GOLPH3L",-0.491473614560362,4.85566975322518,5.29580256779306,0.0433720851145796,0.083039140122106,973,42.32,3,3124
"ENSG00000118898","PPL",1.46914984696223,1.68485130529306,5.29208428177462,0.043477220269275,0.0832286970679765,2256,59.76,6,6251
"ENSG00000286019","NOTCH2NLB",-0.496698765922821,3.37074807574886,5.28695452163286,0.0435191315215717,0.0832971877573263,7830,40.05,1,7830
"ENSG00000170571","EMB",-2.49152723179586,2.80952281971842,5.28896065503835,0.0435347624960845,0.0833153648332844,1617,36.36,5,4202
"ENSG00000106355","LSM5",0.665381480772862,6.12495645020272,5.27791110954161,0.0436633365297257,0.083549652965164,687,37.73,10,2214
"ENSG00000198793","MTOR",-0.855637570250934,6.47711640330691,5.27746637870744,0.0436706093571234,0.0835517983220806,3288,50.74,16,9013
"ENSG00000115993","TRAK2",1.11095801712034,4.43744318804885,5.27678526674728,0.0436830663486185,0.0835638601615403,883,41.56,5,6389
"ENSG00000116729","WLS",-0.787880643898892,5.22474547322095,5.27535319903141,0.0437054058637964,0.0835948207917311,746,48.45,14,2716
"ENSG00000065989","PDE4A",-1.42345049963124,2.23146153843263,5.27282990900624,0.04378284697016,0.0837311500350202,2478,59.26,9,4897
"ENSG00000132000","PODNL1",-1.00980444499754,1.76453364343216,5.26193557713272,0.0439752292840552,0.0840872256984427,739,64.62,13,2744
"ENSG00000115841","RMDN2",1.25899440383829,2.66260220919152,5.25451139620515,0.0440577765001531,0.0842332095192961,1659.5,36.37,12,2280
"ENSG00000172432","GTPBP2",0.496975075071087,4.38391918577036,5.25269680050259,0.0440794962003389,0.0842628736654472,1170,53.83,10,3031
"ENSG00000169851","PCDH7",2.09174691414511,5.6638706709369,5.24886758208158,0.0441416716665729,0.0843606193664844,6403,47.15,13,8815
"ENSG00000089157","RPLP0",0.47311381940174,11.1377203282126,5.24878050274083,0.0441430512323373,0.0843606193664844,792,54.15,27,2591
"ENSG00000104388","RAB2A",-0.319423392648117,7.28741660070656,5.24515569179207,0.0442031989747866,0.0844636815525537,636.5,39.6,12,3735
"ENSG00000104408","EIF3E",0.458528269487849,8.44356195355472,5.24196365017631,0.0442562424024484,0.0845531416950421,1669,38.38,57,7938
"ENSG00000119888","EPCAM",1.01848759008683,1.4801655556612,5.24169223263783,0.0443113834081523,0.0846465836075281,1126.5,44.93,6,1547
"ENSG00000005513","SOX8",0.816578415685636,1.91618154600739,5.23639204055809,0.0443732789978318,0.0847425178344467,3620,63.94,2,4153
"ENSG00000154529","CNTNAP3B",0.736309379551811,4.64867487946238,5.23494293211252,0.0443740823765708,0.0847425178344467,2426,48.7,15,7652
"ENSG00000165186","PTCHD1",-1.3248291808382,2.34867465659311,5.2350513911014,0.0443988738958322,0.0847779425352443,6809.5,45.03,2,12883
"ENSG00000189241","TSPYL1",-0.283941858857645,6.2715462972702,5.22739347555074,0.0444993786890683,0.0849579085401919,5474,43.14,2,5875
"ENSG00000158828","PINK1",0.897647907731537,4.46801019057102,5.22572486392801,0.0445286225573161,0.0850017922099041,2657,53.14,3,3821
"ENSG00000106066","CPVL",-1.12001665500933,4.25168966210047,5.2248484457697,0.0445436460232289,0.0850185216817727,625,46.03,12,2213
"ENSG00000170852","KBTBD2",-0.445411169335336,5.58091314165088,5.22391613715354,0.0445578102899819,0.0850336067666902,593,42.07,7,3608
"ENSG00000100417","PMM1",-0.859666380066887,5.81607372392114,5.22156646544172,0.0445972288515242,0.0850968758445352,1242,58.78,9,2538
"ENSG00000188868","ZNF563",-1.21342192151965,2.46834616556059,5.21717922396771,0.0446914781447223,0.0852647360811375,853.5,43.7,4,2699
"ENSG00000132471","WBP2",-0.989192365855719,6.50014218000993,5.21543362519937,0.0447001654688937,0.0852693324997913,928,57.75,19,3718
"ENSG00000001630","CYP51A1",-0.682280023819484,7.11675286347948,5.21469876816395,0.0447125286393985,0.0852809386294496,1729,41.05,5,3155
"ENSG00000130695","CEP85",-0.959546882305091,5.62955019894765,5.21342214950331,0.0447342193386944,0.0852965831930648,2523.5,50.96,8,3935
"ENSG00000142534","RPS11",0.580764870090348,10.6783452434376,5.21315292127817,0.0447385650525054,0.0852965831930648,583,54.66,9,1133
"ENSG00000269743","SLC25A53",0.819986240932935,4.39338900649381,5.21317208139381,0.0447395713935646,0.0852965831930648,3469,44.88,2,6207
"ENSG00000101331","CCM2L",1.27742933247652,0.252341341468236,5.23423754767202,0.0447592905364469,0.0853222012724241,2561,64,2,2599
"ENSG00000125730","C3",1.31972449868206,0.767750418013708,5.22099686000143,0.044787555666308,0.0853641006258484,711,56.22,28,5231
"ENSG00000172795","DCP2",0.397593652928169,6.28182949495879,5.2057713676513,0.0448631863670135,0.0854853291815338,1302,41.05,9,10110
"ENSG00000164038","SLC9B2",0.495383036743136,3.8702466742857,5.20583152629476,0.0448637480787787,0.0854853291815338,824,42.51,11,6351
"ENSG00000114744","COMMD2",-0.51639933142412,6.22825667433321,5.20502796745092,0.044875762621295,0.0854962277910546,721,42.71,7,3694
"ENSG00000104967","NOVA2",-0.478095334402005,6.08132736283834,5.20450608245766,0.0448845951551303,0.0855010619070098,4410,56.93,4,8301
"ENSG00000168014","C2CD3",0.964023084191351,5.98525834560626,5.20030669100128,0.0449557181550655,0.0856245356867338,3216,48.26,39,8065
"ENSG00000179299","NSUN7",1.12088088228573,2.91976134271822,5.19368666491136,0.0450747238917417,0.0858391615111659,765,39.95,7,4839
"ENSG00000066248","NGEF",2.10816767208942,1.7683588226212,5.19210617221983,0.0451556861929302,0.0859693188394189,590,59.15,9,3184
"ENSG00000106538","RARRES2",1.19271947363728,4.96163955009592,5.18857397255778,0.0451557296863801,0.0859693188394189,685,63.23,5,1907
"ENSG00000102317","RBM3",0.59518406648734,6.56464764467957,5.18528288991608,0.0452112768271466,0.0860630079700499,947,54.46,11,4298
"ENSG00000172239","PAIP1",0.573397036457541,6.57749036796831,5.18485634771739,0.04521855850284,0.0860648068365433,1177.5,43.73,10,2780
"ENSG00000088367","EPB41L1",1.15195829464342,4.71854354264666,5.18351484027747,0.0452422239910079,0.0860914498579056,896,57.04,19,8418
"ENSG00000117643","MAN1C1",1.63604625566551,2.59050371467666,5.18406181487202,0.045245234066097,0.0860914498579056,2544,55.27,8,4647
"ENSG00000162994","CLHC1",0.546792237686258,3.88183761539591,5.18189827585345,0.0452706816516979,0.0861278047616418,594,38.2,13,5330
"ENSG00000149054","ZNF215",1.11082861268854,3.0802182669012,5.18121988710041,0.0452854420767656,0.0861438199280995,1602,44.7,9,3655
"ENSG00000114956","DGUOK",-0.274246817446476,7.18062989218497,5.17817625738916,0.0453327823149575,0.0862217965833571,709,50.22,8,1075
"ENSG00000204311","PJVK",0.830765527575773,1.34774820909119,5.18033948913462,0.0453547325850227,0.08625146709182,1186,40.76,15,2301
"ENSG00000140463","BBS4",-0.737666493841901,6.26894823421733,5.17065518417656,0.0454618283643722,0.0864430285377157,729,44.87,18,2467
"ENSG00000186197","EDARADD",0.955067578795386,1.23232190326118,5.17436130256193,0.0454723736484879,0.0864509768888245,2803,50.12,5,3116
"ENSG00000102710","SUPT20H",-0.433647227425571,6.59615312547403,5.16616557842554,0.0455390582917138,0.0865564415951488,1313,41.96,23,3811
"ENSG00000070718","AP3M2",-0.816239179474664,5.91856059561073,5.16608591686736,0.0455405928168851,0.0865564415951488,626.5,44.94,16,3669
"ENSG00000089053","ANAPC5",-0.696553511101902,7.63349400055298,5.1653077931956,0.0455538263444906,0.0865694794194588,1211,48.51,22,6149
"ENSG00000168994","PXDC1",1.17062789059693,1.18218087942289,5.16958625426295,0.0455678021061906,0.0865839239236543,1617.5,55.99,4,1878
"ENSG00000184939","ZFP90",-0.4100955859966,5.78730795637984,5.16385931109561,0.045578817599781,0.0865927403329452,579,54.68,19,4664
"ENSG00000165338","HECTD2",0.788733455098545,4.8564538006276,5.15498642613096,0.0457325492394879,0.0868726550728286,4608,36.72,6,5368
"ENSG00000070366","SMG6",-0.5773985055954,5.9800079147689,5.15365985499955,0.0457550661517129,0.086903273454421,596.5,55.15,20,5974
"ENSG00000159882","ZNF230",-0.613785336079541,3.26911214021052,5.15190720419284,0.0457895762301756,0.0869566588867793,1794,43.67,5,4104
"ENSG00000120675","DNAJC15",0.368311745710186,5.57668224603546,5.15031457601498,0.0458130680290822,0.0869891080624905,4191.5,43.98,2,7459
"ENSG00000149218","ENDOD1",-0.631291946746173,3.40229191032958,5.14938032405362,0.0458328938350282,0.0870145882118189,4651,45.32,1,4651
"ENSG00000174796","THAP6",0.599715327574211,3.99331702210727,5.14662479447811,0.0458785750316121,0.0870891413108812,1004,41.21,13,3549
"ENSG00000169087","HSPBAP1",0.812884607846471,3.97929178899458,5.14567523832895,0.045895102789747,0.0871083407057495,1242.5,44.18,6,2986
"ENSG00000173715","C11orf80",0.561726258813327,4.80442712176584,5.14452930521268,0.0459141560412114,0.0871323274209492,790,51.05,18,2135
"ENSG00000179761","PIPOX",-1.05200096570508,2.98566769043348,5.14436208023738,0.045924961072044,0.087140656786882,775,52.92,10,2169
"ENSG00000091483","FH",-0.358327101204051,6.69231872869685,5.14309658370003,0.0459384700295567,0.087154113694851,2085.5,41.73,8,5122
"ENSG00000010610","CD4",-1.11678099254546,3.64705754163387,5.14100221215417,0.045978422441465,0.0872177281564214,600.5,54.95,12,3049
"ENSG00000112079","STK38",0.797602473503909,4.86756481985606,5.13200381087445,0.0461325240505356,0.0874892989935854,3585,45.58,1,3585
"ENSG00000196562","SULF2",0.386206719624474,5.6731342819802,5.13186709910178,0.0461344691055852,0.0874892989935854,1434.5,53.52,14,4915
"ENSG00000169193","CCDC126",0.518584724459357,3.00557917514201,5.1313579467522,0.0461481103835578,0.087492031987231,823.5,39.65,8,2470
"ENSG00000132612","VPS4A",0.67160942306781,5.99459722929712,5.13104796328205,0.046148793782692,0.087492031987231,1481,54,4,4106
"ENSG00000271741","ENSG00000271741",-0.922001192851937,2.69441084219959,5.12979699070711,0.04618200123733,0.0875427691284601,3099,42.72,1,3099
"ENSG00000147905","ZCCHC7",-0.408599837494989,5.74696509181751,5.12678311316983,0.0462235305576739,0.0876092648666378,903,42.02,9,2828
"ENSG00000196284","SUPT3H",-0.385069904673978,4.38452610088914,5.12463213973321,0.0462623604381801,0.0876706264087292,1121.5,43.87,6,4211
"ENSG00000085872","CHERP",0.473954176976556,5.80825549921118,5.12416296491421,0.0462695069000384,0.0876719367628797,1429,60.91,7,4084
"ENSG00000041982","TNC",-0.979665065985984,5.44924339285918,5.12190245776308,0.0463094042948768,0.087735294899291,2782,53.46,15,8500
"ENSG00000188243","COMMD6",0.842942023726169,7.28872255632878,5.1180731431789,0.0463765723082428,0.0878502935970088,533,41.33,13,1793
"ENSG00000115138","POMC",-3.99981837161336,5.08819544998939,5.11797147256273,0.0463935957876467,0.0878702855930579,1128,66.69,5,1426
"ENSG00000130540","SULT4A1",-1.33923495576313,4.00375767259386,5.11373610165349,0.0464559666358779,0.0879761487518815,2358.5,53.69,4,2561
"ENSG00000188211","NCR3LG1",-1.68662163429086,4.26244397630027,5.11193705058523,0.0464874244030637,0.0880234488000016,4396.5,47.19,2,6364
"ENSG00000142230","SAE1",-1.09798614367603,8.21857109592987,5.11021004859016,0.0465152902520655,0.0880639353503699,1978.5,50.55,14,2673
"ENSG00000166035","LIPC",2.59104973053738,1.30650083019633,5.11665630520257,0.0465895570776457,0.0881922458855169,1530,49.7,7,2968
"ENSG00000204977","TRIM13",0.472584557802882,5.85916922062481,5.10415853198867,0.0466224199084696,0.0882421554064708,1370,45.01,8,7255
"ENSG00000112679","DUSP22",-0.359995229044699,5.34376653572318,5.10241346715313,0.0466535356148817,0.0882887447013129,569,55.48,16,3824
"ENSG00000137221","TJAP1",0.51438083039699,4.00598088713503,5.10102965450597,0.046679366993106,0.0883253221649995,2699,58.84,15,4208
"ENSG00000099246","RAB18",-0.360737766834365,6.43801505449691,5.09969666897742,0.0467015710403696,0.0883550268659005,835,37.44,45,7359
"ENSG00000115884","SDC1",0.947117251665352,3.9209216487249,5.09039415473103,0.0468689374345975,0.0886593186959197,1084.5,59.62,6,3291
"ENSG00000107643","MAPK8",-0.381258895835945,6.47925477519853,5.08952978605516,0.0468825700896814,0.0886615546916332,1639.5,37.99,16,6046
"ENSG00000148444","COMMD3",-0.549564431401284,5.8453234583159,5.08950092182573,0.0468831752168539,0.0886615546916332,757,40.48,15,2290
"ENSG00000163608","NEPRO",-0.381321517171903,5.60350032885642,5.08778429864671,0.0469138303696319,0.0886949045707907,997.5,42.05,24,4820
"ENSG00000103056","SMPD3",-1.76461267161464,4.27762126561809,5.08780598827749,0.0469161489759981,0.0886949045707907,597,60.49,12,5271
"ENSG00000198408","OGA",-0.581012565033156,7.36434806106094,5.0873851794922,0.0469208518132368,0.0886949045707907,1088,42.74,11,5174
"ENSG00000148297","MED22",-1.06116985871592,5.88126559289984,5.08705482584292,0.0469269315451113,0.0886949045707907,933,60.71,10,4367
"ENSG00000163535","SGO2",1.06457615046702,5.09813054937716,5.08242871424664,0.0470095704021048,0.0888387345486834,716.5,37.1,6,4478
"ENSG00000062282","DGAT2",-1.02537731578342,2.80250770768695,5.08145161261872,0.0470377647162041,0.0888796494679304,885,55.96,9,5926
"ENSG00000143768","LEFTY2",1.36012684177315,4.09366586068715,5.07962600466037,0.047061471034447,0.0889120739448962,2019,59.04,3,2085
"ENSG00000162909","CAPN2",0.428926442703858,5.99560987857198,5.07914254693876,0.0470683888810372,0.0889127757694363,1015,45.76,12,4130
"ENSG00000180901","KCTD2",0.746655110342929,3.84048022578395,5.0786306277976,0.0470793785833919,0.0889211681156486,815,54.49,9,3657
"ENSG00000158552","ZFAND2B",-0.799088330783269,5.1904716950356,5.07614381546365,0.0471224063459644,0.0889900615949511,889,57.65,21,2021
"ENSG00000164978","NUDT2",-0.560040308197512,5.10309813630011,5.07387533964171,0.0471631618924857,0.0890546454641654,979,51.17,4,1002
"ENSG00000157593","SLC35B2",-0.716198129892497,6.14957528745101,5.07059644740863,0.0472219403975059,0.0891532380426641,1903.5,57.26,6,2022
"ENSG00000162148","PPP1R32",0.499165133681443,3.2494163257185,5.0680490263543,0.0472717539903149,0.0892348801523916,850.5,60.06,6,1532
"ENSG00000080608","PUM3",0.823389288996531,4.98106682505928,5.06333882247384,0.0473531435682836,0.0893742191388557,457,39.52,4,2187
"ENSG00000104290","FZD3",-0.705722702131658,8.09808122141627,5.06301076377747,0.0473587288427584,0.0893742191388557,7160,35.84,4,13770
"ENSG00000051009","FHIP1B",-0.390506508221437,4.86372229224894,5.06054187612781,0.047403613077812,0.0894464952518537,3327,59.33,5,3481
"ENSG00000108953","YWHAE",0.233242483635057,9.65976378935425,5.05721701639777,0.0474635450322635,0.0895471410790669,732,44.28,13,2052
"ENSG00000050130","JKAMP",-0.423698119329685,6.45967471082179,5.0565790158553,0.0474751168290489,0.0895565328850197,1023.5,40.21,14,2524
"ENSG00000167074","TEF",-1.43138559112162,4.91929118091599,5.05590498286105,0.0474879386299225,0.0895682797488693,4381,56.63,3,4386
"ENSG00000196730","DAPK1",-0.463420395862591,5.76996498916365,5.05449243740425,0.0475130389814833,0.0896031790400591,853,51.51,19,5912
"ENSG00000179889","PDXDC1",-0.267459073573944,6.44989683782447,5.05241542148062,0.047550639835747,0.0896537031745503,2048,47.85,17,4828
"ENSG00000171475","WIPF2",0.528937446752978,4.99941997457748,5.05227621297354,0.0475532397448016,0.0896537031745503,1821,54.72,10,7492
"ENSG00000172594","SMPDL3A",0.792081475117593,2.9986713453004,5.05220213234713,0.047559632703036,0.0896537031745503,1755,41.48,3,1763
"ENSG00000149196","HIKESHI",0.327941008553917,6.1188928151786,5.05149313016952,0.047567394822416,0.0896558918232105,1108,41.02,7,1694
"ENSG00000132635","PCED1A",-0.427569839349893,5.41135650489569,5.04936528874024,0.0476062441019853,0.0897166653799311,1178.5,61.82,6,1979
"ENSG00000129625","REEP5",-1.23949382304308,7.15552812282174,5.04841742339295,0.0476232938194083,0.0897363452629306,1139,48.1,7,3008
"ENSG00000120253","NUP43",0.531774207280132,5.40010120190635,5.04751452719747,0.0476397620671793,0.0897549241776154,947,45.57,6,3831
"ENSG00000143772","ITPKB",0.507606240802457,3.30463338625031,5.04713815135341,0.047649858971863,0.0897614957775095,6063,58.42,3,6269
"ENSG00000148606","POLR3A",-0.976853268811533,6.02190115332199,5.0465368168549,0.0476576846510829,0.0897637876759129,5893.5,49.13,20,7614
"ENSG00000006530","AGK",-0.757814408324513,5.81888811935031,5.0446862861617,0.047691395806186,0.0898148277647834,1550,45.13,25,3874
"ENSG00000121903","ZSCAN20",-1.21169957368745,3.45099608982671,5.04135828696923,0.0477569895721564,0.0899258883084748,3341.5,50.59,4,9456
"ENSG00000116329","OPRD1",2.26427217881471,0.513275359217754,5.06386900875241,0.0477692867060935,0.0899365749989134,9317,54.64,1,9317
