seqnames	start	end	width	strand	isoform_id	gene_id	gene_name
chr6	29629087	29629107	21	-	ENST00000377016	GABBR1	GABBR1
chr6	29629087	29629107	21	-	ENST00000377034	GABBR1	GABBR1
chr6	29629087	29629107	21	-	ENST00000462632	GABBR1	GABBR1
chr6	29629087	29629107	21	-	ENST00000476670	GABBR1	GABBR1
chr6	29629087	29629107	21	-	ENST00000491829	GABBR1	GABBR1
chr6	29629087	29629107	21	-	ENST00000494877	GABBR1	GABBR1
chr6	29629087	29629107	21	-	ENST00000706533	GABBR1	GABBR1
chr6	30609947	30609955	9	-	ENST00000484449	PPP1R10	PPP1R10
chr6	30617224	30617243	20	-	ENST00000376511	PPP1R10	PPP1R10
chr6	30617224	30617244	21	-	ENST00000484449	PPP1R10	PPP1R10
chr6	31534486	31534511	26	-	ENST00000417023	DDX39B	DDX39B
chr6	33574506	33574525	20	-	ENST00000442998	BAK1	BAK1
chr6	35479305	35479316	12	-	ENST00000338863	TEAD3	TEAD3
chr6	35479305	35479316	12	-	ENST00000402886	TEAD3	TEAD3
chr6	35479305	35479316	12	-	ENST00000639578	TEAD3	TEAD3
chr6	70252166	70252173	8	-	ENST00000489861	COL9A1	COL9A1
chr6	70254740	70254758	19	-	ENST00000447041	COL9A1	COL9A1
chr6	70272065	70272088	24	-	ENST00000320755	COL9A1	COL9A1
chr6	70272065	70272088	24	-	ENST00000357250	COL9A1	COL9A1
chr6	70272065	70272088	24	-	ENST00000489611	COL9A1	COL9A1
chr6	70272065	70272088	24	-	ENST00000644493	COL9A1	COL9A1
chr6	70272065	70272088	24	-	ENST00000683758	COL9A1	COL9A1
chr6	70272065	70272088	24	-	ENST00000683980	COL9A1	COL9A1
chr6	70272065	70272088	24	-	ENST00000684176	COL9A1	COL9A1
chr6	70282898	70282918	21	-	ENST00000357250	COL9A1	COL9A1
chr6	70282898	70282918	21	-	ENST00000370496	COL9A1	COL9A1
chr6	71310550	71310576	27	-	ENST00000412751	LINC00472	LINC00472
chr6	90173586	90173610	25	-	ENST00000695955	BACH2	BACH2
chr6	97263335	97263352	18	-	ENST00000482634	MMS22L	MMS22L
chr6	99545205	99545230	26	-	ENST00000519617	CCNC	CCNC
chr6	99549389	99549399	11	-	ENST00000627680	CCNC	CCNC
chr6	117577448	117577471	24	-	ENST00000368498	GOPC	GOPC
chr6	117577448	117577471	24	-	ENST00000535237	GOPC	GOPC
chr6	130858225	130858243	19	-	ENST00000527017	EPB41L2	EPB41L2
chr6	130899553	130899578	26	-	ENST00000528179	EPB41L2	EPB41L2
chr6	130899575	130899578	4	-	ENST00000526333	EPB41L2	EPB41L2
chr6	131015819	131015842	24	-	ENST00000526983	EPB41L2	EPB41L2
chr6	158162148	158162152	5	-	ENST00000648111	SERAC1	SERAC1
chr6	158168140	158168164	25	-	ENST00000607071	SERAC1	SERAC1
chr7	23691390	23691399	10	+	ENST00000446234	FAM221A	FAM221A
chr7	29330015	29330032	18	+	ENST00000706158	CHN2	CHN2
chr7	29504795	29504821	27	+	ENST00000433720	CHN2	CHN2
chr7	44606627	44606653	27	+	ENST00000222673	OGDH	OGDH
chr7	44606627	44606653	27	+	ENST00000447398	OGDH	OGDH
chr7	44606628	44606653	26	+	ENST00000444676	OGDH	OGDH
chr7	70134556	70134571	16	+	ENST00000643060	AUTS2	AUTS2
chr7	70766345	70766355	11	+	ENST00000483297	AUTS2	AUTS2
chr7	70775362	70775386	25	+	ENST00000449547	AUTS2	AUTS2
chr7	70781621	70781643	23	+	ENST00000646136	AUTS2	AUTS2
chr7	80217303	80217308	6	+	ENST00000649148	GNAI1	GNAI1
chr7	94397748	94397758	11	+	ENST00000297268	COL1A2	COL1A2
chr7	94398382	94398396	15	+	ENST00000297268	COL1A2	COL1A2
chr7	98945930	98945950	21	+	ENST00000456197	TRRAP	TRRAP
chr7	99394029	99394041	13	+	ENST00000417330	ARPC1B	ARPC1B
chr7	102465152	102465160	9	+	ENST00000485808	LRWD1	LRWD1
chr7	102468554	102468559	6	+	ENST00000485808	LRWD1	LRWD1
chr7	106026682	106026695	14	+	ENST00000317716	CDHR3	CDHR3
chr7	106026682	106026695	14	+	ENST00000466045	CDHR3	CDHR3
chr7	106026682	106026695	14	+	ENST00000470188	CDHR3	CDHR3
chr7	106026682	106026695	14	+	ENST00000478080	CDHR3	CDHR3
chr7	112622383	112622407	25	+	ENST00000665310	LINC03076	LINC03076
chr7	112622385	112622407	23	+	ENST00000659268	LINC03076	LINC03076
chr7	112622385	112622407	23	+	ENST00000663080	LINC03076	LINC03076
chr7	114426502	114426510	9	+	ENST00000495516	FOXP2	FOXP2
chr7	114630611	114630613	3	+	ENST00000634623	FOXP2	FOXP2
chr7	114630611	114630613	3	+	ENST00000635109	FOXP2	FOXP2
chr7	114630611	114630613	3	+	ENST00000635638	FOXP2	FOXP2
chr7	124929996	124930016	21	+	ENST00000655668	POT1-AS1	POT1-AS1
chr7	125172218	125172234	17	+	ENST00000424515	POT1-AS1	POT1-AS1
chr7	141738391	141738410	20	+	ENST00000469123	SSBP1	SSBP1
chr7	141738400	141738410	11	+	ENST00000465582	SSBP1	SSBP1
chr7	141738406	141738410	5	+	ENST00000465167	SSBP1	SSBP1
chr7	141750311	141750314	4	+	ENST00000467681	SSBP1	SSBP1
chr7	141750311	141750332	22	+	ENST00000465167	SSBP1	SSBP1
chr7	146116948	146116973	26	+	ENST00000637150	CNTNAP2	CNTNAP2
chr7	2264440	2264458	19	-	ENST00000435336	SNX8	SNX8
chr7	22157864	22157885	22	-	ENST00000451559	RAPGEF5	RAPGEF5
chr7	26854137	26854162	26	-	ENST00000345317	SKAP2	SKAP2
chr7	26854137	26854162	26	-	ENST00000432747	SKAP2	SKAP2
chr7	26854137	26854162	26	-	ENST00000468712	SKAP2	SKAP2
chr7	26854137	26854162	26	-	ENST00000481204	SKAP2	SKAP2
chr7	26854137	26854162	26	-	ENST00000487720	SKAP2	SKAP2
chr7	26854137	26854162	26	-	ENST00000490456	SKAP2	SKAP2
chr7	26854137	26854162	26	-	ENST00000495802	SKAP2	SKAP2
chr7	26854137	26854162	26	-	ENST00000497511	SKAP2	SKAP2
chr7	34939276	34939295	20	-	ENST00000687726	DPY19L1	DPY19L1
chr7	34942615	34942639	25	-	ENST00000310974	DPY19L1	DPY19L1
chr7	34942615	34942639	25	-	ENST00000612226	DPY19L1	DPY19L1
chr7	34942615	34942639	25	-	ENST00000638088	DPY19L1	DPY19L1
chr7	34942615	34942639	25	-	ENST00000685246	DPY19L1	DPY19L1
chr7	34942615	34942639	25	-	ENST00000688296	DPY19L1	DPY19L1
chr7	34942615	34942639	25	-	ENST00000690503	DPY19L1	DPY19L1
chr7	34942615	34942639	25	-	ENST00000690666	DPY19L1	DPY19L1
chr7	35018572	35018596	25	-	ENST00000310974	DPY19L1	DPY19L1
chr7	35018572	35018596	25	-	ENST00000481923	DPY19L1	DPY19L1
chr7	35018572	35018596	25	-	ENST00000638088	DPY19L1	DPY19L1
chr7	35106044	35106068	25	-	ENST00000458672	ENSG00000291133	ENSG00000291133
chr7	35106044	35106068	25	-	ENST00000691326	ENSG00000291133	ENSG00000291133
chr7	35183501	35183525	25	-	ENST00000687539	ENSG00000291133	ENSG00000291133
chr7	35183501	35183525	25	-	ENST00000688534	ENSG00000291133	ENSG00000291133
chr7	35183501	35183525	25	-	ENST00000692280	ENSG00000291133	ENSG00000291133
chr7	35183501	35183525	25	-	ENST00000693278	ENSG00000291133	ENSG00000291133
chr7	38429842	38429865	24	-	ENST00000325590	AMPH	AMPH
chr7	38429842	38429865	24	-	ENST00000356264	AMPH	AMPH
chr7	38429842	38429865	24	-	ENST00000441628	AMPH	AMPH
chr7	38432189	38432212	24	-	ENST00000325590	AMPH	AMPH
chr7	38432189	38432212	24	-	ENST00000356264	AMPH	AMPH
chr7	38432189	38432212	24	-	ENST00000441628	AMPH	AMPH
chr7	43887790	43887811	22	-	ENST00000443736	URGCP	URGCP
chr7	43887790	43887811	22	-	ENST00000497914	URGCP	URGCP
chr7	43887790	43887816	27	-	ENST00000426198	URGCP	URGCP
chr7	43887790	43887816	27	-	ENST00000453200	URGCP	URGCP
chr7	43887790	43887816	27	-	ENST00000477768	URGCP	URGCP
chr7	47280164	47280190	27	-	ENST00000311160	TNS3	TNS3
chr7	47280164	47280190	27	-	ENST00000450444	TNS3	TNS3
chr7	47280164	47280190	27	-	ENST00000457718	TNS3	TNS3
chr7	47280164	47280190	27	-	ENST00000705350	TNS3	TNS3
chr7	47280164	47280190	27	-	ENST00000705472	TNS3	TNS3
chr7	47280164	47280190	27	-	ENST00000705473	TNS3	TNS3
chr7	47280164	47280190	27	-	ENST00000705474	TNS3	TNS3
chr7	47400901	47400914	14	-	ENST00000442536	TNS3	TNS3
chr7	47424159	47424184	26	-	ENST00000415929	TNS3	TNS3
chr7	47439643	47439658	16	-	ENST00000434451	TNS3	TNS3
chr7	50674651	50674658	8	-	ENST00000644716	GRB10	GRB10
chr7	50726013	50726035	23	-	ENST00000402578	GRB10	GRB10
chr7	50726013	50726035	23	-	ENST00000403097	GRB10	GRB10
chr7	50726013	50726035	23	-	ENST00000644716	GRB10	GRB10
chr7	50755887	50755903	17	-	ENST00000643299	GRB10	GRB10
chr7	50782424	50782445	22	-	ENST00000407526	GRB10	GRB10
chr7	73719602	73719626	25	-	ENST00000470878	STX1A	STX1A
chr7	90595728	90595748	21	-	ENST00000415965	ENSG00000223969	ENSG00000223969
chr7	105132791	105132793	3	-	ENST00000465072	SRPK2	SRPK2
chr7	105145283	105145308	26	-	ENST00000357311	SRPK2	SRPK2
chr7	105145283	105145308	26	-	ENST00000393651	SRPK2	SRPK2
chr7	105145283	105145308	26	-	ENST00000460391	SRPK2	SRPK2
chr7	105145283	105145308	26	-	ENST00000477925	SRPK2	SRPK2
chr7	105145283	105145308	26	-	ENST00000482862	SRPK2	SRPK2
chr7	105145283	105145308	26	-	ENST00000482897	SRPK2	SRPK2
chr7	105145283	105145308	26	-	ENST00000489828	SRPK2	SRPK2
chr7	108237752	108237769	18	-	ENST00000379024	NRCAM	NRCAM
chr7	108237752	108237769	18	-	ENST00000379028	NRCAM	NRCAM
chr7	108237752	108237769	18	-	ENST00000413765	NRCAM	NRCAM
chr7	108237752	108237769	18	-	ENST00000418239	NRCAM	NRCAM
chr7	108237752	108237769	18	-	ENST00000442580	NRCAM	NRCAM
chr7	108487945	108487953	9	-	ENST00000426128	PNPLA8	PNPLA8
chr7	122386295	122386309	15	-	ENST00000412584	CADPS2	CADPS2
chr7	122414068	122414076	9	-	ENST00000449022	CADPS2	CADPS2
chr7	122414068	122414076	9	-	ENST00000462699	CADPS2	CADPS2
chr7	122436360	122436380	21	-	ENST00000313070	CADPS2	CADPS2
chr7	122436360	122436380	21	-	ENST00000462699	CADPS2	CADPS2
chr7	122480852	122480860	9	-	ENST00000313070	CADPS2	CADPS2
chr7	122480852	122480860	9	-	ENST00000449022	CADPS2	CADPS2
chr7	122491418	122491420	3	-	ENST00000476131	CADPS2	CADPS2
chr7	128393722	128393738	17	-	ENST00000484496	IMPDH1	IMPDH1
chr7	128393722	128393738	17	-	ENST00000648462	IMPDH1	IMPDH1
chr7	151241958	151241978	21	-	ENST00000477169	SMARCD3	SMARCD3
chr7	156640536	156640560	25	-	ENST00000661282	RNF32-DT	RNF32-DT
chr7	156640536	156640562	27	-	ENST00000656928	RNF32-DT	RNF32-DT
chr8	467720	467746	27	+	ENST00000382824	FBXO25	FBXO25
chr8	1826111	1826135	25	+	ENST00000398564	ARHGEF10	ARHGEF10
chr8	1923468	1923490	23	+	ENST00000524212	ARHGEF10	ARHGEF10
chr8	19938933	19938956	24	+	ENST00000522701	LPL	LPL
chr8	22080618	22080625	8	+	ENST00000265800	DMTN	DMTN
chr8	22080618	22080625	8	+	ENST00000358242	DMTN	DMTN
chr8	22080618	22080625	8	+	ENST00000381470	DMTN	DMTN
chr8	22080618	22080625	8	+	ENST00000415253	DMTN	DMTN
chr8	22080618	22080625	8	+	ENST00000432128	DMTN	DMTN
chr8	22080618	22080625	8	+	ENST00000443491	DMTN	DMTN
chr8	22080618	22080625	8	+	ENST00000517305	DMTN	DMTN
chr8	22080618	22080625	8	+	ENST00000517600	DMTN	DMTN
chr8	22080618	22080625	8	+	ENST00000519907	DMTN	DMTN
chr8	22080618	22080625	8	+	ENST00000523266	DMTN	DMTN
chr8	22080618	22080625	8	+	ENST00000523782	DMTN	DMTN
chr8	24332660	24332680	21	+	ENST00000518516	ADAM28	ADAM28
chr8	24349864	24349885	22	+	ENST00000523236	ADAM28	ADAM28
chr8	30751507	30751518	12	+	ENST00000615729	UBXN8	UBXN8
chr8	32749561	32749584	24	+	ENST00000287842	NRG1	NRG1
chr8	32749561	32749584	24	+	ENST00000518084	NRG1	NRG1
chr8	32749561	32749584	24	+	ENST00000519301	NRG1	NRG1
chr8	32749561	32749584	24	+	ENST00000523534	NRG1	NRG1
chr8	32749561	32749584	24	+	ENST00000650819	NRG1	NRG1
chr8	32749561	32749584	24	+	ENST00000650866	NRG1	NRG1
chr8	32749561	32749584	24	+	ENST00000651333	NRG1	NRG1
chr8	32749561	32749584	24	+	ENST00000651696	NRG1	NRG1
chr8	32749561	32749584	24	+	ENST00000652592	NRG1	NRG1
chr8	32749561	32749584	24	+	ENST00000652698	NRG1	NRG1
chr8	43077216	43077226	11	+	ENST00000531266	FNTA	FNTA
chr8	58416930	58416953	24	+	ENST00000521796	UBXN2B	UBXN2B
chr8	60876969	60876993	25	+	ENST00000668199	ENSG00000287975	ENSG00000287975
chr8	97029469	97029494	26	+	ENST00000522617	CPQ	CPQ
chr8	144827583	144827609	27	+	ENST00000532393	ZNF7	ZNF7
chr8	53832984	53833009	26	-	ENST00000519588	ATP6V1H	ATP6V1H
chr8	53833061	53833086	26	-	ENST00000524164	ATP6V1H	ATP6V1H
chr8	79919125	79919148	24	-	ENST00000518271	MRPS28	MRPS28
chr8	80038217	80038235	19	-	ENST00000521241	TPD52	TPD52
chr8	80050445	80050471	27	-	ENST00000517427	TPD52	TPD52
chr8	80050445	80050471	27	-	ENST00000517462	TPD52	TPD52
chr8	80050445	80050471	27	-	ENST00000518937	TPD52	TPD52
chr8	80050445	80050471	27	-	ENST00000519303	TPD52	TPD52
chr8	80050445	80050471	27	-	ENST00000520527	TPD52	TPD52
chr8	80050445	80050471	27	-	ENST00000520877	TPD52	TPD52
chr8	80050445	80050471	27	-	ENST00000521241	TPD52	TPD52
chr8	80050445	80050471	27	-	ENST00000523753	TPD52	TPD52
chr8	90063299	90063320	22	-	ENST00000523716	CALB1	CALB1
chr8	90063435	90063461	27	-	ENST00000520613	CALB1	CALB1
chr8	90078424	90078447	24	-	ENST00000514406	CALB1	CALB1
chr8	94895177	94895198	22	-	ENST00000521809	CCNE2	CCNE2
chr8	94895177	94895201	25	-	ENST00000308108	CCNE2	CCNE2
chr8	94895177	94895201	25	-	ENST00000519889	CCNE2	CCNE2
chr8	98602179	98602182	4	-	ENST00000521768	STK3	STK3
chr8	108201910	108201923	14	-	ENST00000677696	EIF3E	EIF3E
chr8	108241893	108241913	21	-	ENST00000518634	EIF3E	EIF3E
chr8	134812985	134813011	27	-	ENST00000710959	ENSG00000289405	ENSG00000289405
chr8	140669727	140669735	9	-	ENST00000340930	PTK2	PTK2
chr8	140669727	140669735	9	-	ENST00000519993	PTK2	PTK2
chr8	140669727	140669735	9	-	ENST00000520460	PTK2	PTK2
chr8	140669727	140669735	9	-	ENST00000521986	PTK2	PTK2
chr8	140669727	140669735	9	-	ENST00000696786	PTK2	PTK2
chr8	140702698	140702707	10	-	ENST00000521981	PTK2	PTK2
chr8	140717689	140717709	21	-	ENST00000518509	PTK2	PTK2
chr8	140744747	140744767	21	-	ENST00000523474	PTK2	PTK2
chr8	140746834	140746860	27	-	ENST00000519361	PTK2	PTK2
chr8	140762368	140762388	21	-	ENST00000519024	PTK2	PTK2
chr8	140762368	140762388	21	-	ENST00000519361	PTK2	PTK2
chr8	140762368	140762388	21	-	ENST00000519993	PTK2	PTK2
chr8	140762368	140762388	21	-	ENST00000520843	PTK2	PTK2
chr8	140762368	140762388	21	-	ENST00000523474	PTK2	PTK2
chr8	140762368	140762388	21	-	ENST00000523539	PTK2	PTK2
chr8	140762368	140762388	21	-	ENST00000696786	PTK2	PTK2
chr8	140764234	140764260	27	-	ENST00000520843	PTK2	PTK2
chr8	140769575	140769592	18	-	ENST00000519993	PTK2	PTK2
chr8	140769575	140769592	18	-	ENST00000521172	PTK2	PTK2
chr8	140769575	140769592	18	-	ENST00000521986	PTK2	PTK2
chr8	140769575	140769592	18	-	ENST00000523474	PTK2	PTK2
chr8	140769575	140769592	18	-	ENST00000696786	PTK2	PTK2
chr8	140846659	140846678	20	-	ENST00000520475	PTK2	PTK2
chr8	143592647	143592660	14	-	ENST00000618139	EEF1D	EEF1D
chr8	143597348	143597362	15	-	ENST00000534380	EEF1D	EEF1D
chr8	143597348	143597365	18	-	ENST00000533494	EEF1D	EEF1D
chr8	143823324	143823348	25	-	ENST00000703853	PUF60	PUF60
chr8	143829280	143829303	24	-	ENST00000456095	PUF60	PUF60
chr8	143829280	143829304	25	-	ENST00000531897	PUF60	PUF60
chr9	21818035	21818045	11	+	ENST00000579422	MTAP	MTAP
chr9	21837908	21837927	20	+	ENST00000427788	MTAP	MTAP
chr9	34661482	34661498	17	+	ENST00000555981	IL11RA	IL11RA
chr9	34661482	34661498	17	+	ENST00000685662	IL11RA	IL11RA
chr9	35364545	35364567	23	+	ENST00000634487	UNC13B	UNC13B
chr9	35364545	35364567	23	+	ENST00000636694	UNC13B	UNC13B
chr9	35371934	35371939	6	+	ENST00000617908	UNC13B	UNC13B
chr9	35371934	35371939	6	+	ENST00000634487	UNC13B	UNC13B
chr9	68259347	68259361	15	+	ENST00000616550	ZNG1C	ZNG1C
chr9	69176942	69176950	9	+	ENST00000649783	TJP2	TJP2
chr9	69176942	69176950	9	+	ENST00000650522	TJP2	TJP2
chr9	69212548	69212556	9	+	ENST00000646862	ENSG00000285130	ENSG00000285130
chr9	69212548	69212572	25	+	ENST00000643713	TJP2	TJP2
chr9	69236028	69236032	5	+	ENST00000648460	TJP2	TJP2
chr9	94967784	94967801	18	+	ENST00000460573	AOPEP	AOPEP
chr9	95082575	95082592	18	+	ENST00000479161	AOPEP	AOPEP
chr9	98078321	98078347	27	+	ENST00000427646	NANS	NANS
chr9	109925061	109925082	22	+	ENST00000302798	PALM2AKAP2	PALM2AKAP2
chr9	109925061	109925082	22	+	ENST00000314527	PALM2AKAP2	PALM2AKAP2
chr9	109925061	109925082	22	+	ENST00000374530	PALM2AKAP2	PALM2AKAP2
chr9	109925061	109925082	22	+	ENST00000374531	PALM2AKAP2	PALM2AKAP2
chr9	109925061	109925082	22	+	ENST00000413420	PALM2AKAP2	PALM2AKAP2
chr9	109925061	109925082	22	+	ENST00000483909	PALM2AKAP2	PALM2AKAP2
chr9	109925061	109925082	22	+	ENST00000497711	PALM2AKAP2	PALM2AKAP2
chr9	110136127	110136149	23	+	ENST00000413420	PALM2AKAP2	PALM2AKAP2
chr9	110168399	110168406	8	+	ENST00000485762	PALM2AKAP2	PALM2AKAP2
chr9	117761431	117761449	19	+	ENST00000645420	ENSG00000284977	ENSG00000284977
chr9	117848065	117848069	5	+	ENST00000645420	ENSG00000284977	ENSG00000284977
chr9	122941090	122941093	4	+	ENST00000426918	RABGAP1	RABGAP1
chr9	123074285	123074310	26	+	ENST00000493854	RABGAP1	RABGAP1
chr9	123097741	123097753	13	+	ENST00000480054	RABGAP1	RABGAP1
chr9	127807673	127807688	16	+	ENST00000488506	FPGS	FPGS
chr9	127810031	127810037	7	+	ENST00000489522	FPGS	FPGS
chr9	128355178	128355190	13	+	ENST00000372870	SLC27A4	SLC27A4
chr9	128424602	128424614	13	+	ENST00000487001	CERCAM	CERCAM
chr9	129491106	129491128	23	+	ENST00000412141	LINC00963	LINC00963
chr9	2807814	2807830	17	-	ENST00000490444	PUM3	PUM3
chr9	6605276	6605278	3	-	ENST00000639840	GLDC	GLDC
chr9	8454580	8454591	12	-	ENST00000397611	PTPRD	PTPRD
chr9	8454580	8454591	12	-	ENST00000486161	PTPRD	PTPRD
chr9	8454580	8454591	12	-	ENST00000637354	PTPRD	PTPRD
chr9	8454580	8454594	15	-	ENST00000355233	PTPRD	PTPRD
chr9	8497242	8497268	27	-	ENST00000356435	PTPRD	PTPRD
chr9	8497242	8497268	27	-	ENST00000381196	PTPRD	PTPRD
chr9	8497242	8497268	27	-	ENST00000540109	PTPRD	PTPRD
chr9	8497242	8497268	27	-	ENST00000651105	PTPRD	PTPRD
chr9	8523513	8523524	12	-	ENST00000355233	PTPRD	PTPRD
chr9	8523513	8523524	12	-	ENST00000356435	PTPRD	PTPRD
chr9	8523513	8523524	12	-	ENST00000381196	PTPRD	PTPRD
chr9	8523513	8523524	12	-	ENST00000397611	PTPRD	PTPRD
chr9	8523513	8523524	12	-	ENST00000486161	PTPRD	PTPRD
chr9	8523513	8523524	12	-	ENST00000537002	PTPRD	PTPRD
chr9	8523513	8523524	12	-	ENST00000540109	PTPRD	PTPRD
chr9	8526627	8526644	18	-	ENST00000355233	PTPRD	PTPRD
chr9	8526627	8526644	18	-	ENST00000356435	PTPRD	PTPRD
chr9	8526627	8526644	18	-	ENST00000381196	PTPRD	PTPRD
chr9	8526627	8526644	18	-	ENST00000397611	PTPRD	PTPRD
chr9	8526627	8526644	18	-	ENST00000397617	PTPRD	PTPRD
chr9	8526627	8526644	18	-	ENST00000486161	PTPRD	PTPRD
chr9	8526627	8526644	18	-	ENST00000540109	PTPRD	PTPRD
chr9	8527345	8527353	9	-	ENST00000355233	PTPRD	PTPRD
chr9	8527345	8527353	9	-	ENST00000356435	PTPRD	PTPRD
chr9	8527345	8527353	9	-	ENST00000381196	PTPRD	PTPRD
chr9	8527345	8527353	9	-	ENST00000397606	PTPRD	PTPRD
chr9	8527345	8527353	9	-	ENST00000486161	PTPRD	PTPRD
chr9	8527345	8527353	9	-	ENST00000537002	PTPRD	PTPRD
chr9	8527345	8527353	9	-	ENST00000540109	PTPRD	PTPRD
chr9	33001567	33001577	11	-	ENST00000673598	APTX	APTX
chr9	33001567	33001579	13	-	ENST00000474658	APTX	APTX
chr9	33001567	33001583	17	-	ENST00000465003	APTX	APTX
chr9	33001567	33001587	21	-	ENST00000672286	APTX	APTX
chr9	33001567	33001587	21	-	ENST00000672535	APTX	APTX
chr9	33001567	33001587	21	-	ENST00000673416	APTX	APTX
chr9	33935859	33935878	20	-	ENST00000412543	UBAP2	UBAP2
chr9	41145318	41145332	15	-	ENST00000467791	ZNG1F	ZNG1F
chr9	41182375	41182395	21	-	ENST00000467791	ZNG1F	ZNG1F
chr9	41183564	41183574	11	-	ENST00000620776	ZNG1F	ZNG1F
chr9	41189105	41189127	23	-	ENST00000382436	ZNG1F	ZNG1F
chr9	70862908	70862910	3	-	ENST00000358082	TRPM3	TRPM3
chr9	70862908	70862910	3	-	ENST00000396280	TRPM3	TRPM3
chr9	70862908	70862910	3	-	ENST00000396285	TRPM3	TRPM3
chr9	70862908	70862910	3	-	ENST00000396292	TRPM3	TRPM3
chr9	70862908	70862910	3	-	ENST00000408909	TRPM3	TRPM3
chr9	70862908	70862910	3	-	ENST00000704565	TRPM3	TRPM3
chr9	71112859	71112869	11	-	ENST00000704571	TRPM3	TRPM3
chr9	96345395	96345401	7	-	ENST00000482643	SLC35D2	SLC35D2
chr9	97156532	97156556	25	-	ENST00000681517	CTSV	CTSV
chr9	99886675	99886695	21	-	ENST00000657190	STX17-DT	STX17-DT
chr9	120861988	120862005	18	-	ENST00000453868	PHF19	PHF19
chr9	129009453	129009467	15	-	ENST00000372554	SH3GLB2	SH3GLB2
chr9	129009453	129009467	15	-	ENST00000417224	SH3GLB2	SH3GLB2
chr9	129009453	129009467	15	-	ENST00000479237	SH3GLB2	SH3GLB2
chr9	129010670	129010693	24	-	ENST00000372554	SH3GLB2	SH3GLB2
chr9	129010670	129010693	24	-	ENST00000372559	SH3GLB2	SH3GLB2
chr9	129010670	129010693	24	-	ENST00000372564	SH3GLB2	SH3GLB2
chr9	129010670	129010693	24	-	ENST00000416629	SH3GLB2	SH3GLB2
chr9	129010670	129010693	24	-	ENST00000417224	SH3GLB2	SH3GLB2
chr9	129010670	129010693	24	-	ENST00000455407	SH3GLB2	SH3GLB2
chr9	129010670	129010693	24	-	ENST00000483980	SH3GLB2	SH3GLB2
chr9	129013008	129013019	12	-	ENST00000372554	SH3GLB2	SH3GLB2
chr9	130911871	130911888	18	-	ENST00000451466	FIBCD1	FIBCD1
chr9	132079642	132079645	4	-	ENST00000444872	MED27	MED27
chr9	133257524	133257542	19	-	ENST00000611156	ABO	ABO
chr9	133694354	133694371	18	-	ENST00000427237	SARDH	SARDH
chr9	137455629	137455634	6	-	ENST00000371473	NSMF	NSMF
chr9	137455629	137455634	6	-	ENST00000371475	NSMF	NSMF
chr9	137455629	137455634	6	-	ENST00000437259	NSMF	NSMF
chr10	49625473	49625488	16	+	ENST00000460699	CHAT	CHAT
chr10	69195188	69195213	26	+	ENST00000483572	SUPV3L1	SUPV3L1
chr10	71511120	71511144	25	+	ENST00000644511	CDH23	CDH23
chr10	71643861	71643866	6	+	ENST00000224721	CDH23	CDH23
chr10	71643861	71643866	6	+	ENST00000299366	CDH23	CDH23
chr10	71643861	71643866	6	+	ENST00000398809	CDH23	CDH23
chr10	71643861	71643866	6	+	ENST00000442677	CDH23	CDH23
chr10	71643861	71643866	6	+	ENST00000461841	CDH23	CDH23
chr10	71643861	71643866	6	+	ENST00000466757	CDH23	CDH23
chr10	71643861	71643866	6	+	ENST00000616684	CDH23	CDH23
chr10	71643861	71643866	6	+	ENST00000643732	CDH23	CDH23
chr10	71643861	71643866	6	+	ENST00000646131	CDH23	CDH23
chr10	71734656	71734658	3	+	ENST00000224721	CDH23	CDH23
chr10	71793637	71793640	4	+	ENST00000642965	CDH23	CDH23
chr10	72868844	72868863	20	+	ENST00000605416	MCU	MCU
chr10	74314733	74314745	13	+	ENST00000672604	ADK	ADK
chr10	82865411	82865437	27	+	ENST00000372141	NRG3	NRG3
chr10	82865411	82865437	27	+	ENST00000372142	NRG3	NRG3
chr10	82865411	82865437	27	+	ENST00000404547	NRG3	NRG3
chr10	82865411	82865437	27	+	ENST00000404576	NRG3	NRG3
chr10	82865411	82865437	27	+	ENST00000537893	NRG3	NRG3
chr10	82865411	82865437	27	+	ENST00000545131	NRG3	NRG3
chr10	82865411	82865437	27	+	ENST00000556918	NRG3	NRG3
chr10	82865414	82865437	24	+	ENST00000555784	NRG3	NRG3
chr10	82865414	82865437	24	+	ENST00000602794	NRG3	NRG3
chr10	91484334	91484345	12	+	ENST00000446394	HECTD2	HECTD2
chr10	94577082	94577096	15	+	ENST00000698830	HELLS	HELLS
chr10	112533530	112533550	21	+	ENST00000489357	VTI1A	VTI1A
chr10	112533530	112533550	21	+	ENST00000705995	VTI1A	VTI1A
chr10	122021993	122022014	22	+	ENST00000491540	TACC2	TACC2
chr10	122211686	122211708	23	+	ENST00000508411	TACC2	TACC2
chr10	122238019	122238037	19	+	ENST00000635597	TACC2	TACC2
chr10	122245065	122245073	9	+	ENST00000635597	TACC2	TACC2
chr10	127982274	127982296	23	+	ENST00000254667	PTPRE	PTPRE
chr10	127982274	127982296	23	+	ENST00000442830	PTPRE	PTPRE
chr10	133167569	133167579	11	+	ENST00000684767	KNDC1	KNDC1
chr10	133210712	133210724	13	+	ENST00000682310	KNDC1	KNDC1
chr10	7640754	7640779	26	-	ENST00000434980	ITIH5	ITIH5
chr10	28120194	28120207	14	-	ENST00000441595	MPP7	MPP7
chr10	45071565	45071588	24	-	ENST00000456938	CEP164P1	CEP164P1
