isoform_id	IR	IR_genomic_start	IR_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000502732	1	179108899	179109207	ENSG00000143322	ABL2	179101124,179104777,179110651,179110922,179110944,179114861,179115478,179115495,179116242,179116655,179118535,179120569,179127903,179128828,179129896,179130463,179130777,179138462,179143127,179143129,179148981,179150423,179151873,179152505,179152547,179152553,179154521,179155306,179157040,179158994,179159982,179161401,179161403,179164072,179164742,179164779,179167654,179168657,179170332,179172355,179172357,179174160,179175811,179178266,179180061,179181641,179183149,179186881,179189965,179192684,179195572,179203618,179204961,179206628,179207576,179208499,179213763,179215447,179217494,179218284
ENST00000517399	1	212951393	212951588	ENSG00000143494	VASH2	212955247,212957368,212958052,212958410,212960758,212962835,212963114,212963578,212965787,212968042,212969974,212969976,212972318,212972987,212976451,212978240,212981845,212982241,212983926,212984742,212986460,212986678,212986903,212991500
ENST00000496230	1	155284136	155284538	ENSG00000143630	HCN3	155283335,155284897
ENST00000368358	1	155288708	155289390	ENSG00000143630	HCN3	155283335,155284897
ENST00000473037	1	235734660	235737741	ENSG00000143669	LYST	235661130,235662076,235666587,235666932,235675308,235675832,235678370,235679734,235683746,235684763,235685503,235694776,235697490,235699544,235702378,235710309,235710628,235710784,235710925,235714269,235717369,235718008,235719615,235720568,235720736,235724952,235724954,235724956,235726485,235726701,235728196,235728704,235739448,235744357,235744505,235746069,235747842,235748214,235748280,235749522,235750134,235750542,235750552,235750823,235751238,235752290,235759895,235760514,235760529,235762208,235762311,235762313,235766636,235768708,235770809,235772924,235775856,235777926,235778519,235780272,235782009,235786186,235786246,235786591,235787364,235788304,235792808,235795428,235800101,235800875,235806860,235813329,235813450,235815998,235817629,235817812,235818460,235818869,235820734,235821411,235823313,235825714,235828619,235833413,235834914,235837816,235839529,235839531,235840759,235842917,235847709,235848240,235850553,235854345,235868348,235870909,235872166,235872168,235872784,235877551,235880107,235880345,235880347,235880998,235881403,235883494
ENST00000272163	1	225401729	225403203	ENSG00000143815	LBR	225408520,225412432,225416247,225418694,225421627,225425575,225427384
ENST00000404735	1	55232709	55232794	ENSG00000143947	NA	NA
ENST00000496524	5	110124064;110125324;110125682;110143642;110163136	110125188;110125636;110129185;110144492;110164519	ENSG00000144061	NPHP1	110126314,110128548,110128668,110128670,110128672,110128674,110128836,110129172,110130694,110130696,110130865,110131106,110131297,110133222,110135558,110137867,110138720,110139276,110140173,110142106,110142918,110143213,110143272,110144158,110146588,110148446,110151213,110151776,110153589,110155675,110163473,110164135,110167527,110171841,110173103,110173238,110174568,110174953,110174955,110177727,110180720,110180770,110184181,110185281,110185309,110186614,110191672,110196696,110196920,110198313,110199927,110202963,110202965
ENST00000490674	2	112659095;112660573	112659203;112661141	ENSG00000144136	SLC20A1	112652274,112653305,112659362,112663438
ENST00000411432	1	207625122	207625264	ENSG00000144401	METTL21A	207583997,207584184,207588973,207589102,207589781,207589783,207593398,207594538,207596178,207597474,207608109,207617518,207617761,207619043,207620053,207621792,207623358,207624548
ENST00000481170	7	219500219;219501580;219504869;219505363;219505556;219505762;219506423	219501475;219501850;219505227;219505457;219505694;219505979;219506697	ENSG00000144591	GMPPA	219502285,219502667,219503491,219503493,219503805,219504563,219509480,219509982,219509984,219511382,219511384,219512123,219512125,219513577
ENST00000688696	1	66378080	66378409	ENSG00000144741	SLC25A26	66136092,66138174,66138432,66139686,66140800,66145035,66145269,66145464,66147552,66150047,66157755,66158960,66162502,66163786,66164924,66165863,66168707,66168798,66169739,66172279,66172772,66172825,66174948,66175369,66175804,66179792,66180278,66181911,66187625,66189806,66193306,66195324,66199910,66201016,66201018,66201721,66202319,66202409,66204123,66205175,66205208,66205642,66206763,66206858,66208030,66211010,66213552,66215357,66216903,66222882,66224106,66224871,66226593,66227643,66228168,66228198,66228874,66229089,66230438,66234068,66242724,66243245,66243357,66243708,66245431,66246203,66250541,66251953,66255255,66255257,66258194,66258974,66261567,66264614,66266523,66266622,66268768,66268944,66270138,66270964,66272677,66272679,66274943,66283008,66284515,66284609,66288568,66288792,66293139,66293854,66294554,66295073,66296328,66296330,66296411,66297679,66298141,66299621,66299623,66299659,66302382,66305577,66306399,66310396,66313957,66316009,66318301,66321269,66322254,66322595,66324502,66325163,66325753,66326906,66327283,66329230,66329232,66332256,66336485,66336487,66337790,66342101,66342740,66347347,66347891,66348053,66348181,66348363,66351103,66351551,66362376,66363261,66365397,66369289,66369340,66370569,66373663,66379985,66380981,66381137,66381983,66382748,66384114,66384116,66387284
ENST00000686511	1	66378080	66378409	ENSG00000144741	SLC25A26	66136092,66138174,66138432,66139686,66140800,66145035,66145269,66145464,66147552,66150047,66157755,66158960,66162502,66163786,66164924,66165863,66168707,66168798,66169739,66172279,66172772,66172825,66174948,66175369,66175804,66179792,66180278,66181911,66187625,66189806,66193306,66195324,66199910,66201016,66201018,66201721,66202319,66202409,66204123,66205175,66205208,66205642,66206763,66206858,66208030,66211010,66213552,66215357,66216903,66222882,66224106,66224871,66226593,66227643,66228168,66228198,66228874,66229089,66230438,66234068,66242724,66243245,66243357,66243708,66245431,66246203,66250541,66251953,66255255,66255257,66258194,66258974,66261567,66264614,66266523,66266622,66268768,66268944,66270138,66270964,66272677,66272679,66274943,66283008,66284515,66284609,66288568,66288792,66293139,66293854,66294554,66295073,66296328,66296330,66296411,66297679,66298141,66299621,66299623,66299659,66302382,66305577,66306399,66310396,66313957,66316009,66318301,66321269,66322254,66322595,66324502,66325163,66325753,66326906,66327283,66329230,66329232,66332256,66336485,66336487,66337790,66342101,66342740,66347347,66347891,66348053,66348181,66348363,66351103,66351551,66362376,66363261,66365397,66369289,66369340,66370569,66373663,66379985,66380981,66381137,66381983,66382748,66384114,66384116,66387284
ENST00000465925	5	49417368;49419152;49419406;49419789;49420343	49417614;49419259;49419709;49420210;49421491	ENSG00000145020	AMT	49419213,49420212,49420513
ENST00000274134	1	10442004	10442126	ENSG00000145491	ROPN1L	10445791,10446285,10449824,10449850,10451210,10452125,10454085,10454268,10458343,10459184,10460380,10460744,10463107,10463135,10467235,10467722
ENST00000315073	2	181234350;181234996	181234931;181235353	ENSG00000146063	TRIM41	181227682,181231185,181232762,181234999
ENST00000515223	6	181230840;181232890;181233436;181233764;181234350;181234996	181232658;181233412;181233635;181234173;181234931;181235353	ENSG00000146063	TRIM41	181227682,181231185,181232762,181234999
ENST00000631498	1	39887593	39888678	ENSG00000146122	DAAM2	39794181,39795018,39798042,39798164,39799777,39801094,39801578,39803226,39803655,39804555,39804557,39804559,39810077,39814072,39815584,39819111,39819113,39820853,39823703,39824650,39825067,39825835,39827319,39828389,39828456,39828955,39829022,39830858,39834293,39834748,39835067,39835234,39837080,39838285,39840095,39841914,39842025,39842501,39843553,39843794,39844545,39844883,39845040,39845196,39845361,39849204,39849241,39849996,39853360,39857700,39861091,39862286,39865883,39865896,39866061,39867417,39867962,39868028,39869075,39870997,39871850,39872423,39874346,39875828,39875894,39875999,39877039,39880195,39883738,39884000,39885186,39886226,39886382,39886776,39888128,39889646,39889996,39891948,39892819,39893051,39894396,39896347,39896778,39899217,39899737,39902694,39902845
ENST00000275233	1	145954854	145955186	ENSG00000146414	SHPRH	145865178,145865645,145867453,145872730,145872949,145875563,145875937,145878235,145880685,145881964,145884174,145884251,145884253,145884255,145888352,145888661,145891334,145891401,145893637,145893646,145893648,145893816,145897615,145897708,145898738,145899487,145900416,145902615,145902762,145905140,145907641,145913451,145914596,145914598,145917085,145917809,145917917,145921638,145925369,145925371,145925373,145926509,145928376,145929126,145932133,145936252,145936254,145940691,145940693,145942545,145943323,145945714,145949442,145955244,145956195,145956260,145956262,145958681,145959077,145959581,145963904
ENST00000337387	1	159748370	159748589	ENSG00000146457	WTAP	159732193,159733004,159738539,159743192,159745284,159746557,159751775,159752097,159753060,159754801
ENST00000699677	2	19542194;19546051	19545921;19549973	ENSG00000147010	SH3KBP1	19539206,19539433,19541364,19541736,19543446,19543707,19545326,19545876,19545878,19550292,19552265,19556193,19556721,19556723,19557037,19560578,19561010,19566055,19566852,19567750,19568008,19569852,19570992,19576594,19576596,19577476,19579723,19580442,19581096,19581106,19581108,19582983,19582985,19584879,19584881,19584883,19586063,19586578,19587779,19588036,19589209,19595361,19601178,19602329,19602331,19602518,19603198,19603624,19605017,19608711,19610612,19614683,19615210,19615653,19616116,19616118,19616616,19617646,19621765,19621859,19622354,19622356,19625509,19631633,19632082,19632289,19632291,19635783,19635854,19637469,19638853,19641592,19641694,19641995,19642134,19642264,19644438,19644930,19647560,19647914,19648755,19649220,19649440,19649966,19654523,19656333,19656549,19657596,19663120,19664695,19665767,19666728,19668188,19668190,19668531,19668533,19669110,19670388,19673531,19673915,19676572,19681461,19681704,19682798,19683503,19684590,19684592,19686336,19686638,19686670,19687364,19687893,19690897,19691835,19693191,19693421,19695167,19695830,19697419,19697947,19701933,19705603,19705876,19707058,19707982,19708111,19710182,19712900,19713631,19720502,19726227,19728458,19731844,19736078,19736529,19736541,19737047,19738122,19740111,19741828,19741948,19741950,19742245,19747055,19748306,19750594,19750596,19750624,19751872,19751874,19752705,19752707,19753470,19754320,19755590,19755879,19755881,19756798,19760554,19762326,19763890,19765175,19769229,19770834,19773524,19773526,19779893,19781486,19783865,19786014,19786191,19787220,19787844,19792084,19793589,19795218,19797951,19800098,19801431,19805857,19806769,19807589,19809622,19809730,19810212,19810842,19813530,19813925,19815361,19817477,19819478,19822992,19827198,19827488,19831869,19834399,19834401,19836038,19836543,19837585,19837904,19839649,19839853,19840385,19842646,19846196,19846421,19847104,19849986,19850911,19850913,19852857,19865243,19866970,19868090,19868092,19868737,19869092,19871770,19872460,19873201,19875924,19880472,19883739,19884812
ENST00000373790	1	71463889	71464413	ENSG00000147133	TAF1	71371300,71383325,71389562,71394355,71394776,71397627,71398206,71401171,71401301,71409467,71410927,71411723,71418238,71425199,71425935,71426412,71426583,71427195,71428566,71429503,71431784,71437583,71441909,71442131,71442450,71444585,71453434,71455895,71458142,71467387,71474576,71480882,71481147,71481702,71485173,71488532,71490703,71494822,71506259,71513754,71515276,71531776
ENST00000287701	1	29051550	29052516	ENSG00000147421	HMBOX1	28895543,28898824,28902764,28903808,28904125,28905334,28910377,28910379,28910446,28913644,28916935,28917856,28918348,28925247,28926036,28927214,28927801,28928550,28929099,28929715,28933193,28933850,28935753,28942550,28942552,28943808,28948320,28948593,28951844,28957106,28957151,28957322,28957509,28958695,28958697,28959923,28960931,28962452,28962490,28965286,28965926,28966738,28966740,28968780,28968787,28970431,28971237,28974614,28978655,28979630,28980450,28984815,28984886,28988061,28989522,28989524,28989526,28992030,28994035,28995335,28996689,28999947,29001674,29003517,29003519,29003602,29013883,29020811,29024533,29025094,29027838,29028324,29031827,29034725,29035243,29035721,29036021,29041776,29042309,29042311,29043907,29044418,29047343,29048729,29048782,29049577,29049604,29049933,29049935,29052637,29056161,29056251,29058863,29058865,29058867,29059075
ENST00000520654	1	23566337	23568321	ENSG00000147454	SLC25A37	23530170,23530385,23531964,23533480,23533843,23536238,23537910,23537930,23538474,23538476,23539751,23542524,23544754,23550377,23551633,23553034,23554892,23555004,23556589,23557156,23559580,23561135,23567563,23569132,23569365,23573126,23573614,23574568
ENST00000523277	1	41541900	41541990	ENSG00000147536	GINS4	41531665,41531673,41533882,41535430,41536672,41542834,41543485,41543487
ENST00000680745	2	2651499;2651955	2651873;2652779	ENSG00000147852	VLDLR	2624045,2628080,2630546,2635266,2636224,2636470,2638729,2639530,2642144,2642767,2645305,2648056,2651243,2653669,2655396,2656509,2658124,2658951,2659297,2659792
ENST00000378892	1	34637421	34637546	ENSG00000147955	SIGMAR1	34635406,34635528,34637134
ENST00000372938	1	128178905	128178988	ENSG00000148337	CIZ1	128167172,128168883,128168901,128168935,128170523,128173109,128174803,128177454,128177765,128178189,128184637,128184812,128186398,128186655,128195288,128195290,128196010,128199836,128200705,128201626
ENST00000479237	1	129008151	129008449	ENSG00000148341	SH3GLB2	129010896,129012778,129013620,129014128,129014561,129014563,129026125
ENST00000372564	1	129008151	129008449	ENSG00000148341	SH3GLB2	129010896,129012778,129013620,129014128,129014561,129014563,129026125
ENST00000618427	1	59362550	59362575	ENSG00000148541	FAM13C	59249556,59249634,59254327,59255520,59256588,59259807,59261784,59263066,59263728,59264865,59266694,59266700,59269158,59269610,59272379,59273244,59273555,59275473,59279382,59281315,59281552,59281812,59282911,59282913,59282915,59283426,59283681,59284262,59284638,59284825,59284972,59289182,59289527,59293413,59294672,59295867,59296305,59296332,59296629,59298017,59303375,59303920,59307763,59308133,59311679,59312626,59313368,59314102,59314329,59319873,59322712,59324940,59327412,59328248,59330355,59331944,59333257,59334045,59334167,59334368,59334450,59334675,59336414,59338244,59339119,59340454,59341557,59342577,59344789,59345865,59345867,59347769,59347993,59348359,59349101,59350749,59350804,59352619,59353437,59354037,59361909,59362363
ENST00000698725	1	77980274	77981427	ENSG00000148606	POLR3A	77954740,77955532,77956930,77958192,77958399,77960732,77961900,77969024,77973681,77978351,77980744,77980746,77983489,77983491,77985091,77985563,77986202,77989176,77993611,77998843,77999982,78000521,78001151,78001153,78002188,78002944,78007250,78008708,78010581,78012444,78012446,78016582,78020360,78023681,78024482,78027131,78027311
ENST00000698726	1	77985986	77986072	ENSG00000148606	POLR3A	77954740,77955532,77956930,77958192,77958399,77960732,77961900,77969024,77973681,77978351,77980744,77980746,77983489,77983491,77985091,77985563,77986202,77989176,77993611,77998843,77999982,78000521,78001151,78001153,78002188,78002944,78007250,78008708,78010581,78012444,78012446,78016582,78020360,78023681,78024482,78027131,78027311
ENST00000525736	1	43855769	43855894	ENSG00000149084	HSD17B12	43685282,43687063,43687217,43689242,43690971,43691220,43691876,43692110,43694880,43695143,43695194,43700289,43704664,43706411,43707694,43710370,43710935,43711245,43713594,43716001,43716962,43724133,43724135,43735788,43736758,43739436,43741472,43745277,43747193,43747743,43748376,43751066,43754007,43755399,43755401,43757130,43757294,43757989,43765008,43765410,43766378,43766585,43772431,43776071,43780984,43780986,43783461,43784207,43786260,43788176,43788825,43789800,43793798,43795182,43795519,43795521,43795648,43795657,43797214,43800009,43801873,43807240,43807865,43808283,43811643,43811963,43815539,43815541,43815934,43815936,43816135,43818734,43819414,43819718,43820027,43820310,43822797,43823213,43823415,43825225,43829026,43829501,43830164,43835710,43835865,43843976,43846532,43847426,43847575,43850637,43852209
ENST00000692219	1	61364316	61364432	ENSG00000149483	TMEM138	61364155,61365056,61368691,61368787,61370500,61375110,61375932,61376217,61377240,61377822
ENST00000278826	1	61364316	61364432	ENSG00000149483	TMEM138	61364155,61365056,61368691,61368787,61370500,61375110,61375932,61376217,61377240,61377822
ENST00000544745	1	124947888	124948083	ENSG00000150990	DHX37	124947845,124948318,124948962,124948964,124953256,124953540,124955877,124957867,124958024,124961573,124962705,124965926,124967177,124970816,124971823,124972272,124975292,124975573,124975713,124977227,124981991,124982761,124984401,124985963,124986341,124987211
ENST00000475613	2	77819466;77820019	77819894;77821081	ENSG00000151208	DLG5	77791390,77793295,77794900,77795701,77795722,77796296,77796298,77797058,77797263,77800021,77805114,77805298,77808126,77809627,77812189,77812907,77812991,77813794,77820895,77821299,77822512,77824840,77824842,77825453,77826205,77827563,77832076,77833601,77833603,77833877,77834214,77834396,77834540,77835273,77836432,77838173,77840807,77842729,77844557,77847643,77847649,77849176,77851309,77851482,77853972,77854590,77855391,77855912,77857995,77860209,77861747,77862519,77862567,77863000,77867469,77869296,77869565,77870894,77873097,77875008,77876519,77877248,77880069,77880497,77881392,77882593,77884260,77884369,77886855,77886873,77887973,77890587,77891148,77891813,77892306,77894513,77897224,77898199,77898506,77898751,77906133,77906510,77907447,77909071,77909187,77909272,77911202,77911810,77914312,77917483,77918351,77919913,77921067,77921680,77922343
ENST00000534532	1	134224001	134224286	ENSG00000151503	NCAPD3	134151315,134151338,134151826,134155068,134156616,134159940,134160493,134160772,134161791,134162733,134162924,134168024,134168689,134168837,134172240,134174251,134174804,134177873,134181345,134185837,134187373,134187555,134188761,134188894,134191414,134191636,134193983,134199539,134200043,134202328,134205932,134205948,134211000,134212816,134214464,134218393,134218984,134219385,134221422,134223459
ENST00000489822	1	119576751	119577079	ENSG00000151923	TIAL1	119572041,119572925,119574308,119576321,119580211,119580367,119582412,119584174,119585783,119596182
ENST00000366527	2	244843182;244845344;244846486;244848890	244843767;244845686;244846604;244850296	ENSG00000153187	HNRNPU	244844425,244844427,244844626,244844818,244850026,244850683,244853017,244857658,244858791,244859775,244860560,244861147
ENST00000492136	3	33390369;33392615;33396281	33392562;33393311;33397044	ENSG00000153560	UBP1	33390108,33391951,33392551,33393444,33395685,33397208,33398072,33398419,33400158,33406054,33408187,33408893,33410548,33414736,33416905,33417739,33418727,33425617,33427664,33428456,33433521,33435651,33440804
ENST00000392225	1	35126776	35126852	ENSG00000153902	LGI4	35124892,35125654,35131430,35131697,35131699,35133877,35134225,35134488,35136291,35136293,35136370,35137370,35137600,35137940,35138025
ENST00000464589	2	26838615;26840062	26839586;26840275	ENSG00000154734	ADAMTS1	26838749,26839220,26841347,26842895
ENST00000679537	1	12503785	12505153	ENSG00000154743	TSEN2	12486049,12486168,12487199,12487801,12487844,12487846,12490277,12491824,12493911,12494158,12495745,12495747,12497024,12498875,12503399,12506463,12508456,12509005,12509344,12510099,12510181,12510183,12512008,12512692,12514321,12518410,12518412,12521583,12524220,12525228,12525701,12527851,12528917,12534025,12534088,12534090,12536311,12536313,12537267,12538116,12538717,12540544
ENST00000573955	1	9701246	9701351	ENSG00000154914	USP43	9648371,9648380,9650547,9654226,9654339,9655279,9655285,9655864,9655866,9659037,9662214,9662216,9667785,9673128,9686049,9686920,9686944,9686956,9689374,9705023,9706329,9709277,9711236,9714034,9718708,9718892,9720633,9721551,9722907,9725170,9727408,9727410,9727412,9727423
ENST00000538576	1	112955995	112956034	ENSG00000155380	SLC16A1	112915475,112916798,112917724,112924621,112924755,112925523,112932193,112932195,112934027,112937413,112937688,112940818,112941137,112942908,112944383,112944623,112946698,112950633,112951288,112955656,112956875
ENST00000496121	2	29062244;29062416	29062327;29062489	ENSG00000156261	CCT8	29056807,29056848,29056850,29057398,29065072,29065951,29067454,29069793,29071092
ENST00000603475	6	87967660;87969350;87969920;87970631;87970898;87974036	87969193;87969795;87970567;87970775;87971146;87974371	ENSG00000156345	CDK20	87968811,87972922,87973119
ENST00000372687	1	75176217	75176387	ENSG00000156671	SAMD8	75100232,75100763,75117158,75117160,75119619,75121147,75121626,75125271,75125282,75126065,75128874,75129385,75133601,75133603,75134036,75134038,75134309,75135321,75137632,75138012,75139105,75139291,75139542,75139752,75140652,75141222,75143358,75143457,75145398,75146483,75146877,75146959,75149837,75151065,75156527,75156898,75158027,75162517,75162714,75164291,75171321,75171323,75171718,75172230,75177605,75177607,75179214
ENST00000573058	1	81251613	81252194	ENSG00000157637	SLC38A10	81245736,81247102,81248677,81249712,81249965,81250809,81252066,81257106,81257859,81258070,81258116,81260997,81260999,81262930,81263243,81263799,81266682,81267068,81267079,81268874,81272177,81276004,81276093,81276532,81277243,81279122,81279959,81280194,81281035,81281037,81283984,81285708,81286694,81287652,81288947,81289743,81290119,81291034
ENST00000401533	1	26187316	26187714	ENSG00000157833	GAREM2	26174012,26177368,26184282,26184500,26187158,26187293,26188221,26188400
ENST00000361028	1	28380872	28382190	ENSG00000158691	ZSCAN12	28380975,28381095,28382937,28383019,28383021,28383023,28383847,28389995
ENST00000488968	1	22094519	22096336	ENSG00000158863	FHIP2B	22096109,22096111,22098387,22098389,22101167,22102453,22103884
ENST00000562621	1	72755655	72756250	ENSG00000159322	ADPGK	72753601,72753672,72755764,72758205,72761016,72766697,72771496,72774464,72775086,72776019,72777041,72778479,72784526
ENST00000474100	1	151400901;151401356	151401239;151401541	ENSG00000159377	PSMB4	151401046,151401311
ENST00000378406	2	35660648;35660859	35660745;35660939	ENSG00000159884	CCDC107	35659824
ENST00000309777	2	32216282;32216518	32216383;32216888	ENSG00000160055	TMEM234	32216487,32218806,32219926,32220128
ENST00000600235	1	16894438	16896175	ENSG00000160111	CPAMD8	16893091,16899429,16900466,16900880,16901285,16901287,16903229,16904415,16905449,16907971,16913032,16913431,16913719,16914039,16914041,16915630,16916944,16917609,16918366,16918391,16920171,16925466,16926640,16929568,16933174,16934024,16935134,16935794,16942330,16942840,16944128,16944972,16945766,16945768,16945770,16945772,16945774,16945790,16945818,16945820,16945822,16945824,16945852,16945888,16945890,16946002,16946038,16946090,16946108,16946190,16946198,16946241,16946290,16946302,16946392,16946438,16946480,16946532,16946627,16946675,16946720,16946764,16946808,16946816,16947543,16947690,16947709,16947738,16947771,16947773,16947775,16947777,16947779,16947860,16947862,16947864,16947923,16947933,16947971,16947973,16948025,16948053,16948081,16950445,16952285,16954665,16958363,16958587,16959839,16960141,16960478,16963509,16963511,16966518,16967031,16967255,16968117,16973281,16973974,16974592,16974843,16975576,16976548,16977588,16978663,16984148,16984868,16984894,16984933,16984947,16984949,16985296,16987587,16987795,16988655,16988657,16988659,16988661,16988978,16991082,16992799,16993971,16995142,16995316,16997489,17002672,17006038,17007655,17007832,17008037,17008663,17009386,17009388,17012492,17013565,17014196,17014410,17017158,17017178,17018777,17019468,17019919,17023256,17023520,17023909,17023945,17024044,17024185,17024398
ENST00000482648	2	133098763;133100383	133100267;133101519	ENSG00000160271	RALGDS	133097898,133099571,133099597,133099623,133101877,133101879,133104530,133105102,133107414,133109067,133111030,133114199,133114201,133117441,133117607,133117617,133117619,133118202,133118204,133118206,133124748,133124750,133133392,133133673,133135763,133139104,133139106,133139317,133140642
ENST00000397728	1	46188822	46189123	ENSG00000160285	LSS	46189942,46191825,46191991,46191993,46192541,46192656,46192749,46192773,46192890,46192983,46193007,46193100,46193124,46193126,46193217,46193241,46193273,46193334,46193358,46193479,46193602,46193695,46193719,46193842,46193844,46194055,46195524,46198723,46198825,46204483,46205714,46206270,46206968,46212680,46212997,46215360,46220505,46220563,46222145,46222460,46222591,46223169,46226265
ENST00000457828	1	46228600	46228731	ENSG00000160285	LSS	46189942,46191825,46191991,46191993,46192541,46192656,46192749,46192773,46192890,46192983,46193007,46193100,46193124,46193126,46193217,46193241,46193273,46193334,46193358,46193479,46193602,46193695,46193719,46193842,46193844,46194055,46195524,46198723,46198825,46204483,46205714,46206270,46206968,46212680,46212997,46215360,46220505,46220563,46222145,46222460,46222591,46223169,46226265
ENST00000397679	1	46301714	46301996	ENSG00000160298	C21orf58	46301433,46303207,46306732,46310072,46314222,46315033,46317585
ENST00000485978	2	133473601;133478417	133473979;133478967	ENSG00000160326	SLC2A6	133479055
ENST00000679899	1	154600177;154602249	154601041;154602384	ENSG00000160710	ADAR	154586115,154589398,154589676,154589678,154594480,154594652,154595357,154595359,154596776,154597158,154597399,154600135,154605674,154608307,154609542,154610391,154614455,154616029,154616031,154618641,154619654,154620594,154621011,154622749,154624279
ENST00000368471	2	154600177;154602249;154627933	154601041;154602384;154627953	ENSG00000160710	ADAR	154586115,154589398,154589676,154589678,154594480,154594652,154595357,154595359,154596776,154597158,154597399,154600135,154605674,154608307,154609542,154610391,154614455,154616029,154616031,154618641,154619654,154620594,154621011,154622749,154624279
ENST00000612424	1	156245988	156246122	ENSG00000160781	PAQR6	156243875,156244543,156247563
ENST00000623241	1	156245988	156246122	ENSG00000160781	PAQR6	156243875,156244543,156247563
ENST00000621189	1	144517636	144517700	ENSG00000160957	RECQL4	144511855,144512908,144513396
ENST00000528957	1	144792141	144792244	ENSG00000161016	RPL8	144790542,144790993,144790995
ENST00000392485	3	76734563;76735662;76735876	76735060;76735771;76736153	ENSG00000161547	NA	NA
ENST00000359995	1	76734563;76735158	76735060;76735661	ENSG00000161547	NA	NA
ENST00000552564	4	54399759;54399948;54403325;54404476	54399863;54400845;54403624;54404702	ENSG00000161638	ITGA5	54395772,54396103,54397233,54407368,54407585,54411483,54414090,54414257,54414402
ENST00000528353	1	44731016	44732177	ENSG00000161692	DBF4B	44711476,44712962,44714136,44715967,44717899,44721317,44722002,44722387,44723979,44726134,44729346,44729586,44729588,44730440,44737101,44737359,44738311,44738591,44738722,44741438,44743233,44744696,44745733,44747891,44750991
ENST00000572907	1	7440817	7441470	ENSG00000161958	FGF11	7444159
ENST00000553080	1	666599	666672	ENSG00000161996	WDR90	653091,653141,653689,658872,661678,665194,665722,667434
ENST00000567120	1	684156	684233	ENSG00000161999	NA	NA
ENST00000567868	1	1778322	1778434	ENSG00000162032	SPSB3	1776783,1778804,1781084,1785513,1785717,1785825,1786243,1786641,1787195,1793655,1793657
ENST00000431002	2	62669804;62670042	62669881;62671563	ENSG00000162194	LBHD1	62666444,62666748
ENST00000449943	4	65128489;65128715;65130173;65132352	65128562;65129728;65130250;65132731	ENSG00000162298	SYVN1	65123873,65124032,65132369,65133315,65133620
ENST00000336798	1	30877166	30878622	ENSG00000162512	SDC3	30869873,30871957,30871959,30872109,30872351,30872442,30874625,30874627,30874629,30875722,30879946,30881024,30881071,30881089,30881935,30892855,30893182,30894200,30894312,30894758,30894764,30895022,30895189,30899780,30899950,30900284,30901502,30902821,30902823,30903442,30906445,30907467,30907475,30907477,30907620
ENST00000483003	2	58689117;58689663	58689293;58690225	ENSG00000162601	MYSM1	58643956,58644508,58644624,58646911,58646913,58647292,58648063,58652421,58652840,58652842,58652844,58653387,58656210,58656302,58656304,58657312,58662307,58665136,58666536,58667412,58668459,58671506,58671528,58672973,58672975,58679916,58682278,58686000,58687418,58688372,58691541,58693908,58696795,58698724
ENST00000370768	4	77944270;77945643;77946577;77947693;77948774	77944355;77946529;77947452;77948404;77948914	ENSG00000162613	FUBP1	77944309,77946751,77947585,77948151,77948897,77949102,77951802,77953153,77955573,77955755,77956726,77959386,77961146,77961148,77961150,77961152,77961748,77961750,77964805,77965917,77969324,77970535,77974186,77974916,77977193,77978048
ENST00000613673	2	147647567;147650239;147652549	147648245;147652448;147652647	ENSG00000162836	ACP6	147630168,147631386,147642693,147644238,147651463,147653275,147656408,147658847,147659486,147660241,147662063,147662627,147663083,147668131
ENST00000682372	2	9942897;9943173	9943076;9943380	ENSG00000163703	CRELD1	9936949,9937756,9942438,9943100,9944931
ENST00000461101	1	74160089	74161779	ENSG00000163738	MTHFD2L	74117679,74118915,74119932,74120377,74120496,74120683,74121113,74121884,74123396,74124761,74132281,74135426,74136813,74138553,74143002,74145571,74149429,74151418,74152555,74152635,74152637,74152756,74152766,74155385,74156327,74156591,74157024,74158868,74160560,74162944,74164670,74165502,74167134,74167808,74170204,74170894,74170936,74172006,74172637,74172796,74174795,74175013,74175162,74178013,74180588,74187335,74189427,74192509,74195657,74197420,74198404,74200470,74200844,74201890,74202875,74202883,74202885,74202887,74204094,74204356,74204651,74204968,74205149,74205427,74207964,74209660,74211495,74216613,74217468,74223123,74223382,74223869,74224812,74226255,74229325,74230982,74231405,74232038,74234123,74234125,74235640,74236442,74236653,74239027,74239251,74240590,74241777,74243637,74245943,74253825,74265722,74266318,74267563,74270217,74270412,74270636,74275412,74280374,74284882,74285106,74286262,74286297,74287318,74288363,74288365,74291472,74293286,74294889,74294891,74300465,74301439,74302203
ENST00000511216	1	1386399	1386739	ENSG00000163945	UVSSA	1349451,1350110,1354658,1354897,1354899,1357891,1367322,1368923,1369224,1370274,1370752,1370842,1386507,1387653,1389340,1391097,1391628,1393989,1394513
ENST00000677428	1	1386399	1386739	ENSG00000163945	UVSSA	1349451,1350110,1354658,1354897,1354899,1357891,1367322,1368923,1369224,1370274,1370752,1370842,1386507,1387653,1389340,1391097,1391628,1393989,1394513
ENST00000372539	1	42735135	42735877	ENSG00000164007	CLDN19	42733585,42733587,42735602,42737661,42737663,42739074,42739331,42739333,42739353,42739355,42739357,42739379,42739391,42739393,42739395,42739401,42739403
