isoform_id	MES	MES_genomic_start	MES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000706137	2	21561919;21563262,21750895;21777608;21843653;21849656;21850182	21562095;21563312,21751210;21777776;21843902;21849719;21850244	ENSG00000151789	ZNF385D	21413827,21416004,21416782,21418205,21420358,21424161,21424194,21424748,21426407,21427879,21427885,21430830,21433977,21434220,21434503,21435749,21436654,21439838,21440986,21441441,21441519,21442846,21442852,21443663,21443723,21443992,21446532,21447428,21451650,21452612,21453164,21456696,21460245,21463431,21465772,21466142,21466162,21467422,21467424,21467802,21469048,21475751,21475957,21476571,21476873,21476875,21477296,21478365,21478972,21479531,21482724,21484387,21486247,21486249,21486251,21486899,21487562,21489437,21490843,21490845,21490847,21491714,21493587,21494088,21494261,21496799,21496918,21499170,21499579,21501518,21501607,21502005,21502567,21505842,21505844,21507522,21510510,21511047,21512619,21514243,21515188,21516719,21516721,21517698,21521453,21525552,21526157,21526529,21530055,21532946,21535922,21541182,21543495,21543942,21544400,21544402,21546546,21547059,21548340,21555455,21564603,21567015,21568689,21568932,21569459,21574820,21576469,21580672,21581731,21583339,21584865,21589577,21590018,21591619,21594115,21598331,21598333,21599332,21600563,21600991,21601108,21601318,21601712,21602871,21606191,21606635,21607723,21607725,21611082,21611084,21612969,21613805,21616276,21617309,21617786,21619443,21619911,21619913,21620004,21620859,21620979,21623218,21623511,21623909,21624295,21624708,21634688,21635647,21635649,21636017,21636019,21639694,21641908,21643219,21643513,21643611,21648026,21648028,21649973,21664774,21665375,21665733,21668278,21671086,21672006,21674933,21675478,21681652,21688620,21688868,21690857,21691801,21692689,21694938,21699030,21699976,21700983,21701784,21701991,21704653,21706255,21706707,21706709,21710233,21710235,21710629,21710631,21711568,21712643,21712947,21714876,21715148,21715909,21719163,21723286,21726696,21736060,21736202,21739299,21743794,21746550,21749535,21753097,21753374,21755099,21761668,21762023,21762971,21764573,21765694,21765696,21767867,21768035,21769419,21770781,21772530,21773644,21773961,21774184,21774396,21777679,21780472,21780718,21783685,21783687,21785053,21785055,21785057,21785304,21789700,21791158,21792649,21793520,21796541,21796983,21798741,21799165,21799741,21804467,21806064,21808966,21809203,21810483,21813552,21817870,21818288,21821554,21821556,21822624,21822832,21823409,21823450,21823980,21825953,21827122,21829486,21830410,21832871,21834277,21837502,21837971,21840195,21840227,21842960,21844608,21844637,21845179,21847241,21849124,21849126,21849243,21853022,21854141,21859351,21859883,21861368,21863400,21863819,21863821,21864125,21870671,21871324,21872310,21873219,21878526,21879780,21880062,21882194,21887843,21890477,21892007,21892829,21893097,21893688,21894994,21895113,21895115,21896683,21898444,21901524,21901526,21908306,21908433,21908818,21910010,21910706,21910708,21912579,21912581,21913237,21913966,21917897,21917899,21919599,21920861,21923081,21923549,21923557,21926088,21926375,21926600,21928538,21930239,21935026,21935239,21942572,21945109,21945353,21945355,21945357,21945366,21947675,21948696,21949593,21951893,21956765,21957595,21958034,21958090,21959051,21961513,21966938,21966940,21966946,21970835,21973747,21976763,21976856,21977091,21981033,21981358,21983550,21983630,21988541,21989637,21991160,21991872,21991880,21993220,21993222,21995098,21995262,21995552,21997459,21998058,21998871,22001304,22008033,22012024,22019520,22020167,22020298,22020816,22023381,22024968,22028029,22029293,22030051,22030065,22030227,22030962,22032807,22035060,22036099,22036101,22037177,22040014,22040038,22042395,22042397,22043384,22043386,22043844,22044161,22047219,22048456,22048808,22055816,22059302,22061961,22062793,22064341,22064959,22071801,22078398,22080940,22081030,22083433,22085451,22086100,22086849,22088529,22089511,22091782,22092120,22092530,22095052,22097150,22097683,22100375,22107719,22108378,22108535,22110330,22112246,22116419,22121339,22121341,22121385,22122063,22122783,22122785,22122787,22126248,22131009,22131011,22134953,22144117,22144447,22146122,22148202,22148204,22149451,22151514,22151516,22152296,22157323,22158862,22159238,22161484,22162740,22163300,22163839,22164883,22165216,22169565,22175523,22185922,22186571,22187966,22191355,22193467,22194095,22194097,22195938,22196234,22197760,22201736,22202776,22203032,22207566,22209572,22214784,22218923,22225514,22226296,22227008,22228377,22233557,22235338,22235936,22236488,22236490,22236896,22238877,22240999,22247060,22247140,22249564,22250703,22250705,22250748,22252209,22254359,22254361,22255030,22255727,22258011,22258768,22259327,22259547,22263853,22263872,22264422,22264455,22264737,22265022,22267445,22268167,22268562,22268564,22268746,22268802,22275774,22276665,22276944,22282999,22284651,22286269,22289261,22289547,22289766,22289768,22293196,22296024,22299369,22300148,22300249,22300251,22301195,22301767,22301865,22301930,22304397,22305352,22305653,22306973,22312944,22314722,22317145,22317726,22317929,22321035,22326109,22326437,22326508,22327534,22327688,22330685,22334092,22337885,22339096,22339111,22342613,22344884,22345832,22345834,22346440,22347690,22348532,22350163,22350850,22351089,22352418,22353392,22355297,22355982,22369543
ENST00000281523	2	21441686;21459332,21561919;21563262	21441742;21459449,21562095;21563312	ENSG00000151789	ZNF385D	21413827,21416004,21416782,21418205,21420358,21424161,21424194,21424748,21426407,21427879,21427885,21430830,21433977,21434220,21434503,21435749,21436654,21439838,21440986,21441441,21441519,21442846,21442852,21443663,21443723,21443992,21446532,21447428,21451650,21452612,21453164,21456696,21460245,21463431,21465772,21466142,21466162,21467422,21467424,21467802,21469048,21475751,21475957,21476571,21476873,21476875,21477296,21478365,21478972,21479531,21482724,21484387,21486247,21486249,21486251,21486899,21487562,21489437,21490843,21490845,21490847,21491714,21493587,21494088,21494261,21496799,21496918,21499170,21499579,21501518,21501607,21502005,21502567,21505842,21505844,21507522,21510510,21511047,21512619,21514243,21515188,21516719,21516721,21517698,21521453,21525552,21526157,21526529,21530055,21532946,21535922,21541182,21543495,21543942,21544400,21544402,21546546,21547059,21548340,21555455,21564603,21567015,21568689,21568932,21569459,21574820,21576469,21580672,21581731,21583339,21584865,21589577,21590018,21591619,21594115,21598331,21598333,21599332,21600563,21600991,21601108,21601318,21601712,21602871,21606191,21606635,21607723,21607725,21611082,21611084,21612969,21613805,21616276,21617309,21617786,21619443,21619911,21619913,21620004,21620859,21620979,21623218,21623511,21623909,21624295,21624708,21634688,21635647,21635649,21636017,21636019,21639694,21641908,21643219,21643513,21643611,21648026,21648028,21649973,21664774,21665375,21665733,21668278,21671086,21672006,21674933,21675478,21681652,21688620,21688868,21690857,21691801,21692689,21694938,21699030,21699976,21700983,21701784,21701991,21704653,21706255,21706707,21706709,21710233,21710235,21710629,21710631,21711568,21712643,21712947,21714876,21715148,21715909,21719163,21723286,21726696,21736060,21736202,21739299,21743794,21746550,21749535,21753097,21753374,21755099,21761668,21762023,21762971,21764573,21765694,21765696,21767867,21768035,21769419,21770781,21772530,21773644,21773961,21774184,21774396,21777679,21780472,21780718,21783685,21783687,21785053,21785055,21785057,21785304,21789700,21791158,21792649,21793520,21796541,21796983,21798741,21799165,21799741,21804467,21806064,21808966,21809203,21810483,21813552,21817870,21818288,21821554,21821556,21822624,21822832,21823409,21823450,21823980,21825953,21827122,21829486,21830410,21832871,21834277,21837502,21837971,21840195,21840227,21842960,21844608,21844637,21845179,21847241,21849124,21849126,21849243,21853022,21854141,21859351,21859883,21861368,21863400,21863819,21863821,21864125,21870671,21871324,21872310,21873219,21878526,21879780,21880062,21882194,21887843,21890477,21892007,21892829,21893097,21893688,21894994,21895113,21895115,21896683,21898444,21901524,21901526,21908306,21908433,21908818,21910010,21910706,21910708,21912579,21912581,21913237,21913966,21917897,21917899,21919599,21920861,21923081,21923549,21923557,21926088,21926375,21926600,21928538,21930239,21935026,21935239,21942572,21945109,21945353,21945355,21945357,21945366,21947675,21948696,21949593,21951893,21956765,21957595,21958034,21958090,21959051,21961513,21966938,21966940,21966946,21970835,21973747,21976763,21976856,21977091,21981033,21981358,21983550,21983630,21988541,21989637,21991160,21991872,21991880,21993220,21993222,21995098,21995262,21995552,21997459,21998058,21998871,22001304,22008033,22012024,22019520,22020167,22020298,22020816,22023381,22024968,22028029,22029293,22030051,22030065,22030227,22030962,22032807,22035060,22036099,22036101,22037177,22040014,22040038,22042395,22042397,22043384,22043386,22043844,22044161,22047219,22048456,22048808,22055816,22059302,22061961,22062793,22064341,22064959,22071801,22078398,22080940,22081030,22083433,22085451,22086100,22086849,22088529,22089511,22091782,22092120,22092530,22095052,22097150,22097683,22100375,22107719,22108378,22108535,22110330,22112246,22116419,22121339,22121341,22121385,22122063,22122783,22122785,22122787,22126248,22131009,22131011,22134953,22144117,22144447,22146122,22148202,22148204,22149451,22151514,22151516,22152296,22157323,22158862,22159238,22161484,22162740,22163300,22163839,22164883,22165216,22169565,22175523,22185922,22186571,22187966,22191355,22193467,22194095,22194097,22195938,22196234,22197760,22201736,22202776,22203032,22207566,22209572,22214784,22218923,22225514,22226296,22227008,22228377,22233557,22235338,22235936,22236488,22236490,22236896,22238877,22240999,22247060,22247140,22249564,22250703,22250705,22250748,22252209,22254359,22254361,22255030,22255727,22258011,22258768,22259327,22259547,22263853,22263872,22264422,22264455,22264737,22265022,22267445,22268167,22268562,22268564,22268746,22268802,22275774,22276665,22276944,22282999,22284651,22286269,22289261,22289547,22289766,22289768,22293196,22296024,22299369,22300148,22300249,22300251,22301195,22301767,22301865,22301930,22304397,22305352,22305653,22306973,22312944,22314722,22317145,22317726,22317929,22321035,22326109,22326437,22326508,22327534,22327688,22330685,22334092,22337885,22339096,22339111,22342613,22344884,22345832,22345834,22346440,22347690,22348532,22350163,22350850,22351089,22352418,22353392,22355297,22355982,22369543
ENST00000680361	1	56614597;56617986	56617418;56620715	ENSG00000151914	DST	56458603,56460629,56460631,56464169,56464352,56464494,56466364,56469663,56470067,56472416,56472776,56474576,56476553,56479630,56481405,56481872,56481963,56483940,56484737,56486017,56486704,56492557,56493501,56494630,56500804,56501059,56505337,56507482,56507772,56507784,56514636,56516580,56516582,56517224,56518095,56522187,56524546,56524565,56524567,56527108,56528066,56528068,56529519,56532072,56536496,56538127,56539389,56539785,56547399,56547465,56548393,56551615,56556889,56558292,56560031,56570456,56570474,56570476,56572418,56579892,56580877,56581957,56583061,56585888,56586493,56588341,56590675,56594786,56599295,56600458,56600673,56600675,56602533,56603665,56603797,56607911,56609403,56609569,56610202,56610371,56614007,56617228,56617230,56619664,56619995,56621118,56621120,56623418,56623420,56627129,56628911,56628913,56629791,56630685,56631912,56633645,56634084,56641669,56642930,56646601,56646901,56652094,56652181,56654733,56658865,56658912,56659726,56660226,56661967,56661969,56665786,56675101,56681893,56684182,56686387,56688041,56689303,56690609,56692475,56698470,56700022,56702448,56703409,56704478,56706172,56706499,56706501,56706695,56707862,56712767,56715121,56715357,56716891,56717226,56722528,56722867,56723432,56724302,56724634,56725529,56729937,56734623,56734918,56735091,56735093,56737062,56738767,56742189,56743877,56743961,56745335,56748596,56749924,56749926,56752266,56752571,56752573,56752936,56755185,56759648,56760966,56764094,56764815,56765503,56766354,56770517,56770858,56770868,56772406,56774860,56777079,56777458,56778849,56782457,56783017,56786107,56786109,56787229,56788652,56789201,56790414,56793674,56793682,56794218,56795929,56796282,56804211,56805154,56806007,56808911,56811052,56812926,56816442,56821236,56822073,56826367,56827696,56828048,56828365,56828367,56828454,56829178,56829230,56836135,56837352,56838333,56839766,56839940,56841033,56842122,56845885,56847947,56848908,56849128,56850649,56853001,56854575,56854856,56855537,56855606,56855669,56860183,56861425,56862520,56863144,56864295,56864872,56866138,56868128,56871231,56871869,56874719,56876076,56877997,56879499,56880601,56885909,56890296,56891857,56896946,56898727,56898888,56899232,56901825,56905251,56908899,56912782,56913245,56913247,56915152,56915154,56918761,56919815,56920412,56921729,56922112,56922691,56926588,56927737,56930875,56930898,56931751,56938741,56938827,56939193,56941626,56949221,56954012
ENST00000370788	2	56601443;56602882;56603205;56603564;56603837,56614597;56617986	56601676;56603031;56603420;56603713;56609344,56617418;56620715	ENSG00000151914	DST	56458603,56460629,56460631,56464169,56464352,56464494,56466364,56469663,56470067,56472416,56472776,56474576,56476553,56479630,56481405,56481872,56481963,56483940,56484737,56486017,56486704,56492557,56493501,56494630,56500804,56501059,56505337,56507482,56507772,56507784,56514636,56516580,56516582,56517224,56518095,56522187,56524546,56524565,56524567,56527108,56528066,56528068,56529519,56532072,56536496,56538127,56539389,56539785,56547399,56547465,56548393,56551615,56556889,56558292,56560031,56570456,56570474,56570476,56572418,56579892,56580877,56581957,56583061,56585888,56586493,56588341,56590675,56594786,56599295,56600458,56600673,56600675,56602533,56603665,56603797,56607911,56609403,56609569,56610202,56610371,56614007,56617228,56617230,56619664,56619995,56621118,56621120,56623418,56623420,56627129,56628911,56628913,56629791,56630685,56631912,56633645,56634084,56641669,56642930,56646601,56646901,56652094,56652181,56654733,56658865,56658912,56659726,56660226,56661967,56661969,56665786,56675101,56681893,56684182,56686387,56688041,56689303,56690609,56692475,56698470,56700022,56702448,56703409,56704478,56706172,56706499,56706501,56706695,56707862,56712767,56715121,56715357,56716891,56717226,56722528,56722867,56723432,56724302,56724634,56725529,56729937,56734623,56734918,56735091,56735093,56737062,56738767,56742189,56743877,56743961,56745335,56748596,56749924,56749926,56752266,56752571,56752573,56752936,56755185,56759648,56760966,56764094,56764815,56765503,56766354,56770517,56770858,56770868,56772406,56774860,56777079,56777458,56778849,56782457,56783017,56786107,56786109,56787229,56788652,56789201,56790414,56793674,56793682,56794218,56795929,56796282,56804211,56805154,56806007,56808911,56811052,56812926,56816442,56821236,56822073,56826367,56827696,56828048,56828365,56828367,56828454,56829178,56829230,56836135,56837352,56838333,56839766,56839940,56841033,56842122,56845885,56847947,56848908,56849128,56850649,56853001,56854575,56854856,56855537,56855606,56855669,56860183,56861425,56862520,56863144,56864295,56864872,56866138,56868128,56871231,56871869,56874719,56876076,56877997,56879499,56880601,56885909,56890296,56891857,56896946,56898727,56898888,56899232,56901825,56905251,56908899,56912782,56913245,56913247,56915152,56915154,56918761,56919815,56920412,56921729,56922112,56922691,56926588,56927737,56930875,56930898,56931751,56938741,56938827,56939193,56941626,56949221,56954012
ENST00000520645	2	56601443;56602882;56603205;56603564;56603837,56614597;56617986	56601676;56603031;56603420;56603713;56609344,56617418;56620715	ENSG00000151914	DST	56458603,56460629,56460631,56464169,56464352,56464494,56466364,56469663,56470067,56472416,56472776,56474576,56476553,56479630,56481405,56481872,56481963,56483940,56484737,56486017,56486704,56492557,56493501,56494630,56500804,56501059,56505337,56507482,56507772,56507784,56514636,56516580,56516582,56517224,56518095,56522187,56524546,56524565,56524567,56527108,56528066,56528068,56529519,56532072,56536496,56538127,56539389,56539785,56547399,56547465,56548393,56551615,56556889,56558292,56560031,56570456,56570474,56570476,56572418,56579892,56580877,56581957,56583061,56585888,56586493,56588341,56590675,56594786,56599295,56600458,56600673,56600675,56602533,56603665,56603797,56607911,56609403,56609569,56610202,56610371,56614007,56617228,56617230,56619664,56619995,56621118,56621120,56623418,56623420,56627129,56628911,56628913,56629791,56630685,56631912,56633645,56634084,56641669,56642930,56646601,56646901,56652094,56652181,56654733,56658865,56658912,56659726,56660226,56661967,56661969,56665786,56675101,56681893,56684182,56686387,56688041,56689303,56690609,56692475,56698470,56700022,56702448,56703409,56704478,56706172,56706499,56706501,56706695,56707862,56712767,56715121,56715357,56716891,56717226,56722528,56722867,56723432,56724302,56724634,56725529,56729937,56734623,56734918,56735091,56735093,56737062,56738767,56742189,56743877,56743961,56745335,56748596,56749924,56749926,56752266,56752571,56752573,56752936,56755185,56759648,56760966,56764094,56764815,56765503,56766354,56770517,56770858,56770868,56772406,56774860,56777079,56777458,56778849,56782457,56783017,56786107,56786109,56787229,56788652,56789201,56790414,56793674,56793682,56794218,56795929,56796282,56804211,56805154,56806007,56808911,56811052,56812926,56816442,56821236,56822073,56826367,56827696,56828048,56828365,56828367,56828454,56829178,56829230,56836135,56837352,56838333,56839766,56839940,56841033,56842122,56845885,56847947,56848908,56849128,56850649,56853001,56854575,56854856,56855537,56855606,56855669,56860183,56861425,56862520,56863144,56864295,56864872,56866138,56868128,56871231,56871869,56874719,56876076,56877997,56879499,56880601,56885909,56890296,56891857,56896946,56898727,56898888,56899232,56901825,56905251,56908899,56912782,56913245,56913247,56915152,56915154,56918761,56919815,56920412,56921729,56922112,56922691,56926588,56927737,56930875,56930898,56931751,56938741,56938827,56939193,56941626,56949221,56954012
ENST00000619301	1	46228756;46231779;46240005	46228896;46232936;46240187	ENSG00000152242	C18orf25	46175946,46176241,46185629,46192445,46193275,46193743,46197846,46201123,46202314,46203336,46203731,46204053,46204564,46206230,46206920,46208337,46214984,46216157,46217102,46219154,46220281,46221192,46222429,46224278,46226279,46226281,46227217,46228319,46231315,46234108,46235378,46235407,46238094,46238118,46240226,46243572,46243732,46246809,46251230,46252262,46253816,46254212,46254892,46257090,46257355,46258647,46258649,46264670,46265299
ENST00000615052	1	46228756;46231779	46228896;46232936	ENSG00000152242	C18orf25	46175946,46176241,46185629,46192445,46193275,46193743,46197846,46201123,46202314,46203336,46203731,46204053,46204564,46206230,46206920,46208337,46214984,46216157,46217102,46219154,46220281,46221192,46222429,46224278,46226279,46226281,46227217,46228319,46231315,46234108,46235378,46235407,46238094,46238118,46240226,46243572,46243732,46246809,46251230,46252262,46253816,46254212,46254892,46257090,46257355,46258647,46258649,46264670,46265299
ENST00000282369	1	115169608;115171102;115177123	115169908;115171222;115177872	ENSG00000152503	TRIM36	115126768,115129426,115132995,115135493,115140077,115143464,115146815,115147177,115148319,115148378,115148380,115149052,115149185,115151280,115153842,115154039,115154134,115154563,115155057,115156258,115160714,115161475,115163707,115166973,115167910,115172312,115172373,115178116
ENST00000703523	1	146121971;146123265	146122033;146123325	ENSG00000152952	PLOD2	146035840,146035842,146038335,146040987,146041550,146042290,146045571,146051043,146052582,146052821,146053346,146068378,146070776,146070802,146072339,146076002,146076191,146077009,146078051,146081188,146081304,146082577,146082927,146085590,146090411,146090794,146097967,146098097,146098099,146098156,146100716,146100999,146101341,146103273,146112074,146112190,146112546,146116733,146119908,146121900,146129652,146130591,146135700,146135702,146148868,146148901,146154809,146157500
ENST00000703522	1	146121971;146123265	146122033;146123325	ENSG00000152952	PLOD2	146035840,146035842,146038335,146040987,146041550,146042290,146045571,146051043,146052582,146052821,146053346,146068378,146070776,146070802,146072339,146076002,146076191,146077009,146078051,146081188,146081304,146082577,146082927,146085590,146090411,146090794,146097967,146098097,146098099,146098156,146100716,146100999,146101341,146103273,146112074,146112190,146112546,146116733,146119908,146121900,146129652,146130591,146135700,146135702,146148868,146148901,146154809,146157500
ENST00000685023	1	64807599;64815285	64810298;64819083	ENSG00000153015	CWC27	64769317,64769441,64771044,64777973,64778281,64780945,64787490,64790823,64790905,64793699,64794160,64799887,64801937,64801939,64803440,64805421,64809350,64813994,64819926,64821965,64822430,64825262,64826527,64827368,64827853,64828900,64829021,64829691,64830262,64832062,64832064,64832768,64833441,64835415,64835417,64836481,64844020,64844302,64846862,64847203,64849640,64850283,64850285,64854059,64859174,64860132,64864353,64869252,64869254,64870426,64871527,64871529,64871940,64872289,64872326,64873892,64876113,64877795,64883031,64887511,64891401,64893078,64893438,64897277,64898737,64898843,64902249,64902704,64903217,64903654,64905069,64905379,64905726,64906145,64909743,64912563,64915396,64919599,64924375,64931709,64933637,64933792,64936429,64937787,64944163,64944536,64947406,64956558,64956850,64956852,64956908,64957067,64961153,64963678,64964561,64966715,64968879,64969461,64972382,64973566,64977879,64979612,64979623,64980112,64980749,64982985,64984212,64987777,64987887,64988965,64989086,64989750,64993215,65002577,65005179,65005364,65006676,65012588,65012996,65018120,65018213,65018869,65018945,65019016,65021843,65022672,65029714,65031580,65037556,65041024,65043734,65047889,65048184,65048292,65052396,65057828,65065706,65067860,65068834,65070164,65070245,65073075,65073609,65076704,65077818,65081164,65084283,65087308,65090099,65091464,65092897,65095984,65096244,65099364
ENST00000381070	1	64807599;64815285;64844923;64863520	64810298;64819083;64854696;64868482	ENSG00000153015	CWC27	64769317,64769441,64771044,64777973,64778281,64780945,64787490,64790823,64790905,64793699,64794160,64799887,64801937,64801939,64803440,64805421,64809350,64813994,64819926,64821965,64822430,64825262,64826527,64827368,64827853,64828900,64829021,64829691,64830262,64832062,64832064,64832768,64833441,64835415,64835417,64836481,64844020,64844302,64846862,64847203,64849640,64850283,64850285,64854059,64859174,64860132,64864353,64869252,64869254,64870426,64871527,64871529,64871940,64872289,64872326,64873892,64876113,64877795,64883031,64887511,64891401,64893078,64893438,64897277,64898737,64898843,64902249,64902704,64903217,64903654,64905069,64905379,64905726,64906145,64909743,64912563,64915396,64919599,64924375,64931709,64933637,64933792,64936429,64937787,64944163,64944536,64947406,64956558,64956850,64956852,64956908,64957067,64961153,64963678,64964561,64966715,64968879,64969461,64972382,64973566,64977879,64979612,64979623,64980112,64980749,64982985,64984212,64987777,64987887,64988965,64989086,64989750,64993215,65002577,65005179,65005364,65006676,65012588,65012996,65018120,65018213,65018869,65018945,65019016,65021843,65022672,65029714,65031580,65037556,65041024,65043734,65047889,65048184,65048292,65052396,65057828,65065706,65067860,65068834,65070164,65070245,65073075,65073609,65076704,65077818,65081164,65084283,65087308,65090099,65091464,65092897,65095984,65096244,65099364
ENST00000590757	1	35478282;35479300;35480453;35487386;35489332	35478349;35479411;35480563;35487439;35489385	ENSG00000153391	INO80C	35453048,35453745,35454323,35456562,35459015,35459242,35462840,35465460,35466238,35466824,35467412,35471047,35471572,35472068,35473558,35474382,35477524,35480659,35482182,35482184,35485736,35489839,35489914,35490104,35494647,35494649,35495283,35497320
ENST00000484457	1	33297869;33317477	33297962;33317613	ENSG00000153558	FBXL2	33277158,33281510,33284941,33285845,33285847,33291074,33291980,33296210,33297530,33298952,33300154,33304208,33309454,33312334,33312336,33313358,33315852,33317046,33318569,33320275,33320410,33321901,33328798,33329674,33331442,33332679,33332873,33339967,33340325,33341341,33343090,33346897,33353497,33354005,33354566,33357282,33357954,33358784,33362110,33367920,33372058,33374321,33375075,33376549,33378382,33380722,33380863,33381514,33381516,33386466,33390108,33391951,33392551,33393444,33395685,33397208,33398072,33398419,33400158
ENST00000334121	1	66158127;66158809	66158230;66158932	ENSG00000153914	SREK1	66140214,66141611,66141898,66141900,66144631,66145639,66152459,66154927,66155786,66156817,66157671,66163112,66165710,66166817,66166819,66166821,66168507,66169757,66175577,66177880,66179504,66179844,66179949,66180972
ENST00000284322	2	100810412;100811230;100811728;100812467;100813661;100815912;100816688;100817436;100818525;100820220;100821054;100822589;100823458;100824858;100825785;100828393;100829581;100830578;100832264;100833125;100834684;100835601;100837124;100838210;100838402;100839569;100840072;100840820;100841998,100862838;100864002	100810477;100811277;100811799;100812523;100813735;100815971;100816768;100817495;100818581;100820303;100821113;100822672;100823514;100824941;100825844;100828452;100829664;100830634;100832350;100833157;100834773;100835660;100837171;100838284;100838464;100839616;100840164;100840858;100842039,100862909;100864076	ENSG00000154175	ABI3BP	100751864,100753601,100754347,100754443,100758362,100760589,100760591,100766746,100768051,100769813,100769971,100773781,100775742,100776312,100778804,100779341,100779997,100781613,100782538,100783883,100784072,100784570,100786478,100789611,100792101,100792852,100795321,100795323,100797679,100797908,100798710,100799509,100799546,100801115,100806316,100812010,100813025,100815351,100817233,100818340,100819074,100820857,100820859,100822799,100823295,100823297,100823576,100827483,100828281,100829314,100830676,100831227,100839150,100840990,100843618,100843673,100846238,100848267,100848349,100850243,100850341,100850405,100851765,100852216,100857071,100857946,100863948,100864145,100870952,100871177,100873529,100878050,100880576,100882373,100882637,100882639,100882641,100883928,100888345,100891424,100891547,100891878,100892745,100892747,100895785,100896248,100896250,100898049,100899100,100899929,100904376,100904378,100904953,100905219,100905372,100906356,100906913,100906915,100907350,100909961,100914947,100916022,100919705,100921733,100922031,100924563,100926107,100934032,100938061,100938944,100938946,100938962,100938964,100938966,100940515,100940630,100943362,100943718,100943720,100944475,100946656,100949410,100949412,100950431,100950806,100955262,100955264,100955440,100957412,100959870,100959872,100960285,100960287,100964545,100964686,100967907,100969419,100971932,100972099,100972743,100972745,100972931,100974387,100974443,100977915,100978102,100978825,100978868,100980406,100981214,100982009,100986281,100989371,100989703,100990212,100992569
ENST00000284548	2	228271925;228273272,228298454;228299259;228299882;228303675;228304303;228305123	228272221;228273547,228298717;228299522;228303644;228303938;228304566;228305386	ENSG00000154358	OBSCN	228213001,228217305,228219169,228221755,228221815,228222611,228223272,228224225,228224614,228226446,228229637,228230034,228230792,228232159,228232529,228233780,228234324,228236723,228237911,228238417,228238475,228238477,228238479,228238581,228238599,228238627,228238645,228238676,228238749,228239088,228239090,228239192,228242233,228243336,228246701,228249802,228250402,228252431,228256493,228257143,228257378,228259064,228259066,228259334,228259336,228259654,228262298,228264553,228264711,228266754,228268078,228268095,228269114,228271679,228271681,228272210,228273109,228273305,228273965,228276616,228277898,228279072,228280713,228281124,228285501,228285503,228286207,228286357,228286524,228287034,228287325,228288911,228290114,228290442,228290635,228290637,228290705,228291435,228293571,228293627,228295392,228295844,228296815,228297158,228297367,228298031,228298033,228298670,228298672,228298789,228299026,228299147,228299702,228299704,228300280,228300768,228302204,228306826,228307391,228308412,228308978,228309970,228310041,228313993,228314839,228315265,228317182,228317184,228317367,228318550,228319431,228319479,228319534,228319565,228319666,228319697,228319728,228319730,228319732,228319763,228319875,228319877,228319879,228320086,228320088,228320133,228320205,228320359,228320572,228320947,228322718,228322731,228323264,228325237,228325854,228330125,228331542,228332283,228334818,228335236,228335977,228336287,228339080,228339082,228339268,228339270,228339347,228339382,228339437,228339584,228339616,228339788,228340921,228340991,228341927,228342583,228342647,228343808,228343848,228343916,228344015,228344028,228344047,228344085,228344093,228344306,228344318,228344386,228344388,228344473,228344483,228344653,228344655,228346997,228347592,228347917,228347919,228353879,228354966,228354968,228354982,228354984,228356241,228356314,228359465,228359467,228360447,228362768,228362894,228366084,228367979,228373110,228376376
ENST00000366704	1	228271925;228273272	228272221;228273547	ENSG00000154358	OBSCN	228213001,228217305,228219169,228221755,228221815,228222611,228223272,228224225,228224614,228226446,228229637,228230034,228230792,228232159,228232529,228233780,228234324,228236723,228237911,228238417,228238475,228238477,228238479,228238581,228238599,228238627,228238645,228238676,228238749,228239088,228239090,228239192,228242233,228243336,228246701,228249802,228250402,228252431,228256493,228257143,228257378,228259064,228259066,228259334,228259336,228259654,228262298,228264553,228264711,228266754,228268078,228268095,228269114,228271679,228271681,228272210,228273109,228273305,228273965,228276616,228277898,228279072,228280713,228281124,228285501,228285503,228286207,228286357,228286524,228287034,228287325,228288911,228290114,228290442,228290635,228290637,228290705,228291435,228293571,228293627,228295392,228295844,228296815,228297158,228297367,228298031,228298033,228298670,228298672,228298789,228299026,228299147,228299702,228299704,228300280,228300768,228302204,228306826,228307391,228308412,228308978,228309970,228310041,228313993,228314839,228315265,228317182,228317184,228317367,228318550,228319431,228319479,228319534,228319565,228319666,228319697,228319728,228319730,228319732,228319763,228319875,228319877,228319879,228320086,228320088,228320133,228320205,228320359,228320572,228320947,228322718,228322731,228323264,228325237,228325854,228330125,228331542,228332283,228334818,228335236,228335977,228336287,228339080,228339082,228339268,228339270,228339347,228339382,228339437,228339584,228339616,228339788,228340921,228340991,228341927,228342583,228342647,228343808,228343848,228343916,228344015,228344028,228344047,228344085,228344093,228344306,228344318,228344386,228344388,228344473,228344483,228344653,228344655,228346997,228347592,228347917,228347919,228353879,228354966,228354968,228354982,228354984,228356241,228356314,228359465,228359467,228360447,228362768,228362894,228366084,228367979,228373110,228376376
