isoform_id	ATSS	ATSS_genomic_start	ATSS_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000482369	1	90211686	90212045	ENSG00000157214	STEAP2	90168969,90169577,90172682,90174557,90175232,90175482,90180327,90180749,90184521,90186344,90188413,90188599,90189904,90190163,90191175,90191805,90193067,90195114,90196265,90196712,90197052,90199029,90201807,90204495,90206699,90212436,90216570,90216572,90221456,90222244,90222476,90224580,90226602,90229875,90230548,90233109,90235127,90236747,90238043
ENST00000342907	1	70439100	70439237	ENSG00000157350	ST3GAL2	70377348,70378863,70380500,70380762,70382816,70391527,70392503,70393575,70394894,70397594,70398303,70398623,70399050,70401029,70401549,70401680,70404026,70406106,70407905,70414368,70416240,70418085,70419226,70424469,70424787,70425952,70426656,70427296,70431572,70432878,70435662
ENST00000372397	1	107775100	107775787	ENSG00000157514	TSC22D3	107713980,107714309,107717128,107717402,107717670,107717672,107717681,107717683,107718051,107722117,107724828,107731250,107733245,107733253,107733255,107733273,107737938,107738324,107739403,107746437,107746439,107746441,107747656,107748115,107758555,107759347,107760181,107760200,107762088,107762159,107766559,107771808,107771882,107772805,107777074
ENST00000372390	1	107716690;107775100	107717135;107775787	ENSG00000157514	TSC22D3	107713980,107714309,107717128,107717402,107717670,107717672,107717681,107717683,107718051,107722117,107724828,107731250,107733245,107733253,107733255,107733273,107737938,107738324,107739403,107746437,107746439,107746441,107747656,107748115,107758555,107759347,107760181,107760200,107762088,107762159,107766559,107771808,107771882,107772805,107777074
ENST00000646548	1	37366773	37367628	ENSG00000157540	DYRK1A	37370222,37372080,37372718,37372852,37376919,37377882,37378667,37380608,37383544,37384619,37389859,37391249,37394297,37394666,37396960,37405451,37408919,37408921,37408923,37409847,37413221,37413366,37413368,37413376,37414511,37414678,37415264,37420696,37421549,37421551,37421553,37422920,37423154,37430484,37435037,37439582,37439588,37442982,37444670,37444970,37445670,37446232,37446920,37450897,37455616,37457210,37458981,37463170,37464473,37464475,37465322,37469055,37469160,37471631,37472699,37472984,37473441,37476301,37476324,37476938,37477478,37478113,37479145,37479480,37480156,37482119,37484125,37484665,37485799,37486901,37490108,37492286,37501925,37502561,37504884,37504886,37505116,37506937,37519424,37522300,37524967,37525681
ENST00000340160	1	44726962	44727287	ENSG00000157570	TSPAN18	44727751,44728400,44728402,44729319,44732608,44739957,44740012,44740014,44746625,44747745,44748715,44749005,44749046,44750743,44751385,44752024,44753273,44753836,44756659,44756836,44761659,44762144,44762396,44762432,44762708,44762837,44763300,44766920,44774606,44776940,44777630,44777832,44779613,44779641,44779772,44779842,44780048,44780213,44781304,44786044,44787656,44788929,44789146,44790128,44790150,44790164,44790194,44790210,44790274,44790292,44790304,44790316,44790338,44790364,44790386,44790412,44790422,44790450,44790462,44790480,44790510,44790529,44790539,44790553,44790573,44790583,44790601,44790623,44794336,44794928,44795587,44796809,44799806,44800903,44802078,44802487,44805991,44807867,44809237,44812168,44813219,44813700,44813702,44813704,44816288,44816359,44817165,44818268,44819442,44820813,44823464,44825641,44825883,44826292,44827780,44828549,44829932,44830026,44830124,44831780,44834778,44835288,44839205,44839717,44840185,44840187,44841228,44841531,44842446,44845664,44846918,44852585,44852593,44853689,44853744,44854160,44857266,44857862,44859307,44859681,44860104,44860120,44860574,44861546,44862455,44867543,44867779,44868137,44868279,44868369,44871868,44871884,44872400,44872445,44872927,44873428,44874670,44875067,44876049,44877097,44878743,44879910,44880709,44882415,44882646,44883596,44887318,44890824,44891039,44898144,44898166,44906438,44907682,44912691,44912762,44912779,44912792,44912794,44912796,44912813,44912830,44912867,44912910,44912925,44913406,44913619,44914466,44917734,44919005,44920367,44922517,44925327,44925808,44929917
ENST00000393810	1	44257554	44257571	ENSG00000157593	SLC35B2	44255957
ENST00000393812	1	44257528	44257571	ENSG00000157593	SLC35B2	44255957
ENST00000573058	1	81252503;81253073;81260238;81270918;81272516;81275969;81277031;81280609;81282189;81283409;81284850;81289691;81294823	81252683;81253240;81260394;81271024;81272627;81276151;81277133;81280733;81282332;81283502;81284895;81289808;81295307	ENSG00000157637	SLC38A10	81245736,81247102,81248677,81249712,81249965,81250809,81252066,81257106,81257859,81258070,81258116,81260997,81260999,81262930,81263243,81263799,81266682,81267068,81267079,81268874,81272177,81276004,81276093,81276532,81277243,81279122,81279959,81280194,81281035,81281037,81283984,81285708,81286694,81287652,81288947,81289743,81290119,81291034
ENST00000453654	1	137846536	137846974	ENSG00000157680	DGKI	137386011,137386046,137387535,137387603,137390455,137390645,137398841,137399243,137402594,137402936,137405206,137408533,137408535,137408537,137408539,137408541,137408858,137411957,137412952,137413314,137413344,137414091,137414704,137415631,137418575,137419200,137419893,137419922,137421397,137425050,137426862,137426864,137430096,137432369,137435412,137435924,137437590,137439883,137444242,137444322,137444542,137446447,137446877,137447171,137450047,137450312,137452205,137461061,137461063,137462889,137463055,137463153,137463155,137463338,137463367,137464468,137464613,137465094,137465293,137466059,137469059,137469061,137475720,137476642,137476748,137477376,137477623,137479076,137479392,137479500,137479530,137483102,137489476,137490948,137491786,137492153,137492866,137492999,137493360,137493362,137497482,137497591,137499806,137500333,137506080,137506522,137507477,137510282,137510284,137510736,137512277,137514022,137515153,137516763,137518711,137519618,137522021,137523511,137524287,137524300,137525028,137528462,137530183,137530447,137531181,137533157,137534438,137536231,137537836,137537838,137538139,137538752,137539535,137541256,137542454,137544305,137545140,137546813,137551386,137551456,137552299,137552483,137555394,137555591,137556617,137566573,137568361,137570282,137571630,137572556,137574402,137575368,137575370,137575503,137579634,137579724,137580740,137581789,137592431,137592632,137598980,137601835,137602929,137602931,137603194,137603352,137606803,137606805,137606983,137607284,137609666,137609711,137610653,137610655,137613925,137613927,137617824,137620061,137620079,137620081,137620089,137620262,137623023,137626947,137627787,137627967,137630148,137634624,137634759,137634761,137640535,137641507,137644007,137644009,137644011,137644027,137645295,137646763,137648664,137653351,137654618,137656755,137657460,137657511,137658372,137658704,137661779,137662155,137662979,137664452,137665021,137668364,137669687,137670873,137670973,137671020,137672215,137672928,137674656,137677138,137680149,137683644,137684914,137684948,137686410,137688673,137689852,137690161,137693047,137694349,137696357,137698939,137699213,137699951,137701609,137703019,137704788,137705867,137708736,137709619,137714590,137714841,137715671,137716607,137726110,137730670,137730672,137730674,137731944,137732836,137735924,137736289,137737408,137739056,137739530,137740188,137740825,137741567,137746630,137749027,137749845,137753019,137756633,137766757,137768614,137768616,137770232,137770361,137771591,137774392,137775554,137776458,137777235,137784286,137790699,137792881,137794106,137794195,137795655,137796841,137805603,137806805,137806807,137811015,137816402,137816539,137818480,137819804,137819806,137820000,137822576,137824605,137824801,137825025,137825094,137825417,137825595,137826289,137827465,137828518,137828802,137830439,137831943,137834364,137837366,137842701,137842922,137844692,137844704,137845149
ENST00000512588	1	39182529;39185726;39186539;39189656;39194544;39199478;39203642;39205154;39205563;39214601;39215841;39216096;39217134;39217983;39224884;39228210;39228486;39231797;39232162;39234766;39240277;39244248;39244470;39245369;39253146;39253906;39255848;39257486;39266063;39267995;39269976;39272980;39274808	39182563;39185817;39186604;39189781;39194659;39199593;39203722;39205266;39205736;39214671;39216013;39216210;39217240;39219133;39225033;39228357;39228690;39231956;39232272;39234875;39240334;39244388;39244552;39245452;39253292;39254030;39255960;39257554;39266140;39268091;39270100;39273061;39274958	ENSG00000157796	WDR19	39183948,39185850,39188894,39189067,39189506,39192245,39192385,39193306,39194033,39198076,39201217,39203668,39204655,39206014,39207925,39209580,39213196,39219014,39219016,39219793,39220460,39220609,39222746,39226421,39227743,39229046,39229895,39232914,39235045,39235271,39236409,39236569,39236571,39236752,39252050,39253492,39253647,39256896,39257352,39265640,39265813,39271291,39276435,39278386,39278418,39280392,39280690,39280934
ENST00000473060	1	140345216;140345869;140348626;140351273;140352062;140355668;140358640;140364408;140369590;140380282;140382438;140398416	140345263;140345970;140348767;140351451;140352146;140355764;140358785;140364491;140369682;140380390;140382596;140398530	ENSG00000157800	SLC37A3	140297560,140299358,140299652,140302656,140304386,140304783,140304803,140306679,140307531,140310483,140311047,140314077,140315523,140316416,140317695,140318258,140328696,140331562,140333840,140337530,140347131,140349454,140350632,140352304,140354209,140359407,140359695,140361350,140364550,140376007,140376691,140377088,140378915,140382154,140382372,140385276,140389222,140389958,140391045,140393239,140394266,140394753,140395073,140402247
ENST00000407684	1	26173088;26176344	26173332;26176484	ENSG00000157833	GAREM2	26174012,26177368,26184282,26184500,26187158,26187293,26188221,26188400
ENST00000409699	1	66253747	66253756	ENSG00000157890	MEGF11	65895993,65896249,65896257,65897828,65898468,65899554,65899556,65902380,65902935,65904741,65906905,65907439,65908146,65912412,65915097,65915546,65915809,65916912,65917093,65917844,65920315,65920909,65921523,65922067,65922069,65923556,65923920,65925770,65926497,65926651,65930710,65931903,65938111,65938800,65940289,65940607,65940777,65941790,65942232,65943431,65943560,65943620,65943731,65943851,65943853,65946837,65949449,65953547,65954664,65963210,65964583,65964957,65968016,65969382,65970710,65970712,65973956,65973958,65977679,65977777,65978139,65978332,65978334,65979759,65980900,65981436,65982668,65983904,65986245,65993158,65995544,65998673,66001163,66003044,66003734,66007216,66007426,66007951,66008394,66009112,66009362,66010559,66010702,66010729,66011667,66011932,66012471,66013506,66018474,66018696,66019797,66020190,66022106,66022185,66022437,66022439,66022441,66022443,66022511,66022513,66023434,66024565,66026160,66026203,66027049,66027496,66027735,66028386,66028590,66030205,66032763,66033145,66034847,66034849,66035873,66036201,66036253,66037083,66037085,66040797,66040799,66041089,66041429,66041468,66042789,66046408,66046410,66049596,66050665,66052044,66053009,66053073,66053873,66056493,66056896,66058797,66061780,66062338,66065005,66065441,66067838,66068832,66071374,66071673,66072112,66072119,66072505,66072773,66074233,66074680,66074946,66076251,66077669,66079472,66083437,66084201,66085019,66086986,66088520,66089966,66090452,66090731,66090814,66093252,66094327,66095032,66096176,66099579,66099669,66100140,66102295,66102571,66105110,66106340,66106718,66107439,66116555,66116588,66118504,66119299,66121056,66124824,66131943,66131970,66131972,66136905,66137927,66138686,66139152,66141636,66146532,66147962,66147964,66147975,66147990,66148119,66149669,66151182,66152918,66158575,66158892,66160599,66160949,66163847,66164768,66166373,66168230,66171126,66177243,66177829,66178551,66181425,66183949,66184961,66184963,66184976,66187984,66190835,66193348,66194048,66194050,66196287,66197363,66197958,66198630,66199125,66200862,66201002,66202122,66202124,66202170,66202172,66202174,66203273,66204668,66206482,66209064,66209877,66210244,66213550,66214971,66217111,66217552,66219513,66220947,66225650,66225693,66225707,66225821,66225862,66226058,66226060,66226848,66228466,66228478,66231286,66235370,66237060,66238376,66240718,66240729,66240777,66243228,66250253,66251374,66251890,66253060
ENST00000472999	1	4805566;4815278;4816228;4817239;4822394;4832141;4834607;4836358;4877605;4883596	4805716;4815450;4816465;4817351;4822554;4832178;4835239;4836605;4878203;4883716	ENSG00000157927	RADIL	4799227,4799612,4800108,4801023,4801045,4801069,4801091,4801119,4801133,4801161,4801175,4801193,4801217,4810679,4812019,4812198,4813478,4815985,4818222,4819021,4822423,4822827,4822916,4823901,4825407,4826076,4828761,4829106,4829324,4831059,4837582,4837610,4837620,4837638,4837668,4837694,4837780,4838666,4838940,4838942,4838944,4839036,4839219,4839221,4842413,4850398,4852249,4853108,4855137,4856764,4857214,4862765,4864377,4866084,4866133,4866145,4867257,4868651,4869614,4873338,4873340,4873342,4873352,4873406,4874446,4874765,4875262,4875445
ENST00000409538	1	235494043	235494849	ENSG00000157985	AGAP1	235495618,235496374,235496613,235497019,235497087,235497277,235499383,235504819,235504920,235506075,235507839,235509760,235514143,235514818,235516205,235516207,235516724,235516894,235518805,235521571,235521895,235523299,235523414,235528951,235528953,235531294,235532836,235534443,235534445,235535336,235535770,235537071,235537524,235538044,235538460,235541944,235547503,235548521,235549713,235550414,235551604,235551606,235554314,235554492,235555601,235556135,235561061,235562088,235563734,235564016,235566422,235568497,235568499,235575451,235575709,235580068,235580191,235581674,235583531,235584209,235585463,235585922,235586529,235586884,235594716,235597376,235599434,235600323,235602186,235602627,235605863,235606545,235607226,235607275,235607362,235609591,235609893,235612609,235612708,235612751,235613976,235617877,235617879,235617881,235617883,235620464,235620789,235621596,235621686,235622106,235622404,235623084,235623614,235624401,235624859,235625505,235626449,235628037,235628442,235631930,235631932,235635010,235635981,235637417,235637974,235638875,235639574,235640432,235647227,235647229,235649861,235652380,235653726,235656969,235656971,235657048,235657050,235657259,235661905,235662240,235662848,235662929,235663796,235664719,235664762,235664764,235669308,235671807,235672033,235672240,235676064,235681366,235681522,235685286,235686455,235687068,235687581,235689749,235689881,235689995,235690082,235691925,235692742,235692959,235693089,235694885,235695980,235696034,235696701,235696703,235702201,235705585,235705842,235710206,235713447,235713449,235714158,235717136,235717138,235718122,235718727,235722327,235726755,235729899,235730020,235730737,235730939,235733772,235736292,235737287,235737652,235737667,235738319,235741058,235741060,235743659,235744625,235745994,235747657,235750570,235752145,235755223,235756598,235756771,235756971,235756973,235757119,235757686,235758135,235758143,235759498,235760730,235761977,235763107,235763502,235764304,235764625,235766269,235766271,235766689,235769269,235770967,235773234,235779046,235780030,235781930,235782813,235783896,235784755,235788065,235788067,235788659,235788874,235789056,235791918,235792321,235796025,235799253,235800091,235801474,235803221,235803481,235803608,235810356,235811086,235811707,235813335,235815486,235823953,235824634,235825699,235825938,235826371,235827191,235828831,235830559,235833769,235834265,235836107,235837130,235840476,235842005,235843406,235845820,235845822,235846286,235848360,235850506,235853146,235854283,235856704,235857251,235857508,235857601,235858634,235861463,235861579,235862908,235866609,235867199,235868230,235868372,235868374,235870241,235870301,235871968,235872177,235872423,235873128,235874812,235876992,235880898,235886574,235887229,235888687,235890298,235891835,235892192,235893585,235894565,235894624,235895835,235896568,235896570,235899020,235899797,235900772,235900832,235902422,235902438,235902446,235902448,235902810,235907793,235908743,235909129,235910609,235913327,235914710,235914875,235915980,235916251,235918701,235920417,235920684,235924659,235926211,235926250,235926481,235930630,235930841,235931489,235932149,235932880,235934086,235937307,235941574,235941576,235941578,235943331,235945442,235947537,235947539,235949182,235949850,235953619,235955954,235958078,235962270,235963669,235965285,235966785,235966787,235967039,235967660,235968182,235973531,235973783,235974092,235974932,235975323,235975325,235975426,235975464,235976173,235977449,235977524,235978747,235978886,235978888,235979950,235979952,235980211,235982254,235982457,235983565,235988559,235989787,235991611,235997044,235997046,235997066,236002581,236003808,236009783,236012556,236012558,236012901,236015374,236016404,236018488,236019338,236020603,236021218,236024506,236027066,236027852,236031056,236031279,236032057,236033379,236033381,236033464,236033660,236033937,236036034,236036399,236036456,236038167,236038465,236039306,236040565,236040567,236041737,236041859,236042694,236043932,236049012,236049895,236050412,236053253,236055309,236057670,236057908,236059959,236068995,236072876,236074102,236076979,236078113,236078252,236079623,236079771,236080206,236080716,236081817,236081958,236081960,236083567,236089175,236089420,236090276,236091085,236091123,236094068,236094405,236095263,236095265,236100136,236100979,236103963,236105158,236105257,236105259,236108171,236108173,236108175,236109060,236111264,236112069,236113570,236115588,236121279,236123833,236127627,236130077,236130369,236130667,236130689,236130991
ENST00000621127	1	138347697;138348579	138348325;138348666	ENSG00000158186	MRAS	138349289,138350811,138351746,138352213,138352606,138353926,138355391,138356967,138357753,138362751,138362893,138362973,138366861,138367823,138368004,138370768,138371296,138376670,138376769,138376895,138379268,138380747,138384887,138386093,138389678,138394038,138395312,138395314,138399549,138401146,138401177,138401251
ENST00000464668	1	138608609;138609072;138610604;138619711	138608937;138609146;138611037;138619770	ENSG00000158234	FAIM	138610534,138613628,138616648,138618126,138618536,138618908,138619510,138621091,138623424,138626179,138626641,138626659,138629530,138629532,138630148,138630873,138630875
ENST00000371322	1	120560962;120561372;120574551;120575406	120561079;120561545;120574630;120575829	ENSG00000158290	CUL4B	120507563,120509359,120509452,120511596,120512772,120515103,120516816,120518903,120521653,120521772,120522244,120526360,120526362,120526544,120527689,120530757,120530759,120534242,120537128,120537815,120538969,120541367,120542289,120545639,120551475,120551477,120554606,120554662,120555401,120555403,120557056,120557541,120560174,120563668,120566542,120569031,120569033,120570641,120570643,120571769,120573439,120576336,120577467,120579931,120579958,120583327,120583636,120584164,120584637,120586320,120589367,120589369,120592683,120592685,120594774,120595361,120595363,120601759,120601926,120602148,120602414,120602882
ENST00000644359	1	69598296;69899286;70118132;70134536;70290368;70435752;70596085	69599962;69899498;70120370;70134571;70294239;70435781;70596799	ENSG00000158321	AUTS2	69601144,69601243,69601931,69606005,69608079,69615886,69617998,69618110,69618457,69619006,69619660,69620958,69622285,69625983,69626133,69630005,69633180,69636629,69636631,69637280,69637282,69638163,69642681,69647499,69648165,69650789,69653608,69653610,69653612,69659529,69661785,69662393,69663842,69664388,69666127,69670207,69671967,69672204,69678200,69680335,69680403,69682061,69686706,69688027,69690145,69696071,69696599,69697366,69701273,69701586,69702790,69703175,69703177,69703845,69705412,69708548,69708550,69708552,69714208,69714234,69717236,69717777,69719590,69720018,69721159,69722116,69725317,69726057,69729308,69733053,69736086,69737028,69737757,69741573,69742768,69743276,69743278,69745602,69745604,69747911,69751326,69753876,69753878,69755949,69756068,69757927,69759620,69761144,69761893,69762880,69763332,69764696,69764840,69764842,69768476,69768538,69768954,69771380,69771382,69771929,69776085,69782449,69784689,69785200,69786913,69786915,69787202,69791924,69794564,69795100,69795963,69796381,69796561,69796575,69801658,69801787,69801917,69802415,69803342,69809434,69811759,69811945,69812431,69817797,69818428,69820116,69821249,69823336,69826106,69826521,69827284,69828340,69828409,69829928,69830278,69830280,69833278,69834973,69838209,69838778,69839180,69841178,69842117,69842119,69842121,69843584,69843842,69844370,69845522,69846139,69847110,69851825,69858364,69861314,69862243,69863172,69863174,69864741,69867927,69871037,69872650,69874803,69875827,69877498,69877701,69878190,69881745,69883732,69884717,69889179,69890942,69891937,69893620,69893632,69893634,69893732,69894106,69895917,69896251,69897863,69897865,69898139,69898386,69898883,69904064,69905626,69905984,69905986,69906267,69907614,69910031,69911202,69911232,69912130,69912132,69912134,69912341,69912781,69914813,69915490,69916914,69920801,69922198,69924147,69927639,69930977,69932096,69932111,69932197,69933087,69935204,69938119,69938497,69939911,69941065,69942145,69942740,69942749,69942841,69943114,69943127,69943472,69950322,69955620,69955682,69958405,69960580,69960659,69961125,69962693,69962695,69962697,69962699,69962701,69964015,69965273,69965363,69969018,69972089,69972668,69973227,69977154,69978079,69979073,69982510,69983814,69983816,69984528,69990121,69994097,69994787,69995827,69996235,69997539,69998573,69998621,70000082,70001537,70005833,70012941,70014693,70015625,70019178,70025051,70025596,70028107,70030000,70033437,70034476,70035171,70035199,70036243,70037154,70038578,70039858,70040536,70041312,70042731,70045294,70048204,70048211,70049140,70052517,70052893,70052895,70053684,70056327,70057037,70057039,70060765,70062992,70063607,70064947,70065860,70066684,70067909,70067917,70070032,70070447,70071301,70072721,70074830,70081636,70083622,70092581,70093496,70094255,70094564,70094680,70095308,70096289,70096900,70096902,70096904,70096906,70097073,70097258,70097271,70097422,70097428,70097810,70097812,70097821,70098507,70100476,70101563,70104946,70105833,70109654,70110606,70113869,70115745,70116585,70118646,70123592,70123812,70123814,70123816,70130805,70132148,70132958,70136964,70136966,70139111,70139869,70146950,70147090,70149127,70150927,70151040,70151244,70152212,70153259,70153766,70155380,70158710,70159627,70160944,70160946,70162873,70164904,70165424,70166925,70171219,70175210,70177482,70179410,70182970,70185518,70191563,70202888,70205407,70207673,70207879,70208454,70208915,70209087,70210192,70210856,70218073,70220357,70220640,70221314,70222408,70223734,70223736,70223835,70223977,70224674,70224874,70225891,70226589,70227306,70228604,70230129,70231075,70232382,70234466,70235462,70236870,70236872,70237619,70237954,70238699,70238869,70239408,70240635,70242540,70245263,70249766,70250341,70250676,70257118,70258056,70258937,70261349,70264352,70267225,70267393,70267647,70267885,70269327,70270564,70270823,70273819,70274439,70275865,70277475,70277580,70278630,70278642,70281977,70282205,70284961,70285547,70292577,70293532,70296015,70298502,70299335,70299930,70300743,70300745,70302132,70302855,70302876,70303395,70306094,70307993,70309480,70312765,70314157,70314437,70317765,70318121,70321644,70323996,70323998,70325747,70326408,70327394,70329174,70333499,70334439,70335773,70335859,70337103,70337761,70337763,70340814,70343397,70344888,70346079,70347031,70349970,70350963,70358758,70365420,70366823,70368991,70369709,70371368,70371370,70373219,70376802,70377115,70378740,70384328,70385480,70389965,70390228,70390264,70391950,70392339,70392970,70393691,70394125,70396701,70396703,70397387,70399131,70401332,70401558,70402615,70403435,70406898,70409068,70409271,70409273,70409492,70410568,70411332,70414752,70415543,70416094,70418229,70418706,70419666,70421483,70422441,70424731,70424733,70429177,70430401,70432266,70436998,70439744,70441120,70443106,70443984,70444692,70447854,70447856,70449828,70450037,70450044,70455269,70457308,70460842,70463706,70465629,70465838,70466412,70466627,70469235,70469237,70471245,70472532,70474774,70475220,70480225,70480297,70480419,70483019,70485841,70487884,70489999,70490589,70492500,70492619,70492951,70493311,70493313,70493344,70493396,70495005,70495007,70495559,70495638,70495719,70495800,70495873,70495952,70496033,70496110,70496191,70496261,70496342,70496419,70496489,70496572,70496647,70496724,70496803,70496873,70496952,70497035,70497118,70497199,70497284,70497555,70497557,70497999,70498250,70499184,70499368,70500303,70501045,70501662,70507892,70507914,70512076,70512851,70515129,70515748,70515779,70520233,70520269,70522771,70524218,70526011,70529264,70532117,70533884,70535821,70537079,70538680,70540982,70542100,70546881,70547569,70547838,70548612,70550663,70552115,70552320,70554424,70554426,70554428,70554573,70557163,70557594,70563564,70565548,70566402,70566754,70566946,70566966,70566968,70568697,70570944,70571093,70572577,70573436,70574603,70574605,70574607,70575524,70575603,70578396,70582431,70586249,70586475,70589178,70595251,70595322,70598026,70599917,70600109,70604105,70604322,70604324,70606421,70610831,70612444,70612937,70613002,70613884,70616036,70620206,70621381,70621620,70624148,70627722,70627962,70630616,70630877,70634466,70634531,70634533,70635783,70636791,70636971,70637960,70638726,70640188,70640456,70642058,70643161,70646747,70647798,70648726,70650356,70653181,70654900,70656743,70656870,70657248,70657250,70658359,70658721,70658969,70658971,70659840,70659842,70659859,70660045,70660230,70662250,70663353,70663757,70663759,70664113,70665655,70665690,70665792,70665946,70667924,70670372,70673162,70674756,70675361,70675698,70675700,70676745,70679049,70680573,70681482,70683083,70683385,70687006,70687305,70691815,70692827,70692877,70697066,70697262,70697983,70700845,70701655,70703536,70703973,70704131,70706484,70710354,70712553,70714587,70715164,70727494,70730718,70734104,70736529,70737186,70737188,70737666,70738191,70738647,70740036,70742947,70744650,70747259,70748993,70749333,70750239,70750733,70754532,70754810,70755283,70756840,70758510,70758562,70759489,70760499,70761034,70762863,70763685,70767190,70767619,70777125,70779111,70779381,70780812,70780916,70784272,70785474,70786885,70786902,70786904,70788718,70789422,70789482,70790789,70791072,70791341
