isoform_id	ATTS	ATTS_genomic_start	ATTS_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000423811	1	97760895	97760907	ENSG00000155256	ZFYVE27	97740034,97741304,97741784,97744730,97745525,97746836,97748606,97748651,97749502,97751871,97751966,97752348,97755698,97758237,97758256,97760469
ENST00000538576	1	112911847	112911852	ENSG00000155380	SLC16A1	112915475,112916798,112917724,112924621,112924755,112925523,112932193,112932195,112934027,112937413,112937688,112940818,112941137,112942908,112944383,112944623,112946698,112950633,112951288,112955656,112956875
ENST00000285848	1	22771789	22773042	ENSG00000155463	OXA1L	22767083,22768127,22768167,22768820,22770894,22772538,22772540
ENST00000342175	1	178525989	178527012	ENSG00000155657	TTN	178526074,178527547,178527968,178529329,178534180,178534182,178541839,178541911,178545258,178545400,178550746,178560639,178561636,178564265,178574680,178577953,178583059,178585907,178589317,178593036,178593682,178595139,178596420,178597257,178597289,178599540,178600101,178600561,178601042,178603697,178606805,178606807,178607704,178610372,178610770,178611322,178613294,178617743,178619085,178622997,178623672,178624382,178625730,178626164,178626781,178627922,178627924,178632048,178633985,178634322,178637087,178637913,178637915,178638814,178639225,178642560,178643511,178645486,178647507,178657180,178661441,178667379,178672363,178672365,178673446,178674855,178679289,178683004,178684395,178686562,178689454,178689961,178690635,178690781,178691641,178694188,178694190,178697379,178701274,178704398,178706230,178709620,178711659,178717997,178718827,178722713,178724684,178724816,178726372,178728131,178728133,178728164,178729309,178734347,178738136,178739907,178740341,178742951,178749385,178752131,178752819,178752945,178753160,178753443,178753445,178753447,178753546,178755581,178756152,178757013,178757024,178757408,178759451,178759458,178761678,178761680,178764076,178764866,178765007,178766833,178775344,178779132,178779134,178780738,178781091,178782159,178783853,178786632,178786634,178788832,178789073,178789075,178789750,178791688,178791700,178794311,178799080,178800048,178801401,178801556,178801658,178802487,178803835,178806501,178806820,178808507,178809860,178816504,178816506,178818398,178820593,178821144,178821949,178822367,178823867,178828857,178829021,178829558
ENST00000495329	1	201620184	201620186	ENSG00000155755	TMEM237	201620770,201621806,201621918,201624983,201628678,201639240
ENST00000396045	1	36852906	36854361	ENSG00000155849	ELMO1	36853075,36853640,36853642,36853785,36856768,36856859,36859166,36861954,36864475,36873647,36874003,36876516,36878714,36884647,36887406,36887459,36890314,36891140,36891663,36891665,36892171,36892899,36893422,36893795,36894001,36898041,36899000,36899360,36899606,36899608,36900157,36901226,36901228,36901230,36901875,36902767,36903652,36903654,36912010,36912070,36913105,36913996,36914002,36914459,36915284,36918160,36920313,36920561,36920617,36925171,36925173,36927069,36930408,36931727,36931742,36932097,36932436,36938565,36938684,36938896,36940841,36942618,36942741,36942963,36943182,36944081,36948064,36949228,36949456,36952192,36953767,36957849,36960137,36961248,36963433,36969077,36970313,36972604,36973128,36975715,36977993,36978194,36978431,36978494,36983509,36983511,36983860,36984218,36985754,36986776,36987242,36989767,36990135,36991265,36991267,36992199,36992732,36995926,36998575,36999823,36999986,37002268,37003693,37004547,37004603,37005360,37006259,37006536,37007633,37009259,37010851,37013238,37014513,37014586,37021583,37021585,37023605,37023607,37024996,37027351,37028409,37028905,37029390,37031741,37033150,37033152,37034598,37036106,37036225,37036241,37040516,37042934,37042967,37044731,37045796,37051226,37052324,37054767,37054769,37056730,37057684,37058083,37058085,37058087,37058408,37058590,37062867,37063014,37063920,37065293,37065578,37066822,37068620,37072785,37073593,37075782,37079516,37082240,37082394,37082802,37084358,37090455,37091252,37094301,37096447,37100882,37100894,37101046,37101871,37103435,37105724,37108784,37109876,37110539,37110871,37111330,37112423,37113246,37120790,37122398,37125839,37126257,37126967,37126969,37127114,37127599,37128485,37129480,37129482,37131147,37131292,37132804,37135016,37137085,37137938,37145307,37145358,37148717,37149155,37150556,37152171,37152558,37152584,37154299,37157836,37158846,37159112,37160743,37162459,37162498,37162796,37163803,37167235,37172827,37174559,37177952,37180831,37183054,37184347,37184349,37186257,37187679,37188744,37190263,37192363,37193821,37196456,37199493,37200433,37201960,37209390,37210544,37212829,37213118,37213120,37216221,37218698,37223533,37226710,37226832,37227530,37228625,37230438,37232888,37234256,37238260,37239319,37239321,37239956,37241343,37248728,37248986,37250244,37253269,37257855,37258601,37258603,37259924,37260025,37260500,37263850,37263899,37265568,37267726,37268142,37268144,37268696,37269154,37271699,37272798,37273097,37274112,37278032,37278034,37279833,37279891,37280899,37282420,37282422,37283272,37285610,37294598,37297081,37302282,37302396,37306466,37306523,37307825,37308152,37311427,37311681,37311713,37313058,37314228,37314247,37314762,37315433,37316358,37316487,37318333,37325345,37328251,37328688,37332409,37332580,37334850,37336781,37337092,37337292,37337687,37338701,37338703,37339604,37341209,37341946,37343115,37343287,37347740,37348513,37349781,37350200,37354004,37355427,37356268,37367798,37371338,37374041,37374043,37374928,37375666,37377008,37377570,37378024,37378435,37378437,37380016,37380018,37380320,37382834,37382841,37385642,37385770,37385772,37386870,37386872,37388860,37390291,37391686,37391965,37394764,37395235,37396420,37396756,37397460,37397692,37397694,37397696,37398048,37399607,37399629,37401252,37404186,37404316,37404325,37408155,37408555,37408674,37408919,37409490,37412699,37413589,37415229,37415231,37415695,37416505,37417188,37417863,37418055,37419994,37421007,37421782,37424110,37426795,37427390,37427934,37429664,37430267,37431205,37433052,37439974,37441771,37441773,37443762,37444049,37444190,37446864,37449164,37449166
ENST00000286353	1	141305756;141308204;141311637;141321012	141307776;141308407;141311756;141321722	ENSG00000155893	PXYLP1	141228948,141228950,141235745,141236102,141236969,141244868,141245088,141249690,141250353,141251301,141251675,141252114,141253370,141257278,141258110,141259995,141260451,141260700,141260763,141261644,141261792,141262179,141262501,141264011,141264319,141265324,141265724,141265726,141265728,141265821,141266736,141268860,141273821,141276065,141279069,141279411,141279910,141281776,141285490,141288012,141288030,141288489,141290064,141290968,141291062,141291675,141291914,141293181,141294729,141295172,141295887,141296006,141305621,141305627,141305991,141306724,141307239,141307241,141308041,141313445,141313447,141314529,141315357,141315446,141316378,141318612,141320466,141323764,141327956,141328349,141330036,141331202,141331833,141334727,141335019,141338345,141338534,141338745,141340042,141345519,141345703,141347142,141349390,141352237,141352860,141352965,141354365,141358807,141360187,141363050,141365058
ENST00000605597	1	72887692	72887694	ENSG00000156026	MCU	72692892,72693756,72704682,72705250,72714689,72715600,72718600,72718602,72718835,72721544,72721692,72722537,72727361,72730825,72736296,72740634,72740986,72741723,72743387,72744091,72745071,72745073,72745749,72750308,72750544,72750961,72751499,72752665,72752982,72754435,72755293,72759056,72759299,72759301,72762453,72768731,72768849,72768996,72769006,72771096,72774710,72776417,72777392,72778695,72778697,72779747,72781312,72785385,72790097,72792273,72793747,72796112,72796114,72796327,72797010,72798436,72800758,72804634,72806302,72806811,72810005,72813603,72815100,72817906,72820158,72821265,72821509,72823288,72825896,72826108,72832530,72833394,72834251,72838849,72841167,72841169,72845419,72845421,72851674,72853051,72858159,72858213,72859098,72861006,72861851,72862556,72863586,72864004,72864006,72866541,72872179,72874663,72878031,72883569,72884423,72886517,72887362
ENST00000536019	1	72887692	72887694	ENSG00000156026	MCU	72692892,72693756,72704682,72705250,72714689,72715600,72718600,72718602,72718835,72721544,72721692,72722537,72727361,72730825,72736296,72740634,72740986,72741723,72743387,72744091,72745071,72745073,72745749,72750308,72750544,72750961,72751499,72752665,72752982,72754435,72755293,72759056,72759299,72759301,72762453,72768731,72768849,72768996,72769006,72771096,72774710,72776417,72777392,72778695,72778697,72779747,72781312,72785385,72790097,72792273,72793747,72796112,72796114,72796327,72797010,72798436,72800758,72804634,72806302,72806811,72810005,72813603,72815100,72817906,72820158,72821265,72821509,72823288,72825896,72826108,72832530,72833394,72834251,72838849,72841167,72841169,72845419,72845421,72851674,72853051,72858159,72858213,72859098,72861006,72861851,72862556,72863586,72864004,72864006,72866541,72872179,72874663,72878031,72883569,72884423,72886517,72887362
ENST00000651776	1	73932276	73932996	ENSG00000156050	FAM161B	73933107,73933180,73936542,73937074
ENST00000286627	1	76869602	76877893	ENSG00000156113	KCNMA1	76869885,76870655,76872835,76874336,76876427,76876659,76879115,76881254,76882790,76882800,76884964,76885156,76885757,76885759,76886270,76887120,76889342,76891130,76895132,76895558,76895560,76900189,76900643,76901635,76901797,76904033,76904300,76905268,76910758,76916417,76917483,76917657,76918144,76919268,76920919,76924870,76927578,76928706,76929025,76929694,76929931,76931715,76933709,76933711,76934649,76934675,76935906,76935908,76937510,76938382,76938396,76939076,76939637,76940376,76940475,76940477,76942432,76943408,76943674,76943797,76945663,76945715,76947205,76948368,76948574,76948582,76950575,76951365,76952088,76953181,76953191,76953212,76953469,76959176,76967940,76968693,76968895,76969352,76969354,76970629,76971364,76972178,76974210,76978974,76979184,76979828,76982252,76982836,76982838,76985016,76992622,76992670,76992795,76993858,76997326,76997710,76999622,77001182,77001501,77001503,77002571,77002573,77003249,77003978,77004009,77008061,77012684,77014294,77020661,77020985,77021200,77024605,77025565,77027717,77030322,77031804,77031875,77033119,77035550,77039252,77051851,77053409,77054756,77055193,77055904,77056572,77060682,77061845,77062079,77062941,77063839,77063841,77064700,77065760,77067126,77068111,77070178,77070180,77071276,77071609,77075780,77076988,77079086,77079591,77079982,77080246,77080248,77080642,77084700,77085811,77085981,77088956,77089891,77089893,77091667,77092802,77095771,77098038,77101626,77108157,77108381,77108383,77108426,77108927,77108929,77109247,77109249,77110398,77111776,77113101,77116449,77116944,77117104,77117935,77118837,77120110,77120748,77120750,77121882,77123986,77124357,77125435,77125559,77134039,77134248,77135730,77136623,77136887,77138092,77138317,77144032,77144332,77144576,77146395,77147591,77149193,77149649,77149845,77151614,77152213,77152994,77153516,77153769,77154674,77160894,77161674,77161751,77161930,77162219,77164411,77166043,77167827,77168339,77171166,77172281,77172360,77172909,77174802,77176478,77177855,77179920,77181334,77181929,77181931,77182589,77182591,77182993,77185204,77185615,77185617,77186198,77189046,77190556,77197624,77197626,77197747,77197782,77198041,77201919,77201921,77207667,77208758,77208846,77212138,77213493,77221944,77227106,77229231,77231406,77232856,77235744,77237225,77238661,77238995,77238997,77238999,77239440,77243328,77245145,77246353,77250116,77250580,77251968,77252677,77252710,77253702,77254103,77256706,77258359,77259127,77259271,77261102,77261225,77261302,77261907,77263156,77263757,77264125,77264671,77267813,77268793,77270338,77271029,77272056,77272653,77275687,77277992,77284046,77285449,77286900,77287142,77287285,77288045,77288080,77288082,77288613,77289293,77290977,77291363,77293469,77293810,77295215,77297495,77297497,77299125,77299278,77299382,77300678,77301004,77301652,77307288,77307441,77307993,77308702,77311178,77312189,77312832,77313560,77313562,77320260,77320363,77322117,77324204,77324729,77324731,77325400,77328176,77330903,77331683,77331973,77332498,77332500,77332894,77333011,77336172,77337423,77337738,77338974,77338976,77340404,77340627,77340822,77341429,77342301,77342460,77345700,77345725,77345764,77346225,77346726,77346960,77347238,77347276,77347278,77349637,77350694,77350696,77351876,77352213,77352293,77356197,77357263,77357265,77357288,77359007,77359350,77363918,77365487,77366098,77366758,77367066,77367402,77367901,77370592,77371433,77371435,77372777,77372779,77373382,77373951,77380855,77381393,77385702,77386203,77386205,77387089,77388111,77389930,77390518,77391824,77393456,77394098,77396028,77396687,77397097,77397397,77398035,77398430,77400306,77400414,77401897,77407397,77408399,77408417,77408445,77408493,77408511,77410968,77411358,77411612,77415767,77417260,77417262,77420886,77421193,77424962,77425501,77425778,77426827,77427088,77427897,77428639,77429917,77430109,77430728,77431196,77431344,77432516,77434512,77434891,77435406,77435408,77437849,77438431,77438944,77439918,77442728,77445021,77445238,77445909,77446992,77448240,77448955,77453068,77455112,77456612,77457047,77458227,77458521,77458523,77459423,77462012,77462038,77462107,77462133,77462151,77462181,77462338,77462446,77462570,77463150,77463692,77463831,77466436,77466454,77468917,77471194,77471455,77472065,77476535,77476682,77476772,77477078,77482516,77482836,77485208,77487675,77488076,77492333,77492892,77494939,77495595,77496117,77496259,77496261,77497064,77497066,77497334,77497962,77501406,77501475,77501696,77507026,77507777,77511048,77515859,77515868,77516065,77516329,77516604,77516870,77517044,77517046,77517048,77517725,77517832,77523127,77524026,77524540,77524778,77525162,77527153,77528751,77528782,77529488,77529531,77531582,77531689,77532192,77533233,77533320,77535129,77537296,77541449,77543197,77545520,77546615,77547596,77547612,77548296,77548807,77549768,77557665,77559283,77560326,77560539,77561925,77562169,77562171,77563795,77564621,77564623,77564945,77564947,77567644,77570279,77571472,77572778,77573308,77574894,77575318,77576890,77579208,77580634,77582540,77582842,77584499,77584945,77585840,77586061,77586332,77589040,77589100,77591685,77592320,77592411,77594380,77596359,77596676,77598501,77600766,77600788,77600858,77605914,77611540,77612340,77612561,77612645,77612944,77614754,77616898,77620346,77620860,77620931,77621062,77621797,77622079,77622392,77623184,77623204,77623571,77623914,77624204,77624683,77625438,77627706,77629575,77634439
ENST00000396124	1	95058710	95058713	ENSG00000156170	NDUFAF6	94898122,94899768,94910896,94913667,94913936,94914335,94916181,94917778,94919745,94920535,94926705,94926745,94927457,94928339,94928423,94929822,94929844,94929846,94939812,94941130,94942085,94942087,94944276,94944379,94946569,94951833,94951835,94953285,94953826,94956179,94956342,94956539,94957040,94957885,94960000,94963241,94967756,94969818,94970881,94972768,94972861,94972863,94982493,94982744,94982746,94982915,94983076,94985680,94988651,94989963,94991957,94993707,94995543,94995922,94999561,95000205,95001773,95004495,95005878,95009407,95013943,95014889,95016291,95022450,95022782,95023347,95025480,95026075,95026139,95026141,95029754,95035277,95036933,95038164,95041776,95044778,95047008,95048213,95048267,95050911,95053770,95056568,95056774,95064576,95065072,95065235,95067169,95068238,95071063,95077554,95077897,95078238,95078240,95078325,95081036,95081751,95083961,95087090,95089299,95091993,95094115,95097928,95100254,95100256,95100702,95101652,95103736,95103738,95107175,95107177,95107179,95107394,95108409,95109441,95109847
ENST00000286692	1	111117163	111117333	ENSG00000156171	DRAM2	111117177,111122805,111126960,111127145,111127308,111127717,111128437,111138308
ENST00000496121	1	29056322	29056324	ENSG00000156261	CCT8	29056807,29056848,29056850,29057398,29065072,29065951,29067454,29069793,29071092
ENST00000286788	1	29056322	29056326	ENSG00000156261	CCT8	29056807,29056848,29056850,29057398,29065072,29065951,29067454,29069793,29071092
ENST00000645032	1	38269163;38273386;38275089;38276587;38279167	38269832;38273942;38275146;38276772;38279205	ENSG00000156313	RPGR	38273102,38275851,38278223,38281224,38283601,38287150,38288926,38291297,38295466,38297298,38298634,38301539,38302341,38304089,38305282,38313373,38313585,38319227,38320014,38321522,38325084,38325598
ENST00000603475	1	87966441	87966446	ENSG00000156345	CDK20	87968811,87972922,87973119
ENST00000375883	1	87966441	87966446	ENSG00000156345	CDK20	87968811,87972922,87973119
ENST00000560748	1	102501767	102506876	ENSG00000156381	ANKRD9	102504978,102506231,102506818,102507039
ENST00000470657	1	134852891;134854091	134852896;134854562	ENSG00000156500	PABIR3	134802228,134803229,134803798,134803800,134803802,134809966,134810364,134811532,134815325,134817042,134823606,134824910,134826425,134827515,134829114,134829731,134829817,134829819,134831388,134833759,134833983,134836364,134837609,134841697,134843442,134843910,134846064,134848258,134848871
ENST00000475361	1	134814771;134829226;134835095;134838727;134845205;134845347;134847383;134852800;134854091	134814849;134829282;134835796;134839603;134845248;134845401;134847475;134852896;134854562	ENSG00000156500	PABIR3	134802228,134803229,134803798,134803800,134803802,134809966,134810364,134811532,134815325,134817042,134823606,134824910,134826425,134827515,134829114,134829731,134829817,134829819,134831388,134833759,134833983,134836364,134837609,134841697,134843442,134843910,134846064,134848258,134848871
ENST00000287156	1	57551656	57551662	ENSG00000156587	UBE2L6	57552983,57553177,57553335,57556099,57556452,57557301,57557539,57561541,57561781
ENST00000649463	1	75032221	75032624	ENSG00000156650	KAT6B	74828035,74834090,74834342,74836478,74836480,74840131,74844508,74845737,74845739,74847532,74850420,74854192,74855060,74858645,74858725,74859472,74860352,74860428,74862541,74863433,74865884,74867103,74868154,74868156,74868875,74872293,74874948,74878783,74881579,74881591,74882309,74884323,74893614,74898587,74899348,74903288,74911173,74915349,74915628,74915750,74918941,74921582,74924389,74928392,74932246,74933130,74935188,74935792,74941196,74941622,74941624,74941626,74941634,74943017,74945065,74945211,74950556,74956793,74957605,74963377,74963629,74969741,74975755,74979101,74987606,74989341,74994912,74995695,74995697,74995699,74999157,75002799,75003825,75004041,75006936,75009869,75010926,75010928,75011371,75012719,75013708,75016320,75018031,75019874,75021434,75027006,75027568,75027862,75030158,75030677
ENST00000420357	1	35790848	35796550	ENSG00000156687	UNC5D	35237855,35239469,35240080,35241030,35242622,35244088,35244090,35249637,35250397,35250639,35250911,35250976,35250978,35251500,35256366,35257592,35257594,35257773,35258916,35259446,35261193,35261477,35270299,35271302,35271334,35271390,35273297,35276527,35276678,35279940,35282940,35284120,35285795,35286558,35288748,35289172,35291262,35293660,35299984,35302941,35304585,35304879,35307202,35307669,35307784,35308668,35308670,35309434,35309837,35311637,35313573,35314424,35319098,35319370,35320359,35322668,35324341,35326716,35327345,35327365,35333283,35335620,35338782,35339625,35341762,35345762,35345764,35346247,35351003,35351905,35352034,35352757,35354106,35354466,35355066,35355539,35356724,35361252,35361616,35364647,35365448,35366340,35366342,35367213,35367570,35368340,35368342,35368344,35371484,35372268,35373070,35373589,35375482,35376212,35376755,35379276,35380402,35380739,35381646,35382787,35383748,35388699,35389623,35390013,35390917,35391381,35393087,35396432,35397572,35399013,35399581,35399583,35401002,35402030,35405193,35405195,35406921,35406941,35407191,35407782,35408014,35408016,35412923,35413091,35413093,35413489,35417012,35419831,35420005,35423145,35425281,35427288,35427900,35428612,35429664,35430742,35430905,35430907,35430909,35430911,35430913,35432751,35433131,35440252,35444495,35444497,35444505,35444522,35446237,35446851,35447493,35448855,35449464,35451188,35452602,35452604,35454308,35456846,35456897,35456908,35456949,35458706,35459883,35464950,35465260,35466376,35466832,35469350,35471392,35471907,35472620,35474139,35474174,35474753,35474893,35477560,35477570,35478067,35481750,35481992,35486923,35487201,35488934,35490402,35492004,35496898,35498469,35499239,35499828,35499856,35500770,35502533,35505430,35508901,35510454,35511816,35513056,35514176,35514413,35515266,35516256,35516258,35518639,35519113,35519729,35522997,35524186,35525605,35528512,35535876,35536777,35541832,35545191,35546039,35546497,35547136,35547713,35549428,35554255,35556351,35557384,35558425,35559973,35560472,35561329,35564563,35564839,35566698,35567869,35568833,35570183,35572334,35572517,35572710,35572712,35572714,35573742,35573744,35573746,35573748,35573750,35574949,35576216,35578789,35583370,35585373,35586531,35586544,35589166,35589505,35595373,35595929,35597246,35597248,35603940,35606482,35608022,35608480,35608644,35612159,35612376,35613717,35617710,35619344,35622031,35623536,35624427,35624429,35624482,35624993,35627447,35631458,35632006,35632008,35632577,35634910,35635640,35635912,35637798,35638663,35639866,35643150,35643711,35644642,35646115,35649244,35651070,35651784,35653611,35655178,35655949,35657886,35658556,35659617,35659629,35659631,35659633,35659659,35660382,35660438,35661668,35665403,35666151,35666791,35668497,35669059,35669384,35670509,35670519,35670624,35670755,35675293,35675326,35675962,35676325,35676627,35677361,35683667,35685455,35688528,35688530,35691355,35691590,35693960,35696203,35699970,35700231,35701427,35701429,35703103,35703297,35704671,35704728,35706759,35707407,35707409,35707602,35707687,35707985,35708753,35712505,35714824,35716467,35716916,35717459,35719125,35719648,35719855,35721441,35724930,35724932,35726177,35728146,35729033,35729494,35731269,35735832,35739129,35740819,35741114,35741755,35741829,35742391,35743250,35743414,35744012,35745414,35745493,35745563,35745674,35745676,35748223,35749401,35750738,35751365,35755173,35755175,35755177,35757199,35758819,35761224,35762240,35765483,35766432,35770759,35771221,35774202,35775530,35776148,35778536,35783290,35784109,35786063,35788208,35788210,35790901,35791733,35793188,35795256,35795980
ENST00000523984	1	123467079	123470028	ENSG00000156795	NTAQ1	123417760,123417941,123418266,123419633,123419635,123420385,123420931,123421496,123424027,123424812,123424814,123425892,123426190,123429369,123431593,123431610,123433592,123433844,123435512,123435514,123435516,123437101,123437117,123439982,123439997,123440876,123443007,123443325,123448144,123448765,123450660,123455235,123460748,123460750,123461412,123462020,123462190,123462737,123465303,123465993,123467181
ENST00000287706	1	15037854	15037857	ENSG00000157045	NTAN1	15038777,15043045,15043412,15044659,15045429,15046153,15047123,15047724,15049304,15053779,15054573
ENST00000495636	1	11039169	11039247	ENSG00000157103	SLC6A1	10993184,10994249,10994955,10995938,10996533,10997062,10997961,10999097,10999719,11002192,11002400,11004488,11006288,11008576,11009570,11009629,11010055,11010065,11011211,11013035,11014886,11015468,11015504,11019338,11021214,11021658,11022342,11025184,11028982,11031659,11032366,11033911,11037396,11038464
ENST00000339877	1	30558887;30566257;30570637	30558956;30566360;30572256	ENSG00000157110	RBPMS	30385838,30386532,30389258,30400973,30401765,30403151,30403707,30405378,30406935,30408573,30408933,30413223,30413346,30413348,30414726,30416914,30418882,30419627,30419993,30419995,30420617,30424162,30424523,30425100,30427698,30427882,30427926,30428940,30431119,30433733,30433849,30436740,30443341,30445265,30446515,30446517,30450093,30450276,30450673,30451057,30454211,30456053,30456462,30459995,30460036,30462620,30462842,30463056,30463074,30463206,30467425,30469044,30472677,30473636,30476924,30477646,30477652,30477654,30478863,30480347,30483150,30485650,30485652,30492287,30492289,30492291,30500283,30503396,30504493,30505402,30509638,30509645,30510724,30514935,30514937,30515445,30518781,30528531,30529370,30530949,30532447,30540256,30540570,30543223,30544614,30545494,30547738,30553259,30553827,30554260,30555240,30555644,30558009,30558011,30563140,30563407,30565493,30568891,30570790,30571003
