"","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC"
"140418","isoComp_00063724","geneComp_00013553","ENST00000489654","GSTK1","RGC","RO","GSTK1","protein_coding","retained_intron",37.7207355685847,34.0779886407867,41.3634824963827,3.00998870516546,2.56645068696299,0.279442921600039,NA,1.2354271536676,0.923982605614413,1.54687170172079,0.0927504265116058,0.120063422125386,0.737182473367032,NA,0.032425,0.0271,0.03775,0.01065,0.584588661425543,0.000280611560566194,NA
"140419","isoComp_00063725","geneComp_00013553","ENST00000494735","GSTK1","RGC","RO","GSTK1","protein_coding","protein_coding_CDS_not_defined",37.7207355685847,34.0779886407867,41.3634824963827,3.00998870516546,2.56645068696299,0.279442921600039,NA,0.490716187640424,0.590035472346967,0.391396902933882,0.057329127379277,0.0782864307100064,-0.580018305852596,NA,0.0135,0.0176,0.0094,-0.0082,0.409206655078594,0.000280611560566194,NA
"113010","isoComp_00063755","geneComp_00013560","ENST00000326729","GSTM4","RGC","RO","GSTM4","protein_coding","protein_coding",11.2828887369166,5.99248018559091,16.5732972882422,5.19817828911572,0.784546569823282,1.46610024794175,NA,2.94654867682529,2.30968133045664,3.58341602319393,2.11044440275171,0.268669361242666,0.631429344533963,NA,0.2694,0.3229,0.2159,-0.107,0.00647389623103547,0.00647389623103547,FALSE
"113011","isoComp_00063756","geneComp_00013560","ENST00000369833","GSTM4","RGC","RO","GSTM4","protein_coding","protein_coding",11.2828887369166,5.99248018559091,16.5732972882422,5.19817828911572,0.784546569823282,1.46610024794175,NA,1.35177740012528,0.635349891157699,2.06820490909285,0.445251684281899,0.00604961117822533,1.68718444188299,NA,0.146525,0.16795,0.1251,-0.04285,0.853638145795113,0.00647389623103547,FALSE
"113012","isoComp_00063757","geneComp_00013560","ENST00000369836","GSTM4","RGC","RO","GSTM4","protein_coding","protein_coding",11.2828887369166,5.99248018559091,16.5732972882422,5.19817828911572,0.784546569823282,1.46610024794175,NA,5.83348582094787,2.7120109687643,8.95496067313144,2.38143733861443,0.651011439853632,1.71962437397637,NA,0.487675,0.4357,0.53965,0.10395,0.362695182420839,0.00647389623103547,FALSE
"113015","isoComp_00063760","geneComp_00013560","ENST00000493395","GSTM4","RGC","RO","GSTM4","protein_coding","protein_coding_CDS_not_defined",11.2828887369166,5.99248018559091,16.5732972882422,5.19817828911572,0.784546569823282,1.46610024794175,NA,0.275559836296919,0.0609071923940554,0.490212480199782,0.0134859393505216,0.0857140222139595,2.8185371747117,NA,0.039425,0.04895,0.0299,-0.01905,0.410609338417064,0.00647389623103547,NA
"113016","isoComp_00063761","geneComp_00013560","ENST00000495742","GSTM4","RGC","RO","GSTM4","protein_coding","protein_coding_CDS_not_defined",11.2828887369166,5.99248018559091,16.5732972882422,5.19817828911572,0.784546569823282,1.46610024794175,NA,0.799637342394039,0.226058211611811,1.37321647317627,0.226058211611811,0.0812119254615614,2.55081238064861,NA,0.051725,0.0202,0.08325,0.06305,0.242472530592145,0.00647389623103547,NA
"6908","isoComp_00064157","geneComp_00013638","ENST00000372958","GUCA1A","RGC","RO","GUCA1A","protein_coding","protein_coding",121.659615190616,2.55427807509936,240.764952306133,0.8293422662045,64.7135363251485,6.55298878787641,NA,69.8573001200353,0.268257604720885,139.44634263535,0.173062345817868,32.6173895032656,8.96917671930209,NA,0.338925,0.0928,0.58505,0.49225,1.2152713575558e-13,1.2152713575558e-13,FALSE
"6909","isoComp_00064158","geneComp_00013638","ENST00000679182","GUCA1A","RGC","RO","GUCA1A","protein_coding","protein_coding",121.659615190616,2.55427807509936,240.764952306133,0.8293422662045,64.7135363251485,6.55298878787641,NA,51.8023150705811,2.28602047037847,101.318609670784,0.656279920386631,32.0961468218828,5.46376225524512,NA,0.661075,0.9072,0.41495,-0.49225,1.23628479543383e-13,1.2152713575558e-13,FALSE
"80733","isoComp_00064220","geneComp_00013655","ENST00000312726","GUK1","RGC","RO","GUK1","protein_coding","nonsense_mediated_decay",211.861792463405,128.975538622829,294.74804630398,2.38342298022404,16.3355814866236,1.19232187129419,NA,46.5410403942973,27.9059217651128,65.1761590234818,3.59391115448009,4.5857053496264,1.22347747581638,NA,0.218425,0.2159,0.22095,0.00504999999999997,0.974795724869443,3.57421667148181e-84,TRUE
"80734","isoComp_00064221","geneComp_00013655","ENST00000366716","GUK1","RGC","RO","GUK1","protein_coding","retained_intron",211.861792463405,128.975538622829,294.74804630398,2.38342298022404,16.3355814866236,1.19232187129419,NA,19.9363905128801,10.1588290516944,29.7139519740658,0.0304582617654443,2.72366817441826,1.5474723820701,NA,0.0897,0.0788,0.1006,0.0218,0.0423128427266445,3.57421667148181e-84,NA
"80735","isoComp_00064222","geneComp_00013655","ENST00000366718","GUK1","RGC","RO","GUK1","protein_coding","protein_coding_CDS_not_defined",211.861792463405,128.975538622829,294.74804630398,2.38342298022404,16.3355814866236,1.19232187129419,NA,36.0372915519821,3.85849309024315,68.216090013721,0.233369057000139,6.7271510312657,4.14047993681667,NA,0.1304,0.0299,0.2309,0.201,3.57421667148181e-84,3.57421667148181e-84,NA
"80740","isoComp_00064227","geneComp_00013655","ENST00000366728","GUK1","RGC","RO","GUK1","protein_coding","protein_coding",211.861792463405,128.975538622829,294.74804630398,2.38342298022404,16.3355814866236,1.19232187129419,NA,11.2522617036684,9.28462099827554,13.2199024090613,1.14625629369867,1.4979736444716,0.509334476091658,NA,0.05845,0.0722,0.0447,-0.0275,0.0322778001595764,3.57421667148181e-84,FALSE
"80741","isoComp_00064228","geneComp_00013655","ENST00000366730","GUK1","RGC","RO","GUK1","protein_coding","protein_coding",211.861792463405,128.975538622829,294.74804630398,2.38342298022404,16.3355814866236,1.19232187129419,NA,2.13800476610641,1.4578219131496,2.81818761906322,0.00975314190590037,0.278880063259943,0.946200889706375,NA,0.010475,0.0113,0.00965,-0.00165,0.79509591864724,3.57421667148181e-84,FALSE
"80743","isoComp_00064230","geneComp_00013655","ENST00000453943","GUK1","RGC","RO","GUK1","protein_coding","protein_coding",211.861792463405,128.975538622829,294.74804630398,2.38342298022404,16.3355814866236,1.19232187129419,NA,65.0266101879403,54.6927731254494,75.3604472504313,0.128308072418967,0.303644002837046,0.46238498223217,NA,0.340275,0.42415,0.2564,-0.16775,6.86427400148173e-14,3.57421667148181e-84,FALSE
"80749","isoComp_00064236","geneComp_00013655","ENST00000470040","GUK1","RGC","RO","GUK1","protein_coding","retained_intron",211.861792463405,128.975538622829,294.74804630398,2.38342298022404,16.3355814866236,1.19232187129419,NA,9.32187226930922,7.44474671072559,11.1989978278928,0.680367948654472,1.59152950883803,0.58842605555334,NA,0.048125,0.05785,0.0384,-0.01945,0.27031345806172,3.57421667148181e-84,NA
"80750","isoComp_00064237","geneComp_00013655","ENST00000471270","GUK1","RGC","RO","GUK1","protein_coding","retained_intron",211.861792463405,128.975538622829,294.74804630398,2.38342298022404,16.3355814866236,1.19232187129419,NA,3.22775603873999,2.0792743641034,4.37623771337658,0.687573723665997,0.557375863381576,1.06998204142187,NA,0.015525,0.01625,0.0148,-0.00145,0.96422392447604,3.57421667148181e-84,NA
"80752","isoComp_00064239","geneComp_00013655","ENST00000480056","GUK1","RGC","RO","GUK1","protein_coding","protein_coding_CDS_not_defined",211.861792463405,128.975538622829,294.74804630398,2.38342298022404,16.3355814866236,1.19232187129419,NA,2.37474561240678,1.54879920589846,3.2006920189151,0.0994380189493209,1.11797283524734,1.04244918155661,NA,0.01135,0.012,0.0107,-0.0013,0.856332067375827,3.57421667148181e-84,NA
"80759","isoComp_00064246","geneComp_00013655","ENST00000492871","GUK1","RGC","RO","GUK1","protein_coding","nonsense_mediated_decay",211.861792463405,128.975538622829,294.74804630398,2.38342298022404,16.3355814866236,1.19232187129419,NA,7.984976629051,4.68024621219674,11.2897070459053,0.745694041198842,1.45665309069426,1.26854980666651,NA,0.037175,0.0362,0.03815,0.00195,0.952640436399985,3.57421667148181e-84,TRUE
"114935","isoComp_00064270","geneComp_00013658","ENST00000304895","GUSB","RGC","RO","GUSB","protein_coding","protein_coding",37.5606551205523,38.5391207114558,36.5821895296487,5.38594878482492,3.06728796556149,-0.0751622099377433,NA,10.9685283355238,8.77827308772449,13.1587835833231,1.68692504270076,0.846709551237963,0.583470482211886,NA,0.2932,0.2261,0.3603,0.1342,4.27238268567702e-06,4.27238268567702e-06,FALSE
"114936","isoComp_00064271","geneComp_00013658","ENST00000421103","GUSB","RGC","RO","GUSB","protein_coding","protein_coding",37.5606551205523,38.5391207114558,36.5821895296487,5.38594878482492,3.06728796556149,-0.0751622099377433,NA,0.391808804439077,0.402272375974953,0.381345232903201,0.0681019198924391,0.138845451556007,-0.0751559266112766,NA,0.010275,0.0104,0.01015,-0.00025,0.969134083135762,4.27238268567702e-06,FALSE
"114937","isoComp_00064272","geneComp_00013658","ENST00000430730","GUSB","RGC","RO","GUSB","protein_coding","nonsense_mediated_decay",37.5606551205523,38.5391207114558,36.5821895296487,5.38594878482492,3.06728796556149,-0.0751622099377433,NA,1.64421478076968,1.64746915285987,1.6409604086795,0.0256189958546919,0.124765788503206,-0.00567649689448293,NA,0.044175,0.0435,0.04485,0.00135,0.933517572326889,4.27238268567702e-06,TRUE
"114938","isoComp_00064273","geneComp_00013658","ENST00000446111","GUSB","RGC","RO","GUSB","protein_coding","nonsense_mediated_decay",37.5606551205523,38.5391207114558,36.5821895296487,5.38594878482492,3.06728796556149,-0.0751622099377433,NA,0.523227818330843,0.543949348107237,0.502506288554448,0.121100565162199,0.0212778475301311,-0.112184358605914,NA,0.013875,0.01395,0.0138,-0.000150000000000001,0.988464071536487,4.27238268567702e-06,TRUE
"114939","isoComp_00064274","geneComp_00013658","ENST00000447929","GUSB","RGC","RO","GUSB","protein_coding","nonsense_mediated_decay",37.5606551205523,38.5391207114558,36.5821895296487,5.38594878482492,3.06728796556149,-0.0751622099377433,NA,1.56465021469009,1.72526801315745,1.40403241622273,0.233230937926605,0.137987061904409,-0.295343311273878,NA,0.041875,0.0448,0.03895,-0.00585,0.782166749468236,4.27238268567702e-06,TRUE
"114940","isoComp_00064275","geneComp_00013658","ENST00000461622","GUSB","RGC","RO","GUSB","protein_coding","retained_intron",37.5606551205523,38.5391207114558,36.5821895296487,5.38594878482492,3.06728796556149,-0.0751622099377433,NA,1.50798019918645,1.54246646170219,1.47349393667071,0.28983655335841,0.139967123430186,-0.0655630716484042,NA,0.041375,0.0419,0.04085,-0.00105,0.992698367516747,4.27238268567702e-06,NA
"114943","isoComp_00064278","geneComp_00013658","ENST00000466883","GUSB","RGC","RO","GUSB","protein_coding","retained_intron",37.5606551205523,38.5391207114558,36.5821895296487,5.38594878482492,3.06728796556149,-0.0751622099377433,NA,20.5148948643017,23.5265320972338,17.5032576313696,3.49737013949159,2.22082118212206,-0.426454303861112,NA,0.5432,0.60965,0.47675,-0.1329,0.000284151817975191,4.27238268567702e-06,NA
"102832","isoComp_00064323","geneComp_00013687","ENST00000296048","GYG1","RGC","RO","GYG1","protein_coding","protein_coding",51.0144774261248,43.4169281423652,58.6120267098845,10.752985607528,0.853033791568016,0.432852940883129,NA,18.9993771399291,11.4985309551563,26.500223324702,5.78742807265095,0.0820549419908669,1.2038451360605,NA,0.3496,0.24695,0.45225,0.2053,0.125669948291957,0.0223778005544877,FALSE
"102833","isoComp_00064324","geneComp_00013687","ENST00000345003","GYG1","RGC","RO","GYG1","protein_coding","protein_coding",51.0144774261248,43.4169281423652,58.6120267098845,10.752985607528,0.853033791568016,0.432852940883129,NA,26.6573490521779,28.1420481732643,25.1726499310916,4.15762301426519,0.808469734556528,-0.160809784314746,NA,0.547325,0.6653,0.42935,-0.23595,0.0223778005544877,0.0223778005544877,FALSE
"102839","isoComp_00064330","geneComp_00013687","ENST00000484197","GYG1","RGC","RO","GYG1","protein_coding","protein_coding",51.0144774261248,43.4169281423652,58.6120267098845,10.752985607528,0.853033791568016,0.432852940883129,NA,0.824949910413746,0.610127899886555,1.03977192094094,0.255292462527252,0.0698801691601155,0.759438210620289,NA,0.0156,0.01345,0.01775,0.0043,0.768922662132819,0.0223778005544877,FALSE
"102840","isoComp_00064331","geneComp_00013687","ENST00000488851","GYG1","RGC","RO","GYG1","protein_coding","protein_coding_CDS_not_defined",51.0144774261248,43.4169281423652,58.6120267098845,10.752985607528,0.853033791568016,0.432852940883129,NA,0.565515049425239,0.290520752510027,0.84050934634045,0.114503523526942,0.00744970377842735,1.50086246998979,NA,0.0104,0.00645,0.01435,0.0079,0.274102771576868,0.0223778005544877,NA
"102841","isoComp_00064332","geneComp_00013687","ENST00000627418","GYG1","RGC","RO","GYG1","protein_coding","protein_coding",51.0144774261248,43.4169281423652,58.6120267098845,10.752985607528,0.853033791568016,0.432852940883129,NA,3.2960796011217,2.46157259831307,4.13058660393033,0.463495249605535,0.193019443181389,0.744405887403606,NA,0.064025,0.0576,0.07045,0.01285,0.494627513569638,0.0223778005544877,TRUE
"27340","isoComp_00064521","geneComp_00013792","ENST00000355016","H2BW2","RGC","RO","H2BW2","protein_coding","protein_coding",9.3072909394375,14.1875840527957,4.42699782607931,1.89963640081252,1.4476009734737,-1.67798970143943,NA,3.18730872960608,4.26183059562669,2.11278686358548,0.820598167316155,0.558785695000476,-1.00889491034396,NA,0.393075,0.29795,0.4882,0.19025,0.0227574079723459,0.0227574079723459,FALSE
"27341","isoComp_00064522","geneComp_00013792","ENST00000417637","H2BW2","RGC","RO","H2BW2","protein_coding","protein_coding",9.3072909394375,14.1875840527957,4.42699782607931,1.89963640081252,1.4476009734737,-1.67798970143943,NA,3.14499797155672,4.78845039611109,1.50154554700235,1.14430425669804,0.692920926437732,-1.66654412745066,NA,0.338575,0.35465,0.3225,-0.03215,0.980267921011188,0.0227574079723459,FALSE
"27342","isoComp_00064523","geneComp_00013792","ENST00000675318","H2BW2","RGC","RO","H2BW2","protein_coding","protein_coding",9.3072909394375,14.1875840527957,4.42699782607931,1.89963640081252,1.4476009734737,-1.67798970143943,NA,2.9749842382747,5.13730306105792,0.812665415491477,2.22334249019441,0.195894352035493,-2.64543902792263,NA,0.268325,0.3473,0.18935,-0.15795,0.408166452530357,0.0227574079723459,FALSE
"13975","isoComp_00064666","geneComp_00013877","ENST00000261875","HACD3","RGC","RO","HACD3","protein_coding","protein_coding",209.45700629995,225.744315734567,193.169696865333,25.4327435279594,7.51051972720457,-0.22481009262585,NA,148.788860823665,172.889518480256,124.688203167073,22.0821723053336,3.98121753909999,-0.471493174254651,NA,0.7059,0.76455,0.64725,-0.1173,0.0470947629440468,0.0148237580520279,FALSE
"13976","isoComp_00064667","geneComp_00013877","ENST00000442729","HACD3","RGC","RO","HACD3","protein_coding","protein_coding",209.45700629995,225.744315734567,193.169696865333,25.4327435279594,7.51051972720457,-0.22481009262585,NA,3.05094657907878,3.80190235429115,2.29999080386642,0.0805273742255925,0.124046575793622,-0.72262405539193,NA,0.0145,0.01705,0.01195,-0.0051,0.207849567673803,0.0148237580520279,FALSE
"13979","isoComp_00064670","geneComp_00013877","ENST00000562901","HACD3","RGC","RO","HACD3","protein_coding","protein_coding",209.45700629995,225.744315734567,193.169696865333,25.4327435279594,7.51051972720457,-0.22481009262585,NA,4.57872975938303,5.5292917733958,3.62816774537026,1.185315533668,0.460945351191853,-0.606489469162525,NA,0.02155,0.0242,0.0189,-0.0053,0.546343559037242,0.0148237580520279,FALSE
"13980","isoComp_00064671","geneComp_00013877","ENST00000565299","HACD3","RGC","RO","HACD3","protein_coding","protein_coding",209.45700629995,225.744315734567,193.169696865333,25.4327435279594,7.51051972720457,-0.22481009262585,NA,3.77317650358197,4.40165174997979,3.14470125718416,0.216543610167926,0.00879884130394126,-0.483815519127161,NA,0.017975,0.01965,0.0163,-0.00335,0.526216174650299,0.0148237580520279,FALSE
"13984","isoComp_00064675","geneComp_00013877","ENST00000568793","HACD3","RGC","RO","HACD3","protein_coding","protein_coding",209.45700629995,225.744315734567,193.169696865333,25.4327435279594,7.51051972720457,-0.22481009262585,NA,2.8683790358556,3.5331172114002,2.203640860311,0.171377339076068,0.339778525507366,-0.678598013491119,NA,0.013725,0.01595,0.0115,-0.00445,0.499891189048225,0.0148237580520279,FALSE
"13986","isoComp_00064677","geneComp_00013877","ENST00000624437","HACD3","RGC","RO","HACD3","protein_coding","TEC",209.45700629995,225.744315734567,193.169696865333,25.4327435279594,7.51051972720457,-0.22481009262585,NA,38.3950576382064,25.0939332721964,51.6961820042165,0.273914294632052,13.1257809133723,1.04242335718563,NA,0.189025,0.1127,0.26535,0.15265,0.0148237580520279,0.0148237580520279,NA
"62038","isoComp_00064964","geneComp_00013922","ENST00000253669","HAUS8","RGC","RO","HAUS8","protein_coding","protein_coding",7.66511097393111,4.1124824281102,11.217739519752,1.13113918250358,2.18645202987094,1.44548224988363,NA,2.83340959973611,0.960691073275083,4.70612812619713,0.482104001684483,1.23912463955631,2.28051878377828,NA,0.315775,0.21785,0.4137,0.19585,0.0342739262547707,0.0342739262547707,FALSE
"62039","isoComp_00064965","geneComp_00013922","ENST00000448593","HAUS8","RGC","RO","HAUS8","protein_coding","protein_coding",7.66511097393111,4.1124824281102,11.217739519752,1.13113918250358,2.18645202987094,1.44548224988363,NA,1.12756315177849,0.756453523001342,1.49867278055563,0.541616000992408,0.526659647398939,0.977009714389729,NA,0.1446,0.15985,0.12935,-0.0305,0.893395599438043,0.0342739262547707,FALSE
"62040","isoComp_00064966","geneComp_00013922","ENST00000593360","HAUS8","RGC","RO","HAUS8","protein_coding","protein_coding",7.66511097393111,4.1124824281102,11.217739519752,1.13113918250358,2.18645202987094,1.44548224988363,NA,1.47000583522036,0.800718657960963,2.13929301247977,0.216909662134384,0.429942303016087,1.40658892746716,NA,0.192725,0.19495,0.1905,-0.00445000000000001,0.942848154905798,0.0342739262547707,FALSE
"62041","isoComp_00064967","geneComp_00013922","ENST00000595958","HAUS8","RGC","RO","HAUS8","protein_coding","retained_intron",7.66511097393111,4.1124824281102,11.217739519752,1.13113918250358,2.18645202987094,1.44548224988363,NA,0.262516554358828,0.0505452578795241,0.474487850838132,0.0505452578795241,0.0268856853236739,3.00037461620522,NA,0.02705,0.00965,0.04445,0.0348,0.386948207737536,0.0342739262547707,NA
"62042","isoComp_00064968","geneComp_00013922","ENST00000597479","HAUS8","RGC","RO","HAUS8","protein_coding","retained_intron",7.66511097393111,4.1124824281102,11.217739519752,1.13113918250358,2.18645202987094,1.44548224988363,NA,1.56541788557691,1.40255806426953,1.7282777068843,0.16589129046713,0.227937251493924,0.299348413405033,NA,0.268475,0.38095,0.156,-0.22495,0.244561188636028,0.0342739262547707,NA
"62043","isoComp_00064969","geneComp_00013922","ENST00000597917","HAUS8","RGC","RO","HAUS8","protein_coding","retained_intron",7.66511097393111,4.1124824281102,11.217739519752,1.13113918250358,2.18645202987094,1.44548224988363,NA,0.138300033895243,0.0347729879199024,0.241827079870583,0.0347729879199024,0.139264935072553,2.49173292493457,NA,0.0183,0.01165,0.02495,0.0133,0.719294073679911,0.0342739262547707,NA
"62044","isoComp_00064970","geneComp_00013922","ENST00000598517","HAUS8","RGC","RO","HAUS8","protein_coding","nonsense_mediated_decay",7.66511097393111,4.1124824281102,11.217739519752,1.13113918250358,2.18645202987094,1.44548224988363,NA,0.251369331964156,0.0736857010018308,0.429052962926481,0.0736857010018308,0.0710611911980867,2.39134194030151,NA,0.02755,0.01405,0.04105,0.027,0.709059711020635,0.0342739262547707,TRUE
"46771","isoComp_00065132","geneComp_00013965","ENST00000373548","HDAC1","RGC","RO","HDAC1","protein_coding","protein_coding",41.8052572759554,35.3087984960078,48.301716055903,8.56137334244418,5.67721752301846,0.451936833884794,NA,25.4994843700422,18.5692321542069,32.4297365858776,5.57447066652869,3.89995983260072,0.804071225768335,NA,0.5946,0.51805,0.67115,0.1531,0.000200213519916632,0.000200213519916632,FALSE
"46773","isoComp_00065134","geneComp_00013965","ENST00000463172","HDAC1","RGC","RO","HDAC1","protein_coding","protein_coding_CDS_not_defined",41.8052572759554,35.3087984960078,48.301716055903,8.56137334244418,5.67721752301846,0.451936833884794,NA,0.989086555074657,1.08622675808892,0.891946352060398,0.0198307518699067,0.214048597436046,-0.281432725982511,NA,0.025525,0.03285,0.0182,-0.01465,0.407064311895566,0.000200213519916632,NA
"46776","isoComp_00065137","geneComp_00013965","ENST00000476391","HDAC1","RGC","RO","HDAC1","protein_coding","retained_intron",41.8052572759554,35.3087984960078,48.301716055903,8.56137334244418,5.67721752301846,0.451936833884794,NA,14.0241784765659,14.0166232652722,14.0317336878595,2.78332043573085,1.37753221861924,0.00155333166631904,NA,0.346325,0.40145,0.2912,-0.11025,0.00122701059625073,0.000200213519916632,NA
"46779","isoComp_00065140","geneComp_00013965","ENST00000490081","HDAC1","RGC","RO","HDAC1","protein_coding","protein_coding_CDS_not_defined",41.8052572759554,35.3087984960078,48.301716055903,8.56137334244418,5.67721752301846,0.451936833884794,NA,0.510883860622785,0.72035388723576,0.30141383400981,0.325000350899659,0.0927697331706199,-1.22976264492838,NA,0.012925,0.0193,0.00655,-0.01275,0.106147995730853,0.000200213519916632,NA
"73626","isoComp_00065878","geneComp_00014040","ENST00000264346","HERC6","RGC","RO","HERC6","protein_coding","protein_coding",4.82941475381984,2.70608457415208,6.9527449334876,0.528649202179827,1.11837965628679,1.35812777076897,NA,1.25070633657745,0.218959566954046,2.28245310620085,0.0846293596499702,0.510297307536141,3.32372746911307,NA,0.201325,0.0778,0.32485,0.24705,0.000637786192317707,0.000550003161444532,FALSE
"73627","isoComp_00065879","geneComp_00014040","ENST00000380265","HERC6","RGC","RO","HERC6","protein_coding","protein_coding",4.82941475381984,2.70608457415208,6.9527449334876,0.528649202179827,1.11837965628679,1.35812777076897,NA,0.837538866654042,0.110725687176246,1.56435204613184,0.048488668642526,0.202119415780963,3.7049536022543,NA,0.13255,0.0389,0.2262,0.1873,0.000550003161444532,0.000550003161444532,FALSE
"73630","isoComp_00065882","geneComp_00014040","ENST00000506714","HERC6","RGC","RO","HERC6","protein_coding","retained_intron",4.82941475381984,2.70608457415208,6.9527449334876,0.528649202179827,1.11837965628679,1.35812777076897,NA,1.26148650170783,0.976357967671785,1.54661503574387,0.373751139217278,0.299369226680099,0.658228970024795,NA,0.291275,0.3471,0.23545,-0.11165,0.644366478220517,0.000550003161444532,NA
"73631","isoComp_00065883","geneComp_00014040","ENST00000506842","HERC6","RGC","RO","HERC6","protein_coding","retained_intron",4.82941475381984,2.70608457415208,6.9527449334876,0.528649202179827,1.11837965628679,1.35812777076897,NA,1.30860765089946,1.40004135235,1.21717394944892,0.0217800346700527,0.623788705601914,-0.200397710603043,NA,0.350575,0.53625,0.1649,-0.37135,0.0278376055505601,0.000550003161444532,NA
"73632","isoComp_00065884","geneComp_00014040","ENST00000515365","HERC6","RGC","RO","HERC6","protein_coding","retained_intron",4.82941475381984,2.70608457415208,6.9527449334876,0.528649202179827,1.11837965628679,1.35812777076897,NA,0.0668399245165382,0,0.133679849033076,0,0.0617756574026105,3.84478583421501,NA,0.0106,0,0.0212,0.0212,0.51433122503135,0.000550003161444532,NA
"136384","isoComp_00065918","geneComp_00014046","ENST00000304952","HES4","RGC","RO","HES4","protein_coding","protein_coding",123.839353214331,128.562212852276,119.116493576385,4.81850004697514,7.02660425433324,-0.110084577366559,NA,35.3946957324295,30.3110476664985,40.4783437983605,3.7531070670702,1.95913568032212,0.41718702683732,NA,0.2875,0.235,0.34,0.105,0.00136560775657797,0.00136560775657797,FALSE
"136385","isoComp_00065919","geneComp_00014046","ENST00000428771","HES4","RGC","RO","HES4","protein_coding","protein_coding",123.839353214331,128.562212852276,119.116493576385,4.81850004697514,7.02660425433324,-0.110084577366559,NA,53.3124845177222,65.6668810930559,40.9580879423885,3.6105819992844,4.61818934554875,-0.680885055988858,NA,0.4289,0.51045,0.34735,-0.1631,0.0706285875409989,0.00136560775657797,FALSE
"136386","isoComp_00065920","geneComp_00014046","ENST00000481869","HES4","RGC","RO","HES4","protein_coding","retained_intron",123.839353214331,128.562212852276,119.116493576385,4.81850004697514,7.02660425433324,-0.110084577366559,NA,33.6733693404697,30.8823178959821,36.4644207849574,1.89620051285855,9.50686459490148,0.239636945724268,NA,0.271775,0.2411,0.30245,0.06135,0.666726254218068,0.00136560775657797,NA
"136387","isoComp_00065921","geneComp_00014046","ENST00000484667","HES4","RGC","RO","HES4","protein_coding","protein_coding",123.839353214331,128.562212852276,119.116493576385,4.81850004697514,7.02660425433324,-0.110084577366559,NA,1.45880362370902,1.70196619673929,1.21564105067875,0.648988506520913,0.178793324658392,-0.48211769189244,NA,0.011825,0.01345,0.0102,-0.00325,0.873618931397712,0.00136560775657797,FALSE
"57347","isoComp_00066402","geneComp_00014122","ENST00000372583","HIVEP3","RGC","RO","HIVEP3","protein_coding","protein_coding",37.3603615709701,54.7559717180425,19.9647514238977,12.1359199806549,0.174664954269078,-1.45510221797731,NA,11.8941144251626,18.3636583179179,5.42457053240727,4.16900760926806,0.138553434470402,-1.75740096953484,NA,0.303325,0.335,0.27165,-0.06335,0.104411990279053,1.44625797276924e-24,FALSE
"57348","isoComp_00066403","geneComp_00014122","ENST00000372584","HIVEP3","RGC","RO","HIVEP3","protein_coding","protein_coding",37.3603615709701,54.7559717180425,19.9647514238977,12.1359199806549,0.174664954269078,-1.45510221797731,NA,7.67719824781045,12.0595865808064,3.29480991481451,1.72826151064389,0.194246304615429,-1.86873706166962,NA,0.1946,0.22425,0.16495,-0.0593,0.192340390880199,1.44625797276924e-24,FALSE
"57350","isoComp_00066405","geneComp_00014122","ENST00000479350","HIVEP3","RGC","RO","HIVEP3","protein_coding","protein_coding_CDS_not_defined",37.3603615709701,54.7559717180425,19.9647514238977,12.1359199806549,0.174664954269078,-1.45510221797731,NA,0.848576675466673,0.977199862500451,0.719953488432895,0.529567881697496,0.0628089448938939,-0.435537653038962,NA,0.0263,0.0165,0.0361,0.0196,0.297802058682553,1.44625797276924e-24,NA
"57351","isoComp_00066406","geneComp_00014122","ENST00000489103","HIVEP3","RGC","RO","HIVEP3","protein_coding","protein_coding_CDS_not_defined",37.3603615709701,54.7559717180425,19.9647514238977,12.1359199806549,0.174664954269078,-1.45510221797731,NA,4.06970199888062,2.83333449714904,5.3060695006122,0.391947225062076,0.344410422524933,0.902776134738952,NA,0.1592,0.05275,0.26565,0.2129,1.44625797276924e-24,1.44625797276924e-24,NA
"57352","isoComp_00066407","geneComp_00014122","ENST00000491442","HIVEP3","RGC","RO","HIVEP3","protein_coding","protein_coding_CDS_not_defined",37.3603615709701,54.7559717180425,19.9647514238977,12.1359199806549,0.174664954269078,-1.45510221797731,NA,1.23395995526313,1.07830660815902,1.38961330236724,0.309128201965344,0.0560218050071835,0.362943217869953,NA,0.044475,0.01935,0.0696,0.05025,5.91998584354094e-05,1.44625797276924e-24,NA
"57353","isoComp_00066408","geneComp_00014122","ENST00000643665","HIVEP3","RGC","RO","HIVEP3","protein_coding","protein_coding",37.3603615709701,54.7559717180425,19.9647514238977,12.1359199806549,0.174664954269078,-1.45510221797731,NA,11.3357980673182,18.9473262783099,3.72426985632651,5.01711862775577,0.465113576921411,-2.34385740983095,NA,0.26465,0.34255,0.18675,-0.1558,4.10222584036991e-05,1.44625797276924e-24,FALSE
