"gene","logFC","logCPM","F","PValue","FDR"
"ENSG00000117308",-0.776994359014822,5.20139149751061,7.89377313262102,0.0148636312784558,0.0249213896848359
"ENSG00000160948",-0.692382970317156,7.18239348406678,7.88986953504925,0.0148830065696617,0.0249509736839449
"ENSG00000196083",0.956020980346496,3.55810800760271,7.88939326419179,0.0148879167504896,0.0249563032412859
"ENSG00000160785",-0.939947972990327,6.51540637065207,7.88155902494801,0.0149250930452274,0.0250157122822926
"ENSG00000130348",-0.488116821703038,4.86895232134427,7.87639579820783,0.0149519915366827,0.0250578830496184
"ENSG00000105204",0.877977164644234,3.80685214830958,7.87469090183013,0.0149618351785812,0.0250714652951792
"ENSG00000142669",-1.04674031091643,7.80173288713063,7.8705555384648,0.014981011124817,0.0251006806572946
"ENSG00000142230",-0.598467406300414,7.18404207665967,7.86969887677138,0.0149853777553287,0.0251050791075908
"ENSG00000169696",-0.737213090660017,5.62761390516136,7.86385612547217,0.0150152796786422,0.0251522509699403
"ENSG00000038210",0.852173315212629,2.7736161209662,7.8604569896778,0.0150387069363616,0.0251885673515265
"ENSG00000204869",-0.827456506089885,4.28484232951882,7.85851427810523,0.0150434510673051,0.0251935862669924
"ENSG00000150760",-0.948788842680689,5.84205759106415,7.85714589314599,0.015049590831165,0.0252009410410123
"ENSG00000183579",0.625900056524667,3.7940125886876,7.8569534102899,0.0150523382433645,0.0252026141830827
"ENSG00000135324",-2.00645134588735,2.79323657655808,7.8586218635056,0.0150584916671327,0.0252081534952298
"ENSG00000137497",-1.0440906959118,8.34672586942758,7.85526350719922,0.0150591438610516,0.0252081534952298
"ENSG00000144597",-0.86289598675794,4.86555076194678,7.85414404672411,0.0150655959878918,0.0252160259795016
"ENSG00000196365",-0.745012406637764,7.12517551675955,7.84733436367791,0.0150998490984942,0.025270423102379
"ENSG00000129932",-1.36690453307108,4.72062605222934,7.8454624198344,0.0151103785381376,0.0252851093448395
"ENSG00000211448",1.93856753738403,3.16266233325537,7.84434968930278,0.0151211175665324,0.0253001428550523
"ENSG00000127863",-0.811286025341798,4.25051506720886,7.84150497719122,0.015130829853497,0.0253107389038212
"ENSG00000196843",-2.32912775463087,6.02044726322567,7.8413443145117,0.0151309619778809,0.0253107389038212
"ENSG00000180089",1.11445960632911,0.304928514626143,7.88874990919235,0.0151404558670673,0.0253224044363353
"ENSG00000178913",-0.503004756670425,8.03509624961125,7.83925530926896,0.0151414488236133,0.0253224044363353
"ENSG00000185947",0.636566532983037,3.48985039926517,7.83506891548574,0.0151656303747114,0.0253599034313698
"ENSG00000183060",-0.474531215860852,4.57825623726745,7.83081094850343,0.0151858312824867,0.0253907380849371
"ENSG00000139722",1.05273805985788,4.61009121562028,7.82803863246022,0.0152002004424977,0.0254118160244749
"ENSG00000100554",-0.531197636486811,6.58371773576801,7.82353431772431,0.0152227983861671,0.0254466444265984
"ENSG00000170836",0.690289786239562,5.43332541023961,7.82260525180106,0.015227875855756,0.0254521806767048
"ENSG00000114021",-0.577476936027201,5.60919252878313,7.81670144927956,0.0152584003316868,0.0255002433551585
"ENSG00000108788",-0.544645228899929,5.61884234295746,7.8122567998037,0.0152815521055765,0.0255359748642623
"ENSG00000166529",-0.511312741689786,5.02404109469412,7.81200163010119,0.0152833878966977,0.0255360825126094
"ENSG00000112667",-0.759300681830107,6.4488740672846,7.81092226436595,0.0152884265257547,0.0255415409427836
"ENSG00000197779",0.927993331549636,3.58088299787645,7.80822965059911,0.0153049754564692,0.0255662255133789
"ENSG00000123595",-0.624777857508181,5.39583514091132,7.80436143714339,0.0153227962547608,0.0255930287114623
"ENSG00000163655",-0.598270730653283,6.45283075394719,7.79593298565787,0.0153668518727843,0.0256636395502848
"ENSG00000171462",1.10437526528546,1.97445714022988,7.79883066908657,0.0153716717306226,0.0256687153560356
"ENSG00000227345",0.503744857523675,5.4467672907739,7.78781967309897,0.0154096415830979,0.0257291398033287
"ENSG00000132002",-1.5462992143328,7.91550340088384,7.78606292905551,0.0154187411857639,0.0257413518163257
"ENSG00000145088",0.894508276659725,3.34855214518426,7.7846015546336,0.0154294450256732,0.0257562389404939
"ENSG00000079277",-0.47905804769707,4.68149381561781,7.77547740756055,0.015475369419331,0.0258299091755327
"ENSG00000130876",1.65844687728308,0.223782585691753,7.82456892484956,0.0154901070246925,0.0258506544015641
"ENSG00000170500",0.72654868513248,4.68740688464152,7.77244269143833,0.0154913848068196,0.0258506544015641
"ENSG00000100985",1.19184018956232,1.00302345595369,7.79129498161159,0.0154934313161206,0.025851077066342
"ENSG00000151665",-0.594471808489244,5.65477381520173,7.7686920555269,0.0155106748358676,0.0258768531922078
"ENSG00000121690",-1.83964875307936,2.7229802098185,7.76303498672374,0.0155562892306344,0.0259499497279363
"ENSG00000170743",-0.73354839711128,5.74965354593803,7.75878284257467,0.0155633482362168,0.0259587212973853
"ENSG00000167272",-0.796993310355095,5.53259818904602,7.75834061047704,0.0155657169387451,0.0259589738694216
"ENSG00000054793",0.811269169540193,5.4139579628935,7.75811141567171,0.015567101075274,0.0259589738694216
"ENSG00000166289",-2.59554614302252,3.29710808251222,7.7587684816607,0.0155799344160059,0.0259773692506525
"ENSG00000166535",1.94553177419812,2.00001811831069,7.75731718389545,0.0156012132178365,0.0260098403779728
"ENSG00000172113",-0.418684614629332,5.9042158621063,7.74758184148122,0.0156231353955238,0.0260433764872654
"ENSG00000119689",1.61385271641894,3.63970208023281,7.74444884972007,0.015642625694447,0.0260728514291997
"ENSG00000140105",-1.13359153084328,7.79001956319203,7.73576849106606,0.0156864082172053,0.0261428047236106
"ENSG00000140600",1.22229314098167,2.98354960414001,7.72698765963897,0.0157391340946055,0.0262276450246022
"ENSG00000079462",-0.796304835698831,6.4111602918332,7.72325854304072,0.0157538402895355,0.0262491171537151
"ENSG00000110697",0.734334565971248,6.3310028438048,7.72234365337167,0.0157587853236612,0.0262543221109326
"ENSG00000075188",0.567816564153624,4.77806045183486,7.71827623150067,0.0157814477268334,0.0262890398000959
"ENSG00000131979",1.52014435478303,1.90265544932628,7.72028112176492,0.0157971759966824,0.0263121997883504
"ENSG00000119614",-1.22311640702131,7.51942444218955,7.71201621302899,0.0158147087458886,0.0263383596673671
"ENSG00000145431",0.823111672162288,3.95097858732862,7.71134606476585,0.0158198939901298,0.0263439519188762
"ENSG00000105705",-0.4501347269524,5.81359058207335,7.70616977589113,0.0158465632697991,0.0263853148645673
"ENSG00000139826",-0.44508557380476,5.16585539523707,7.7052759803211,0.0158516869148546,0.0263907978478513
"ENSG00000166347",-0.789086872202515,5.48330904407832,7.70220098936542,0.0158681928491587,0.026415227264835
"ENSG00000171100",0.545534477899882,5.72220784535389,7.70173385385881,0.0158706599501997,0.0264162837827131
"ENSG00000184205",-1.13016073149718,6.16820213864019,7.69790103209056,0.0158916154110152,0.0264481098782262
"ENSG00000182718",-1.13111812473545,7.45990588829024,7.6968585861553,0.0158972259791852,0.0264543933644158
"ENSG00000156515",-0.596772849457789,8.18428219822564,7.69339950496384,0.0159161248827059,0.026482785815915
"ENSG00000130035",1.42091346189002,1.40460779501366,7.7033723463413,0.0159204702349137,0.0264869589043873
"ENSG00000183423",1.14369653603583,3.49488088879656,7.6891053252664,0.0159424649583365,0.026520490980773
"ENSG00000185924",1.20997513199408,2.16310618533158,7.68074504608673,0.0160019509438525,0.026616375309401
"ENSG00000156239",-0.656012627434545,5.00022602324888,7.67554988984053,0.0160147338079465,0.026634564210355
"ENSG00000104368",-2.06582591889268,5.53356122353171,7.67444292334004,0.016020509779748,0.0266410968952414
"ENSG00000122565",0.476125011551226,7.15110958199264,7.66633771887528,0.0160649151587212,0.0267118589305796
"ENSG00000249915",-0.736323342810528,6.95653620370685,7.66478265493985,0.0160735162186591,0.0267230780542256
"ENSG00000104881",1.27331152967729,3.20995690753734,7.64819066147499,0.0161697892272207,0.026880037073295
"ENSG00000154370",-1.1324941781862,4.43817627176536,7.64480263670953,0.0161854913525579,0.0269024412695823
"ENSG00000164756",1.86448095043578,1.43486505653405,7.65809434177224,0.0161869988604576,0.0269024412695823
"ENSG00000198668",-0.919161402875243,9.45531753577248,7.64347974721974,0.0161918552334615,0.0269074103798941
"ENSG00000170242",0.456403342701379,7.75852626098238,7.64211040060883,0.0161994990312121,0.0269167431770528
"ENSG00000285382",1.00883958486044,2.1454091716493,7.64461000961815,0.0162012056428473,0.0269167431770528
"ENSG00000120539",0.626918346150256,3.59871445351791,7.64136257082153,0.0162060840116023,0.0269217454610807
"ENSG00000160862",-1.56436053411679,1.69375949763969,7.64719370475174,0.0162190122851036,0.0269401176520398
"ENSG00000136108",0.51770573335333,5.64156052446206,7.63616476745307,0.0162327650017501,0.0269571757534512
"ENSG00000162639",1.38537208164662,1.3905602789981,7.64701416159472,0.0162330218310009,0.0269571757534512
"ENSG00000166257",-0.988708795186937,5.99229392897041,7.6340266145585,0.0162447868932417,0.0269736060646133
"ENSG00000153404",-1.31034064399555,5.27516417440472,7.62748733714381,0.0162815811886763,0.0270315875176733
"ENSG00000175866",0.572362508403616,5.69134691098933,7.62551890828745,0.0162924629219466,0.0270465390929044
"ENSG00000128283",0.965888349247702,3.95884994506965,7.62419172053101,0.0163015311725643,0.027058477073539
"ENSG00000069424",1.24591625928664,3.6983692115648,7.61903604466576,0.0163313183417182,0.0271047991266647
"ENSG00000165714",-0.656235919751872,4.50817555324899,7.61807002892189,0.0163352557671873,0.0271082130931014
"ENSG00000132305",-0.383795879050777,6.8965690261364,7.61413853336997,0.0163565374601576,0.027139341083552
"ENSG00000113073",1.95717674503529,0.177474697548409,7.6591090781162,0.0163577784874434,0.027139341083552
"ENSG00000145781",0.602957769591443,5.3679635249702,7.61160198956956,0.0163711372642106,0.0271552911292541
"ENSG00000213523",-0.938251225207157,6.27546296550453,7.61156310146983,0.0163711594897577,0.0271552911292541
"ENSG00000175643",1.58259786361761,1.43880040961025,7.61107829241298,0.0164357979818157,0.0272593722625236
"ENSG00000165272",0.861653077355661,3.08082077579804,7.60056329817107,0.0164377361899515,0.027259450697612
"ENSG00000069509",-0.689945582729471,5.94969034359356,7.59697683609181,0.0164538478280995,0.0272830308591998
"ENSG00000138078",-0.671845696752001,7.58466336277381,7.59441221992911,0.0164683497398622,0.0273039367279877
"ENSG00000115687",0.901677095248334,3.98173240138579,7.58925182862246,0.0164992940399426,0.0273520955473566
"ENSG00000026103",-1.04849510896079,4.00003778931196,7.58873460970567,0.0165023854163818,0.027354074757107
"ENSG00000198108",1.52687058791162,4.55457429819706,7.58671142275148,0.0165133395533871,0.0273690851921854
"ENSG00000178502",-0.599836948173897,5.63801930427581,7.57891180451575,0.0165569395031147,0.0274365806845747
"ENSG00000159214",0.734210206815304,3.98780908837961,7.57899402566924,0.0165578698637486,0.0274365806845747
"ENSG00000205978",-1.87048728295793,5.87920186619446,7.57800376215664,0.016562223692189,0.0274406409316856
"ENSG00000068745",-0.603274302506233,7.4751500952271,7.57389643534266,0.0165855923609618,0.0274762008131034
"ENSG00000100796",1.42349268060492,5.86080744005678,7.5716046722425,0.0165987848762157,0.027494896331785
"ENSG00000065183",-0.553556674831657,5.54222244509906,7.5651254019493,0.0166361186271561,0.0275535714762272
"ENSG00000113583",-0.478132638936352,6.25790226677345,7.55901946669254,0.0166712351172879,0.0276085612235293
"ENSG00000134716",1.11793945841202,1.42190835719488,7.56726416927102,0.0166749511005297,0.0276115431960988
"ENSG00000160691",-1.19877714592068,6.54834485489266,7.55638777088121,0.0166864980860075,0.0276274901123101
"ENSG00000174915",-1.12092613605298,5.69617650091804,7.55586825033617,0.0166895314944861,0.0276293392311107
"ENSG00000105290",-0.80278773237949,7.49201379918655,7.55358542361567,0.0167026289485956,0.0276478469311006
"ENSG00000140937",0.895062106163532,6.10268691867494,7.55023187988158,0.0167220647128036,0.0276768409758642
"ENSG00000078053",0.887211941108242,5.69871896844271,7.54926286386622,0.0167276967543855,0.0276829843199656
"ENSG00000136802",-1.27623210410635,6.46436610039953,7.54532574852991,0.0167505765634485,0.0277176666366706
"ENSG00000102738",0.46177690739357,4.96127187957407,7.5439952161713,0.016758888244314,0.0277282374532344
"ENSG00000134243",0.756492712911261,5.83088763714371,7.54301853154456,0.0167639280322958,0.0277333929898527
"ENSG00000129084",-0.571211225008884,7.27479301451433,7.5350376651958,0.0168103520098294,0.0278070033934251
"ENSG00000117758",0.416883004569274,5.93440667578596,7.53246922405888,0.0168253540923114,0.0278286260434558
"ENSG00000140577",0.756795847665454,5.05437043571235,7.52901321242323,0.0168461418702891,0.0278598119997807
"ENSG00000100319",-0.813101394315693,5.57750252462782,7.52270475101952,0.0168825355324049,0.0279139886336333
"ENSG00000197479",1.17223513584123,1.67262798431669,7.52855795229695,0.0168827737858386,0.0279139886336333
"ENSG00000258539",1.70300039797332,0.151806641371352,7.56606970703777,0.0169065704063841,0.0279501283232148
"ENSG00000151490",1.01408711134599,6.29746467554614,7.51722922533479,0.0169145608894222,0.0279601318406043
"ENSG00000145907",-0.488643861412281,7.66658754265044,7.51439677271275,0.0169311874827823,0.0279844071029339
"ENSG00000115828",-1.28710357492887,3.16302962065033,7.51135510206703,0.0169542777425057,0.0280193589288045
"ENSG00000183527",-0.945948274340282,5.46468473098297,7.50546715302793,0.0169838975061616,0.0280650924402598
"ENSG00000086159",1.06046619352702,0.662789953460382,7.53425714140718,0.0169897539641171,0.0280715522231188
"ENSG00000169019",0.6730280439059,4.4662185424204,7.49727274015331,0.0170330921829311,0.0281399331777601
"ENSG00000125864",1.70001881286951,1.23538444693902,7.50973139256369,0.0170542099491877,0.0281715928300092
"ENSG00000072864",0.533135154380122,4.45031292350766,7.49241062896199,0.0170618490545339,0.0281809825813657
"ENSG00000139832",-1.18404385631388,2.68525530441213,7.4907520627426,0.0170801300624822,0.0282079453523591
"ENSG00000157653",1.16850707560911,1.43375828002009,7.49699402544128,0.0170852264651797,0.0282106358325569
"ENSG00000104413",1.52170398755582,1.40017490564536,7.49947608021174,0.017085672964349,0.0282106358325569
"ENSG00000138379",1.53503855898901,0.0400907086879555,7.53405722285114,0.0170906541577342,0.0282156287606386
"ENSG00000185608",-0.683437104217899,6.17228028414083,7.48268467389597,0.0171189083383636,0.0282590384296175
"ENSG00000113327",0.775959409602374,3.66797256397199,7.47568295959912,0.0171630267320379,0.0283286230099677
"ENSG00000137135",-0.924852534979106,2.67437746324863,7.46993941102011,0.0172030285203179,0.0283913977274074
"ENSG00000064201",1.05654760155627,0.632874094848109,7.49798608726456,0.0172117754832476,0.0284025818871906
"ENSG00000198522",-0.470956846644733,6.21979439616118,7.46403267010764,0.0172303439237742,0.0284299688686196
"ENSG00000008710",0.858211344025771,5.09881661320029,7.45566111264035,0.0172812514375732,0.0285107027608212
"ENSG00000136897",-0.499590007510512,5.57066334649116,7.45415678174611,0.0172898161192103,0.0285215687349279
"ENSG00000084112",0.681713962039018,5.08059475884107,7.45202791163351,0.0173032067936088,0.0285403923497328
"ENSG00000104332",-1.05228974955064,6.90946408722011,7.45148301919364,0.0173058357934801,0.0285414630818909
"ENSG00000187193",1.44237721693687,5.01888224212264,7.45088686531488,0.0173100638285009,0.028545170458896
"ENSG00000164972",1.02573936924743,0.794734884115368,7.47373228185063,0.0173153820530454,0.0285506745598424
"ENSG00000163874",-2.31968968678763,3.20580865140153,7.45047878089231,0.0173258684022131,0.0285646979513157
"ENSG00000143318",-0.997354773506868,3.4169809784007,7.44611489058939,0.0173417129630308,0.0285843662313163
"ENSG00000164841",1.0316319372887,2.57454234548256,7.44703314228732,0.0173417638082056,0.0285843662313163
"ENSG00000131558",0.66349224284938,7.14582529010111,7.43600286413933,0.0173994986025363,0.0286762514981323
"ENSG00000018610",0.497829904116668,4.57136935435905,7.43545441702197,0.0174035736607725,0.0286788808630249
"ENSG00000148334",-0.936155407615469,6.058565396159,7.43509864819385,0.0174050727435214,0.0286788808630249
"ENSG00000131386",-1.71315325302914,3.21201281131593,7.42999829231881,0.0174428755742835,0.0287378850604424
"ENSG00000125775",-0.969633219676766,2.75540197065487,7.42681826464285,0.0174627730494127,0.028767379302975
"ENSG00000169598",0.525301312074776,3.82750364026293,7.42465322255163,0.0174703381146363,0.0287765532747483
"ENSG00000116329",0.863565692405465,2.10715079945118,7.42503464031356,0.0174825995074315,0.028793459899364
"ENSG00000273173",0.958330103715994,2.07760474454861,7.42275182033354,0.0174978159598717,0.0288128251498086
"ENSG00000155850",-0.994852955605484,4.96199510037126,7.41988507996396,0.017498354896405,0.0288128251498086
"ENSG00000103196",-1.85266080486866,3.95055581180854,7.41826393784526,0.0175104535222986,0.0288294538576356
"ENSG00000121774",1.44056369069936,6.73624127780692,7.41463952501518,0.0175297465061419,0.0288579223058743
"ENSG00000155465",1.50078988317181,1.43119636454456,7.42037389929802,0.0175582408048448,0.0288992796426462
"ENSG00000180720",1.40831449501291,1.66843056461295,7.41630911998121,0.0175588783566827,0.0288992796426462
"ENSG00000107902",1.07139395527006,3.26626047552182,7.4071734647066,0.017579286050038,0.0289295648056333
"ENSG00000155096",-0.527481237823554,7.34091136335245,7.40225685546774,0.0176057522234236,0.0289687272396078
"ENSG00000131187",1.01178025002079,2.37225243679344,7.40397138368415,0.0176071023913321,0.0289687272396078
"ENSG00000111358",0.516373690551996,4.75081847005888,7.39875048354804,0.0176280611215131,0.0289999006193921
"ENSG00000132612",-0.805232328045589,6.83187569861199,7.39216720880264,0.0176679800374098,0.0290622547032518
"ENSG00000073849",-1.67559215634339,4.70676822853105,7.39159652174711,0.0176726564449567,0.0290666303833994
"ENSG00000087191",-0.902040390865761,7.36666651971211,7.3870492611188,0.0176996370392767,0.0291076850967617
"ENSG00000267127",1.40213402760328,1.19657085421498,7.39956261556638,0.0177115297488189,0.0291239207093616
"ENSG00000166326",0.467500095144077,7.48763925284157,7.37927535750672,0.0177478549561363,0.029180323568392
"ENSG00000088205",0.405767991290671,6.20540448194852,7.37199055799095,0.0177931946081443,0.0292464271698736
"ENSG00000263465",-0.884791618475339,6.475367877685,7.37196997925492,0.0177933192438514,0.0292464271698736
"ENSG00000186329",-1.1730693154349,2.64909512144054,7.37342630279191,0.0177941462754551,0.0292464271698736
"ENSG00000204257",-1.08192553154527,3.20151938194569,7.36828524654795,0.0178208280017567,0.0292869421424218
"ENSG00000108830",-0.658418958587043,5.13115722328093,7.36644898163673,0.0178281582204447,0.0292956490260949
"ENSG00000158423",0.89655481556562,3.04468381805941,7.36305353610616,0.0178537495007495,0.029334357511147
"ENSG00000213551",-0.564506605760333,5.56781382709405,7.36088740485791,0.017862630105494,0.0293456040570714
"ENSG00000118096",-0.664324997458971,5.99054067365455,7.3557012088023,0.0178951096746102,0.0293956131573816
"ENSG00000071794",0.37577535964892,6.83643439750293,7.35111194276975,0.0179238420915243,0.0294387729058715
"ENSG00000174945",1.03859512223627,1.86550581528153,7.35483611572926,0.0179254681303926,0.0294387729058715
"ENSG00000160957",1.28084356608874,2.83196271938085,7.35147250362386,0.0179287965075784,0.0294408851182652
"ENSG00000162368",0.602733020682894,5.6915966254892,7.34906694578101,0.0179367301260039,0.0294505582570014
"ENSG00000197345",0.704373873692769,5.20699473581752,7.34550839678375,0.0179596332269651,0.0294843518263104
"ENSG00000205129",0.754225752683437,4.01445891315485,7.34538320094583,0.0179614024513498,0.0294843518263104
"ENSG00000131236",-0.528305069912592,7.26743865987202,7.33915630806207,0.0179991633271583,0.0295429737588881
"ENSG00000093010",-1.67640942031641,6.67421490208002,7.33489410698406,0.0180261855970528,0.0295806568413297
"ENSG00000187773",1.07321776871821,3.96746243353525,7.33514965482051,0.0180262257457743,0.0295806568413297
"ENSG00000183386",-0.953180434328979,3.37788242966768,7.33393579981771,0.0180358240383796,0.0295930388501343
"ENSG00000137216",1.74503971763805,4.08367264301488,7.33193988357529,0.0180468899009131,0.0296078257438902
"ENSG00000146828",1.06101895675514,3.11399171563342,7.32893590235624,0.0180685460940151,0.0296399818492629
"ENSG00000072501",0.670111370397995,6.92565750484025,7.32695600865309,0.0180764148269637,0.0296464842618502
"ENSG00000154359",1.59603802572203,4.33896635245215,7.32715055685934,0.0180766229648767,0.0296464842618502
"ENSG00000154767",-0.570721714294623,6.74073180596849,7.32611436976025,0.0180817600032116,0.0296515359124444
"ENSG00000112769",0.83531985420256,5.05736604446388,7.32585563272307,0.0180840157887309,0.0296518621030874
"ENSG00000170779",-0.842522532916758,4.1491651411958,7.32298462561072,0.0181029711303261,0.029679566907174
"ENSG00000145882",-0.55762479942941,4.66571093471961,7.32055731573177,0.0181178875738621,0.0297006444467587
"ENSG00000284512",-1.27036873978043,1.42981487670321,7.32682470037514,0.0181366627879535,0.0297256540643072
"ENSG00000170289",1.17389342579893,5.24085988626076,7.31748283285431,0.0181372678377945,0.0297256540643072
"ENSG00000206535",0.746404442872743,3.97492795168919,7.31134565352697,0.0181773991175237,0.0297880397497126
"ENSG00000106348",0.749380226776385,6.87821720652896,7.31046903736065,0.0181814246569772,0.0297912500403483
"ENSG00000149600",-0.857785405983474,6.87164998889852,7.30808443997965,0.0181966723511451,0.0298128456204237
"ENSG00000108349",-1.02842396496011,7.09118937454666,7.30770994713387,0.0181990666093516,0.0298133800273196
"ENSG00000099282",-1.00310712044634,5.40084564056818,7.30724639807103,0.0182022215443859,0.0298151602981329
"ENSG00000171943",-0.943360198159277,4.83055620524326,7.2994651286331,0.0182527500697589,0.0298945290849403
"ENSG00000256537",0.621174586953806,5.81180725865619,7.2938334269846,0.0182881308827831,0.0299490735892538
"ENSG00000168487",0.754765678950911,4.26796617615691,7.28933591759732,0.0183183944570669,0.0299952265439659
"ENSG00000272980",-1.30979901225911,2.0570605056863,7.29274377119265,0.018322605318004,0.0299982894115622
"ENSG00000100526",1.02478264470045,3.36040616857007,7.28850017529319,0.018325844958787,0.0299982894115622
"ENSG00000205250",-0.927193232641893,5.84330525469116,7.28765804862601,0.0183279880099965,0.0299982894115622
"ENSG00000175265",0.681018300839777,6.25929913974309,7.28716719558457,0.0183310716923605,0.0299982894115622
"ENSG00000182175",-0.866228262819019,3.99011058977947,7.2874066737874,0.0183312373044448,0.0299982894115622
"ENSG00000130703",-0.524269185955697,6.34919959192204,7.28664228940249,0.0183344564872236,0.0299982894115622
"ENSG00000219200",-0.601864151944795,7.79576627178153,7.2865822145003,0.0183348312989231,0.0299982894115622
"ENSG00000168883",-0.456536380169251,6.63704038534778,7.28549937380023,0.018341829522552,0.0300063339079789
"ENSG00000205138",-0.793145595699956,4.65454261304419,7.28247298039128,0.0183623019430412,0.0300364172030956
"ENSG00000130939",0.945068509727428,5.72139296959635,7.27348962995858,0.0184195998572664,0.0301249849581568
"ENSG00000214265",1.31010908478586,0.264208358840616,7.31870356501309,0.0184206258605822,0.0301249849581568
"ENSG00000172878",0.583663259594513,3.26618088700555,7.26640674938428,0.018469010778731,0.0302006873169448
"ENSG00000161647",0.670796162216558,3.03867486464553,7.26082122568425,0.0185065938336575,0.0302587112063068
"ENSG00000179604",-1.14971297805474,8.49343048390506,7.25592506358118,0.0185339544406219,0.0303000098906788
"ENSG00000142449",1.1775593835404,3.41719706663889,7.25426391043087,0.0185481788279565,0.0303179954972546
"ENSG00000142798",-1.58938453743347,4.62385839174751,7.25367221694492,0.0185498848386941,0.0303179954972546
"ENSG00000143155",0.453611372011137,5.50631427083711,7.25328532258317,0.0185512651415984,0.0303179954972546
"ENSG00000198040",-0.673851991565647,6.35508108264789,7.25147745305271,0.0185630673082397,0.0303304447494436
"ENSG00000112335",-0.776055884804697,7.90073655440688,7.25147180536441,0.0185630905954732,0.0303304447494436
"ENSG00000136243",0.504346838918506,5.09494667997834,7.24717834801314,0.0185919135000816,0.030374096216815
"ENSG00000125445",-0.759457530891696,6.75099903515276,7.24654469911647,0.0185953959771085,0.0303763431621526
"ENSG00000158109",0.886884019139574,4.4263273170413,7.24593706620301,0.0186004391726782,0.0303811388073112
"ENSG00000049540",-2.01718351177314,7.59464506243538,7.24514799398607,0.0186045613352278,0.0303844291615095
"ENSG00000196141",0.518760707966049,5.23651485355384,7.2438072209271,0.0186139369496233,0.030396297583345
"ENSG00000123091",0.573454980035906,6.54146222849304,7.24291698588257,0.0186192207495463,0.0304014821979226
"ENSG00000165929",1.05667040694041,2.90149186155855,7.23817684967312,0.0186565846128144,0.0304590400654964
"ENSG00000168743",-2.13082096265858,5.59136875795986,7.23433560282943,0.0186760610628446,0.0304873849260523
"ENSG00000196655",-0.599279953255392,6.49235326110865,7.23218977010327,0.01868987469214,0.0305064802493082
"ENSG00000103356",-0.76735731764502,5.57938008480216,7.23172540383431,0.0186930417462693,0.0305081953825674
"ENSG00000108262",0.706268758571629,4.52943596059568,7.22549673334025,0.0187349023243294,0.0305730531930646
"ENSG00000069188",0.662854119489032,5.76938563195633,7.21508180120465,0.0188032273778455,0.030681078197965
"ENSG00000168237",-1.32025022333324,4.45356321369219,7.21263505528835,0.0188206505818358,0.0307046566440863
"ENSG00000076321",0.407862320173842,5.8395346253075,7.21226828910118,0.0188219374836148,0.0307046566440863
"ENSG00000174721",1.09317250558801,3.2793864687906,7.20693080201602,0.0188613183226373,0.0307649765336838
"ENSG00000124193",-0.997947062316415,7.90436069710697,7.20607522354387,0.0188631817134594,0.0307649765336838
"ENSG00000126012",-0.845774967656412,7.42696218685176,7.18749251957841,0.0189876619907701,0.0309644949387943
"ENSG00000176049",0.49851223782654,5.34856982203359,7.18698327910002,0.0189913827243308,0.0309670595355676
"ENSG00000272674",-0.705124385430963,4.03285398117026,7.17981345791607,0.0190409567270339,0.031044382738851
"ENSG00000185522",0.776723724569732,1.57199485443155,7.18392286635888,0.0190487106514589,0.0310535126938179
"ENSG00000140829",-0.585204442993397,5.73923717727479,7.17663617563782,0.0190609301208053,0.0310699195637188
"ENSG00000163923",1.07781359602987,1.95302035341194,7.17446610987559,0.0190985646290867,0.0311277453581587
"ENSG00000111696",-1.10147051509333,4.22052075646646,7.16870675443393,0.01911574647352,0.0311502978803404
"ENSG00000179796",1.00033703631235,3.83910795773281,7.16868274763216,0.0191167234563937,0.0311502978803404
"ENSG00000161526",-0.712727970951357,6.46289912800018,7.16707374421037,0.0191255624018518,0.0311611785245361
"ENSG00000130311",0.681780182423363,4.26448614352142,7.15635117147433,0.0191997272008241,0.0312784797521844
"ENSG00000163577",-0.641945649672533,4.23112951619972,7.15533837485374,0.0192064624658952,0.0312859167128073
"ENSG00000182957",0.645457996929409,6.41394306186019,7.15042328792593,0.0192388756049732,0.0313351746380403
"ENSG00000066117",1.57792917155572,4.72619387689394,7.14747757209248,0.019259861575205,0.0313658116208942
"ENSG00000165646",-1.15721521207385,1.92584853965635,7.15062801822285,0.0192680864671069,0.0313756618671425
"ENSG00000101443",0.959446854631658,3.06019862459825,7.14511292243291,0.0192801645231895,0.0313917835742376
"ENSG00000119917",-0.916149120210301,3.49870970748081,7.14344178521395,0.0192896794569899,0.0314037288596235
"ENSG00000099341",-0.652262504575778,7.86521200329167,7.14137760248963,0.0193007525727177,0.0314182078916327
"ENSG00000094963",-2.93273852872582,4.26435835553507,7.1415734142458,0.0193058101655683,0.0314228925535546
"ENSG00000124356",0.453498096430657,6.25317080302697,7.13454914497421,0.0193476420773052,0.0314874247218821
"ENSG00000136870",0.973712448338418,4.06681380071483,7.1333461862801,0.0193574407678781,0.0314998155671893
"ENSG00000185269",1.60157138379086,-0.124762005684295,7.1614565449688,0.0193616927884293,0.0315031786950335
"ENSG00000243056",-1.27920325132999,3.33381495474821,7.12756541677689,0.0194003333520826,0.0315624879363078
"ENSG00000158352",1.03109460038635,3.83445426880384,7.11901801645382,0.0194569092765167,0.0316509596174976
"ENSG00000001630",-0.619733870489342,6.805540150249,7.11771280054475,0.019463778602485,0.0316585616984569
"ENSG00000172071",1.06713721880835,5.31340261437972,7.11177524419372,0.0195054855707148,0.0317211595961361
