isoform_id	ATTS	ATTS_genomic_start	ATTS_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000646199	1	143340290	143341058	ENSG00000146416	AIG1	143063450,143067033,143067694,143067995,143069159,143071397,143073123,143075939,143076407,143077995,143081162,143082106,143083649,143085170,143091827,143094554,143095457,143097352,143099434,143101056,143102804,143105295,143106186,143106434,143108658,143109095,143112826,143115684,143116153,143116889,143121664,143126592,143127832,143128480,143134293,143136594,143136596,143136598,143137915,143138474,143141398,143142216,143142440,143149790,143149792,143153099,143154360,143154362,143156251,143156427,143156647,143158314,143159795,143159828,143162899,143165945,143166553,143169229,143171638,143171640,143173685,143174543,143176662,143176674,143179988,143182180,143182182,143182798,143183340,143185514,143185516,143185518,143185550,143185552,143185554,143185773,143187745,143187747,143188972,143189357,143189359,143189568,143191822,143191998,143192234,143192236,143193168,143197066,143199617,143199619,143202397,143203462,143206801,143207476,143208390,143214191,143214898,143216684,143217992,143219338,143220765,143221671,143221891,143226912,143227782,143231821,143231823,143232458,143233015,143233931,143235020,143235022,143235024,143235026,143235028,143235260,143235490,143236993,143237566,143242824,143242843,143243244,143244485,143249422,143250027,143250147,143253503,143257019,143257692,143261286,143262820,143265845,143267289,143267507,143268509,143269158,143270848,143270870,143270884,143270912,143270937,143271369,143274453,143274492,143274533,143276211,143277478,143277512,143277979,143281769,143281847,143282534,143283335,143286315,143290406,143290560,143291684,143296461,143302690,143309097,143310888,143311340,143311385,143311488,143314692,143314694,143322638,143322874,143323815,143323880,143324132,143329243,143331568,143331570,143332573,143334205,143334396,143334409,143337265,143339323,143339469
ENST00000460692	1	154944116;154995315;155090289;155127490;155129218;155137177;155144606;155148110;155149121;155164415;155165263;155168845;155176816;155179039;155179378;155182226;155183237;155211204;155240530;155244011;155244658;155245623;155248000;155249851;155250913;155251945;155252948;155253973;155254419;155256460	154944206;154995492;155090379;155127600;155130417;155137612;155144778;155148334;155149226;155164600;155165409;155168916;155176977;155179143;155179456;155182318;155183500;155211307;155240709;155244079;155244783;155245731;155248179;155249969;155251021;155252003;155253053;155254060;155254573;155257723	ENSG00000146426	TIAM2	154834207,154834297,154836033,154836035,154837861,154838027,154838342,154838379,154839819,154840077,154844832,154845578,154846550,154853438,154857113,154857847,154862605,154863512,154863514,154867140,154867613,154867680,154872143,154873800,154873802,154875395,154877091,154877571,154877573,154878452,154878980,154880350,154882970,154883056,154883436,154885682,154891214,154891402,154893126,154893624,154898499,154899784,154903023,154903942,154904961,154905134,154907542,154910816,154911321,154911372,154912163,154917418,154917420,154917527,154919289,154922143,154922154,154922156,154922365,154923995,154925244,154928620,154934761,154935728,154936431,154936551,154941554,154941994,154942760,154945337,154945794,154950155,154950157,154951838,154951840,154954280,154955255,154955613,154958199,154959137,154959193,154960987,154960989,154964312,154968807,154969110,154969678,154971814,154972505,154972546,154973133,154981507,154986169,154986577,154989006,154989036,154989451,154993473,154996270,154998435,154998594,155000029,155003669,155007209,155015052,155021821,155021843,155024014,155026564,155026967,155031144,155031146,155035816,155039418,155043733,155048754,155048945,155048955,155055831,155057173,155058369,155061892,155063348,155063873,155064713,155064715,155067503,155067923,155069525,155071041,155071531,155072158,155072445,155074110,155075580,155075754,155079816,155083549,155084127,155092387,155092723,155092932,155094514,155100572,155100574,155100576,155102641,155102643,155102645,155102657,155103592,155103762,155103776,155105101,155105295,155110255,155111518,155111572,155116663,155120495,155124475,155126112,155127251,155127638,155129329,155129351,155129468,155131022,155131042,155131946,155133698,155135655,155137747,155138481,155138483,155141641,155143904,155144335,155146031,155147451,155149157,155149989,155153251,155154289,155160062,155160637,155161323,155161906,155162102,155162637,155162945,155163387,155164299,155164834,155165141,155165836,155166754,155175378,155176872,155176970,155178256,155181249,155181284,155181989,155184633,155187723,155189985,155190076,155191425,155193030,155198110,155202921,155204136,155208137,155208542,155214518,155214563,155218783,155219193,155220378,155222913,155224882,155224917,155225100,155227147,155228923,155228986,155233125,155235434,155236324,155237190,155239055,155242370,155244254,155246056,155247701,155250002,155250433,155253534,155254832
ENST00000367090	1	158635428	158635429	ENSG00000146433	TMEM181	158540649,158540903,158542381,158544952,158545266,158549465,158551104,158553664,158555967,158555997,158558762,158559407,158567156,158571825,158572091,158573057,158578903,158579127,158580633,158580635,158584278,158585633,158585673,158585675,158586043,158588964,158588995,158592774,158592776,158593547,158593832,158599204,158600119,158604321,158604329,158604972,158606069,158614953,158619301,158620709,158622572,158624747,158626671,158628241,158628269,158628289,158628367,158629218,158631444,158633558,158634090
ENST00000337387	1	159749415;159753460;159755028	159749421;159753614;159756319	ENSG00000146457	WTAP	159732193,159733004,159738539,159743192,159745284,159746557,159751775,159752097,159753060,159754801
ENST00000650096	1	159755713	159756319	ENSG00000146457	WTAP	159732193,159733004,159738539,159743192,159745284,159746557,159751775,159752097,159753060,159754801
ENST00000545879	1	151470097	151470101	ENSG00000146476	ARMT1	151453223,151454528,151456365,151461832,151462074,151462241,151465080,151465220,151466413,151467284,151467525,151469483
ENST00000396298	1	28820000	28825894	ENSG00000146592	CREB5	28301422,28303592,28304616,28305878,28307931,28310235,28311798,28312484,28316146,28317186,28318370,28318459,28322476,28322688,28324038,28330179,28331476,28343678,28344360,28345777,28347168,28347732,28347751,28348452,28351958,28354131,28354911,28355085,28355250,28357654,28358072,28361570,28362511,28363929,28364609,28372821,28374879,28376063,28380091,28384276,28387041,28387043,28389117,28394727,28395490,28395626,28395902,28398856,28404464,28404549,28404754,28406850,28407618,28412132,28416014,28416016,28416018,28416134,28416180,28416332,28416499,28418951,28419085,28421618,28425558,28426901,28432111,28435160,28437168,28437322,28440479,28443267,28447604,28449110,28451636,28451686,28451973,28453136,28455010,28455894,28455896,28457632,28458389,28458902,28463201,28464563,28467412,28467414,28467686,28469995,28471118,28477037,28477039,28479904,28480058,28480747,28481756,28481842,28483251,28488275,28491824,28493689,28495682,28495684,28497608,28502545,28505185,28505217,28506087,28508794,28508796,28508947,28509012,28517021,28517481,28519174,28521129,28521147,28521575,28523705,28524759,28525639,28527689,28533478,28537365,28537787,28539978,28541626,28543017,28544132,28545792,28548296,28548555,28549151,28555318,28557870,28558994,28562663,28562665,28563871,28564485,28564487,28564489,28568039,28569727,28569974,28574924,28575109,28575842,28576307,28577518,28577520,28577654,28578714,28579067,28579069,28579742,28584255,28586518,28588684,28590220,28592636,28592638,28593002,28596026,28597556,28598265,28600408,28602856,28603321,28605495,28605497,28609233,28609523,28609689,28611134,28612260,28612999,28615613,28621273,28622346,28622453,28623206,28623276,28623431,28625586,28625686,28625897,28627645,28628704,28630808,28630810,28634317,28634377,28635899,28641977,28642463,28642551,28642791,28648610,28649779,28649981,28652659,28652661,28656737,28657041,28657058,28658217,28658492,28658582,28661555,28662025,28663973,28666157,28667174,28668193,28670757,28671984,28674486,28674981,28677684,28677952,28682280,28688448,28689166,28689733,28692804,28694344,28694973,28695095,28695716,28698563,28700245,28700247,28700249,28700251,28703080,28704849,28704963,28705473,28705761,28708288,28708290,28709405,28711795,28713633,28719298,28720139,28721040,28721593,28722500,28727517,28729109,28729940,28730548,28732017,28733267,28734087,28735077,28736314,28736906,28740989,28745041,28749370,28753371,28753373,28753659,28753735,28754123,28754592,28759547,28762110,28762582,28762584,28763194,28763491,28766444,28766609,28771528,28774642,28775440,28777009,28779569,28782043,28782954,28783397,28783516,28783518,28783764,28785032,28785327,28786000,28786391,28788700,28790319,28792643,28797655,28797868,28798420,28799150,28800340,28803110,28803884,28804315,28804457,28805578,28806655,28807840,28809402,28812288,28812290,28814282,28816808,28816810,28818151,28818572,28819968,28821864,28821866
ENST00000418909	1	9949441	9949443	ENSG00000146950	SHROOM2	9786508,9789063,9789318,9789320,9789322,9789553,9791376,9791618,9791863,9793889,9795665,9800173,9801691,9802857,9803800,9803802,9806552,9806712,9807600,9807984,9809577,9810378,9810380,9811621,9811758,9814870,9814872,9818853,9819175,9822581,9823577,9826070,9826275,9828223,9829840,9829842,9830746,9830949,9831795,9831797,9832505,9832524,9832955,9833645,9833647,9834259,9834364,9840199,9841539,9842110,9846264,9848668,9848772,9849861,9849863,9856741,9857208,9857955,9859627,9860385,9861120,9861897,9862098,9864101,9864320,9866324,9870094,9870877,9871900,9873914,9877316,9878464,9878784,9879217,9883042,9883685,9883687,9886238,9887263,9887561,9887830,9888747,9888749,9891697,9891809,9892559,9893247,9897737,9899981,9901604,9902059,9902092,9902336,9903414,9907801,9909015,9912898,9912914,9912916,9913274,9913669,9913959,9914306,9915544,9916266,9916329,9918198,9918200,9919722,9922104,9922198,9924285,9924800,9925958,9927702,9928300,9928583,9928622,9928720,9928823,9928947,9929035,9929054,9930714,9932018,9932405,9933641,9941622,9943094,9945253,9947201,9947325,9947604,9948344
ENST00000644219	1	41514934	41517308	ENSG00000147044	CASK	41517949,41517951,41519761,41520797,41521538,41529327,41530964,41533803,41535212,41535447,41537461,41537576,41541754,41541939,41545964,41550498,41554042,41554604,41555180,41555313,41557238,41557932,41562405,41562407,41567264,41567462,41567781,41569489,41569689,41570758,41570940,41572229,41572289,41574091,41576865,41578733,41579814,41580414,41581249,41584827,41586811,41588562,41591284,41591286,41591288,41591290,41595193,41596063,41597169,41598093,41598251,41598909,41602513,41606597,41606599,41606601,41609010,41609012,41609260,41611284,41611370,41614014,41616540,41617795,41621869,41622554,41625639,41625765,41627338,41627601,41633483,41633903,41635215,41638421,41639896,41639948,41642211,41646059,41646299,41650149,41650421,41651815,41657073,41659868,41660240,41662659,41665701,41674909,41674911,41676417,41683690,41686082,41687826,41689390,41694014,41694783,41696727,41697460,41697680,41697756,41700060,41701763,41701832,41703086,41703562,41704950,41706159,41706161,41706163,41707418,41707681,41712279,41714913,41724164,41724485,41727320,41727322,41727324,41728815,41731087,41734575,41738642,41739165,41741747,41742768,41744315,41745162,41747361,41748219,41750675,41751227,41756858,41759221,41768580,41770862,41775577,41776348,41777360,41778002,41792637,41792882,41793204,41796332,41800935,41801077,41801404,41801653,41814285,41814509,41814797,41815014,41815016,41815585,41818035,41818085,41821680,41822987,41824540,41824662,41824966,41825157,41832379,41833059,41835793,41836703,41836851,41836853,41837328,41837655,41837657,41841668,41841764,41841989,41842080,41843609,41846338,41846671,41847599,41847983,41854536,41858053,41858603,41859341,41859462,41859773,41861265,41861424,41861426,41862409,41864857,41865112,41865487,41866940,41871608,41873415,41873417,41874301,41874416,41875411,41875872,41879936,41880634,41886638,41887561,41888152,41890211,41890739,41893512,41893520,41897828,41897830,41898870,41901706,41901769,41903256,41903791,41904195,41906685,41907895,41910308,41912155,41913167,41914102,41914724,41916045,41917781,41918023,41918221,41922596
ENST00000675577	1	45112542	45112779	ENSG00000147050	KDM6A	44874941,44879090,44882918,44884407,44884590,44885418,44887067,44888644,44889797,44900055,44901832,44903561,44905531,44908611,44909414,44909813,44913848,44916624,44916979,44918908,44925769,44926628,44926630,44927185,44928006,44928259,44928609,44933032,44934899,44935066,44939900,44941899,44943538,44946876,44948393,44949659,44949786,44950642,44950644,44953547,44955526,44956545,44959189,44960699,44961489,44961583,44963327,44965605,44971223,44971225,44972135,44974729,44975878,44976073,44980645,44983876,44990995,44997428,44997935,44998065,45000847,45010846,45014555,45014557,45014559,45014561,45015598,45017129,45020562,45023691,45026219,45027938,45028895,45030205,45031063,45033535,45033537,45038982,45043158,45044605,45048459,45052214,45054600,45058704,45058706,45061166,45062174,45064464,45064466,45070351,45071919,45072728,45073114,45083667,45086184,45088025,45088885,45096903,45098274,45098568,45102961,45105692,45105922,45108661,45110372
ENST00000675525	1	45112542	45112779	ENSG00000147050	KDM6A	44874941,44879090,44882918,44884407,44884590,44885418,44887067,44888644,44889797,44900055,44901832,44903561,44905531,44908611,44909414,44909813,44913848,44916624,44916979,44918908,44925769,44926628,44926630,44927185,44928006,44928259,44928609,44933032,44934899,44935066,44939900,44941899,44943538,44946876,44948393,44949659,44949786,44950642,44950644,44953547,44955526,44956545,44959189,44960699,44961489,44961583,44963327,44965605,44971223,44971225,44972135,44974729,44975878,44976073,44980645,44983876,44990995,44997428,44997935,44998065,45000847,45010846,45014555,45014557,45014559,45014561,45015598,45017129,45020562,45023691,45026219,45027938,45028895,45030205,45031063,45033535,45033537,45038982,45043158,45044605,45048459,45052214,45054600,45058704,45058706,45061166,45062174,45064464,45064466,45070351,45071919,45072728,45073114,45083667,45086184,45088025,45088885,45096903,45098274,45098568,45102961,45105692,45105922,45108661,45110372
ENST00000648577	1	72329516;72330816;72333656;72351144;72457402;72464559;72473416	72330076;72330876;72335901;72351838;72462098;72464731;72475729	ENSG00000147099	HDAC8	72331287,72331541,72331553,72335295,72341969,72342082,72346245,72346424,72347304,72347306,72347625,72348608,72349459,72349461,72349463,72352392,72356072,72356151,72356398,72357122,72357334,72358874,72359923,72361226,72361577,72361647,72364770,72368513,72368848,72369387,72369542,72374963,72375336,72377021,72377649,72378385,72384404,72394352,72402986,72403925,72409786,72414620,72414848,72418725,72418846,72420872,72421663,72422545,72423256,72423506,72424877,72425841,72427289,72427814,72427857,72429047,72431318,72433740,72434024,72441195,72442797,72446451,72449545,72452799,72453558,72455172,72455276,72459682,72459996,72460109,72461189,72462287,72462784,72466906,72466979,72467518,72467520,72467658,72468254,72471203,72473944,72477677,72479303,72480597,72480819,72481422,72482217,72482387,72483113,72488502,72489338,72490295,72494230,72498261,72498762,72499493,72502313,72502378,72502794,72505655,72506139,72506141,72506212,72506992,72509635,72510754,72513007,72514452,72515492,72517640,72520590,72521413,72522239,72522241,72524375,72524377,72524711,72525239,72525907,72525909,72527226,72530331,72531593,72531595,72532132,72532229,72534170,72536580,72536595,72545907,72548814,72549117,72549948,72550542,72551340,72553670,72554577,72556566,72557431,72565454,72566634,72567894,72569308
ENST00000377811	1	47142071	47142216	ENSG00000147123	NDUFB11	47143982
ENST00000603986	1	49069854	49069857	ENSG00000147144	CCDC120	49055161,49055374,49064515,49065179
ENST00000699785	1	71575889	71575892	ENSG00000147162	OGT	71536270,71536272,71537800,71537950,71542320,71542732,71546190,71548248,71548470,71548472,71548677,71548881,71549713,71550982,71554083,71556005,71559401,71560554,71561779,71562094,71564062,71573157,71573521,71573950
ENST00000276123	1	85271921	85273360	ENSG00000147180	ZNF711	85245277,85248087,85257414,85258081,85258083,85261572,85263223,85265297,85269525,85272802
ENST00000674551	1	85273357	85273360	ENSG00000147180	ZNF711	85245277,85248087,85257414,85258081,85258083,85261572,85263223,85265297,85269525,85272802
ENST00000373049	1	97599253	97604997	ENSG00000147202	DIAPH2	96688993,96689035,96691230,96693893,96694485,96695716,96697327,96698081,96698269,96700290,96701171,96701173,96705900,96709304,96711146,96711148,96711583,96713114,96713116,96715232,96715234,96715621,96718192,96721143,96721692,96732089,96732315,96733407,96734303,96734866,96735825,96737526,96737639,96741620,96742811,96746394,96747450,96748219,96749208,96749210,96750881,96752891,96752893,96753965,96753967,96758667,96759118,96762362,96762576,96763091,96763093,96763546,96764162,96765061,96768078,96768666,96768759,96769360,96769744,96772663,96775152,96782243,96783642,96784155,96784157,96788574,96788700,96789470,96789472,96792319,96795927,96796324,96798735,96798778,96799177,96801263,96802423,96802565,96802567,96805002,96805172,96809088,96809459,96809759,96809983,96811761,96816070,96816610,96818989,96822368,96822954,96823119,96828447,96828489,96829121,96830684,96834023,96836614,96837110,96839002,96839343,96842095,96842845,96843219,96843780,96846622,96847690,96850911,96854301,96857753,96857816,96857967,96858467,96858561,96860279,96861807,96862667,96865469,96866613,96866819,96867608,96867657,96868662,96871786,96873176,96873878,96873880,96875059,96876452,96877491,96887294,96888837,96889264,96890949,96890951,96890953,96890955,96891160,96891291,96892609,96895559,96898191,96901679,96902611,96903413,96905232,96906315,96906692,96907953,96912739,96913502,96915774,96915776,96915786,96916603,96917106,96920025,96920986,96926679,96927704,96927716,96929106,96930739,96930741,96931221,96931641,96936589,96936886,96938894,96941436,96941973,96944700,96946629,96946925,96950353,96952987,96955689,96955899,96958499,96959887,96967098,96967284,96967863,96971843,96975501,96978130,96978538,96981041,96982779,96986130,96986324,96986345,96989651,96989938,96991058,96991948,96994333,96996756,96999911,96999917,97004101,97006260,97006969,97007548,97011979,97012309,97018659,97020307,97020319,97021343,97024115,97025218,97026832,97034921,97034923,97035295,97038053,97038101,97039746,97042132,97042567,97043636,97043649,97043977,97044422,97047273,97048581,97052945,97053895,97053897,97059497,97060993,97067703,97068001,97068575,97068874,97069552,97069754,97072577,97077402,97077476,97078144,97078193,97078195,97080062,97080833,97080835,97080943,97084673,97087916,97088407,97088487,97088961,97088963,97091883,97092751,97094503,97097826,97098897,97099634,97104234,97112295,97113124,97113126,97113128,97113853,97116133,97117196,97117198,97119801,97121858,97124061,97128222,97129702,97131934,97133209,97133245,97134487,97137002,97137695,97139595,97139796,97141193,97142223,97143908,97144520,97151393,97155874,97155876,97156998,97158606,97167023,97168806,97172083,97173465,97174961,97177826,97179174,97179287,97179676,97179850,97183603,97184388,97184427,97184429,97184431,97184727,97185831,97185960,97188838,97189959,97196243,97198107,97199363,97202424,97205846,97206200,97206202,97207178,97212435,97214045,97214288,97215081,97215131,97219285,97219963,97220190,97222575,97222872,97228863,97229365,97233446,97233753,97234199,97234996,97236202,97238252,97239180,97239182,97239900,97240145,97243491,97247006,97249965,97255942,97261216,97263119,97263160,97264418,97265210,97265263,97265265,97266443,97267086,97268572,97272143,97272779,97273581,97274105,97281170,97283099,97284296,97284298,97284478,97286553,97286714,97290568,97292173,97292491,97293397,97294446,97294963,97301744,97302399,97307292,97308887,97310513,97311120,97311723,97317025,97317717,97320014,97321489,97321988,97326493,97326495,97326497,97326709,97328291,97328293,97331716,97333264,97333709,97334074,97338257,97341865,97344094,97348160,97352170,97353106,97353108,97353325,97353959,97354090,97354092,97356341,97357075,97358716,97358718,97358847,97362273,97362287,97365187,97368569,97368726,97368792,97369052,97369287,97370406,97372245,97373751,97376206,97376536,97377548,97380685,97383273,97385049,97391489,97391491,97391741,97393444,97398400,97399460,97400760,97403998,97409182,97410753,97410755,97415395,97415813,97416715,97418075,97421715,97422869,97423634,97423636,97424757,97426729,97431087,97433905,97433907,97436795,97438510,97441283,97442373,97444436,97445170,97446656,97446746,97449025,97453890,97464992,97465416,97469482,97470206,97470208,97470374,97471963,97472005,97472235,97476757,97477852,97479564,97480856,97481035,97481753,97488659,97488761,97490614,97490854,97498356,97503349,97504670,97509974,97513406,97514882,97519539,97524274,97525440,97525965,97526268,97528244,97530615,97532116,97532122,97533800,97534881,97537217,97539936,97540326,97540451,97540586,97540845,97541991,97546115,97546704,97546997,97547024,97550553,97550873,97551278,97551929,97552089,97556184,97560981,97562585,97563643,97564833,97565347,97565906,97566329,97566459,97568078,97568796,97569420,97570313,97571704,97571719,97573376,97575755,97576154,97578636,97582067,97583546,97586446,97588063,97588415,97589815,97590195,97591854,97592930,97595265,97596074,97596923,97597244,97600684,97601048,97603402,97604412,97604531
ENST00000632573	1	118686147	118686163	ENSG00000147251	DOCK11	118499547,118504708,118505621,118512529,118513754,118514074,118514106,118514718,118515378,118516783,118518329,118518331,118522036,118522329,118523384,118523965,118525378,118528735,118530715,118533319,118536865,118539351,118541212,118541299,118541301,118541303,118541320,118541394,118541445,118543617,118544019,118548065,118548691,118551652,118552704,118555939,118556625,118559756,118564122,118564368,118564601,118564900,118566350,118566632,118566991,118567108,118569237,118572553,118577945,118578194,118579951,118581040,118582971,118583769,118584299,118586779,118588072,118589333,118590790,118591679,118592098,118592526,118592528,118592805,118597698,118599143,118599674,118602685,118605242,118608483,118609462,118609728,118609945,118609947,118611899,118612749,118613051,118615093,118618387,118618699,118618740,118622132,118623280,118625497,118629793,118630554,118630592,118630771,118631081,118637042,118639437,118639689,118640397,118649659,118650594,118663376,118665898,118671824,118674875,118677922,118679607,118682225,118682492,118683093,118683654,118683656,118683664,118685287
ENST00000276202	1	118686147	118686163	ENSG00000147251	DOCK11	118499547,118504708,118505621,118512529,118513754,118514074,118514106,118514718,118515378,118516783,118518329,118518331,118522036,118522329,118523384,118523965,118525378,118528735,118530715,118533319,118536865,118539351,118541212,118541299,118541301,118541303,118541320,118541394,118541445,118543617,118544019,118548065,118548691,118551652,118552704,118555939,118556625,118559756,118564122,118564368,118564601,118564900,118566350,118566632,118566991,118567108,118569237,118572553,118577945,118578194,118579951,118581040,118582971,118583769,118584299,118586779,118588072,118589333,118590790,118591679,118592098,118592526,118592528,118592805,118597698,118599143,118599674,118602685,118605242,118608483,118609462,118609728,118609945,118609947,118611899,118612749,118613051,118615093,118618387,118618699,118618740,118622132,118623280,118625497,118629793,118630554,118630592,118630771,118631081,118637042,118639437,118639689,118640397,118649659,118650594,118663376,118665898,118671824,118674875,118677922,118679607,118682225,118682492,118683093,118683654,118683656,118683664,118685287
ENST00000320676	1	136848004;136869192;136872268;136873246	136848582;136870417;136872345;136873425	ENSG00000147274	RBMX	136858161,136867356,136867394,136867915,136868793,136869062,136870830,136872545,136877200,136877396
ENST00000454925	1	152973472	152973481	ENSG00000147394	ZNF185	152898698,152900268,152900867,152903551,152903990,152906809,152906834,152907244,152907246,152907795,152908727,152908908,152908910,152912209,152912383,152914407,152916568,152916663,152917751,152917753,152918667,152919446,152919455,152919505,152925993,152926226,152929305,152930017,152930036,152931639,152934062,152934216,152934579,152934581,152934619,152937730,152938443,152939157,152942729,152943988,152945729,152945999,152946110,152946554,152947700,152948407,152955564,152956127,152956129,152956607,152957358,152961375,152961751,152963858,152965177,152968446,152968466,152969167,152969698,152971045,152972747,152973268
ENST00000482732	1	154400913	154402339	ENSG00000147403	RPL10	154402089,154404705,154405564,154406812,154407910,154408903
ENST00000521574	1	49911583;50172561;50394212;50402210;50438543;50449668;50450556;50450688;50502778;50530177;50536678;50553050;50590879;50656909;50658592;50704600;50708886;50752001;50792671	49912231;50172635;50394265;50402344;50438599;50449725;50450599;50450729;50502880;50530259;50536808;50553179;50590917;50657025;50658663;50704752;50708978;50752111;50796692	ENSG00000147481	SNTG1	49912671,49914040,49914317,49917978,49918369,49921278,49926535,49926960,49928218,49928840,49930848,49931184,49931516,49934740,49935330,49935557,49936829,49938311,49938400,49940225,49943644,49944494,49945630,49946862,49950764,49952991,49953930,49955476,49956654,49956922,49959839,49962267,49962397,49962739,49963126,49963564,49963728,49964383,49967284,49968580,49970382,49975449,49975507,49976094,49976761,49977838,49979269,49980998,49984694,49986749,49989521,49993061,49993063,49993065,49993190,49993192,49999119,49999653,50002049,50006107,50007245,50008846,50009178,50009316,50009498,50009867,50011356,50012290,50014519,50014979,50015006,50015098,50015951,50019592,50019594,50019861,50019863,50020594,50023214,50023361,50024407,50024935,50024937,50025360,50025933,50025935,50029146,50032922,50034263,50034805,50035116,50047207,50048420,50049418,50052371,50056050,50056612,50057043,50057315,50057958,50058578,50058779,50059206,50059292,50059589,50060872,50062188,50063328,50066754,50067894,50067919,50070085,50070508,50070957,50073119,50077829,50078592,50079024,50082731,50083542,50085645,50086483,50089949,50090406,50091515,50091531,50094849,50102024,50109855,50110164,50112829,50113955,50114169,50114331,50119436,50124590,50126038,50126173,50127974,50131414,50131991,50135809,50136221,50137168,50138684,50138709,50139308,50141060,50141260,50147140,50147766,50147768,50147791,50147793,50147839,50148864,50153213,50153215,50154017,50156608,50160042,50161576,50161678,50166814,50168558,50170875,50173589,50173868,50173948,50173950,50175178,50175595,50175637,50177821,50178694,50179462,50179864,50182499,50186047,50186089,50186316,50188588,50189706,50190267,50191687,50191689,50191779,50195198,50195256,50196301,50199695,50200774,50202207,50204617,50205035,50210078,50211443,50216853,50220756,50222039,50224422,50229870,50230696,50234485,50235767,50238440,50239353,50242945,50244126,50245096,50245551,50246089,50249344,50249346,50249523,50249609,50250632,50254077,50255398,50255668,50255859,50258059,50258396,50260926,50264426,50264438,50270557,50271097,50273616,50274791,50279681,50282923,50285400,50285575,50287422,50288615,50288826,50289398,50293554,50294541,50295641,50295806,50296305,50297270,50297272,50297702,50298470,50300302,50302229,50306362,50308378,50309546,50313236,50318801,50319232,50321375,50324323,50324475,50328447,50331361,50331667,50332093,50332257,50332569,50338536,50339112,50339541,50342222,50342366,50345324,50347813,50348924,50358954,50360110,50360494,50361580,50366212,50367800,50369103,50369464,50372823,50373025,50374455,50375122,50375173,50375326,50375817,50378100,50378102,50379583,50380710,50382828,50382976,50383475,50383871,50385765,50386906,50387221,50388654,50389549,50393754,50393756,50393884,50394439,50394789,50395111,50396926,50397207,50398412,50399712,50400797,50401620,50401632,50401644,50401646,50401648,50401650,50401652,50402458,50402652,50409537,50410358,50410741,50414742,50415694,50416297,50416299,50417897,50417899,50422541,50422719,50424450,50424452,50427660,50429488,50431339,50431341,50431510,50431512,50434355,50434914,50435739,50436460,50439636,50443017,50444342,50446020,50448169,50448402,50449193,50450364,50453052,50453482,50454365,50456210,50458331,50459585,50459883,50460620,50462276,50462278,50465908,50466081,50466083,50467760,50467804,50474769,50475255,50477124,50477656,50478384,50478643,50480748,50481968,50481970,50483175,50483626,50484727,50487380,50489241,50489981,50490402,50491977,50492201,50502876,50503157,50504309,50504311,50506059,50508386,50511611,50516645,50521009,50522723,50523275,50523812,50525738,50527210,50529741,50534739,50539998,50541276,50541309,50545653,50547338,50547862,50550342,50552458,50554240,50554294,50557131,50558247,50560091,50560410,50562689,50566758,50568098,50570749,50572319,50575557,50576091,50576093,50576794,50578164,50580188,50581544,50581922,50583820,50584238,50586532,50587134,50593862,50597181,50598313,50599036,50601039,50604471,50606368,50607462,50609022,50609024,50610420,50611033,50612288,50617328,50617747,50617749,50618355,50618357,50618992,50620968,50624264,50624726,50625459,50630068,50630240,50632455,50632739,50634349,50634515,50637065,50637067,50638144,50638146,50641721,50649222,50649224,50659666,50660680,50661661,50662009,50662011,50663619,50663825,50664765,50665427,50665429,50665431,50666004,50666327,50668946,50671736,50676165,50677889,50678724,50679999,50680187,50685921,50686825,50687450,50695537,50696381,50698730,50699763,50699765,50700090,50704794,50705894,50706198,50707374,50708421,50708897,50712535,50712537,50712969,50713725,50714605,50714607,50716679,50717403,50717795,50720105,50720107,50720543,50722535,50722537,50723668,50724406,50727854,50728647,50729015,50731338,50735011,50735263,50742188,50747440,50751266,50751268,50753044,50753611,50758147,50766771,50767151,50767250,50771060,50771441,50771459,50771461,50774373,50778168,50781601,50782937,50785794,50787959,50788400,50789139,50789860,50789867,50791037,50791493,50793302,50796023
