isoform_id	ATSS	ATSS_genomic_start	ATSS_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000648891	1	28887091;28893371;28914544	28887210;28893837;28914572	ENSG00000159023	EPB41	28888463,28889112,28893884,28895330,28895928,28897415,28899010,28899142,28900432,28911369,28912458,28919379,28919608,28920518,28921703,28922577,28938456,28944444,28949748,28952382,28952384,28953604,28953606,28953608,28953610,28955050,28956165,28957032,28957549,28958317,28958687,28960146,28965142,28967949,28968823,28969067,28970796,28973534,28976190,28977771,28977800,28979374,28981257,28981784,28984554,28984708,28990565,28992262,28993488,29000243,29004297,29008811,29008978,29009591,29010642,29010986,29014477,29015425,29017590,29019739,29021353,29022239,29025634,29025782,29027715,29028910,29030516,29031263,29042841,29045498,29048359,29051585,29051960,29057925,29060581,29060583,29060591,29060623,29061724,29062260,29069013,29070916,29071651,29071761,29073748,29083240,29083912,29091860,29092502,29092794,29093017,29093019,29093339,29093341,29095425,29096779,29099470,29101092,29102732,29106331,29108293,29109066,29113265,29113267,29113820,29114879,29116071,29116543,29118881
ENST00000647918	1	28887091	28887103	ENSG00000159023	EPB41	28888463,28889112,28893884,28895330,28895928,28897415,28899010,28899142,28900432,28911369,28912458,28919379,28919608,28920518,28921703,28922577,28938456,28944444,28949748,28952382,28952384,28953604,28953606,28953608,28953610,28955050,28956165,28957032,28957549,28958317,28958687,28960146,28965142,28967949,28968823,28969067,28970796,28973534,28976190,28977771,28977800,28979374,28981257,28981784,28984554,28984708,28990565,28992262,28993488,29000243,29004297,29008811,29008978,29009591,29010642,29010986,29014477,29015425,29017590,29019739,29021353,29022239,29025634,29025782,29027715,29028910,29030516,29031263,29042841,29045498,29048359,29051585,29051960,29057925,29060581,29060583,29060591,29060623,29061724,29062260,29069013,29070916,29071651,29071761,29073748,29083240,29083912,29091860,29092502,29092794,29093017,29093019,29093339,29093341,29095425,29096779,29099470,29101092,29102732,29106331,29108293,29109066,29113265,29113267,29113820,29114879,29116071,29116543,29118881
ENST00000343067	1	28887091;28893371;28914544	28887210;28893837;28914569	ENSG00000159023	EPB41	28888463,28889112,28893884,28895330,28895928,28897415,28899010,28899142,28900432,28911369,28912458,28919379,28919608,28920518,28921703,28922577,28938456,28944444,28949748,28952382,28952384,28953604,28953606,28953608,28953610,28955050,28956165,28957032,28957549,28958317,28958687,28960146,28965142,28967949,28968823,28969067,28970796,28973534,28976190,28977771,28977800,28979374,28981257,28981784,28984554,28984708,28990565,28992262,28993488,29000243,29004297,29008811,29008978,29009591,29010642,29010986,29014477,29015425,29017590,29019739,29021353,29022239,29025634,29025782,29027715,29028910,29030516,29031263,29042841,29045498,29048359,29051585,29051960,29057925,29060581,29060583,29060591,29060623,29061724,29062260,29069013,29070916,29071651,29071761,29073748,29083240,29083912,29091860,29092502,29092794,29093017,29093019,29093339,29093341,29095425,29096779,29099470,29101092,29102732,29106331,29108293,29109066,29113265,29113267,29113820,29114879,29116071,29116543,29118881
ENST00000681384	1	78139611	78139644	ENSG00000159063	ALG8	78097702,78105853,78106612,78108148,78111163,78111165,78112711,78120344,78122053,78123636,78124171,78132549,78132702,78133445,78134762
ENST00000440966	1	32612352	32612586	ENSG00000159079	CFAP298	32592141,32593651,32598706,32598741,32603787,32607461,32607956,32609808,32610815
ENST00000290155	1	32612377	32612586	ENSG00000159079	CFAP298	32592141,32593651,32598706,32598741,32603787,32607461,32607956,32609808,32610815
ENST00000466846	1	32759080;32759402;32761059;32762096;32764348;32769814;32771326	32759269;32759994;32761162;32762317;32764524;32769942;32771792	ENSG00000159086	PAXBP1	32734183,32734248,32737824,32737826,32738054,32738718,32741468,32746777,32747489,32750777,32751151,32752472,32753468,32753992,32754277,32755540,32756439,32761668,32761670,32768668
ENST00000700427	1	33229901	33230044	ENSG00000159110	IFNAR2	33213663,33214646,33215411,33215784,33220159,33228478,33228480,33229537,33235048,33236274,33241561,33247624,33247626,33247922,33249375,33250858,33251075,33252482,33254770,33255208,33259353,33259355,33262966,33262968
ENST00000300278	1	33543038	33543064	ENSG00000159140	SON	33548595,33553734,33563774,33565956,33566131,33567781,33569159,33569703,33571868
ENST00000460557	1	33581302;33581951;33582165;33583488;33584590;33585978;33587522;33588321	33581500;33582055;33582246;33583666;33584768;33586181;33587602;33588684	ENSG00000159147	DONSON	33563774,33565956,33566131,33567781,33569159,33569703,33571868,33577808,33578639,33582399,33582871
ENST00000381132	1	34614278;34614760	34614446;34615113	ENSG00000159200	RCAN1	34515322,34515416,34516750,34517571,34518449,34518672,34523511,34524925,34526944,34528234,34528467,34528739,34529186,34529511,34533807,34535004,34540385,34540623,34540625,34541550,34541976,34542576,34544183,34545661,34546624,34546926,34548334,34549310,34552625,34552689,34560011,34561727,34562446,34565080,34568595,34571161,34571924,34573091,34573093,34575982,34578136,34579264,34579583,34580710,34581719,34585902,34591952,34591969,34593550,34593720,34593737,34595703,34596469,34596623,34598491,34599573,34599858,34600933,34600957,34600959,34600961,34602145,34602600,34604996,34607980,34610313,34612320
ENST00000504000	1	48933318;48936170;48937020;48940924;48943925;48944681	48933346;48936242;48937124;48941062;48943975;48944842	ENSG00000159210	SNF8	48930468,48931436,48932942,48934702,48936887,48937225,48938042,48940526,48941318,48941835,48942395,48942964
ENST00000612277	1	36990158	36990236	ENSG00000159267	HLCS	36748699,36749571,36754202,36755777,36759654,36764112,36764968,36764970,36766788,36766828,36767368,36767370,36768526,36779035,36780023,36780827,36781118,36783800,36783814,36783838,36786637,36789736,36791253,36791747,36792983,36793446,36796607,36798732,36799654,36801340,36805102,36810367,36811541,36813146,36813249,36814436,36814438,36814882,36816264,36816536,36817182,36817600,36822774,36822776,36823436,36824483,36824888,36826992,36826994,36829908,36831551,36833453,36833970,36834336,36836011,36837210,36843876,36844050,36847887,36847889,36849874,36851755,36851989,36852441,36855095,36856802,36856977,36857077,36858770,36858815,36860004,36860070,36860442,36862112,36862257,36864108,36867692,36869074,36869532,36870075,36870077,36870417,36871138,36871513,36877967,36881494,36881522,36883099,36884413,36892635,36893656,36899492,36899961,36900721,36903066,36904265,36904267,36904413,36904862,36905222,36906402,36908718,36910681,36915017,36916070,36918622,36920620,36921507,36922877,36922879,36931149,36933795,36936490,36938378,36938380,36938643,36942455,36945500,36946386,36947380,36949690,36951007,36951101,36955160,36956048,36956334,36960116,36963620,36963903,36964975,36967268,36968581,36973098,36974713,36975239,36975920,36986041
ENST00000562621	1	72760407;72771783;72774872;72783246	72760527;72771845;72775097;72783785	ENSG00000159322	ADPGK	72753601,72753672,72755764,72758205,72761016,72766697,72771496,72774464,72775086,72776019,72777041,72778479,72784526
ENST00000474100	1	151399573;151399981	151399727;151400174	ENSG00000159377	PSMB4	151401046,151401311
ENST00000466425	1	151399573;151399981;151400442;151400764	151399727;151400187;151400588;151400845	ENSG00000159377	PSMB4	151401046,151401311
ENST00000290585	1	151716755	151716803	ENSG00000159409	CELF3	151704118,151707868,151711645,151712902,151712904,151712918,151712920,151712922,151712937,151712939,151713699,151714431,151714433
ENST00000564158	1	42575606	42575659	ENSG00000159433	STARD9	42579264,42581162,42591356,42595621,42596537,42597352,42597354,42600479,42600670,42602588,42603321,42603945,42604016,42604368,42605742,42607347,42608211,42608946,42617904,42618536,42619157,42619581,42622426,42623120,42623747,42625746,42625748,42628641,42630661,42632277,42634391,42635790,42637806,42641436,42647424,42650011,42656528,42656530,42660047,42660432,42668487,42671277,42672668,42674075,42685547,42687605,42689208,42689848,42690445,42692606,42693945,42697444,42697665,42698632,42701677,42701862,42702023,42704764,42705579,42708964,42709262,42713524,42716356
ENST00000674435	1	46719136	46719146	ENSG00000159658	EFCAB14	46680662,46680786,46682407,46684870,46688302,46688322,46689375,46689876,46690315,46691988,46694994,46697996,46700333,46701010,46701543,46703792,46703825,46705486,46705545,46706544,46707182,46709473,46710889,46712869,46716523
ENST00000564104	1	67392947;67393380	67393037;67393518	ENSG00000159713	TPPP3	67391626
ENST00000566075	1	67398212;67398573;67398820;67399355;67400957;67406200;67407767;67416171	67398324;67398731;67398944;67399456;67401132;67406442;67407813;67416477	ENSG00000159714	ZDHHC1	67399990,67401127,67408761,67408763,67408797,67409072,67409934,67410810,67412736,67414512,67416014
ENST00000443739	1	143362713	143362725	ENSG00000159784	FAM131B	143354067,143354527,143356849,143358319
ENST00000302538	1	1186800;1228793	1187322;1229738	ENSG00000159842	ABR	1003870,1005568,1005570,1005572,1009750,1027401,1032933,1039184,1039837,1054330,1062215,1062258,1062301,1062344,1062387,1062430,1062472,1062515,1062558,1062598,1062641,1062727,1062770,1062813,1062856,1062896,1062939,1062982,1063025,1063068,1063111,1063154,1063196,1063282,1063325,1063411,1063454,1063497,1063540,1063580,1063623,1063666,1063709,1063752,1063795,1063838,1063880,1063923,1063966,1064006,1064049,1064135,1064175,1064218,1064261,1064304,1064347,1064390,1064433,1064475,1064518,1064561,1064647,1064733,1064776,1064819,1064862,1064905,1064948,1064991,1065034,1065077,1065120,1065163,1065206,1065249,1065292,1065335,1065378,1065421,1065464,1065507,1065550,1066857,1070389,1071565,1074335,1074467,1078016,1078288,1086820,1089335,1091024,1093925,1094794,1098502,1101356,1104476,1106436,1110660,1111068,1114872,1119860,1124815,1127829,1129569,1132523,1138622,1140107,1149562,1149940,1157966,1160454,1166278,1167069,1167527,1177869,1178937,1184076,1188947,1191808,1194636,1197560,1198212,1202635,1203031,1205811,1206370,1208433,1213534,1219002,1225298,1226126,1226404,1226457,1226459,1226461,1226502,1226512,1226514,1226516,1226573,1226575,1226621,1226653,1226708,1226710,1226712,1226765,1226767,1226769,1226822,1226824,1226826,1226881,1226883,1226885
ENST00000591609	1	44304971	44305046	ENSG00000159917	ZNF235	44236204,44239614,44241470,44242949,44245367,44253444,44254542,44255414,44257192,44257655,44258709,44260082,44265806,44272096,44275076,44275099,44275600,44276709,44277527,44278518,44285001,44285216,44287624,44290778,44293248,44293633,44299001,44300401,44301354,44304182,44304184
ENST00000589799	1	44305019	44305046	ENSG00000159917	ZNF235	44236204,44239614,44241470,44242949,44245367,44253444,44254542,44255414,44257192,44257655,44258709,44260082,44265806,44272096,44275076,44275099,44275600,44276709,44277527,44278518,44285001,44285216,44287624,44290778,44293248,44293633,44299001,44300401,44301354,44304182,44304184
ENST00000681230	1	32200595	32200648	ENSG00000160050	CCDC28B	32202536,32204480
ENST00000489170	1	32222348	32222353	ENSG00000160055	TMEM234	32216487,32218806,32219926,32220128
ENST00000373471	1	32870912;32872394	32871131;32872482	ENSG00000160097	FNDC5	32862714,32863496,32869092,32870886
ENST00000710568	1	32872394	32872482	ENSG00000160097	FNDC5	32862714,32863496,32869092,32870886
ENST00000651564	1	17026642	17026810	ENSG00000160111	CPAMD8	16893091,16899429,16900466,16900880,16901285,16901287,16903229,16904415,16905449,16907971,16913032,16913431,16913719,16914039,16914041,16915630,16916944,16917609,16918366,16918391,16920171,16925466,16926640,16929568,16933174,16934024,16935134,16935794,16942330,16942840,16944128,16944972,16945766,16945768,16945770,16945772,16945774,16945790,16945818,16945820,16945822,16945824,16945852,16945888,16945890,16946002,16946038,16946090,16946108,16946190,16946198,16946241,16946290,16946302,16946392,16946438,16946480,16946532,16946627,16946675,16946720,16946764,16946808,16946816,16947543,16947690,16947709,16947738,16947771,16947773,16947775,16947777,16947779,16947860,16947862,16947864,16947923,16947933,16947971,16947973,16948025,16948053,16948081,16950445,16952285,16954665,16958363,16958587,16959839,16960141,16960478,16963509,16963511,16966518,16967031,16967255,16968117,16973281,16973974,16974592,16974843,16975576,16976548,16977588,16978663,16984148,16984868,16984894,16984933,16984947,16984949,16985296,16987587,16987795,16988655,16988657,16988659,16988661,16988978,16991082,16992799,16993971,16995142,16995316,16997489,17002672,17006038,17007655,17007832,17008037,17008663,17009386,17009388,17012492,17013565,17014196,17014410,17017158,17017178,17018777,17019468,17019919,17023256,17023520,17023909,17023945,17024044,17024185,17024398
ENST00000683592	1	124033369	124033813	ENSG00000160145	KALRN	124034833,124035890,124046104,124047190,124048330,124048332,124048334,124050968,124051110,124051120,124051275,124052637,124053725,124053727,124055199,124056614,124065676,124067840,124068882,124069771,124073023,124073357,124074321,124075068,124075603,124077445,124077492,124078508,124080538,124080540,124081012,124081271,124081842,124082148,124082868,124083790,124087107,124087531,124087533,124089539,124093639,124094277,124094974,124096316,124096925,124099035,124101102,124102481,124103115,124103117,124105339,124111253,124111291,124112923,124113449,124116228,124118534,124119522,124122371,124122448,124128748,124134551,124136810,124138429,124142094,124143561,124146745,124147212,124149168,124149398,124153583,124160768,124163527,124163859,124164839,124165469,124165480,124165482,124167653,124170360,124170371,124170373,124172114,124174676,124174678,124177568,124177935,124179798,124181545,124186567,124188261,124189390,124190748,124194482,124194867,124197861,124198687,124198702,124198716,124199166,124199680,124199928,124200654,124200666,124200668,124201351,124201930,124206615,124207589,124208098,124208700,124208702,124211698,124211879,124212003,124212568,124212629,124213140,124213142,124214463,124217123,124221120,124224464,124225570,124226005,124226196,124227714,124228396,124229730,124230422,124230424,124231161,124231175,124235219,124236256,124237684,124242278,124243550,124246021,124248845,124249631,124249719,124249802,124250114,124250826,124255493,124256752,124256905,124258135,124260416,124261835,124262360,124266283,124266970,124269807,124272579,124272581,124272587,124273640,124273781,124274650,124275111,124276027,124276954,124277561,124279124,124279470,124279472,124282870,124288439,124289660,124292341,124292653,124295020,124295030,124296101,124296805,124298051,124302966,124303580,124304333,124305837,124306219,124310110,124313185,124313372,124314042,124314707,124318948,124320181,124323901,124324939,124326447,124326461,124330033,124331166,124332539,124332756,124334386,124339516,124344380,124344462,124345328,124349092,124353878,124354326,124354328,124357855,124363488,124364585,124369858,124371234,124371722,124374939,124375711,124376896,124382196,124382892,124383558,124384184,124384194,124384196,124385292,124385886,124386411,124387875,124387896,124388001,124388039,124388063,124395668,124396394,124398411,124398504,124398979,124401160,124406436,124411586,124413308,124418831,124420099,124421466,124423197,124423498,124425052,124425054,124428624,124429031,124430359,124431877,124439053,124443227,124445210,124445212,124446139,124447218,124448274,124452597,124453046,124460592,124461940,124463869,124465387,124465602,124468179,124468517,124469207,124469571,124473517,124475149,124478982,124480109,124480869,124480871,124480976,124482758,124487089,124487769,124488293,124488295,124489175,124489706,124489708,124491628,124491630,124493824,124493857,124494714,124494716,124495020,124495283,124495285,124498430,124501032,124502340,124502564,124506335,124506557,124508229,124508320,124508322,124508570,124508633,124512766,124512967,124513995,124515039,124516428,124517203,124517736,124518342,124519772,124522821,124525441,124527979,124528185,124529448,124532134,124532267,124533771,124535127,124536940,124539269,124539892,124540510,124540863,124541760,124544212,124548638,124548955,124548957,124551040,124551762,124551891,124553126,124557111,124557348,124559608,124567843,124568920,124572003,124572192,124574745,124576016,124576380,124577739,124581251,124582165,124587023,124587382,124587839,124588201,124588203,124588822,124589461,124590329,124591544,124596917,124599591,124600809,124604008,124605775,124606099,124606267,124608324,124608847,124609428,124609948,124610352,124610354,124612169,124618414,124618750,124618752,124619165,124619631,124621841,124623942,124625667,124625949,124627296,124627314,124628865,124628867,124628935,124629770,124629981,124630223,124634311,124634510,124635789,124644235,124644568,124647227,124647773,124649659,124659271,124659655,124660076,124663863,124666517,124668183,124668185,124670263,124673263,124675994,124678456,124678458,124678812,124681348,124681391,124681452,124682426,124682554,124683567,124684636,124685254,124685792,124685794,124692061,124692458,124692460,124693176,124694873,124696407,124698513,124698515,124700129,124700389,124702961,124706319,124707568,124707730,124710149,124713261,124715149,124715603,124715746,124717108,124720665,124722302,124724227
ENST00000398232	1	42653621	42653779	ENSG00000160191	PDE9A	42655021,42655095,42655201,42655220,42659923,42661819,42662487,42662493,42662519,42662547,42662601,42662652,42662688,42662699,42662850,42662909,42662915,42662930,42662956,42663033,42663048,42663071,42663120,42663135,42663186,42663208,42663227,42663242,42663328,42663625,42664479,42665152,42665812,42665814,42666655,42666673,42668421,42670005,42670598,42670672,42673089,42674263,42675681,42676258,42677313,42678690,42678993,42679269,42679271,42688855,42689782,42693737,42694899,42695594,42695596,42697500,42703230,42706095,42706097,42707804,42708881,42709342,42709424,42709485,42709920,42713953,42714353,42716521,42718821,42720873,42721032,42721034,42721124,42722411,42722474,42722592,42723316,42723353,42723595,42724370,42724372,42725006,42725008,42725384,42725593,42730834,42730836,42731102,42733044,42735966,42736761,42737274,42737331,42741275,42741329,42741516,42744842,42745326,42750006,42753346,42753928,42754378,42755331,42756751,42757773,42759485,42759672,42759731,42759764,42759808,42759864,42761235,42761649,42764118,42765420,42766347,42767520,42768068,42769200,42769202,42769204,42769266,42769469,42769471,42769483,42769508,42769575,42769609,42769621,42769699,42769743,42769763,42774215
ENST00000467112	1	43789577;43791350;43792672	43789762;43791432;43792729	ENSG00000160214	RRP1	43791400,43794261,43794933,43796200,43796804,43797167,43804578
ENST00000471909	1	43789577;43791350;43792672;43792931;43795189	43789762;43791432;43792729;43793404;43795250	ENSG00000160214	RRP1	43791400,43794261,43794933,43796200,43796804,43797167,43804578
ENST00000339818	1	44339390	44339402	ENSG00000160226	CFAP410	44332069,44332124,44332126,44334025,44336672,44338120
ENST00000469972	1	133108838;133109626;133110296;133112042;133120972;133148963	133108866;133109721;133110489;133112152;133121240;133149334	ENSG00000160271	RALGDS	133097898,133099571,133099597,133099623,133101877,133101879,133104530,133105102,133107414,133109067,133111030,133114199,133114201,133117441,133117607,133117617,133117619,133118202,133118204,133118206,133124748,133124750,133133392,133133673,133135763,133139104,133139106,133139317,133140642
ENST00000406606	1	133992281	133992604	ENSG00000160293	VAV2	133762021,133762923,133764167,133772425,133774727,133776592,133778868,133779997,133781124,133783052,133783165,133786086,133786088,133786090,133786154,133786156,133786180,133786230,133786324,133786479,133788762,133791961,133792356,133792637,133792639,133792653,133792792,133793884,133795669,133796271,133796460,133796675,133799574,133802289,133802291,133802361,133804449,133806325,133806809,133806873,133809569,133810192,133814796,133819114,133822456,133825394,133825985,133826481,133829026,133831304,133832527,133832945,133833145,133834083,133835128,133835926,133836380,133838262,133838416,133838536,133838538,133838540,133838542,133838544,133838546,133838548,133838788,133839045,133839093,133839237,133839245,133839359,133840216,133840867,133841402,133841576,133841844,133842136,133844326,133850044,133851762,133851886,133852937,133853399,133854098,133854242,133858236,133858802,133859171,133859592,133861254,133861923,133861970,133862516,133862575,133863514,133865278,133867725,133868655,133869345,133869478,133870371,133872289,133873649,133874891,133876275,133878608,133880080,133881439,133883702,133885136,133886218,133888407,133890692,133890737,133892273,133892555,133897763,133899685,133899687,133901943,133902262,133902361,133904590,133904598,133908917,133909829,133915665,133915811,133915882,133915926,133916010,133916036,133916059,133916757,133917584,133920123,133922032,133922034,133922036,133923683,133923907,133925606,133926030,133926814,133928192,133928220,133928641,133935336,133937309,133938510,133938512,133939896,133942216,133942529,133944804,133950378,133953803,133954310,133954312,133954314,133954705,133954753,133954785,133960476,133960478,133961781,133963808,133964457,133965666,133968096,133968487,133970960,133976805,133979458,133980287,133980752,133982312,133983931,133984294,133984429,133985878
ENST00000371850	1	133992324	133992604	ENSG00000160293	VAV2	133762021,133762923,133764167,133772425,133774727,133776592,133778868,133779997,133781124,133783052,133783165,133786086,133786088,133786090,133786154,133786156,133786180,133786230,133786324,133786479,133788762,133791961,133792356,133792637,133792639,133792653,133792792,133793884,133795669,133796271,133796460,133796675,133799574,133802289,133802291,133802361,133804449,133806325,133806809,133806873,133809569,133810192,133814796,133819114,133822456,133825394,133825985,133826481,133829026,133831304,133832527,133832945,133833145,133834083,133835128,133835926,133836380,133838262,133838416,133838536,133838538,133838540,133838542,133838544,133838546,133838548,133838788,133839045,133839093,133839237,133839245,133839359,133840216,133840867,133841402,133841576,133841844,133842136,133844326,133850044,133851762,133851886,133852937,133853399,133854098,133854242,133858236,133858802,133859171,133859592,133861254,133861923,133861970,133862516,133862575,133863514,133865278,133867725,133868655,133869345,133869478,133870371,133872289,133873649,133874891,133876275,133878608,133880080,133881439,133883702,133885136,133886218,133888407,133890692,133890737,133892273,133892555,133897763,133899685,133899687,133901943,133902262,133902361,133904590,133904598,133908917,133909829,133915665,133915811,133915882,133915926,133916010,133916036,133916059,133916757,133917584,133920123,133922032,133922034,133922036,133923683,133923907,133925606,133926030,133926814,133928192,133928220,133928641,133935336,133937309,133938510,133938512,133939896,133942216,133942529,133944804,133950378,133953803,133954310,133954312,133954314,133954705,133954753,133954785,133960476,133960478,133961781,133963808,133964457,133965666,133968096,133968487,133970960,133976805,133979458,133980287,133980752,133982312,133983931,133984294,133984429,133985878
ENST00000432094	1	53431984	53432028	ENSG00000160336	ZNF761	53433549,53436350,53437798,53439688,53439911,53443072,53443268,53444438,53445596,53446924,53449198,53449831,53454715,53458724
ENST00000291839	1	127899574;127905207	127899655;127905330	ENSG00000160408	ST6GALNAC6	127887515,127887623,127889005,127889024,127890442,127890549,127892500,127893818,127895782,127898629,127901801,127904319
ENST00000577583	1	29390363;29451455;29467145;29475670;29477661;29478251	29391024;29451680;29467216;29475771;29477706;29478347	ENSG00000160551	TAOK1	29393103,29401432,29403019,29408857,29410395,29411919,29418402,29418732,29420189,29420239,29420906,29421739,29422866,29430925,29431132,29433981,29434044,29434888,29435023,29436731,29441244,29445190,29446649,29447475,29448109,29450656,29453721,29454669,29456216,29457246,29458240,29460290,29462013,29468281,29472719,29473673,29475564,29475860,29475862,29480738,29484231,29485225,29485952,29486157,29495459,29495955,29500182,29501905,29504910,29506789,29507167,29510026,29520049,29520558,29521198,29526560,29526994,29527675,29530793,29537221,29537485,29539413,29541484,29542344,29543313,29544295,29546843,29549430
ENST00000445177	1	117098428	117098437	ENSG00000160584	SIK3	116843944,116847457,116849261,116857255,116859228,116859921,116861880,116862375,116865781,116868518,116869670,116869672,116873537,116873955,116876862,116880346,116881312,116882488,116882671,116884504,116884756,116885257,116886543,116893226,116893324,116895210,116896467,116898440,116901009,116902204,116906948,116907794,116911587,116913599,116919908,116921253,116922036,116922740,116923261,116923608,116929685,116930180,116932547,116933998,116935714,116936826,116937235,116940751,116942167,116942368,116946027,116948089,116948091,116953123,116956315,116957877,116959401,116960012,116960440,116960758,116962402,116965003,116967753,116975222,116977141,116978086,116978872,116980917,116982079,116982081,116982114,116985659,116986590,116987862,116992549,116992853,116993966,117000036,117003255,117008515,117010045,117016906,117025074,117025992,117027079,117027351,117027973,117028860,117028862,117028864,117032436,117034413,117035699,117035902,117036960,117048524,117049446,117052276,117052871,117058388,117058890,117060254,117062735,117065774,117066813,117066815,117078338,117078363,117082478,117082480,117083271,117084182,117084410,117085697,117085984,117088105,117088821,117090675,117094290,117095482,117095859,117097162
ENST00000409991	1	119168725	119168728	ENSG00000160703	NLRX1	119166656,119167327,119172314,119174754,119175091,119179137,119180304,119180569,119181227,119181958
ENST00000706729	1	119168725	119168754	ENSG00000160703	NLRX1	119166656,119167327,119172314,119174754,119175091,119179137,119180304,119180569,119181227,119181958
ENST00000368471	1	154627968	154628007	ENSG00000160710	ADAR	154586115,154589398,154589676,154589678,154594480,154594652,154595357,154595359,154596776,154597158,154597399,154600135,154605674,154608307,154609542,154610391,154614455,154616029,154616031,154618641,154619654,154620594,154621011,154622749,154624279
ENST00000461638	1	153955065;153958345	153955166;153958612	ENSG00000160741	CRTC2	153948852,153951234,153957094
ENST00000368630	1	153958576	153958612	ENSG00000160741	CRTC2	153948852,153951234,153957094
ENST00000396091	1	43621984;43652947;43690541	43622066;43653040;43690819	ENSG00000160746	ANO10	43358469,43362556,43362973,43363878,43366127,43371538,43371760,43373456,43385458,43386557,43386781,43387131,43388032,43388443,43389575,43390475,43391365,43393074,43393104,43393113,43394065,43395552,43397277,43398758,43406164,43406623,43407193,43407294,43407525,43407937,43408900,43409413,43410809,43411191,43413846,43414087,43415119,43421472,43423809,43424015,43424772,43427972,43429718,43429720,43438051,43439954,43441436,43443210,43443825,43444323,43455096,43455098,43455277,43455279,43455702,43457368,43459121,43460392,43463565,43467432,43468855,43469609,43472931,43473204,43474781,43476818,43476820,43481666,43483484,43485789,43488862,43489720,43490263,43490992,43491112,43491147,43492979,43493374,43496698,43497215,43497723,43497939,43497941,43499976,43505096,43506726,43507440,43508486,43509658,43510299,43511177,43512145,43515517,43515945,43516419,43517762,43521127,43522870,43523303,43525420,43526413,43526415,43532392,43532937,43534455,43539467,43541338,43541340,43542990,43543797,43543799,43546572,43548906,43551242,43551422,43551424,43555487,43555646,43556370,43558734,43561164,43563242,43571377,43574624,43577407,43577433,43579267,43580422,43580497,43580520,43581360,43584058,43584244,43586733,43589376,43591437,43592958,43592960,43593872,43594724,43597304,43604000,43605240,43610670,43610672,43611684,43613874,43614858,43615136,43616451,43616459,43616938,43620091,43620957,43624874,43624971,43626404,43626406,43632699,43634133,43637038,43639630,43640510,43640531,43642016,43645638,43649868,43650493,43654220,43660330,43660822,43661667,43665067,43667050,43667067,43668638,43671412,43672076,43672170,43672399,43674284,43675879,43676754,43677256,43678544,43678546,43679299,43681190,43684623,43686963,43686965,43687571,43690660,43690787
ENST00000350210	1	155254960	155255483	ENSG00000160767	ENTREP3	155247333,155247575
ENST00000368277	1	156212993	156213007	ENSG00000160783	PMF1	156215346,156215833,156217771,156218425,156219208,156219516,156220343,156222172,156223299,156223405,156223651,156226450,156230410,156232671,156236976
BambuTx327	1	100436475	100436497	ENSG00000160813	PPP1R35	100435388
ENST00000617875	1	144517833	144517845	ENSG00000160957	RECQL4	144511855,144512908,144513396
ENST00000292539	1	144477969	144478127	ENSG00000160972	PPP1R16A	144479639,144479641,144483322,144483554,144486427,144487328,144490758,144490788,144497690,144497692,144499007,144499588,144499827,144501917
ENST00000376931	1	179858808	179858860	ENSG00000161010	MRNIP	179836097,179838092,179839504,179841279,179846135,179846722,179847312,179848193,179852154,179852260,179853044,179853410
ENST00000473880	1	102464984	102465023	ENSG00000161036	LRWD1	102470602,102471718
BambuTx710	1	36605313	36605315	ENSG00000161298	ZNF382	36606001,36606301,36606945,36607467,36608833,36609622,36610083,36612281,36612283,36622460,36622670,36623164,36631281,36631751,36632495,36632998,36633769,36634022
ENST00000300658	1	39696506	39696797	ENSG00000161395	PGAP3	39671764,39672935,39672937,39673738,39674663,39681653,39683219,39683329,39686401,39689773,39692210,39693104,39694054,39695017,39695166,39695696,39695698
ENST00000579146	1	39696506	39696797	ENSG00000161395	PGAP3	39671764,39672935,39672937,39673738,39674663,39681653,39683219,39683329,39686401,39689773,39692210,39693104,39694054,39695017,39695166,39695696,39695698
ENST00000355423	1	75667338	75667346	ENSG00000161526	SAP30BP	75671753,75673212,75676727,75677008,75681640,75681642,75684955,75686815,75687484,75689261,75690964,75691560,75692867,75693841,75695730,75695732,75695829,75699060,75699338,75703260,75704559,75704859,75707632
ENST00000359995	1	76737331	76737333	ENSG00000161547	NA	NA
ENST00000639636	1	51887936	51887980	ENSG00000161551	ZNF577	51806781,51810286,51814453,51816605,51823533,51833931,51836024,51839161,51843717,51845715,51847142,51849233,51850461,51853424,51855522,51856778,51858391,51858808,51859146,51859209,51859211,51861630,51861985,51862323,51862979,51863172,51865069,51865071,51867957,51870405,51872921,51876174,51877239,51882652,51882654,51882656,51889479
ENST00000640955	1	51887951	51887980	ENSG00000161551	ZNF577	51806781,51810286,51814453,51816605,51823533,51833931,51836024,51839161,51843717,51845715,51847142,51849233,51850461,51853424,51855522,51856778,51858391,51858808,51859146,51859209,51859211,51861630,51861985,51862323,51862979,51863172,51865069,51865071,51867957,51870405,51872921,51876174,51877239,51882652,51882654,51882656,51889479
ENST00000398473	1	50400809	50400885	ENSG00000161813	LARP4	50398241,50406775,50408343,50412806,50413324,50413652,50414448,50414582,50416845,50417071,50419129,50421094,50423189,50425455,50428502,50428689,50429478,50430885,50431402,50435115,50435394,50445042,50449430,50449527,50451307,50453055,50454608,50455920,50456287,50458884,50460372,50463238,50465076,50465584,50467320,50467604,50472967,50478651,50479891
