isoform_id	MES	MES_genomic_start	MES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000703523	1	146121971;146123265	146122033;146123325	ENSG00000152952	PLOD2	146035840,146035842,146038335,146040987,146041550,146042290,146045571,146051043,146052582,146052821,146053346,146068378,146070776,146070802,146072339,146076002,146076191,146077009,146078051,146081188,146081304,146082577,146082927,146085590,146090411,146090794,146097967,146098097,146098099,146098156,146100716,146100999,146101341,146103273,146112074,146112190,146112546,146116733,146119908,146121900,146129652,146130591,146135700,146135702,146148868,146148901,146154809,146157500
ENST00000484457	1	33297869;33317477	33297962;33317613	ENSG00000153558	FBXL2	33277158,33281510,33284941,33285845,33285847,33291074,33291980,33296210,33297530,33298952,33300154,33304208,33309454,33312334,33312336,33313358,33315852,33317046,33318569,33320275,33320410,33321901,33328798,33329674,33331442,33332679,33332873,33339967,33340325,33341341,33343090,33346897,33353497,33354005,33354566,33357282,33357954,33358784,33362110,33367920,33372058,33374321,33375075,33376549,33378382,33380722,33380863,33381514,33381516,33386466,33390108,33391951,33392551,33393444,33395685,33397208,33398072,33398419,33400158
ENST00000397611	1	8485762;8492862;8497242;8499647;8500754	8486349;8492979;8497268;8499840;8501059	ENSG00000153707	PTPRD	8314927,8315763,8316049,8316597,8322873,8323894,8324566,8327711,8327911,8332937,8337140,8337564,8337729,8340515,8342243,8343386,8343772,8343900,8344353,8345294,8348343,8352135,8355554,8355682,8356492,8358045,8359882,8362018,8367659,8370186,8370812,8372373,8374478,8376850,8382764,8385071,8385865,8386296,8387563,8387565,8387960,8388582,8391086,8391366,8392392,8393676,8394014,8399323,8401926,8404418,8404479,8406992,8408221,8410855,8415731,8416285,8418543,8420650,8421409,8424878,8424880,8425523,8425525,8426111,8427877,8429094,8430415,8432924,8433585,8434515,8436115,8437446,8437472,8438923,8439040,8440963,8441623,8441694,8444111,8445377,8446775,8448570,8456768,8456770,8457213,8460087,8460186,8462041,8465472,8466417,8467441,8473086,8474218,8479822,8479824,8482462,8487678,8491297,8492843,8493254,8493943,8496358,8496789,8497135,8501717,8502622,8504266,8504446,8506653,8513962,8515297,8521119,8521615,8521843,8521872,8522210,8522219,8523304,8523331,8523772,8524430,8525593,8526152,8527255,8527262,8529566,8532655,8533114,8537607,8537796,8537798,8538707,8538709,8539154,8542939,8544125,8544827,8546380,8548000,8548356,8548358,8548839,8549423,8549860,8550320,8552459,8556532,8558812,8560276,8561933,8562475,8565477,8570615,8571351,8571446,8571939,8572849,8573170,8574901,8576052,8576694,8579787,8583782,8584583,8588024,8590372,8590740,8590742,8591927,8598071,8602745,8602775,8603813,8604201,8604203,8604953,8606228,8613721,8614302,8615295,8615357,8615768,8618841,8621796,8623264,8625711,8626094,8627653,8631988,8632991,8633878,8634461,8636032,8636223,8641590,8642469,8643223,8644025,8645478,8646129,8646167,8648034,8648095,8648097,8648497,8649526,8652217,8660319,8661614,8662187,8663435,8664664,8665725,8665925,8666623,8667555,8668390,8669141,8669618,8670448,8673825,8676160,8677209,8677211,8678930,8679249,8679935,8681665,8681998,8683191,8684883,8685479,8693009,8693731,8700152,8703531,8706493,8706660,8708035,8710338,8714773,8716695,8719284,8719767,8722769,8724970,8730752,8730754,8730896,8732663,8734351,8735020,8737971,8738174,8738922,8741330,8744563,8745182,8745709,8748649,8752033,8752953,8754547,8755397,8756377,8756411,8756413,8760645,8762387,8762903,8766259,8766619,8771726,8771728,8771809,8772347,8772517,8773192,8773510,8774511,8775632,8775645,8780706,8780708,8784344,8788420,8793172,8794056,8795005,8796170,8799060,8799184,8800160,8800162,8804466,8807205,8810470,8811803,8812076,8813399,8816538,8823397,8832831,8835010,8835104,8840889,8847473,8849774,8851949,8852303,8855506,8859677,8859827,8860130,8862488,8863457,8863459,8867260,8871520,8874226,8874688,8876489,8880898,8882984,8886596,8887301,8888781,8888783,8889918,8889920,8890574,8892828,8893679,8894385,8894459,8896177,8897252,8898784,8899766,8900567,8901066,8903216,8904822,8905167,8914107,8915436,8916865,8917898,8917904,8918590,8918592,8919446,8919584,8919690,8919692,8919724,8919726,8919728,8919750,8919752,8919754,8919756,8919758,8919799,8919815,8919827,8919841,8919850,8919868,8919870,8919879,8919897,8919899,8919919,8919925,8919927,8919929,8919937,8919967,8922376,8925616,8927673,8929025,8930427,8931667,8933549,8935925,8935927,8937274,8942323,8942963,8943702,8944664,8946758,8948164,8948344,8949428,8949549,8950274,8954035,8954197,8954199,8954201,8955895,8957517,8961096,8962390,8962935,8965030,8966045,8966145,8967362,8967370,8967666,8968220,8969335,8972238,8973531,8974259,8974445,8977970,8978257,8980144,8980928,8982751,8983647,8985849,8986090,8986772,8988296,8990145,8991087,8993725,8999025,8999046,9000180,9001141,9001803,9001898,9010819,9012487,9012489,9012573,9015646,9017710,9018809,9020182,9020184,9020273,9022019,9022667,9022751,9024411,9027119,9027315,9028718,9030552,9031710,9033044,9033046,9034813,9034874,9035170,9037928,9040139,9042059,9046700,9048892,9049696,9050090,9051351,9051431,9054089,9054137,9060246,9062309,9065949,9071058,9071192,9075876,9077613,9082722,9084095,9084513,9085384,9089991,9090982,9092395,9094217,9096843,9097215,9098401,9101709,9101955,9106231,9107360,9107567,9111861,9114863,9115487,9115672,9115767,9115985,9116425,9116647,9116772,9117610,9118012,9118427,9119958,9120509,9122778,9123197,9123792,9126859,9127042,9128358,9131321,9132348,9133074,9133156,9133540,9134752,9135990,9136004,9136018,9137942,9140183,9140185,9141754,9142597,9145209,9146231,9147962,9148191,9149519,9149521,9149875,9152154,9152156,9154911,9158793,9159074,9159999,9160723,9162164,9162166,9162654,9162656,9167853,9168432,9168434,9172227,9174077,9180139,9185629,9186023,9186195,9186479,9186712,9188160,9188359,9188848,9188850,9188852,9189946,9193309,9196290,9196675,9196677,9196679,9198872,9199472,9201850,9202942,9203388,9205811,9219816,9220835,9221261,9223911,9226743,9228221,9228406,9228453,9232511,9233651,9233717,9233810,9234502,9235908,9238182,9238703,9245311,9245535,9248143,9261633,9261639,9261641,9269771,9269789,9270461,9272616,9273120,9274339,9276522,9276906,9278743,9279309,9279762,9280089,9282320,9282322,9289256,9289480,9297067,9298688,9298994,9303406,9303408,9306665,9311610,9312566,9313906,9316691,9318039,9318900,9319902,9321423,9322603,9324155,9327066,9329234,9331011,9331802,9331854,9332045,9332289,9337442,9337978,9340548,9342758,9344373,9347349,9347351,9347610,9352840,9354811,9354833,9359372,9359775,9366082,9375938,9376427,9376429,9376431,9379418,9380444,9381503,9381505,9385605,9386184,9391473,9393371,9393513,9394961,9399148,9399750,9401240,9403512,9403978,9405932,9408070,9408938,9410852,9412428,9413035,9416297,9417366,9417466,9418125,9418857,9420695,9420993,9421713,9431596,9431819,9432013,9432132,9432361,9433784,9434397,9436216,9439306,9440039,9440429,9442634,9443905,9445315,9445514,9447207,9448124,9448807,9450227,9451402,9454873,9458476,9462582,9463673,9464927,9466886,9467758,9468594,9470187,9471039,9471792,9473222,9473507,9475729,9478243,9480178,9482466,9483162,9483467,9487526,9491113,9496461,9497484,9501316,9502818,9505164,9510404,9510744,9511299,9512933,9514158,9518719,9520353,9520355,9520486,9525187,9528730,9528732,9529077,9529739,9529811,9530853,9533790,9534758,9536485,9541603,9541605,9544637,9545186,9545588,9547541,9551038,9551908,9555511,9557989,9557991,9558342,9559460,9560850,9561293,9563466,9563724,9564982,9565392,9570127,9570129,9570335,9571127,9571688,9572406,9575588,9579550,9579552,9584122,9584725,9585787,9587769,9595443,9595471,9601260,9603627,9605411,9605489,9608326,9617608,9621459,9623420,9625745,9626434,9627778,9630108,9631392,9633875,9635774,9637643,9637673,9640212,9640214,9641957,9646757,9647665,9649472,9650266,9654751,9656522,9657559,9663113,9664472,9664671,9669189,9671247,9672888,9672890,9676592,9676910,9682750,9691075,9691378,9697496,9699230,9701987,9710576,9710905,9711977,9712446,9713046,9716319,9719118,9720601,9724729,9724822,9726264,9729312,9731942,9733997,9739134,9739136,9739148,9740187,9744093,9744357,9744903,9747965,9748298,9751093,9752944,9753868,9757266,9757288,9761233,9762720,9765350,9766696,9766725,9768649,9768899,9770074,9774031,9774865,9775550,9776588,9777322,9779418,9782213,9783320,9786194,9786325,9786327,9786733,9788800,9788813,9792244,9795740,9797296,9797569,9798653,9801239,9804259,9804736,9804939,9806022,9806774,9806868,9806870,9807330,9809160,9813118,9813603,9816011,9816756,9816842,9820397,9821855,9821857,9821863,9821885,9822279,9824052,9828417,9829973,9831033,9831035,9837009,9837372,9838234,9840276,9842844,9843533,9851521,9854070,9861435,9863825,9867445,9869047,9869049,9869811,9876090,9876376,9876734,9876818,9877196,9877996,9883867,9885152,9887644,9889032,9890991,9892685,9893390,9894634,9895797,9899839,9900086,9900293,9902206,9902208,9903196,9903198,9904762,9904955,9909796,9909864,9909943,9910245,9911379,9914654,9914918,9915289,9917787,9919488,9924919,9928180,9929518,9933339,9936767,9937737,9941722,9945597,9946122,9946983,9955238,9957373,9963798,9963969,9964324,9964967,9965940,9965948,9967254,9968197,9972260,9972750,9974845,9975610,9977411,9977413,9977415,9978643,9978645,9984890,9985071,9986497,9988427,9988521,9989277,9989872,9992176,9992492,9997591,10001959,10002292,10006003,10006566,10007688,10008464,10008515,10008517,10008532,10008554,10010573,10016805,10016807,10016809,10019469,10019887,10019889,10023587,10025096,10028019,10028498,10029580,10032189,10032636,10032884,10034667,10034894,10036503,10037172,10037739,10040018,10040039,10040290,10046974,10048663,10051497,10060651,10060653,10063077,10065380,10066628,10070541,10071424,10073527,10073689,10074409,10076531,10077322,10077552,10080595,10084527,10085649,10090004,10090959,10090961,10091613,10092102,10093851,10093891,10094037,10095414,10098035,10098802,10100758,10105448,10106198,10107605,10112541,10114593,10114595,10114673,10115956,10119409,10123021,10124246,10124738,10128377,10129265,10136047,10137243,10138748,10142817,10145262,10145660,10145938,10146240,10147388,10149395,10149626,10151659,10152493,10153950,10153952,10154256,10156755,10158393,10158717,10159459,10159461,10160798,10160800,10162863,10163790,10166814,10169823,10170046,10170143,10172905,10173716,10176516,10176946,10179631,10179633,10182825,10183323,10184007,10186045,10187213,10187307,10188677,10188705,10189573,10189615,10190326,10196145,10198194,10200704,10201591,10203706,10203708,10203992,10212897,10214151,10216787,10222241,10223141,10226135,10226490,10227237,10229394,10231579,10231581,10233290,10237167,10237839,10240751,10241492,10241601,10244794,10247067,10249942,10252193,10253410,10254227,10254229,10254414,10254489,10256325,10257725,10258287,10259879,10260624,10260723,10262083,10264503,10266102,10269392,10269406,10270089,10270103,10270693,10276285,10277129,10279368,10279497,10280754,10280903,10282725,10283002,10284162,10286062,10286153,10287468,10287530,10287954,10288628,10290703,10290864,10291234,10292004,10293116,10297224,10298409,10299034,10299421,10304219,10306384,10309497,10310479,10313852,10315261,10315584,10316434,10316987,10316989,10316991,10317332,10317970,10321105,10322214,10325440,10327089,10329366,10329715,10330748,10330750,10330862,10331733,10332018,10332580,10337425,10337566,10339245,10343443,10347923,10349805,10350753,10353524,10354006,10354880,10354993,10355623,10357431,10358320,10360570,10369068,10370740,10371266,10372007,10373293,10374047,10375293,10375295,10376419,10378528,10379537,10382756,10383459,10388544,10392216,10392452,10392650,10393115,10393466,10397536,10397907,10399555,10402224,10404074,10405266,10407139,10408024,10408683,10411990,10413902,10414455,10414630,10415870,10417650,10420206,10422997,10423415,10423824,10426144,10427791,10427953,10427955,10427957,10431977,10433148,10434741,10434924,10435705,10444864,10445610,10446657,10447271,10448036,10448809,10452142,10454828,10454834,10456363,10458855,10459366,10461596,10461610,10467444,10467531,10467533,10468193,10469916,10476555,10477673,10478024,10479507,10480565,10481000,10481281,10487795,10487808,10489410,10489847,10490716,10491514,10491761,10491955,10494299,10495961,10497245,10498050,10499271,10500166,10502143,10502657,10502659,10502741,10504424,10508488,10509825,10510634,10511502,10515824,10517403,10521570,10523346,10528289,10528645,10529485,10530032,10530391,10531673,10533807,10537136,10540996,10541796,10541798,10542863,10543985,10545285,10546193,10547909,10548969,10551581,10551968,10551970,10551972,10553217,10554085,10554164,10558935,10559280,10560100,10560650,10562491,10562681,10562720,10565839,10568432,10568842,10569500,10571112,10572019,10574216,10575597,10576950,10577158,10579035,10580891,10581022,10584241,10584952,10585883,10585885,10586490,10591254,10596851,10597546,10602845,10603652,10606740,10607479,10609333,10610235,10612524
ENST00000284322	2	100810412;100811230;100811728;100812467;100813661;100815912;100816688;100817436;100818525;100820220;100821054;100822589;100823458;100824858;100825785;100828393;100829581;100830578;100832264;100833125;100834684;100835601;100837124;100838210;100838402;100839569;100840072;100840820;100841998,100862838;100864002	100810477;100811277;100811799;100812523;100813735;100815971;100816768;100817495;100818581;100820303;100821113;100822672;100823514;100824941;100825844;100828452;100829664;100830634;100832350;100833157;100834773;100835660;100837171;100838284;100838464;100839616;100840164;100840858;100842039,100862909;100864076	ENSG00000154175	ABI3BP	100751864,100753601,100754347,100754443,100758362,100760589,100760591,100766746,100768051,100769813,100769971,100773781,100775742,100776312,100778804,100779341,100779997,100781613,100782538,100783883,100784072,100784570,100786478,100789611,100792101,100792852,100795321,100795323,100797679,100797908,100798710,100799509,100799546,100801115,100806316,100812010,100813025,100815351,100817233,100818340,100819074,100820857,100820859,100822799,100823295,100823297,100823576,100827483,100828281,100829314,100830676,100831227,100839150,100840990,100843618,100843673,100846238,100848267,100848349,100850243,100850341,100850405,100851765,100852216,100857071,100857946,100863948,100864145,100870952,100871177,100873529,100878050,100880576,100882373,100882637,100882639,100882641,100883928,100888345,100891424,100891547,100891878,100892745,100892747,100895785,100896248,100896250,100898049,100899100,100899929,100904376,100904378,100904953,100905219,100905372,100906356,100906913,100906915,100907350,100909961,100914947,100916022,100919705,100921733,100922031,100924563,100926107,100934032,100938061,100938944,100938946,100938962,100938964,100938966,100940515,100940630,100943362,100943718,100943720,100944475,100946656,100949410,100949412,100950431,100950806,100955262,100955264,100955440,100957412,100959870,100959872,100960285,100960287,100964545,100964686,100967907,100969419,100971932,100972099,100972743,100972745,100972931,100974387,100974443,100977915,100978102,100978825,100978868,100980406,100981214,100982009,100986281,100989371,100989703,100990212,100992569
ENST00000487836	2	185594564;185606585,185635355;185638079;185638877;185639970	185594653;185607349,185635411;185638162;185639035;185646071	ENSG00000154556	SORBS2	185585752,185585754,185587584,185591474,185594490,185594884,185595570,185597570,185600136,185604312,185606993,185610310,185620952,185627924,185628942,185630855,185632284,185638264,185640313,185641265,185641441,185643836,185645861,185646327,185646404,185648725,185650660,185652191,185654773,185655836,185657041,185658372,185660125,185660610,185662121,185662624,185662997,185663149,185663151,185665276,185667351,185669548,185671741,185671975,185671983,185671991,185673248,185674327,185674888,185675167,185675557,185679078,185680124,185681630,185682238,185683300,185683568,185694292,185695140,185696598,185697977,185701570,185704463,185705039,185705041,185705075,185706500,185706650,185709163,185709771,185710776,185711332,185712684,185712736,185716870,185720479,185724285,185726889,185728822,185728921,185731019,185731255,185732175,185737732,185739438,185739562,185739942,185739944,185740289,185741050,185741291,185741293,185744321,185744584,185745259,185749825,185750059,185752832,185753990,185754109,185755914,185757035,185759108,185760285,185760786,185761975,185766823,185767905,185769635,185771599,185774043,185777759,185778201,185780160,185780477,185780479,185780531,185781806,185784500,185785693,185787053,185791196,185797899,185798112,185800630,185800841,185800979,185802941,185802943,185803146,185806127,185807690,185811041,185812536,185820168,185822480,185822958,185823807,185823809,185823811,185826958,185829873,185833195,185834851,185837501,185839104,185840723,185841613,185842415,185846311,185856158,185856202,185857891,185859913,185860358,185866445,185867156,185867681,185869648,185871568,185871991,185872284,185872809,185874306,185874480,185874872,185879485,185879832,185881100,185884407,185885888,185887521,185888870,185892646,185893319,185893981,185894166,185895538,185896204,185900466,185901002,185902722,185902724,185903092,185903867,185904601,185906178,185906700,185907740,185908066,185908267,185909736,185912112,185913204,185919673,185919831,185920627,185927399,185928880,185929680,185930040,185930042,185931822,185931830,185936056,185936852,185946122,185947186,185947755,185951800,185951802,185952575,185955063,185955396
ENST00000284776	4	185594564;185606585,185635355;185638079;185638877;185639970,185684754;185690562;185734099,185810938;185811664;185812948	185594653;185607349,185635411;185638162;185639035;185646071,185684846;185690611;185734154,185811071;185812239;185813124	ENSG00000154556	SORBS2	185585752,185585754,185587584,185591474,185594490,185594884,185595570,185597570,185600136,185604312,185606993,185610310,185620952,185627924,185628942,185630855,185632284,185638264,185640313,185641265,185641441,185643836,185645861,185646327,185646404,185648725,185650660,185652191,185654773,185655836,185657041,185658372,185660125,185660610,185662121,185662624,185662997,185663149,185663151,185665276,185667351,185669548,185671741,185671975,185671983,185671991,185673248,185674327,185674888,185675167,185675557,185679078,185680124,185681630,185682238,185683300,185683568,185694292,185695140,185696598,185697977,185701570,185704463,185705039,185705041,185705075,185706500,185706650,185709163,185709771,185710776,185711332,185712684,185712736,185716870,185720479,185724285,185726889,185728822,185728921,185731019,185731255,185732175,185737732,185739438,185739562,185739942,185739944,185740289,185741050,185741291,185741293,185744321,185744584,185745259,185749825,185750059,185752832,185753990,185754109,185755914,185757035,185759108,185760285,185760786,185761975,185766823,185767905,185769635,185771599,185774043,185777759,185778201,185780160,185780477,185780479,185780531,185781806,185784500,185785693,185787053,185791196,185797899,185798112,185800630,185800841,185800979,185802941,185802943,185803146,185806127,185807690,185811041,185812536,185820168,185822480,185822958,185823807,185823809,185823811,185826958,185829873,185833195,185834851,185837501,185839104,185840723,185841613,185842415,185846311,185856158,185856202,185857891,185859913,185860358,185866445,185867156,185867681,185869648,185871568,185871991,185872284,185872809,185874306,185874480,185874872,185879485,185879832,185881100,185884407,185885888,185887521,185888870,185892646,185893319,185893981,185894166,185895538,185896204,185900466,185901002,185902722,185902724,185903092,185903867,185904601,185906178,185906700,185907740,185908066,185908267,185909736,185912112,185913204,185919673,185919831,185920627,185927399,185928880,185929680,185930040,185930042,185931822,185931830,185936056,185936852,185946122,185947186,185947755,185951800,185951802,185952575,185955063,185955396
ENST00000679699	1	12484527;12487043	12484880;12488346	ENSG00000154743	TSEN2	12486049,12486168,12487199,12487801,12487844,12487846,12490277,12491824,12493911,12494158,12495745,12495747,12497024,12498875,12503399,12506463,12508456,12509005,12509344,12510099,12510181,12510183,12512008,12512692,12514321,12518410,12518412,12521583,12524220,12525228,12525701,12527851,12528917,12534025,12534088,12534090,12536311,12536313,12537267,12538116,12538717,12540544
ENST00000513848	1	133019038;133022841	133019203;133022906	ENSG00000155329	ZCCHC10	132997781,133000361,133000626,133001069,133001259,133002778,133003461,133006441,133009147,133012336,133022400,133022435,133026521
ENST00000369644	1	112675486;112685035	112676750;112685162	ENSG00000155363	MOV10	112676240,112676242,112676739,112683386,112684467,112685930,112686069,112686189,112686191,112687562,112692526,112695298,112696501,112696896,112696898,112698984
ENST00000369642	1	112705053;112706833	112705168;112707056	ENSG00000155366	RHOC	112701909,112702703
ENST00000369626	1	112929881;112955276	112930034;112955994	ENSG00000155380	SLC16A1	112915475,112916798,112917724,112924621,112924755,112925523,112932193,112932195,112934027,112937413,112937688,112940818,112941137,112942908,112944383,112944623,112946698,112950633,112951288,112955656,112956875
ENST00000359218	1	178644548;178645920;178646485;178647064;178647381;178649248;178649554;178649817;178650164;178650751;178651243;178651453;178651666;178651884;178652096;178652264;178652458;178652653;178652848;178653041;178653238;178653427;178653621;178653817;178654012;178654208;178654445;178654745;178654912;178657498;178657687;178657881;178658077;178658272;178658468;178658705;178659005;178659172;178661759;178661948;178662142;178662338;178662533;178662729;178662966;178663266;178663433;178663627;178663819;178664015;178664460;178664654;178664852;178665377;178665708;178666824;178667236;178667442;178667638;178669373;178669592;178670218;178671090;178671971;178672407;178672635;178673633;178674314;178675039;178675671;178675921;178677201;178677621;178678125;178678414;178678747;178679339;178679599;178679894;178680254;178681079;178681376;178681661;178682697;178683211;178683999;178684330;178684666;178684906;178685253;178685518;178688111;178688677;178689053;178689290;178689515;178689813;178692016;178692497;178693609;178693922;178694599;178694829;178695348;178695865;178697121;178698843;178701120;178701528;178702040;178702168;178702454;178704147;178704510;178704877;178705174;178706454;178706862;178707526;178709566;178710635;178711062;178711944;178712315;178712697;178713085;178713897;178714292;178714986;178715493;178717095;178717523;178717943;178718322;178718695;178719164;178719554;178719983;178720385;178720921;178721847;178722259;178722659;178723046;178723418;178723856;178724260;178725368;178725768;178727090;178727585;178728110;178728500;178728891;178729288;178729664;178730093;178730505;178730925;178731305;178731693;178732066;178732440;178732834;178733239;178733614;178734328;178734707;178735511	178644616;178646030;178646559;178647144;178647464;178649331;178649631;178649894;178650271;178650834;178651320;178651536;178651749;178651967;178652179;178652347;178652541;178652736;178652931;178653124;178653321;178653507;178653701;178653897;178654095;178654291;178654534;178654828;178654995;178657581;178657767;178657961;178658157;178658355;178658551;178658794;178659088;178659255;178661842;178662028;178662222;178662418;178662616;178662812;178663055;178663349;178663516;178663710;178663902;178664098;178664537;178664737;178664926;178665460;178665791;178666901;178667319;178667525;178667721;178669447;178669675;178670295;178671170;178672267;178672481;178672703;178673710;178674409;178675113;178675754;178675995;178677287;178677917;178678208;178678497;178678830;178679416;178679682;178680055;178680331;178681171;178681450;178681738;178682903;178683291;178684082;178684413;178684749;178684989;178685330;178685598;178688224;178688778;178689136;178689373;178689595;178689896;178692099;178692580;178693689;178694008;178694676;178694906;178695410;178696269;178697168;178698914;178701203;178701587;178702066;178702245;178702663;178704407;178704777;178704966;178705357;178706739;178706954;178707813;178709856;178710922;178711349;178712222;178712593;178712975;178713372;178714175;178714573;178715264;178715774;178717382;178717810;178718221;178718600;178718973;178719451;178719832;178720264;178720663;178721202;178722134;178722546;178722937;178723324;178723696;178724143;178724538;178725649;178726046;178727371;178727863;178728397;178728778;178729169;178729566;178729945;178730371;178730792;178731203;178731583;178731971;178732347;178732718;178733121;178733517;178733892;178734606;178734988;178736074	ENSG00000155657	TTN	178526074,178527547,178527968,178529329,178534180,178534182,178541839,178541911,178545258,178545400,178550746,178560639,178561636,178564265,178574680,178577953,178583059,178585907,178589317,178593036,178593682,178595139,178596420,178597257,178597289,178599540,178600101,178600561,178601042,178603697,178606805,178606807,178607704,178610372,178610770,178611322,178613294,178617743,178619085,178622997,178623672,178624382,178625730,178626164,178626781,178627922,178627924,178632048,178633985,178634322,178637087,178637913,178637915,178638814,178639225,178642560,178643511,178645486,178647507,178657180,178661441,178667379,178672363,178672365,178673446,178674855,178679289,178683004,178684395,178686562,178689454,178689961,178690635,178690781,178691641,178694188,178694190,178697379,178701274,178704398,178706230,178709620,178711659,178717997,178718827,178722713,178724684,178724816,178726372,178728131,178728133,178728164,178729309,178734347,178738136,178739907,178740341,178742951,178749385,178752131,178752819,178752945,178753160,178753443,178753445,178753447,178753546,178755581,178756152,178757013,178757024,178757408,178759451,178759458,178761678,178761680,178764076,178764866,178765007,178766833,178775344,178779132,178779134,178780738,178781091,178782159,178783853,178786632,178786634,178788832,178789073,178789075,178789750,178791688,178791700,178794311,178799080,178800048,178801401,178801556,178801658,178802487,178803835,178806501,178806820,178808507,178809860,178816504,178816506,178818398,178820593,178821144,178821949,178822367,178823867,178828857,178829021,178829558
ENST00000342175	1	178644548;178645920;178646485;178647064;178647381;178649248;178649554;178649817;178650164;178650751;178651243;178651453;178651666;178651884;178652096;178652264;178652458;178652653;178652848;178653041;178653238;178653427;178653621;178653817;178654012;178654208;178654445;178654745;178654912;178657498;178657687;178657881;178658077;178658272;178658468;178658705;178659005;178659172;178661759;178661948;178662142;178662338;178662533;178662729;178662966;178663266;178663433;178663627;178663819;178664015;178664460;178664654;178664852;178665377;178665708;178666824;178667236;178667442;178667638;178669373;178669592;178670218;178671090;178671971;178672407;178672635;178673633;178674314;178675039;178675671;178675921;178677201;178677621;178678125;178678414;178678747;178679339;178679599;178679894;178680254;178681079;178681376;178681661;178682697;178683211;178683999;178684330;178684666;178684906;178685253;178685518;178688111;178688677;178689053;178689290;178689515;178689813;178692016;178692497;178693609;178693922;178694599;178694829;178695348;178695865;178697121;178698843;178701120;178701528;178702040;178702168;178702454;178704147;178704510;178704877;178705174;178706454;178706862;178707526;178709566;178710635;178711062;178711944;178712315;178712697;178713085;178713897;178714292;178714986;178715493;178717095;178717523;178717943;178718322;178718695;178719164;178719554;178719983;178720385;178720921;178721847;178722259;178722659;178723046;178723418;178723856;178724260;178725368;178725768;178727090;178727585;178728110;178728500;178728891;178729288;178729664;178730093;178730505;178730925;178731305;178731693;178732066;178732440;178732834;178733239;178733614;178734328;178734707;178735511	178644616;178646030;178646559;178647144;178647464;178649331;178649631;178649894;178650271;178650834;178651320;178651536;178651749;178651967;178652179;178652347;178652541;178652736;178652931;178653124;178653321;178653507;178653701;178653897;178654095;178654291;178654534;178654828;178654995;178657581;178657767;178657961;178658157;178658355;178658551;178658794;178659088;178659255;178661842;178662028;178662222;178662418;178662616;178662812;178663055;178663349;178663516;178663710;178663902;178664098;178664537;178664737;178664926;178665460;178665791;178666901;178667319;178667525;178667721;178669447;178669675;178670295;178671170;178672267;178672481;178672703;178673710;178674409;178675113;178675754;178675995;178677287;178677917;178678208;178678497;178678830;178679416;178679682;178680055;178680331;178681171;178681450;178681738;178682903;178683291;178684082;178684413;178684749;178684989;178685330;178685598;178688224;178688778;178689136;178689373;178689595;178689896;178692099;178692580;178693689;178694008;178694676;178694906;178695410;178696269;178697168;178698914;178701203;178701587;178702066;178702245;178702663;178704407;178704777;178704966;178705357;178706739;178706954;178707813;178709856;178710922;178711349;178712222;178712593;178712975;178713372;178714175;178714573;178715264;178715774;178717382;178717810;178718221;178718600;178718973;178719451;178719832;178720264;178720663;178721202;178722134;178722546;178722937;178723324;178723696;178724143;178724538;178725649;178726046;178727371;178727863;178728397;178728778;178729169;178729566;178729945;178730371;178730792;178731203;178731583;178731971;178732347;178732718;178733121;178733517;178733892;178734606;178734988;178736074	ENSG00000155657	TTN	178526074,178527547,178527968,178529329,178534180,178534182,178541839,178541911,178545258,178545400,178550746,178560639,178561636,178564265,178574680,178577953,178583059,178585907,178589317,178593036,178593682,178595139,178596420,178597257,178597289,178599540,178600101,178600561,178601042,178603697,178606805,178606807,178607704,178610372,178610770,178611322,178613294,178617743,178619085,178622997,178623672,178624382,178625730,178626164,178626781,178627922,178627924,178632048,178633985,178634322,178637087,178637913,178637915,178638814,178639225,178642560,178643511,178645486,178647507,178657180,178661441,178667379,178672363,178672365,178673446,178674855,178679289,178683004,178684395,178686562,178689454,178689961,178690635,178690781,178691641,178694188,178694190,178697379,178701274,178704398,178706230,178709620,178711659,178717997,178718827,178722713,178724684,178724816,178726372,178728131,178728133,178728164,178729309,178734347,178738136,178739907,178740341,178742951,178749385,178752131,178752819,178752945,178753160,178753443,178753445,178753447,178753546,178755581,178756152,178757013,178757024,178757408,178759451,178759458,178761678,178761680,178764076,178764866,178765007,178766833,178775344,178779132,178779134,178780738,178781091,178782159,178783853,178786632,178786634,178788832,178789073,178789075,178789750,178791688,178791700,178794311,178799080,178800048,178801401,178801556,178801658,178802487,178803835,178806501,178806820,178808507,178809860,178816504,178816506,178818398,178820593,178821144,178821949,178822367,178823867,178828857,178829021,178829558
