isoform_id	A3	A3_genomic_start	A3_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000538897	1	113150983	113150998	ENSG00000148737	TCF7L2	112958027,112958219,112959497,112969368,112969370,112969705,112970102,112970185,112973971,112974926,112975881,112975949,112976284,112976538,112979626,112981699,112981848,112986229,112986952,112988684,112989050,112990575,112992362,112993255,112993257,112995458,112998845,112999689,113000320,113002955,113005145,113005147,113005149,113005274,113008057,113012208,113018095,113023954,113024910,113024966,113025202,113028309,113028311,113031936,113035264,113039485,113039875,113039906,113045572,113046258,113050019,113052858,113053491,113056530,113059368,113061349,113064620,113064984,113065965,113066233,113070823,113072706,113077354,113077663,113080049,113080101,113082634,113082636,113083095,113088291,113091144,113091758,113091778,113094676,113095783,113098346,113099501,113100512,113105401,113112349,113112389,113114196,113120137,113120844,113124921,113126982,113126984,113128605,113128607,113133586,113134195,113134378,113135659,113138146,113142935,113143027,113144870,113145412,113148977,113149373,113152336,113153027,113156703,113157169,113157263,113158268,113158488,113159113,113161267,113161300,113161732,113162417,113163532
ENST00000527830	1	34890552	34890741	ENSG00000149089	APIP	34856320,34856445,34864826,34865246,34866024,34866026,34866044,34868802,34872533,34873932,34874054,34877326,34877715,34878073,34878915,34878917,34880706,34881622,34881846,34883004,34883426,34884593,34884828,34886182,34886184,34887515,34887531,34888629,34889542,34890627,34890629,34890969,34891465,34892513,34893178,34893370,34894439,34896488,34898724,34901708,34903187,34906413,34908046,34908048,34910873,34914062,34915642
ENST00000395787	1	34890552	34890741	ENSG00000149089	APIP	34856320,34856445,34864826,34865246,34866024,34866026,34866044,34868802,34872533,34873932,34874054,34877326,34877715,34878073,34878915,34878917,34880706,34881622,34881846,34883004,34883426,34884593,34884828,34886182,34886184,34887515,34887531,34888629,34889542,34890627,34890629,34890969,34891465,34892513,34893178,34893370,34894439,34896488,34898724,34901708,34903187,34906413,34908046,34908048,34910873,34914062,34915642
ENST00000676741	1	57606381	57606408	ENSG00000149131	SERPING1	57600819,57601731,57606769,57606967,57611222,57611375,57615646,57616012,57617198,57618739,57618741,57618743
ENST00000525895	1	47161446	47161464	ENSG00000149179	CSTPP1	46937247,46938449,46938752,46942097,46942479,46943889,46949766,46949816,46951720,46957050,46957387,46957389,46959213,46960287,46961264,46965369,46966640,46977076,46977346,46977515,46977579,46979227,46980505,46980532,46984510,46984512,46988799,46990112,46991008,46992703,46996124,46996174,47003962,47004558,47005281,47013367,47013491,47013700,47013702,47013704,47014065,47014067,47014571,47015802,47017319,47021327,47030764,47033633,47035448,47040610,47041454,47044131,47049130,47049769,47052666,47052980,47055781,47056284,47057072,47058846,47059108,47059972,47066342,47067848,47068235,47071943,47072992,47079231,47083714,47085546,47085625,47085627,47085949,47087368,47088497,47088691,47093781,47106034,47106119,47106767,47107067,47107069,47107978,47109649,47109975,47111606,47112466,47113306,47113829,47118257,47119756,47121851,47123296,47126497,47128536,47129239,47130956,47131845,47135625,47136861,47140146,47143457,47143740,47144805,47146728,47146964,47146990,47150368,47155676,47157231,47159100,47159144,47163785
ENST00000679960	2	96353714;96359178	96358619;96359640	ENSG00000149231	CCDC82	96351776,96356635,96357092,96357352,96363853,96365011,96365354,96366969,96367270,96369773,96374961,96375559,96378762,96382553,96382555,96388292
ENST00000676992	1	18145099	18145233	ENSG00000149474	KAT14	18140295,18141410,18150572,18152797,18155039,18156747,18158491,18158988,18163240,18163657,18166790,18167910,18168637,18172500,18176448,18176483,18179023,18182266,18184506,18185659,18186834,18187289,18187605,18187841
ENST00000350997	1	61804761	61806528	ENSG00000149485	FADS1	61802143,61803096,61803403,61803839,61803966,61805221,61806516,61808115,61810791,61810848,61812327,61823661
ENST00000446419	1	32728139	32728142	ENSG00000149600	COMMD7	32707845,32709675,32712376,32714181,32714692,32715351,32721929,32722113,32725931,32728852,32730767,32731832,32731834,32732022,32738724,32739089,32740467,32740469,32740869,32741287,32743333
ENST00000538554	1	69656652	69658430	ENSG00000149716	LTO1	69656022,69657882,69657911,69657913,69659763,69661261,69663460,69668311,69669976,69671788,69672685,69672783,69672947,69673236,69674422
ENST00000279394	1	29980352	29981661	ENSG00000149930	TAOK2	29975424,29975809,29976095,29976452,29983014,29983086,29989885
ENST00000308893	1	29980352	29981661	ENSG00000149930	TAOK2	29975424,29975809,29976095,29976452,29983014,29983086,29989885
ENST00000681100	1	62059243	62059267	ENSG00000150347	ARID5B	61904650,61906642,61910670,61912659,61913666,61913896,61915103,61917905,61918902,61921012,61922626,61923102,61925651,61925653,61927110,61929033,61929161,61931306,61931701,61931889,61932650,61934676,61936678,61937343,61938030,61938545,61947057,61950758,61951247,61951754,61954632,61954874,61955345,61955355,61955504,61956271,61956273,61957600,61958053,61958055,61958133,61958180,61959582,61959584,61959781,61961442,61965045,61966239,61967535,61971186,61973574,61975669,61976292,61978336,61979472,61981203,61982683,61983816,61984370,61984459,61984676,61984678,61986371,61987686,61990686,61993648,61994197,61994532,61996117,61996993,61998209,61998553,61999624,62000927,62004447,62006512,62007811,62011125,62011643,62013411,62014778,62014780,62017713,62019006,62020341,62023394,62025685,62026132,62026774,62027014,62028819,62030762,62031208,62031731,62034075,62034159,62034443,62036547,62036768,62038947,62039315,62039359,62041211,62042295,62042851,62043565,62047351,62047982,62050843,62051650,62051652,62051654,62053290,62054592,62059370,62060926,62062880,62065225,62066915,62072891,62072979,62073294,62074035,62074073,62074380,62075707,62078104,62078106,62078443,62078617,62078619,62078646,62079420,62081125,62081427,62082490,62088009,62088235,62088883,62092808,62094945,62094947,62095997,62096230
ENST00000341749	2	39276226;39347545	39276934;39347713	ENSG00000150527	MIA2	39231473,39231654,39235921,39236088,39236761,39236763,39237631,39238663,39239786,39244059,39245468,39245470,39245992,39247209,39248838,39250962,39254761,39259756,39260172,39261037,39263256,39268825,39269406,39271981,39273975,39279791,39282984,39283203,39288784,39289273,39289836,39293057,39299945,39309241,39310105,39310171,39314927,39321697,39327266,39327935,39331132,39335668,39336638,39337197,39337634,39339990,39342253,39342477,39344778,39346402,39347798,39349766,39352806,39352974,39357449,39359045,39365493,39366047,39366049,39366673,39366941,39369718,39370662,39372555,39373795,39376959,39378316,39381204
ENST00000280191	1	176193582	176194877	ENSG00000150628	SPATA4	176186269,176189317,176189696,176189758,176191598,176191642
ENST00000420986	1	112082465	112082468	ENSG00000150776	NKAPD1	112076008,112077990,112078702,112079692,112080338,112081892,112084630
ENST00000280560	1	122944519	122944675	ENSG00000150967	ABCB9	122921114,122923727,122926225,122928645,122930197,122931469,122932488,122932505,122932787,122933035,122934468,122936772,122937684,122942487,122945935,122946773,122946945,122946995,122947497,122953053,122953172,122957525,122958393,122958441,122960581,122962682,122971089,122971528,122974133,122979159
ENST00000542678	1	122944519	122944675	ENSG00000150967	ABCB9	122921114,122923727,122926225,122928645,122930197,122931469,122932488,122932505,122932787,122933035,122934468,122936772,122937684,122942487,122945935,122946773,122946945,122946995,122947497,122953053,122953172,122957525,122958393,122958441,122960581,122962682,122971089,122971528,122974133,122979159
ENST00000396649	1	25729318	25730550	ENSG00000151092	NGLY1	25719005,25719389,25722739,25724095,25726057,25726993,25728842,25730087,25730473,25730493,25734210,25734666,25736089,25737687,25742236,25742673,25744318,25745370,25746211,25749907,25750991,25752084,25760476,25762993,25764414,25765876,25772483,25777674,25778320,25778535,25781768,25781770,25784325,25786848,25789608
ENST00000373827	1	60200227	60200263	ENSG00000151150	ANK3	60027397,60028077,60029016,60031515,60036203,60037328,60038810,60039322,60040986,60041879,60048713,60049889,60051283,60051782,60053642,60056893,60060938,60062136,60065602,60066775,60067064,60068537,60073417,60073933,60075748,60076574,60077037,60077120,60077237,60077297,60077387,60079892,60081229,60084677,60088090,60088570,60093964,60094113,60095706,60098731,60099293,60101608,60107490,60108299,60109215,60109372,60109793,60109881,60110199,60111486,60117167,60118054,60118328,60118825,60119640,60121418,60121871,60123737,60124111,60125600,60126556,60129398,60131014,60131085,60131303,60132606,60133370,60133464,60134173,60134440,60134442,60134608,60134887,60134939,60135730,60136850,60137079,60141784,60141806,60143095,60143470,60146358,60147029,60147171,60148041,60148390,60148392,60151955,60158820,60159241,60159576,60162839,60164426,60165639,60165641,60166655,60168172,60168583,60168669,60168671,60169009,60169011,60170617,60172593,60173165,60174864,60177067,60177069,60177076,60177078,60179055,60181674,60181870,60183726,60185113,60186684,60187793,60189043,60189226,60192609,60196222,60197808,60200049,60200371,60200677,60201515,60201852,60201854,60201856,60206683,60219006,60220519,60220699,60224221,60225023,60228049,60228157,60233576,60234065,60235850,60235948,60236005,60236925,60237534,60238909,60238911,60243429,60246969,60248000,60251473,60253582,60255015,60256429,60256431,60256546,60258191,60258525,60258643,60258645,60262571,60262751,60263803,60264927,60265597,60269058,60271349,60272126,60274117,60274363,60274551,60275310,60277100,60279255,60279685,60280730,60285627,60285889,60287589,60290623,60298406,60298902,60299087,60300946,60301257,60301353,60302466,60303005,60304026,60304860,60306542,60306752,60309337,60309452,60310501,60310562,60310920,60311212,60312822,60317109,60318219,60318634,60320868,60321336,60321576,60323438,60324563,60325821,60326043,60327089,60330808,60331033,60332183,60333615,60335094,60337643,60338552,60339405,60339995,60340216,60340218,60340687,60340689,60342475,60345297,60347313,60352394,60353668,60354200,60354272,60356181,60356317,60358087,60358315,60358416,60359179,60361061,60363113,60365478,60368224,60368320,60368744,60370367,60373080,60377515,60377676,60379631,60380302,60380582,60380584,60382237,60388395,60389527,60389944,60390187,60392609,60393179,60395093,60395392,60397311,60399401,60400733,60400828,60401143,60401661,60402479,60413674,60414399,60418693,60419500,60420249,60427770,60427985,60428123,60430958,60433886,60440108,60440343,60441295,60441541,60447545,60450611,60453221,60453487,60455273,60457863,60460367,60461053,60462389,60462391,60464549,60465370,60466749,60468129,60468814,60468912,60470403,60471441,60471486,60471814,60473015,60476933,60479192,60479452,60480889,60482631,60483368,60485394,60488197,60488834,60489758,60489760,60490362,60491096,60491894,60491949,60494384,60495392,60499200,60499318,60500325,60504406,60504671,60505283,60509298,60510958,60514674,60517305,60517482,60520197,60520372,60522370,60523707,60525796,60528035,60528988,60529096,60529245,60531219,60532181,60532622,60533644,60534803,60535649,60536351,60536353,60538555,60539236,60541079,60543672,60546180,60546389,60546525,60549844,60551761,60556520,60561217,60561290,60565299,60568482,60573244,60574526,60576616,60578264,60581014,60585188,60585274,60586774,60586921,60587039,60588778,60590984,60594856,60596408,60598657,60603373,60605906,60606991,60608638,60615298,60618124,60624701,60625815,60627580,60629887,60630333,60631637,60633264,60633266,60634049,60636960,60638150,60642324,60642548,60642856,60644200,60646971,60649016,60649963,60650543,60651551,60651553,60653503,60654065,60656091,60657429,60657431,60660223,60660262,60660576,60664517,60671132,60671206,60673067,60674548,60675543,60679164,60679483,60679637,60679871,60679873,60680844,60682796,60683860,60685049,60685250,60686793,60686863,60687510,60687553,60688216,60688816,60691251,60691694,60691875,60691877,60691879,60693050,60698444,60700167,60710710,60711290,60712054,60716658,60718190,60719886,60726571,60730050,60730052,60730109,60732515
ENST00000280772	1	60200227	60200263	ENSG00000151150	ANK3	60027397,60028077,60029016,60031515,60036203,60037328,60038810,60039322,60040986,60041879,60048713,60049889,60051283,60051782,60053642,60056893,60060938,60062136,60065602,60066775,60067064,60068537,60073417,60073933,60075748,60076574,60077037,60077120,60077237,60077297,60077387,60079892,60081229,60084677,60088090,60088570,60093964,60094113,60095706,60098731,60099293,60101608,60107490,60108299,60109215,60109372,60109793,60109881,60110199,60111486,60117167,60118054,60118328,60118825,60119640,60121418,60121871,60123737,60124111,60125600,60126556,60129398,60131014,60131085,60131303,60132606,60133370,60133464,60134173,60134440,60134442,60134608,60134887,60134939,60135730,60136850,60137079,60141784,60141806,60143095,60143470,60146358,60147029,60147171,60148041,60148390,60148392,60151955,60158820,60159241,60159576,60162839,60164426,60165639,60165641,60166655,60168172,60168583,60168669,60168671,60169009,60169011,60170617,60172593,60173165,60174864,60177067,60177069,60177076,60177078,60179055,60181674,60181870,60183726,60185113,60186684,60187793,60189043,60189226,60192609,60196222,60197808,60200049,60200371,60200677,60201515,60201852,60201854,60201856,60206683,60219006,60220519,60220699,60224221,60225023,60228049,60228157,60233576,60234065,60235850,60235948,60236005,60236925,60237534,60238909,60238911,60243429,60246969,60248000,60251473,60253582,60255015,60256429,60256431,60256546,60258191,60258525,60258643,60258645,60262571,60262751,60263803,60264927,60265597,60269058,60271349,60272126,60274117,60274363,60274551,60275310,60277100,60279255,60279685,60280730,60285627,60285889,60287589,60290623,60298406,60298902,60299087,60300946,60301257,60301353,60302466,60303005,60304026,60304860,60306542,60306752,60309337,60309452,60310501,60310562,60310920,60311212,60312822,60317109,60318219,60318634,60320868,60321336,60321576,60323438,60324563,60325821,60326043,60327089,60330808,60331033,60332183,60333615,60335094,60337643,60338552,60339405,60339995,60340216,60340218,60340687,60340689,60342475,60345297,60347313,60352394,60353668,60354200,60354272,60356181,60356317,60358087,60358315,60358416,60359179,60361061,60363113,60365478,60368224,60368320,60368744,60370367,60373080,60377515,60377676,60379631,60380302,60380582,60380584,60382237,60388395,60389527,60389944,60390187,60392609,60393179,60395093,60395392,60397311,60399401,60400733,60400828,60401143,60401661,60402479,60413674,60414399,60418693,60419500,60420249,60427770,60427985,60428123,60430958,60433886,60440108,60440343,60441295,60441541,60447545,60450611,60453221,60453487,60455273,60457863,60460367,60461053,60462389,60462391,60464549,60465370,60466749,60468129,60468814,60468912,60470403,60471441,60471486,60471814,60473015,60476933,60479192,60479452,60480889,60482631,60483368,60485394,60488197,60488834,60489758,60489760,60490362,60491096,60491894,60491949,60494384,60495392,60499200,60499318,60500325,60504406,60504671,60505283,60509298,60510958,60514674,60517305,60517482,60520197,60520372,60522370,60523707,60525796,60528035,60528988,60529096,60529245,60531219,60532181,60532622,60533644,60534803,60535649,60536351,60536353,60538555,60539236,60541079,60543672,60546180,60546389,60546525,60549844,60551761,60556520,60561217,60561290,60565299,60568482,60573244,60574526,60576616,60578264,60581014,60585188,60585274,60586774,60586921,60587039,60588778,60590984,60594856,60596408,60598657,60603373,60605906,60606991,60608638,60615298,60618124,60624701,60625815,60627580,60629887,60630333,60631637,60633264,60633266,60634049,60636960,60638150,60642324,60642548,60642856,60644200,60646971,60649016,60649963,60650543,60651551,60651553,60653503,60654065,60656091,60657429,60657431,60660223,60660262,60660576,60664517,60671132,60671206,60673067,60674548,60675543,60679164,60679483,60679637,60679871,60679873,60680844,60682796,60683860,60685049,60685250,60686793,60686863,60687510,60687553,60688216,60688816,60691251,60691694,60691875,60691877,60691879,60693050,60698444,60700167,60710710,60711290,60712054,60716658,60718190,60719886,60726571,60730050,60730052,60730109,60732515
ENST00000521364	1	123590410	123590413	ENSG00000151292	CSNK1G3	123513235,123518510,123518904,123521730,123522707,123529550,123529916,123530005,123531393,123532344,123536154,123536156,123537997,123538412,123542415,123544723,123549064,123550751,123552793,123568782,123568940,123569475,123569514,123570738,123572700,123573174,123573994,123580582,123581558,123582046,123583561,123583824,123589724,123589771,123590081,123591964,123594305,123595007,123595009,123595150,123603396,123603404,123604425,123604878,123604939,123604941,123605106,123605172,123609092,123613408,123615365,123615813
ENST00000357798	1	33213678	33215182	ENSG00000151322	NPAS3	32935096,32937588,32941500,32942935,32945488,32946241,32948639,32950437,32950472,32952033,32954984,32955046,32956397,32959582,32959663,32960555,32962707,32963830,32964217,32965292,32966337,32969019,32972457,32972463,32973680,32975784,32975922,32976544,32980445,32980721,32981362,32982353,32982989,32983331,32983333,32983347,32983681,32986486,32986851,32987397,32996654,32997053,32997144,32998074,32998076,32998827,33000460,33001331,33002180,33003388,33006906,33010049,33010803,33011128,33011196,33013161,33015650,33019529,33022107,33023798,33023815,33024858,33026173,33030785,33030787,33030912,33030922,33031077,33031829,33032578,33033825,33039500,33040476,33040764,33042193,33044450,33044997,33046322,33047361,33047807,33048185,33052950,33055515,33059925,33062644,33062994,33065512,33065863,33068363,33070794,33071229,33071262,33073252,33073816,33074381,33074383,33074561,33076244,33079076,33079078,33079080,33079650,33080655,33081598,33086876,33093661,33094433,33095380,33096038,33099372,33102770,33102933,33103159,33105612,33106930,33109607,33109803,33111221,33112135,33114134,33117178,33125534,33126279,33126281,33130875,33131676,33131690,33132164,33138826,33138916,33139937,33140004,33140579,33140581,33142761,33146593,33148832,33150028,33151321,33151698,33152775,33153320,33154910,33156577,33157996,33162248,33166453,33166455,33167024,33167501,33174393,33176669,33177713,33181754,33181824,33181838,33182511,33186189,33186628,33187325,33187419,33189371,33189404,33190712,33194036,33195802,33202032,33203201,33203203,33203788,33206832,33207313,33209626,33211422,33212962,33214917,33215563,33216103,33218147,33220789,33222268,33223018,33225765,33225767,33225769,33226210,33228208,33229153,33229500,33230289,33231638,33234351,33236434,33237693,33238292,33238580,33240121,33240133,33241140,33241890,33241926,33243405,33247524,33248041,33248055,33248479,33251132,33252675,33254132,33257230,33260037,33260039,33260456,33261050,33262157,33262396,33263964,33264382,33265696,33266684,33267487,33267772,33267821,33273807,33275053,33275199,33275389,33275547,33276105,33277684,33278874,33279570,33280889,33281500,33282444,33284464,33285029,33286098,33287854,33288517,33288769,33288771,33288796,33289324,33290691,33297528,33297693,33299915,33300495,33304761,33307494,33307622,33311629,33311631,33311633,33311635,33311902,33313041,33313145,33314856,33315483,33315864,33316710,33317914,33317916,33320704,33320717,33320719,33320967,33326540,33327265,33327544,33327765,33327767,33327815,33329178,33331214,33333442,33334554,33335161,33336306,33341099,33341101,33341103,33342708,33342976,33342978,33342999,33343751,33351566,33351574,33351813,33355089,33355091,33355896,33355952,33357963,33358434,33359880,33362208,33362321,33365361,33370210,33376075,33380410,33382047,33383130,33383132,33383134,33383491,33383701,33383900,33387507,33393425,33393427,33396591,33396870,33397549,33399556,33401548,33402083,33403522,33405152,33408558,33411076,33412048,33413349,33414105,33415120,33415559,33416185,33417425,33418767,33423462,33424017,33424520,33426494,33427240,33427242,33428167,33430955,33431534,33432630,33436197,33436246,33436248,33436642,33437107,33438240,33438304,33438565,33439001,33439354,33443315,33443501,33445167,33445169,33447515,33448241,33449618,33449628,33453388,33454271,33454624,33455569,33455830,33456411,33456413,33456766,33457488,33463631,33464705,33465423,33467171,33468087,33470410,33473349,33473530,33473532,33475056,33477092,33477522,33479203,33479245,33479247,33479249,33479898,33483474,33483549,33483744,33484783,33484785,33485315,33487203,33488383,33490643,33491513,33492480,33494364,33494366,33494918,33494961,33498384,33498795,33498851,33503669,33504325,33509993,33509995,33510774,33511871,33513931,33515132,33515134,33515353,33515937,33516027,33516037,33516569,33517868,33518830,33523004,33527387,33527614,33528288,33536537,33539162,33539686,33541126,33541128,33541234,33543872,33544539,33544762,33548099,33548238,33548514,33551832,33554418,33554443,33554445,33554447,33555067,33555185,33555670,33561438,33561735,33563398,33565194,33566243,33566263,33566360,33568311,33569668,33570382,33570636,33573230,33573232,33574957,33575165,33577244,33581083,33581171,33584859,33586855,33588768,33591321,33593384,33595049,33595539,33599138,33602201,33603213,33603871,33608861,33609293,33611022,33611024,33614154,33614156,33615260,33615762,33617995,33618448,33622692,33626281,33626283,33631040,33631921,33631930,33632717,33632725,33633168,33636065,33636659,33638027,33640911,33641309,33643277,33643868,33644016,33644294,33645868,33646551,33647589,33647771,33649188,33651185,33653604,33653823,33655398,33655400,33659947,33660034,33660496,33665211,33665405,33665593,33667094,33668899,33671436,33672813,33674372,33675226,33676500,33676517,33677948,33678892,33680787,33680825,33683034,33685503,33686147,33687707,33687784,33688125,33688136,33693349,33698039,33698101,33699165,33702177,33704509,33704801,33705347,33707868,33708896,33709837,33709839,33711126,33711128,33711272,33712086,33715901,33716773,33720980,33721541,33721857,33723278,33723649,33724814,33727039,33728208,33732039,33732216,33732394,33737131,33737290,33737453,33740465,33742718,33747130,33749729,33751837,33751928,33752368,33752524,33752567,33752774,33753629,33756702,33758952,33759835,33765593,33766170,33767258,33768011,33770758,33770768,33779231,33779293,33779839,33780594,33782428,33782771,33783136,33783434,33785674,33785694,33787344,33792072,33792074,33792165,33792167,33792169,33796934,33797282,33797409,33798228,33799303,33800824,33805334,33808175,33809246,33810976,33811223,33814951,33814953,33816534,33817622,33817624,33820822
ENST00000551492	2	33213678;33367186	33215182;33367192	ENSG00000151322	NPAS3	32935096,32937588,32941500,32942935,32945488,32946241,32948639,32950437,32950472,32952033,32954984,32955046,32956397,32959582,32959663,32960555,32962707,32963830,32964217,32965292,32966337,32969019,32972457,32972463,32973680,32975784,32975922,32976544,32980445,32980721,32981362,32982353,32982989,32983331,32983333,32983347,32983681,32986486,32986851,32987397,32996654,32997053,32997144,32998074,32998076,32998827,33000460,33001331,33002180,33003388,33006906,33010049,33010803,33011128,33011196,33013161,33015650,33019529,33022107,33023798,33023815,33024858,33026173,33030785,33030787,33030912,33030922,33031077,33031829,33032578,33033825,33039500,33040476,33040764,33042193,33044450,33044997,33046322,33047361,33047807,33048185,33052950,33055515,33059925,33062644,33062994,33065512,33065863,33068363,33070794,33071229,33071262,33073252,33073816,33074381,33074383,33074561,33076244,33079076,33079078,33079080,33079650,33080655,33081598,33086876,33093661,33094433,33095380,33096038,33099372,33102770,33102933,33103159,33105612,33106930,33109607,33109803,33111221,33112135,33114134,33117178,33125534,33126279,33126281,33130875,33131676,33131690,33132164,33138826,33138916,33139937,33140004,33140579,33140581,33142761,33146593,33148832,33150028,33151321,33151698,33152775,33153320,33154910,33156577,33157996,33162248,33166453,33166455,33167024,33167501,33174393,33176669,33177713,33181754,33181824,33181838,33182511,33186189,33186628,33187325,33187419,33189371,33189404,33190712,33194036,33195802,33202032,33203201,33203203,33203788,33206832,33207313,33209626,33211422,33212962,33214917,33215563,33216103,33218147,33220789,33222268,33223018,33225765,33225767,33225769,33226210,33228208,33229153,33229500,33230289,33231638,33234351,33236434,33237693,33238292,33238580,33240121,33240133,33241140,33241890,33241926,33243405,33247524,33248041,33248055,33248479,33251132,33252675,33254132,33257230,33260037,33260039,33260456,33261050,33262157,33262396,33263964,33264382,33265696,33266684,33267487,33267772,33267821,33273807,33275053,33275199,33275389,33275547,33276105,33277684,33278874,33279570,33280889,33281500,33282444,33284464,33285029,33286098,33287854,33288517,33288769,33288771,33288796,33289324,33290691,33297528,33297693,33299915,33300495,33304761,33307494,33307622,33311629,33311631,33311633,33311635,33311902,33313041,33313145,33314856,33315483,33315864,33316710,33317914,33317916,33320704,33320717,33320719,33320967,33326540,33327265,33327544,33327765,33327767,33327815,33329178,33331214,33333442,33334554,33335161,33336306,33341099,33341101,33341103,33342708,33342976,33342978,33342999,33343751,33351566,33351574,33351813,33355089,33355091,33355896,33355952,33357963,33358434,33359880,33362208,33362321,33365361,33370210,33376075,33380410,33382047,33383130,33383132,33383134,33383491,33383701,33383900,33387507,33393425,33393427,33396591,33396870,33397549,33399556,33401548,33402083,33403522,33405152,33408558,33411076,33412048,33413349,33414105,33415120,33415559,33416185,33417425,33418767,33423462,33424017,33424520,33426494,33427240,33427242,33428167,33430955,33431534,33432630,33436197,33436246,33436248,33436642,33437107,33438240,33438304,33438565,33439001,33439354,33443315,33443501,33445167,33445169,33447515,33448241,33449618,33449628,33453388,33454271,33454624,33455569,33455830,33456411,33456413,33456766,33457488,33463631,33464705,33465423,33467171,33468087,33470410,33473349,33473530,33473532,33475056,33477092,33477522,33479203,33479245,33479247,33479249,33479898,33483474,33483549,33483744,33484783,33484785,33485315,33487203,33488383,33490643,33491513,33492480,33494364,33494366,33494918,33494961,33498384,33498795,33498851,33503669,33504325,33509993,33509995,33510774,33511871,33513931,33515132,33515134,33515353,33515937,33516027,33516037,33516569,33517868,33518830,33523004,33527387,33527614,33528288,33536537,33539162,33539686,33541126,33541128,33541234,33543872,33544539,33544762,33548099,33548238,33548514,33551832,33554418,33554443,33554445,33554447,33555067,33555185,33555670,33561438,33561735,33563398,33565194,33566243,33566263,33566360,33568311,33569668,33570382,33570636,33573230,33573232,33574957,33575165,33577244,33581083,33581171,33584859,33586855,33588768,33591321,33593384,33595049,33595539,33599138,33602201,33603213,33603871,33608861,33609293,33611022,33611024,33614154,33614156,33615260,33615762,33617995,33618448,33622692,33626281,33626283,33631040,33631921,33631930,33632717,33632725,33633168,33636065,33636659,33638027,33640911,33641309,33643277,33643868,33644016,33644294,33645868,33646551,33647589,33647771,33649188,33651185,33653604,33653823,33655398,33655400,33659947,33660034,33660496,33665211,33665405,33665593,33667094,33668899,33671436,33672813,33674372,33675226,33676500,33676517,33677948,33678892,33680787,33680825,33683034,33685503,33686147,33687707,33687784,33688125,33688136,33693349,33698039,33698101,33699165,33702177,33704509,33704801,33705347,33707868,33708896,33709837,33709839,33711126,33711128,33711272,33712086,33715901,33716773,33720980,33721541,33721857,33723278,33723649,33724814,33727039,33728208,33732039,33732216,33732394,33737131,33737290,33737453,33740465,33742718,33747130,33749729,33751837,33751928,33752368,33752524,33752567,33752774,33753629,33756702,33758952,33759835,33765593,33766170,33767258,33768011,33770758,33770768,33779231,33779293,33779839,33780594,33782428,33782771,33783136,33783434,33785674,33785694,33787344,33792072,33792074,33792165,33792167,33792169,33796934,33797282,33797409,33798228,33799303,33800824,33805334,33808175,33809246,33810976,33811223,33814951,33814953,33816534,33817622,33817624,33820822
ENST00000699515	2	35046453;35099676	35046505;35102681	ENSG00000151327	FAM177A1	35045664,35045675,35054845,35055429,35060118,35060513,35064255,35068397,35070474,35076552,35081652,35085539,35087540,35087542,35091999,35092611,35094022,35094822,35096732,35099496,35100560,35108165,35110361,35110458,35112795,35113592,35116396
ENST00000699514	2	35046453;35099676	35046505;35102681	ENSG00000151327	FAM177A1	35045664,35045675,35054845,35055429,35060118,35060513,35064255,35068397,35070474,35076552,35081652,35085539,35087540,35087542,35091999,35092611,35094022,35094822,35096732,35099496,35100560,35108165,35110361,35110458,35112795,35113592,35116396
