gene_id	logFC	logCPM	F	PValue	FDR	condition_1	condition_2	gene_name	gene_biotype	chromosome_name
ENSG00000233276	-0.1697498915604446	8.676771101087352	0.8889302607430168	0.3559984749248427	0.9956323360806548	H1	H2	GPX1	protein_coding	3
ENSG00000111684	0.16971792259087962	5.498365079405913	0.509452430678629	0.48287412196807566	0.9998542853322886	H1	H2	LPCAT3	protein_coding	12
ENSG00000242612	-0.16969655232033162	4.06322709696908	0.19970643245983918	0.6593227324531055	0.9998542853322886	H1	H2	DECR2	protein_coding	16
ENSG00000001630	0.16964550266811915	7.239291653156477	0.40658431620784	0.5302840480129888	0.9998542853322886	H1	H2	CYP51A1	protein_coding	7
ENSG00000075945	0.16963605678594695	5.107400243978022	0.39628809747762656	0.5354906333468514	0.9998542853322886	H1	H2	KIFAP3	protein_coding	1
ENSG00000186193	-0.1695694618593634	3.442979444022253	0.11709898516125819	0.7354473423808932	0.9998542853322886	H1	H2	SAPCD2	protein_coding	9
ENSG00000175198	-0.16949666804574673	6.093117319517502	0.3086428107693331	0.5841156035426618	0.9998542853322886	H1	H2	PCCA	protein_coding	13
ENSG00000112031	0.16949420345217817	6.32412964730538	0.856898702117547	0.36464365956580347	0.9998542853322886	H1	H2	MTRF1L	protein_coding	6
ENSG00000106290	0.16945935559762673	7.971113388021875	0.7945410758078615	0.3823682697619115	0.9998542853322886	H1	H2	TAF6	protein_coding	7
ENSG00000198105	0.1694513680655397	1.6319505558460143	0.02553432346158167	0.8744997128066044	0.9998542853322886	H1	H2	ZNF248	protein_coding	10
ENSG00000154319	0.16936558265187662	4.924780664421322	0.3379331469538834	0.5669288028921831	0.9998542853322886	H1	H2	FAM167A	protein_coding	8
ENSG00000140525	0.1692617003424555	7.610836966061529	0.30265388600498555	0.5882249120177838	0.9998542853322886	H1	H2	FANCI	protein_coding	15
ENSG00000165948	0.16923690488996967	4.883578843954077	0.4817871739477671	0.4948729468672942	0.9998542853322886	H1	H2	IFI27L1	protein_coding	14
ENSG00000100429	-0.16922550842291426	6.104349386749121	0.6048240894988458	0.4450200485164755	0.9998542853322886	H1	H2	HDAC10	protein_coding	22
ENSG00000131165	0.16907637362607275	1.5430757748863049	0.05003153982696058	0.8250707622735383	0.9998542853322886	H1	H2	CHMP1A	protein_coding	16
ENSG00000197124	0.16906598622117772	1.9666878237178393	0.05800104746121157	0.8119121526155095	0.9998542853322886	H1	H2	ZNF682	protein_coding	19
ENSG00000141446	0.16894713385798507	6.109022264490322	0.7925101004968768	0.38296659486994555	0.9998542853322886	H1	H2	ESCO1	protein_coding	18
ENSG00000120685	0.16894596543303408	5.636083995117997	0.39848039293902165	0.534374106095886	0.9998542853322886	H1	H2	PROSER1	protein_coding	13
ENSG00000248329	-0.16889870924495137	1.7686730032192408	0.039556582074413815	0.8441751937422455	0.9998542853322886	H1	H2	APELA	protein_coding	4
ENSG00000074201	0.16883787536798067	3.2311964688371755	0.13019748553222496	0.7216662429857978	0.9998542853322886	H1	H2	CLNS1A	protein_coding	11
ENSG00000077312	-0.1688228319664929	2.795384873265725	0.08340354057458625	0.7754384737751646	0.9998542853322886	H1	H2	SNRPA	protein_coding	19
ENSG00000115841	0.1687253185766199	4.6770911475616375	0.4446521917530656	0.5118135123672087	0.9998542853322886	H1	H2	RMDN2	protein_coding	2
ENSG00000284512	0.1686591759169607	2.9654402585649966	0.05389354785407478	0.8186538718335975	0.9998542853322886	H1	H2		protein_coding	16
ENSG00000175110	-0.1686194064058436	6.920694778789826	0.7645666375771406	0.39134128299329507	0.9998542853322886	H1	H2	MRPS22	protein_coding	3
ENSG00000188735	0.16858001225802874	6.529376390247353	0.6820871407191101	0.4177285179387781	0.9998542853322886	H1	H2	TMEM120B	protein_coding	12
ENSG00000134248	-0.16848823476272867	8.112514335972614	0.9447032139712652	0.34162870489621633	0.9802710667231582	H1	H2	LAMTOR5	protein_coding	1
ENSG00000103351	0.16845167106044476	4.0845553003347925	0.28426089235461044	0.5992629562744278	0.9998542853322886	H1	H2	CLUAP1	protein_coding	16
ENSG00000169251	-0.1684035129412743	7.3626550349698965	0.7328337632678062	0.4011868686915432	0.9998542853322886	H1	H2	NMD3	protein_coding	3
ENSG00000185730	0.16837608115896385	5.856146268354144	0.760012241301456	0.3927319832140661	0.9998542853322886	H1	H2	ZNF696	protein_coding	8
ENSG00000089818	0.16835926427634126	4.00392998821721	0.2439532570306112	0.6262566772008473	0.9998542853322886	H1	H2	NECAP1	protein_coding	12
ENSG00000089847	0.16832124303958504	3.4783344877829365	0.14808567600920836	0.7040635349744382	0.9998542853322886	H1	H2	ANKRD24	protein_coding	19
ENSG00000133710	-0.1682652912412248	6.65959508740606	0.03369053624015688	0.8569117379660168	0.9998542853322886	H1	H2	SPINK5	protein_coding	5
ENSG00000178033	-0.16825898509649911	1.994346361785478	0.047063023094092445	0.8302525739263973	0.9998542853322886	H1	H2	CALHM5	protein_coding	6
ENSG00000100012	-0.1682261248042111	2.1271562681430076	0.045970659082198516	0.8322024275210629	0.9998542853322886	H1	H2	SEC14L3	protein_coding	22
ENSG00000175866	0.16816534247297915	6.630015374541293	0.8558035883811846	0.3649445436836196	0.9998542853322886	H1	H2	BAIAP2	protein_coding	17
ENSG00000197181	-0.16805201597507843	3.135097466257815	0.08716959054033332	0.7705729339162343	0.9998542853322886	H1	H2	PIWIL2	protein_coding	8
ENSG00000179715	-0.16802187345646644	3.0494150292871027	0.07640437861561179	0.7848086258273458	0.9998542853322886	H1	H2	PCED1B	protein_coding	12
ENSG00000085982	-0.16800813168091516	5.181660994198676	0.5242893141764585	0.476641511962522	0.9998542853322886	H1	H2	USP40	protein_coding	2
ENSG00000009307	0.1679868914514236	2.7859307522596684	0.07722368648632319	0.7836884094312218	0.9998542853322886	H1	H2	CSDE1	protein_coding	1
ENSG00000137106	-0.16798147508460826	3.6719666779800826	0.2664041328168747	0.6108990870257329	0.9998542853322886	H1	H2	GRHPR	protein_coding	9
ENSG00000146386	0.16790013525538847	3.3227911022565957	0.09429508835978198	0.7616717189256527	0.9998542853322886	H1	H2	ABRACL	protein_coding	6
ENSG00000139531	-0.16789922709581448	3.538125546225555	0.16723673671514258	0.6865298860780601	0.9998542853322886	H1	H2	SUOX	protein_coding	12
ENSG00000167863	-0.16777382959485235	4.3040550537463895	0.3493694609111317	0.5604898185331534	0.9998542853322886	H1	H2	ATP5PD	protein_coding	17
ENSG00000254806	0.16773412668256224	2.1377525816056626	0.0480699445009281	0.8284761543072134	0.9998542853322886	H1	H2	SYS1-DBNDD2	protein_coding	20
ENSG00000171435	0.16773064020754563	4.200107889380007	0.28987764729419996	0.595700636975323	0.9998542853322886	H1	H2	KSR2	protein_coding	12
ENSG00000166734	0.16772902725841365	3.558708138863713	0.16419546717883338	0.6892330977366781	0.9998542853322886	H1	H2	GOLM2	protein_coding	15
ENSG00000259753	-0.1677025283950349	3.9835408922432554	0.1421846832936038	0.70972860492275	0.9998542853322886	H1	H2		protein_coding	17
ENSG00000152439	0.16763502437002742	5.030329145507199	0.5294411861926442	0.4745089436855191	0.9998542853322886	H1	H2	ZNF773	protein_coding	19
ENSG00000100399	0.16762405404201428	4.855794838134976	0.36632075204911985	0.5512045576866378	0.9998542853322886	H1	H2	CHADL	protein_coding	22
ENSG00000152454	0.16761853303812452	2.2227886102796544	0.0819323365395294	0.7773715913258399	0.9998542853322886	H1	H2	ZNF256	protein_coding	19
ENSG00000070366	-0.16759793955064964	4.804896788287894	0.3290132357318359	0.5720537453926317	0.9998542853322886	H1	H2	SMG6	protein_coding	17
ENSG00000081177	0.16757140209381072	6.24900248348053	0.8105984770663022	0.3776857986661606	0.9998542853322886	H1	H2	EXD2	protein_coding	14
ENSG00000115392	-0.1675442191541452	4.419181351608193	0.1716530626449714	0.6826553514896694	0.9998542853322886	H1	H2	FANCL	protein_coding	2
ENSG00000198018	0.16753633581821553	5.947421453456036	0.7568817023005694	0.3936921836253906	0.9998542853322886	H1	H2	ENTPD7	protein_coding	10
ENSG00000167554	-0.1675156727864655	5.209769999255258	0.34968569954541623	0.5603138107156118	0.9998542853322886	H1	H2	ZNF610	protein_coding	19
ENSG00000212127	0.16744790355354497	4.3585375830004764	0.30193491856666865	0.5882024842870006	0.9998542853322886	H1	H2	TAS2R14	protein_coding	12
ENSG00000117632	-0.16742963371854935	5.555944803266253	0.22687207552531938	0.6385865618355784	0.9998542853322886	H1	H2	STMN1	protein_coding	1
ENSG00000182870	0.16736437313961755	2.8120327111740377	0.06182149745388083	0.8059443219056095	0.9998542853322886	H1	H2	GALNT9	protein_coding	12
ENSG00000227051	-0.16725896643196866	8.057806695253527	0.21210898717703827	0.6505592613576505	0.9998542853322886	H1	H2	C14orf132	protein_coding	14
ENSG00000140463	0.1672504557353549	7.352484625141687	0.5141821548609937	0.4808724030907652	0.9998542853322886	H1	H2	BBS4	protein_coding	15
ENSG00000172296	-0.1671504523783101	3.65713085018925	0.09119257874139622	0.7655252817364989	0.9998542853322886	H1	H2	SPTLC3	protein_coding	20
ENSG00000172113	-0.16712980472947822	6.639204509693427	1.0126963443138113	0.3251897554369696	0.9658111995763691	H1	H2	NME6	protein_coding	3
ENSG00000019485	-0.1670914438080771	5.083239245979168	0.25212658382208764	0.6205662656468808	0.9998542853322886	H1	H2	PRDM11	protein_coding	11
ENSG00000114670	-0.16702725917782854	3.3531811430155516	0.11271601287008574	0.7402510804436242	0.9998542853322886	H1	H2	NEK11	protein_coding	3
ENSG00000154240	-0.1669519103542532	5.274381146889121	0.4347836791100234	0.5164889055871174	0.9998542853322886	H1	H2	CEP112	protein_coding	17
ENSG00000205268	0.16688801410233486	6.122974928251133	0.589073832218955	0.45093029487661573	0.9998542853322886	H1	H2	PDE7A	protein_coding	8
ENSG00000167549	0.16686693213684833	2.3872004821698614	0.07552328285452885	0.7860205833445287	0.9998542853322886	H1	H2	CORO6	protein_coding	17
ENSG00000116260	-0.1668397811637069	4.046232620286681	0.2365538615957361	0.631512162280953	0.9998542853322886	H1	H2	QSOX1	protein_coding	1
ENSG00000066044	-0.1668331624797189	7.99462590571314	0.7354504915514534	0.400361001184946	0.9998542853322886	H1	H2	ELAVL1	protein_coding	19
ENSG00000141258	0.16682760770494048	5.851808710612613	0.4127324256429024	0.5272194494098583	0.9998542853322886	H1	H2	SGSM2	protein_coding	17
ENSG00000257108	0.16682738794840107	1.8082965009657637	0.04217365746492579	0.8391758891686161	0.9998542853322886	H1	H2	NHLRC4	protein_coding	16
ENSG00000168350	-0.16681254293107523	5.304576202123575	0.44875915045914655	0.5098899762557999	0.9998542853322886	H1	H2	DEGS2	protein_coding	14
ENSG00000283154	0.16667750559055047	7.921452459641325	0.3975758084095885	0.534834281951986	0.9998542853322886	H1	H2	IQCJ-SCHIP1	protein_coding	3
ENSG00000157954	0.16664881762512268	3.991045457105487	0.1853022208959505	0.671040009878934	0.9998542853322886	H1	H2	WIPI2	protein_coding	7
ENSG00000133816	0.16664062552225245	3.0391501302971937	0.12521377325323224	0.7268131290035356	0.9998542853322886	H1	H2	MICAL2	protein_coding	11
ENSG00000088038	0.16663837219890573	6.544764672533765	0.6774616751346461	0.4192879758191893	0.9998542853322886	H1	H2	CNOT3	protein_coding	19
ENSG00000136143	-0.16662106001220275	7.371100651790968	1.2364995311880123	0.2781413777925883	0.9267408647650265	H1	H2	SUCLA2	protein_coding	13
ENSG00000168702	0.16658716836742346	5.367550382740731	0.0816701078322023	0.7785910427029916	0.9998542853322886	H1	H2	LRP1B	protein_coding	2
ENSG00000166169	0.16657627906798228	6.396829650585189	0.9048718922726705	0.3518049251886024	0.993000196689914	H1	H2	POLL	protein_coding	10
ENSG00000113583	-0.16656476580777402	2.9341175811414573	0.11499980906184934	0.7377352460578048	0.9998542853322886	H1	H2	C5orf15	protein_coding	5
ENSG00000134690	0.16655581023868993	6.189668116606079	0.058077725633003965	0.8128278679226668	0.9998542853322886	H1	H2	CDCA8	protein_coding	1
ENSG00000147684	0.1665542345946615	4.11477343197466	0.24006597614349898	0.6290050500146649	0.9998542853322886	H1	H2	NDUFB9	protein_coding	8
ENSG00000115233	-0.16649067123597017	6.042761776683017	0.6019206906808373	0.44610015598777264	0.9998542853322886	H1	H2	PSMD14	protein_coding	2
ENSG00000119559	0.1664876455587539	7.606904540604701	0.27590914604329675	0.6051691408261384	0.9998542853322886	H1	H2	C19orf25	protein_coding	19
ENSG00000138640	-0.16648309738986375	7.458542256766529	0.5084615209541233	0.4832952860315717	0.9998542853322886	H1	H2	FAM13A	protein_coding	4
ENSG00000164167	0.16646596234091418	8.209627735073322	0.5203513374857602	0.4782824768633718	0.9998542853322886	H1	H2	LSM6	protein_coding	4
ENSG00000188153	0.16642731947158998	6.407657361528734	0.13990246548078866	0.7129974893730449	0.9998542853322886	H1	H2	COL4A5	protein_coding	X
ENSG00000159079	-0.16639724485923224	8.498153965630562	0.6041262813954069	0.4452792608379028	0.9998542853322886	H1	H2	CFAP298	protein_coding	21
ENSG00000124225	-0.16638246199184156	6.448589590038703	0.15075157097100758	0.7025405072171547	0.9998542853322886	H1	H2	PMEPA1	protein_coding	20
ENSG00000205084	0.16628117367557077	6.922680862536762	0.8465012180375834	0.36751490980136214	0.9998542853322886	H1	H2	TMEM231	protein_coding	16
ENSG00000047230	-0.1662752261311879	7.112505070815484	0.7488647519528112	0.39616720640181713	0.9998542853322886	H1	H2	CTPS2	protein_coding	X
ENSG00000171314	-0.16625324583841974	3.3794288560906898	0.16775688580347994	0.6860704491856977	0.9998542853322886	H1	H2	PGAM1	protein_coding	10
ENSG00000127743	0.16625179551687225	1.7509380168458388	0.04361687389152716	0.8364881007606338	0.9998542853322886	H1	H2	IL17B	protein_coding	5
ENSG00000123179	0.16611955236724252	4.2924988279646215	0.259878507539307	0.6152756871100418	0.9998542853322886	H1	H2	EBPL	protein_coding	13
ENSG00000118260	-0.16603568575082814	6.301748440191428	0.5120933702299263	0.4817546845029562	0.9998542853322886	H1	H2	CREB1	protein_coding	2
ENSG00000196549	0.1659927022511231	2.3943818612000483	0.06991040798633319	0.7939265214188479	0.9998542853322886	H1	H2	MME	protein_coding	3
ENSG00000055483	-0.1658697687720101	5.330499303763984	0.37948434886050797	0.5441958801105384	0.9998542853322886	H1	H2	USP36	protein_coding	17
ENSG00000182022	-0.16586120864409848	5.071358748489562	0.06970030805428516	0.7950739166849989	0.9998542853322886	H1	H2	CHST15	protein_coding	10
ENSG00000120733	0.16583068976020118	7.292179868912097	1.2728814878825203	0.27137091112501033	0.9170530143755614	H1	H2	KDM3B	protein_coding	5
ENSG00000134001	-0.1657437013731243	3.2115918958844087	0.10710208854758643	0.7465589164834756	0.9998542853322886	H1	H2	EIF2S1	protein_coding	14
ENSG00000138376	-0.16573494308265865	7.213286085166018	0.13272501955354815	0.7203098093614555	0.9998542853322886	H1	H2	BARD1	protein_coding	2
ENSG00000241973	-0.16570477074181425	5.11819160111397	0.2635464350966209	0.6128071965337991	0.9998542853322886	H1	H2	PI4KA	protein_coding	22
ENSG00000163631	0.16568882494779155	2.680610158611995	0.07686391247692947	0.7841795238957365	0.9998542853322886	H1	H2	ALB	protein_coding	4
ENSG00000179029	0.16567257062275167	5.971184902229012	0.5137308889511447	0.4810627815684737	0.9998542853322886	H1	H2	TMEM107	protein_coding	17
ENSG00000134313	-0.16560391758192639	5.145191716956261	0.31958618685312606	0.5775721731702192	0.9998542853322886	H1	H2	KIDINS220	protein_coding	2
ENSG00000113532	-0.1656030721434137	5.508772229774167	0.3325493504248412	0.5700110367536562	0.9998542853322886	H1	H2	ST8SIA4	protein_coding	5
ENSG00000138759	-0.16557237992005294	5.939187671152026	0.09149569329609285	0.7661609832104558	0.9998542853322886	H1	H2	FRAS1	protein_coding	4
ENSG00000108375	-0.16557217191253637	3.8869934662896886	0.1627929434382335	0.6904895996679208	0.9998542853322886	H1	H2	RNF43	protein_coding	17
ENSG00000198837	0.16543950829724546	5.301109198846038	0.5761116213264388	0.45588996468055054	0.9998542853322886	H1	H2	DENND4B	protein_coding	1
ENSG00000155229	0.16539240894862708	7.165931931372473	1.134550208865758	0.29834870981295886	0.9486413741702775	H1	H2	MMS19	protein_coding	10
ENSG00000108021	-0.16530992691692917	5.330586527215228	0.3153793166767456	0.5800697894707705	0.9998542853322886	H1	H2	TASOR2	protein_coding	10
ENSG00000180902	0.16520929153415018	6.300354571205495	0.23746341015204528	0.6312516426813903	0.9998542853322886	H1	H2	D2HGDH	protein_coding	2
ENSG00000116497	-0.16515550169562396	6.568551860571431	0.7023819156894626	0.41099048252032166	0.9998542853322886	H1	H2	S100PBP	protein_coding	1
ENSG00000057593	-0.16515486679909172	2.5085848137279267	0.07342241042276469	0.7889414732698914	0.9998542853322886	H1	H2	F7	protein_coding	13
ENSG00000114107	0.165124262157919	7.8037525672655965	0.5873286293416851	0.45159295205246175	0.9998542853322886	H1	H2	CEP70	protein_coding	3
ENSG00000149557	-0.1651238025265324	7.4968539741685465	0.39474650885427437	0.5362783632991934	0.9998542853322886	H1	H2	FEZ1	protein_coding	11
ENSG00000272741	0.16505763984250013	5.324510331114171	0.5633229600024301	0.4608707749315635	0.9998542853322886	H1	H2		protein_coding	3
ENSG00000181163	-0.16505068698507297	10.319144751620595	0.36867689918255386	0.5499374351383111	0.9998542853322886	H1	H2	NPM1	protein_coding	5
ENSG00000136114	0.16498894119902005	5.429554193898485	0.526676176824204	0.4756514989985168	0.9998542853322886	H1	H2	THSD1	protein_coding	13
ENSG00000151292	0.1648990735303238	6.426398745678095	0.645549656294299	0.4302973479958362	0.9998542853322886	H1	H2	CSNK1G3	protein_coding	5
ENSG00000181690	0.1648962438245614	5.54831135517634	0.32050918037944437	0.577027117099065	0.9998542853322886	H1	H2	PLAG1	protein_coding	8
ENSG00000163632	0.16484810840068875	2.7574719145108277	0.09638877606307036	0.7591268773629158	0.9998542853322886	H1	H2	C3orf49	protein_coding	3
ENSG00000048991	-0.16478709954582238	6.548468664728103	0.5013006585794382	0.48635750912582254	0.9998542853322886	H1	H2	R3HDM1	protein_coding	2
ENSG00000092421	0.1647560542019284	7.682574692036571	0.439603710160586	0.5141958154311252	0.9998542853322886	H1	H2	SEMA6A	protein_coding	5
ENSG00000182534	0.16470037274151372	8.496549001831006	0.2613265286337867	0.6148857143608162	0.9998542853322886	H1	H2	MXRA7	protein_coding	17
ENSG00000186567	0.16469878192763218	3.6347213311923032	0.2304166843759728	0.977216850018693	0.9998542853322886	H1	H2	CEACAM19	protein_coding	19
ENSG00000153982	-0.16463169200196004	5.8604766597083575	0.34997188091559256	0.5601546250232867	0.9998542853322886	H1	H2	GDPD1	protein_coding	17
ENSG00000145868	-0.16456660071801452	6.4735760996284295	0.6520886320498146	0.4280050503335969	0.9998542853322886	H1	H2	FBXO38	protein_coding	5
ENSG00000187848	0.1645255384821684	3.0865947181343336	0.05671803467369521	0.814032797532887	0.9998542853322886	H1	H2	P2RX2	protein_coding	12
ENSG00000153310	-0.16445014871021454	5.163322841097038	0.3669698054581801	0.5508549415328635	0.9998542853322886	H1	H2	CYRIB	protein_coding	8
ENSG00000165828	-0.1644470470838742	1.88698191758844	0.035701888756130645	0.8518632972068769	0.9998542853322886	H1	H2	PRAP1	protein_coding	10
ENSG00000204310	0.16442110370767765	7.662246158817845	1.2436523903322214	0.2767928186457527	0.9258976350023712	H1	H2	AGPAT1	protein_coding	6
ENSG00000167100	0.16441420054953676	7.015530817573217	0.8528426143944681	0.36575987274881683	0.9998542853322886	H1	H2	SAMD14	protein_coding	17
ENSG00000198900	-0.1643553982225037	8.639881336593076	0.9093460793963181	0.3506406058184982	0.9921327917126161	H1	H2	TOP1	protein_coding	20
ENSG00000143355	0.1643479794488849	5.375339709548118	0.03501904387640494	0.8540988219182197	0.9998542853322886	H1	H2	LHX9	protein_coding	1
ENSG00000244694	0.1643188076202658	6.22975127460986	0.17249805139243055	0.6826887790272252	0.9998542853322886	H1	H2	PTCHD4	protein_coding	6
ENSG00000197879	0.16429452765930838	6.191596798220832	0.5100298814390812	0.48262897652784686	0.9998542853322886	H1	H2	MYO1C	protein_coding	17
ENSG00000166188	-0.1642547607421928	5.625421220061817	0.5586304084862237	0.46272075430649173	0.9998542853322886	H1	H2	ZNF319	protein_coding	16
ENSG00000156170	0.16422237391972744	5.047171042288717	0.4140573478344892	0.5265632827385109	0.9998542853322886	H1	H2	NDUFAF6	protein_coding	8
ENSG00000184307	-0.16417134284410323	2.8962471887645553	0.08876988905271564	0.7685401577166179	0.9998542853322886	H1	H2	ZDHHC23	protein_coding	3
ENSG00000114503	0.16410022054613033	8.387493101803626	1.043425062950771	0.31811932617207717	0.9568522220490613	H1	H2	NCBP2	protein_coding	3
ENSG00000136156	0.16409737235250688	4.8766708890218045	0.3783711578651162	0.5447819964960187	0.9998542853322886	H1	H2	ITM2B	protein_coding	13
ENSG00000165566	-0.16406648395513576	6.390244556207041	0.11317945384813759	0.7408350931957423	0.9998542853322886	H1	H2	AMER2	protein_coding	13
ENSG00000091129	-0.16401891457033743	7.11161349687811	0.5650045798361844	0.4602107676133482	0.9998542853322886	H1	H2	NRCAM	protein_coding	7
ENSG00000128274	-0.16401546873790276	2.1084011135212006	0.05616832383248119	0.8148490607285629	0.9998542853322886	H1	H2	A4GALT	protein_coding	22
ENSG00000136895	0.16400722108860105	5.294636003219147	0.3231832774290997	0.5754538536925411	0.9998542853322886	H1	H2	GARNL3	protein_coding	9
ENSG00000165914	-0.16392556164094615	3.5524898102242375	0.23387852497877423	0.6334375332045328	0.9998542853322886	H1	H2	TTC7B	protein_coding	14
ENSG00000258830	-0.1639157236525043	2.555385904479481	0.1095520551949921	0.7437840070953139	0.9998542853322886	H1	H2		protein_coding	12
ENSG00000123243	0.16390905611531392	3.204033114373778	0.10489213031175995	0.7490924077821857	0.9998542853322886	H1	H2	ITIH5	protein_coding	10
ENSG00000015171	0.16390202965386566	4.600759093657521	0.3787647625975518	0.5445746193324806	0.9998542853322886	H1	H2	ZMYND11	protein_coding	10
ENSG00000131969	0.16388902271097977	3.539578641008864	0.04281008307294201	0.83843289170139	0.9998542853322886	H1	H2	ABHD12B	protein_coding	14
ENSG00000175938	-0.16387374440903058	2.918540234667998	0.09813453866798204	0.7570280874932219	0.9998542853322886	H1	H2	ORAI3	protein_coding	16
ENSG00000167333	-0.16383126812595733	5.2243902154853625	0.5587501917274299	0.462673379715261	0.9998542853322886	H1	H2	TRIM68	protein_coding	11
ENSG00000094963	-0.16375129987984777	1.8436246138611252	0.038350755527188266	0.8465365939847652	0.9998542853322886	H1	H2	FMO2	protein_coding	1
ENSG00000132570	-0.16374142780753992	4.8337009371131066	0.21859029103447764	0.6447104476941663	0.9998542853322886	H1	H2	PCBD2	protein_coding	5
ENSG00000105229	-0.16371022900118	2.7177965429154187	0.07221552561762998	0.7906398138276187	0.9998542853322886	H1	H2	PIAS4	protein_coding	19
ENSG00000113048	-0.1636695843792638	6.777302508929773	0.8849067697447857	0.35706815225600164	0.9960200536713109	H1	H2	MRPS27	protein_coding	5
ENSG00000135211	0.16363290782102016	6.388210400852708	0.31572187634260784	0.5798655884878151	0.9998542853322886	H1	H2	TMEM60	protein_coding	7
ENSG00000006432	0.16358635124222165	5.908875765759378	0.40934653098150975	0.5289031464294075	0.9998542853322886	H1	H2	MAP3K9	protein_coding	14
ENSG00000128266	0.16352378082975422	5.148764808998659	0.14015056837988626	0.7120887196301376	0.9998542853322886	H1	H2	GNAZ	protein_coding	22
ENSG00000176531	-0.16352128618960324	4.925019417107046	0.2570325345331115	0.6172062781844692	0.9998542853322886	H1	H2	PHLDB3	protein_coding	19
ENSG00000173581	-0.1634738196913118	6.344754040254392	0.4009683181877042	0.5331122467283793	0.9998542853322886	H1	H2	CCDC106	protein_coding	19
ENSG00000172901	0.16346746881465854	2.329946771144715	0.0788178616189147	0.7815269984254306	0.9998542853322886	H1	H2	LVRN	protein_coding	5
ENSG00000285458	-0.16346082508419865	2.7610954214057215	0.07121904115661384	0.7920536137171454	0.9998542853322886	H1	H2	C4orf36	protein_coding	4
ENSG00000156384	-0.16333897655042312	5.757372449505947	0.21033802500088833	0.6512176024297818	0.9998542853322886	H1	H2	SFR1	protein_coding	10
ENSG00000077264	0.16333772660588666	7.517591563588202	0.1568687217335199	0.6969813043923994	0.9998542853322886	H1	H2	PAK3	protein_coding	X
ENSG00000180089	-0.16326481019736577	3.869423955061005	0.34974242577531967	0.5602822502469045	0.9998542853322886	H1	H2	TMEM86B	protein_coding	19
ENSG00000069696	0.1632400912867225	5.461529333205667	0.10962194831448638	0.7444740002112324	0.9998542853322886	H1	H2	DRD4	protein_coding	11
ENSG00000142875	0.16316874626113975	6.360124420917723	0.4636578579062071	0.5030183061759566	0.9998542853322886	H1	H2	PRKACB	protein_coding	1
ENSG00000248485	0.16315242114191947	5.261555238042065	0.05775581092616915	0.8131901025542576	0.9998542853322886	H1	H2	PCP4L1	protein_coding	1
ENSG00000095370	0.16311433953496857	6.163155184820893	0.042199856108662885	0.8400543330461694	0.9998542853322886	H1	H2	SH2D3C	protein_coding	9
ENSG00000122591	0.1629773706432471	6.787323970648701	1.2458479114208936	0.2763806208995755	0.9255431719987705	H1	H2	HYCC1	protein_coding	7
ENSG00000120896	0.16289474459972958	6.815648487080066	0.28511820745732974	0.5990191754445746	0.9998542853322886	H1	H2	SORBS3	protein_coding	8
ENSG00000108582	0.1628907981968172	6.624139813946913	0.5727335928017586	0.45719704251437077	0.9998542853322886	H1	H2	CPD	protein_coding	17
ENSG00000188033	-0.16288148402511204	4.550993629211644	0.3226777149731001	0.5757506271439318	0.9998542853322886	H1	H2	ZNF490	protein_coding	19
ENSG00000170871	-0.16286073276616278	6.635542562112601	0.686566616370523	0.4162267822374247	0.9998542853322886	H1	H2	KIAA0232	protein_coding	4
ENSG00000124831	0.16285839225427787	6.387841387972612	0.536615356644523	0.47156574379844907	0.9998542853322886	H1	H2	LRRFIP1	protein_coding	2
ENSG00000182568	0.16272782990541082	6.2079810689082535	0.8127738331859284	0.3770579257703377	0.9998542853322886	H1	H2	SATB1	protein_coding	3
ENSG00000157110	-0.16269575344368298	5.6122160244943835	0.1708744168503381	0.6837261267468274	0.9998542853322886	H1	H2	RBPMS	protein_coding	8
ENSG00000115109	-0.16261655863898064	5.01426359316745	0.199937439397295	0.6591390248199291	0.9998542853322886	H1	H2	EPB41L5	protein_coding	2
ENSG00000127947	-0.16253974401556467	6.8279012775777215	0.7502061450607651	0.39575146712546594	0.9998542853322886	H1	H2	PTPN12	protein_coding	7
ENSG00000154511	-0.1625241816857793	5.6912167545634444	0.5710064494064645	0.4578676955065597	0.9998542853322886	H1	H2	DIPK1A	protein_coding	1
ENSG00000156642	0.1624996404236105	4.260599630910073	0.3090450951437793	0.5838723714297436	0.9998542853322886	H1	H2	NPTN	protein_coding	15
ENSG00000198796	0.1624972768546277	3.246835262381825	0.05912907065232575	0.8102589159964704	0.9998542853322886	H1	H2	ALPK2	protein_coding	18
ENSG00000164045	-0.16249430109213198	4.260644588449071	0.06927799278260999	0.7953241366090732	0.9998542853322886	H1	H2	CDC25A	protein_coding	3
ENSG00000130876	-0.16248459101011384	5.272060893320563	0.21767538115734789	0.6454002492105135	0.9998542853322886	H1	H2	SLC7A10	protein_coding	19
ENSG00000135093	-0.16235157219127058	6.676299898758255	0.6378725113939075	0.433013297052788	0.9998542853322886	H1	H2	USP30	protein_coding	12
ENSG00000112584	-0.16233953965144107	5.700016046308935	0.722149815230153	0.40458566689177067	0.9998542853322886	H1	H2	FAM120B	protein_coding	6
ENSG00000163453	0.1622468340643579	7.132940527309488	0.8005316611526601	0.3806114406212294	0.9998542853322886	H1	H2	IGFBP7	protein_coding	4
