gene_id	logFC	logCPM	F	PValue	FDR	condition_1	condition_2	gene_name	gene_biotype	chromosome_name
ENSG00000239697	0.32291296487559884	3.0833508137041545	0.2316880942554682	0.638109519252203	1	H1	H2	TNFSF12	protein_coding	17
ENSG00000165182	0.32285647637949827	2.6188938915843685	0.15333566113855718	0.7015790900915507	1	H1	H2	CXorf58	protein_coding	X
ENSG00000151692	0.3226277673440479	7.040615836980151	1.1786708334956073	0.2969420169540215	1	H1	H2	RNF144A	protein_coding	2
ENSG00000152137	-0.32251800459990465	5.090266850041458	1.4169291486743596	0.2547541315828789	1	H1	H2	HSPB8	protein_coding	12
ENSG00000143942	-0.3225016426107932	5.238148848749029	0.7648288461177889	0.39736250296834497	1	H1	H2	CHAC2	protein_coding	2
ENSG00000052749	-0.3223686932299585	5.156555944615896	1.3027022504298376	0.2738845621905916	1	H1	H2	RRP12	protein_coding	10
ENSG00000107140	0.3222964602440665	5.363384644084707	0.3473645301416078	0.5680469114018658	1	H1	H2	TESK1	protein_coding	9
ENSG00000186073	-0.3220765953128349	4.263272609598733	0.450481024359278	0.5136124130499053	1	H1	H2	CDIN1	protein_coding	15
ENSG00000276410	0.321854316109552	2.220490747895048	0.19223055564151936	0.6681146496045945	1	H1	H2	H2BC3	protein_coding	6
ENSG00000133110	-0.3217487268510688	2.199305462069533	0.06977990217285289	0.7959637862502109	1	H1	H2	POSTN	protein_coding	13
ENSG00000150477	-0.3216892969926141	4.194415091599024	0.6467308977011267	0.43544449845291366	1	H1	H2	KIAA1328	protein_coding	18
ENSG00000154027	0.32161641402921654	4.0990158447032545	0.4090612985385757	0.5333249450176488	1	H1	H2	AK5	protein_coding	1
ENSG00000127507	-0.3215895341468861	2.6401995772751126	0.08870306324183515	0.7711709972615755	1	H1	H2	ADGRE2	protein_coding	19
ENSG00000125977	0.3215749394289493	3.2422097848967217	0.5024294715625874	0.4906915666110885	1	H1	H2	EIF2S2	protein_coding	20
ENSG00000071205	0.32139086987050963	2.43675058139041	0.2241316333435444	0.6435977355586169	1	H1	H2	ARHGAP10	protein_coding	4
ENSG00000172366	0.3212538090015323	3.198401373715695	0.33546901542965357	0.5721508367865707	1	H1	H2	MCRIP2	protein_coding	16
ENSG00000053747	0.3211473689774738	3.2447355500870994	0.1517528838746322	0.703931351638786	1	H1	H2	LAMA3	protein_coding	18
ENSG00000095713	0.3210483093543567	3.881011896172339	0.7711205270467575	0.3954809824572354	1	H1	H2	CRTAC1	protein_coding	10
ENSG00000251322	0.32101816594461297	4.362015521345823	0.2134120808192994	0.6537311026919852	1	H1	H2	SHANK3	protein_coding	22
ENSG00000132153	-0.3209592596074904	5.380905233416349	1.2588823849827064	0.2817406350767495	1	H1	H2	DHX30	protein_coding	3
ENSG00000115523	-0.32090614791377875	1.5492242213599412	0.0865061990526703	0.7732136058231673	1	H1	H2	GNLY	protein_coding	2
ENSG00000182963	-0.32081863236619784	6.095872979848939	0.16200357054915837	0.6985602484346369	1	H1	H2	GJC1	protein_coding	17
ENSG00000173992	0.32069040100147694	1.9639766900680178	0.12479985600666199	0.7294307102700064	1	H1	H2	CCS	protein_coding	11
ENSG00000121578	0.3206669013531049	5.234250286804634	1.2165533010204923	0.2896253785950863	1	H1	H2	B4GALT4	protein_coding	3
ENSG00000084073	-0.32054450336028084	6.923077840106046	1.2145121569860395	0.290013220219347	1	H1	H2	ZMPSTE24	protein_coding	1
ENSG00000143384	0.3205373048773895	5.547395264213354	0.2283513356480314	0.6443043182401772	1	H1	H2	MCL1	protein_coding	1
ENSG00000275778	0.3204663338732243	4.500020365010572	0.6079729066743906	0.4492260661163907	1	H1	H2		protein_coding	12
ENSG00000124275	0.32038748409186424	6.306557409298417	2.043040215253288	0.17600467913881615	1	H1	H2	MTRR	protein_coding	5
ENSG00000253309	-0.32036885141771604	5.278920620748758	0.23116780868847872	0.6417662475698496	1	H1	H2	SERPINE3	protein_coding	13
ENSG00000221890	0.3203478551618123	3.7067504766455253	0.14076317749172315	0.7153818934382353	1	H1	H2	NPTXR	protein_coding	22
ENSG00000186660	-0.320167913367049	5.797282198313098	1.0381471121117118	0.32645705847383244	1	H1	H2	ZFP91	protein_coding	11
ENSG00000188649	-0.32014169622581323	3.090813516492032	0.2622492252127423	0.6169890870908179	1	H1	H2	CC2D2B	protein_coding	10
ENSG00000053770	0.31999450234157245	6.034742254708522	1.8523552649155441	0.19615940261780443	1	H1	H2	AP5M1	protein_coding	14
ENSG00000139874	-0.31990059657997844	2.689614618063059	0.12281501577466442	0.7316244635931901	1	H1	H2	SSTR1	protein_coding	14
ENSG00000100599	-0.31988645311354386	2.3522963382646536	0.14570895247286794	0.7087083961253042	1	H1	H2	RIN3	protein_coding	14
ENSG00000150394	-0.31966703503374416	3.0610437642679735	0.2975233491295155	0.5944830640396126	1	H1	H2	CDH8	protein_coding	16
ENSG00000137288	-0.3196349636287275	6.004086026818895	1.0021720836244419	0.3346784289740825	1	H1	H2	UQCC2	protein_coding	6
ENSG00000149548	0.3196332652010977	4.999771958743648	0.8834271207547603	0.3640476834453974	1	H1	H2	CCDC15	protein_coding	11
ENSG00000151240	0.31956226019502043	3.6038522617711526	0.36347129490707664	0.5567410200331175	1	H1	H2	DIP2C	protein_coding	10
ENSG00000174652	0.31956020485753694	6.3458197616867835	1.67676758735494	0.21741580693878787	1	H1	H2	ZNF266	protein_coding	19
ENSG00000120129	-0.31949448326231833	2.267960206410454	0.13684563672695513	0.7172698462482782	1	H1	H2	DUSP1	protein_coding	5
ENSG00000157005	-0.3194716550859107	3.1831246104966464	0.21155315559199148	0.6529927759283093	1	H1	H2	SST	protein_coding	3
ENSG00000053108	-0.3194384241151908	5.227099949321488	0.22515577812037293	0.6460381135644857	1	H1	H2	FSTL4	protein_coding	5
ENSG00000129484	-0.3193777380959403	6.7901924636984585	1.781647736843548	0.20438091495432403	1	H1	H2	PARP2	protein_coding	14
ENSG00000150281	-0.31929798283298877	4.340557051264256	0.9152640494302436	0.3558148123388366	1	H1	H2	CTF1	protein_coding	16
ENSG00000125863	-0.3192294619107368	3.4920956594157393	0.596638889241454	0.45339171808212786	1	H1	H2	MKKS	protein_coding	20
ENSG00000144191	-0.3192197888223979	3.680102489925039	0.2610713358974912	0.617844607004389	1	H1	H2	CNGA3	protein_coding	2
ENSG00000128656	0.319203512897058	5.853480427091261	1.85945361115497	0.19535773130992823	1	H1	H2	CHN1	protein_coding	2
ENSG00000112031	0.318941323620752	6.3115842337416215	1.7476534654233329	0.20849203605995048	1	H1	H2	MTRF1L	protein_coding	6
ENSG00000110583	-0.31890491285192274	7.383907807075586	1.2077876788917112	0.29129603016553546	1	H1	H2	NAA40	protein_coding	11
ENSG00000108599	0.31882779230514796	6.635968432412212	2.152476369250222	0.1656202840541415	1	H1	H2	AKAP10	protein_coding	17
ENSG00000158296	0.3188074167593791	3.149473210871847	0.22105274624041255	0.6458667617953536	1	H1	H2	SLC13A3	protein_coding	20
ENSG00000136842	-0.3187426167229397	4.502161935960497	0.7122185064946028	0.4136527979084431	1	H1	H2	TMOD1	protein_coding	9
ENSG00000145730	0.3187253481889401	5.178091052872562	1.1802330808347048	0.2966352548631205	1	H1	H2	PAM	protein_coding	5
ENSG00000163082	0.3184941068473526	3.334241118558548	0.17173556474827806	0.6859113161317556	1	H1	H2	SGPP2	protein_coding	2
ENSG00000138380	-0.3184729647584736	4.713035418618163	0.8991948062332021	0.35993552472666546	1	H1	H2	CARF	protein_coding	2
ENSG00000082269	-0.3184543063587655	3.470751669210799	0.4129564768672911	0.5314114367293736	1	H1	H2	FAM135A	protein_coding	6
ENSG00000197016	-0.3184442945182299	5.815457611145397	1.2584758333821664	0.281814955140334	1	H1	H2	ZNF470	protein_coding	19
ENSG00000112759	0.3184075582397899	4.495309743280266	0.94609599327688	0.34809981481273267	1	H1	H2	SLC29A1	protein_coding	6
ENSG00000167114	0.3183975542166965	2.8541786657369093	0.18263428102319867	0.6759670739308481	1	H1	H2	SLC27A4	protein_coding	9
ENSG00000117480	0.31823494658614354	5.083523859273658	0.7190312516009916	0.4114852306370186	1	H1	H2	FAAH	protein_coding	1
ENSG00000120071	-0.3181606637791275	8.07599997749996	2.4988767254784525	0.1374436110575383	1	H1	H2	KANSL1	protein_coding	17
ENSG00000138641	-0.3180414714470179	5.913454799353186	0.3299829251132022	0.5789056328039329	1	H1	H2	HERC3	protein_coding	4
ENSG00000198521	0.31800751113485404	6.413338241758661	0.593694006350556	0.456750922978004	1	H1	H2	ZNF43	protein_coding	19
ENSG00000144306	-0.31782464322708465	6.960105424107539	1.8100286587514989	0.2010285577637074	1	H1	H2	SCRN3	protein_coding	2
ENSG00000118961	-0.3176496178778705	6.057477763668079	1.1373611047591174	0.3052162265014174	1	H1	H2	LDAH	protein_coding	2
ENSG00000285854	0.3176346075108011	3.967866623161372	0.548214360175208	0.4719370751735814	1	H1	H2		protein_coding	12
ENSG00000138764	-0.31755670945602804	8.184456643754865	0.973397413148428	0.34147004117346635	1	H1	H2	CCNG2	protein_coding	4
ENSG00000140259	0.3175566067643766	3.179789806414238	0.3908574902958597	0.5424434295562368	1	H1	H2	MFAP1	protein_coding	15
ENSG00000107829	-0.31752608466227344	4.151275566837393	0.7270979018762518	0.40894161937860696	1	H1	H2	FBXW4	protein_coding	10
ENSG00000105711	-0.31750875181969185	4.272131633154216	0.4003604738224213	0.5376466006171392	1	H1	H2	SCN1B	protein_coding	19
ENSG00000154124	-0.3173568297935675	2.618399759610429	0.13303368154218462	0.7210497659984367	1	H1	H2	OTULIN	protein_coding	5
ENSG00000153561	-0.31731984640558497	2.100938438997727	0.14292397439413898	0.7113654197194315	1	H1	H2	RMND5A	protein_coding	2
ENSG00000144668	-0.31731391981057605	3.604981787236612	0.5491771227764468	0.47155596404528977	1	H1	H2	ITGA9	protein_coding	3
ENSG00000142512	0.3169246958956457	2.208976878327112	0.1791795034962914	0.6788543190543594	1	H1	H2	SIGLEC10	protein_coding	19
ENSG00000130021	-0.3165074885267394	6.342419634760203	0.07546923045813597	0.7918783535787846	1	H1	H2	PUDP	protein_coding	X
ENSG00000101230	-0.3164064705846603	2.086193659516862	0.12828480567834208	0.7258462466121265	1	H1	H2	ISM1	protein_coding	20
ENSG00000150347	0.3164012545214283	3.318644529124453	0.4140100229451915	0.5308960997768779	1	H1	H2	ARID5B	protein_coding	10
ENSG00000117834	0.3163400836655267	2.7982132414011125	0.25203675690314875	0.623865191587488	1	H1	H2	SLC5A9	protein_coding	1
ENSG00000172379	0.3163166696891215	6.824728650489856	1.8931930547408677	0.19160424533868542	1	H1	H2	ARNT2	protein_coding	15
ENSG00000187676	0.31629060261198777	3.177547616154968	0.32595383962640356	0.5775855115963662	1	H1	H2	B3GLCT	protein_coding	13
ENSG00000083457	-0.31623755462505737	5.107099233687861	0.841725213529804	0.37526577186001364	1	H1	H2	ITGAE	protein_coding	17
ENSG00000131381	-0.31622899855642783	6.35685847940575	2.2457392700689294	0.1573737484543861	1	H1	H2	RBSN	protein_coding	3
ENSG00000162511	0.31620273840160307	2.4317315869484752	0.13952753073014879	0.7146464944626139	1	H1	H2	LAPTM5	protein_coding	1
ENSG00000162069	-0.31602284592990276	3.0382421008388945	0.08177609896850084	0.7809118509289721	1	H1	H2	BICDL2	protein_coding	16
ENSG00000163377	0.3159922710952631	5.788871355160191	0.08444493408796176	0.7799434265129426	1	H1	H2	TAFA4	protein_coding	3
ENSG00000197312	-0.31596857984235593	1.8394322625426995	0.10290025840686001	0.7533687345784048	1	H1	H2	DDI2	protein_coding	1
ENSG00000002822	-0.31595393847580716	3.7267149915019493	0.38226587786835325	0.5468514452490898	1	H1	H2	MAD1L1	protein_coding	7
ENSG00000120699	-0.31584697546542984	6.269778404176125	0.9566680295195229	0.34551055027841016	1	H1	H2	EXOSC8	protein_coding	13
ENSG00000196372	-0.3158187697946445	3.432224465762161	0.18561628007338388	0.6741402978201989	1	H1	H2	ASB13	protein_coding	10
ENSG00000092094	0.3158053103856991	6.749224611330384	2.0554397316512096	0.17478745920507133	1	H1	H2	OSGEP	protein_coding	14
ENSG00000117519	-0.31577581919248054	9.633588769739667	1.2304989761102036	0.2869945557434504	1	H1	H2	CNN3	protein_coding	1
ENSG00000167910	0.3156437324880951	1.736030920446222	0.06082366561722965	0.8089702021854632	1	H1	H2	CYP7A1	protein_coding	8
ENSG00000173141	0.3156362601714126	9.003401406114726	2.461449732325509	0.1401836151964384	1	H1	H2	MRPL57	protein_coding	13
ENSG00000140464	0.31558409474000226	5.870110213607854	1.4850953683260624	0.24418572266268912	1	H1	H2	PML	protein_coding	15
ENSG00000106785	-0.3155781264948467	3.1799132566999733	0.30120224455442696	0.592237950373794	1	H1	H2	TRIM14	protein_coding	9
ENSG00000183741	0.3154047292576431	7.728943055755484	1.290571894179837	0.27602908122542547	1	H1	H2	CBX6	protein_coding	22
ENSG00000182771	-0.3153405391990346	2.4662575735860433	0.14489426583016637	0.7094825980756221	1	H1	H2	GRID1	protein_coding	10
ENSG00000136167	0.3152915688877546	2.190146833807281	0.12502862990885774	0.729193675838084	1	H1	H2	LCP1	protein_coding	13
ENSG00000163012	-0.31517069648250606	2.1120630851702438	0.10785477468118831	0.7477207544735232	1	H1	H2	ZSWIM2	protein_coding	2
ENSG00000075213	0.31514067397293344	6.679630265017285	1.8677646773850196	0.1944244372768813	1	H1	H2	SEMA3A	protein_coding	7
ENSG00000114316	0.3151251717042454	6.5740635558086025	1.814491993470614	0.20050781897282666	1	H1	H2	USP4	protein_coding	3
ENSG00000111907	-0.31511606648407586	5.383274828477049	1.0017900007932967	0.33476733153600635	1	H1	H2	TPD52L1	protein_coding	6
ENSG00000067221	0.315107365601435	5.644628102859542	1.0653151012682258	0.3204380080822018	1	H1	H2	STOML1	protein_coding	15
ENSG00000226761	0.3151073083831224	2.602086046384577	0.2610771855803738	0.6177694727288701	1	H1	H2	TAS2R46	protein_coding	12
ENSG00000130348	0.3150983564343818	3.0157555861420295	0.29912631728807576	0.5935025925775002	1	H1	H2	QRSL1	protein_coding	6
ENSG00000148690	-0.3150062399897001	8.117852108678555	1.8209534863027586	0.19975702980593601	1	H1	H2	FRA10AC1	protein_coding	10
ENSG00000162961	-0.3149582315118895	3.593301181459333	0.5225682002357033	0.48228649159879045	1	H1	H2	DPY30	protein_coding	2
ENSG00000170113	0.31489357965872555	5.49848980333551	1.4162079255180744	0.25486918647781415	1	H1	H2	NIPA1	protein_coding	15
ENSG00000153208	-0.3147204895291517	4.659265398574689	0.540929111769201	0.4748380467843145	1	H1	H2	MERTK	protein_coding	2
ENSG00000272617	-0.31451895233910904	2.782228272702065	0.1711796364050502	0.6856695148729833	1	H1	H2		protein_coding	16
ENSG00000162426	0.3145183968962187	4.113683787950291	0.4398607336042388	0.5185371501091034	1	H1	H2	SLC45A1	protein_coding	1
ENSG00000144868	0.31450984984007085	5.377777048543946	0.17864997796599527	0.6830566213593021	1	H1	H2	TMEM108	protein_coding	3
ENSG00000107104	0.3144682029954559	6.1749460379898915	1.0048219962618068	0.3340627829595092	1	H1	H2	KANK1	protein_coding	9
ENSG00000161547	-0.3144197907308805	7.781653877872958	0.46134495020620575	0.5127944412802428	1	H1	H2	SRSF2	protein_coding	17
ENSG00000128923	-0.3143841402648789	7.332495083011488	0.7412774075836787	0.4064013255946253	1	H1	H2	MINDY2	protein_coding	15
ENSG00000165943	-0.314317866364926	6.735922519763271	0.48381998824580824	0.5023661970361768	1	H1	H2	MOAP1	protein_coding	14
ENSG00000167614	0.3143025783224946	6.2506759461343675	1.3942745985774143	0.2584016919466234	1	H1	H2	TTYH1	protein_coding	19
ENSG00000135040	0.31428044699754387	4.427935813192495	0.6890862915762114	0.4211483011572479	1	H1	H2	NAA35	protein_coding	9
ENSG00000065000	-0.3141178679199283	8.896398004764672	1.5624120512475963	0.23289206111530025	1	H1	H2	AP3D1	protein_coding	19
ENSG00000186815	0.31410567162287334	3.7399818681168004	0.5251984964171519	0.48120716024874355	1	H1	H2	TPCN1	protein_coding	12
ENSG00000171865	-0.3140790721972044	4.034008637780198	0.7208280503451977	0.41091651913261107	1	H1	H2	RNASEH1	protein_coding	2
ENSG00000138083	-0.31400085280631634	8.549158644856115	0.7200164562299756	0.4126971718206387	1	H1	H2	SIX3	protein_coding	2
ENSG00000121381	0.3139965300677055	1.4340530702839056	0.06378905522399499	0.804471624804838	1	H1	H2	TAS2R9	protein_coding	12
ENSG00000164329	0.3139225189394497	3.0810839315670915	0.31741276585323414	0.582555265307426	1	H1	H2	TENT2	protein_coding	5
ENSG00000176472	-0.31387780777987667	3.4843901155071	0.5338422503094049	0.477689391318615	1	H1	H2	ZNF575	protein_coding	19
ENSG00000182667	-0.3138473158013638	5.358872430848085	0.1943956457813179	0.6699462021227567	1	H1	H2	NTM	protein_coding	11
ENSG00000115942	-0.31377366716369454	5.134073898428735	1.128843478212678	0.306962183198898	1	H1	H2	ORC2	protein_coding	2
ENSG00000167984	0.3137092907885059	4.300302010305988	0.6239482279805456	0.44346053695788423	1	H1	H2	NLRC3	protein_coding	16
ENSG00000135521	0.31363865222015425	3.6735923357514695	0.45252188195976484	0.5126758157924451	1	H1	H2	LTV1	protein_coding	6
ENSG00000134255	0.3133828409444339	6.219928620567314	1.2881548930712399	0.2764591121087019	1	H1	H2	CEPT1	protein_coding	1
ENSG00000137513	-0.3133139348887903	6.165042771822746	1.524592652986034	0.23832795805437282	1	H1	H2	NARS2	protein_coding	11
ENSG00000174032	0.31318214623297885	4.466790440665246	0.8170814122035871	0.3821401120598604	1	H1	H2	SLC25A30	protein_coding	13
ENSG00000188171	-0.31314447273031976	5.60825728125455	1.0790141841008207	0.3174625676508652	1	H1	H2	ZNF626	protein_coding	19
ENSG00000103184	-0.31306503479834924	3.284790665349363	0.18440528551596547	0.6747733306346073	1	H1	H2	SEC14L5	protein_coding	16
ENSG00000142347	-0.313055529928161	4.071214520022978	0.7420158161407845	0.40430176514553773	1	H1	H2	MYO1F	protein_coding	19
ENSG00000140511	0.3130200915253087	2.693546498330981	0.10688402567281163	0.7492149592308734	1	H1	H2	HAPLN3	protein_coding	15
ENSG00000066557	0.31294371369783286	7.081211114567123	2.0620614414144223	0.17414179837283483	1	H1	H2	LRRC40	protein_coding	1
ENSG00000174106	0.31291233747715363	2.7815276401212263	0.30955358408239847	0.5872076485915054	1	H1	H2	LEMD3	protein_coding	12
ENSG00000161040	-0.31290245670129996	4.6735135308709905	0.6241429938770366	0.443390994063417	1	H1	H2	FBXL13	protein_coding	7
ENSG00000175287	0.31285167790769364	5.3004156645675335	0.3396086936149416	0.5720588934360934	1	H1	H2	PHYHD1	protein_coding	9
ENSG00000125676	-0.31284900611834915	6.07853806291488	1.1251738455836362	0.3077186994778977	1	H1	H2	THOC2	protein_coding	X
ENSG00000197299	0.31279357458727264	4.064130419126956	0.317192452102993	0.5826846336940952	1	H1	H2	BLM	protein_coding	15
ENSG00000273559	0.3126949230288145	4.634742836912137	0.5722032313793822	0.46259399451879424	1	H1	H2	CWC25	protein_coding	17
ENSG00000125835	0.31266579535566513	2.24402245505447	0.15287397978006362	0.7020047322629077	1	H1	H2	SNRPB	protein_coding	20
ENSG00000114023	0.3126524864547115	6.518442363464165	0.3322992395359141	0.57819669153505	1	H1	H2	FAM162A	protein_coding	3
ENSG00000116032	0.312646069841076	7.599901283321523	1.9112170374662676	0.1896369410952197	1	H1	H2	GRIN3B	protein_coding	19
ENSG00000156453	0.31254895415142925	3.4554336936832613	0.37386385096373087	0.5512297620964567	1	H1	H2	PCDH1	protein_coding	5
ENSG00000011638	-0.31254561198317815	6.004874562696339	0.7266970009569785	0.40906745251681076	1	H1	H2	LDAF1	protein_coding	16
ENSG00000237515	0.3125241781360387	4.0389326063547655	0.802406272072667	0.38632442738936557	1	H1	H2	SHISA9	protein_coding	16
ENSG00000251246	-0.3124970924521353	5.289683325759077	0.7867769673864081	0.3908578004826999	1	H1	H2	EFNA4-EFNA3	protein_coding	1
ENSG00000134014	-0.31246808155394074	6.320549290698284	1.3377878788167943	0.26780782414939325	1	H1	H2	ELP3	protein_coding	8
ENSG00000165124	-0.31243847301006167	3.798099824929963	0.07333171250859878	0.7933928982391658	1	H1	H2	SVEP1	protein_coding	9
ENSG00000137142	0.3123407149989103	8.353921316514189	0.06138750929716331	0.8119460374499947	1	H1	H2	IGFBPL1	protein_coding	9
ENSG00000267706	-0.31227436246265944	1.8402580249065772	0.08345674861843265	0.7771268782401549	1	H1	H2		protein_coding	19
ENSG00000146205	-0.31206085308236986	3.485313070568071	0.29276646758707964	0.5974132125350458	1	H1	H2	ANO7	protein_coding	2
ENSG00000183386	-0.31200364211275905	4.014890901803221	0.47072720036322724	0.504455892877421	1	H1	H2	FHL3	protein_coding	1
ENSG00000128708	0.3118102951989339	4.623056825806805	0.8558448230414865	0.37141046947586354	1	H1	H2	HAT1	protein_coding	2
ENSG00000165794	-0.3116723507730953	1.5388095842796987	0.07028947956711602	0.7949865920850651	1	H1	H2	SLC39A2	protein_coding	14
ENSG00000111676	-0.31157236558789225	7.065127483328812	1.7191392366568115	0.2120233846494861	1	H1	H2	ATN1	protein_coding	12
ENSG00000111786	0.31157096691113473	9.889273156914282	0.6378947924573765	0.44010702108336375	1	H1	H2	SRSF9	protein_coding	12
ENSG00000114268	0.3112530452708547	6.860625923253553	0.1278623838617223	0.7312626807999191	1	H1	H2	PFKFB4	protein_coding	3
ENSG00000029153	0.3108793811905069	3.144606618517399	0.24692660692992893	0.6273723048626374	1	H1	H2	BMAL2	protein_coding	12
ENSG00000283977	0.31085215266120275	5.472988185748408	1.324942107016992	0.2700112509709118	1	H1	H2		protein_coding	11
ENSG00000116017	0.3107300548065953	6.295676720713441	0.7376429625750358	0.4061675273042795	1	H1	H2	ARID3A	protein_coding	19
ENSG00000134215	-0.31069086337502316	2.9107236914712913	0.09747148842324459	0.7607210889423854	1	H1	H2	VAV3	protein_coding	1
ENSG00000162782	-0.31068441496387383	1.9959428046509773	0.0688546367799944	0.797038379078794	1	H1	H2	TDRD5	protein_coding	1
ENSG00000163686	0.3106313983298499	5.612836974187091	1.555389467311195	0.23388897172031933	1	H1	H2	ABHD6	protein_coding	3
ENSG00000113327	-0.31040747503095995	2.4828682917319274	0.12661584452910174	0.7275558784456855	1	H1	H2	GABRG2	protein_coding	5
ENSG00000065609	-0.3103972843325309	4.569112173013336	0.3446456482700851	0.5675872087140585	1	H1	H2	SNAP91	protein_coding	6
ENSG00000123179	0.31034531894512507	4.132766783694638	0.5693769600650591	0.4636784804988743	1	H1	H2	EBPL	protein_coding	13
ENSG00000105173	-0.3102604506803889	4.20441678846286	0.23681852043686377	0.6356615526085821	1	H1	H2	CCNE1	protein_coding	19
ENSG00000112902	0.3102388518263597	6.285981740030847	0.2057905497954066	0.6622498036063378	1	H1	H2	SEMA5A	protein_coding	5
ENSG00000140557	-0.3101094966173957	5.035983655741028	0.39809763659790115	0.5396432098330631	1	H1	H2	ST8SIA2	protein_coding	15
ENSG00000103811	-0.31000683754149516	1.554589727354293	0.09524050296179883	0.7624057529743227	1	H1	H2	CTSH	protein_coding	15
ENSG00000053371	0.3099737741172724	5.171001193850747	1.0087465983123618	0.3331539760053597	1	H1	H2	AKR7A2	protein_coding	1
ENSG00000105204	-0.30981375038120607	3.346107422726858	0.30139596057746987	0.5921202326777899	1	H1	H2	DYRK1B	protein_coding	19
ENSG00000166548	-0.30976852822672885	1.6490680909406528	0.08202222347055856	0.778994712546413	1	H1	H2	TK2	protein_coding	16
ENSG00000180219	-0.30976852822672885	1.6490680909406528	0.08202222347055856	0.778994712546413	1	H1	H2	GARIN6	protein_coding	12
ENSG00000155970	-0.30974896630684123	5.3294319110011354	1.2149839393494228	0.28992351236536207	1	H1	H2	MICU3	protein_coding	8
ENSG00000182752	0.309697691623135	3.8672503794863715	0.5930112182538227	0.45473852597323017	1	H1	H2	PAPPA	protein_coding	9
ENSG00000102879	-0.3096676474600394	4.2044413976655965	0.3611972429423915	0.5579614623260921	1	H1	H2	CORO1A	protein_coding	16
ENSG00000145495	0.30959953288229486	8.626309862695157	1.135171756114776	0.3056636739245017	1	H1	H2	MARCHF6	protein_coding	5
ENSG00000137757	-0.30959676419664983	1.5429388290981463	0.06771544805501417	0.798683792850936	1	H1	H2	CASP5	protein_coding	11
ENSG00000244355	-0.30959676419664983	1.5429388290981463	0.06771544805501417	0.798683792850936	1	H1	H2	LY6G6D	protein_coding	6
ENSG00000095209	-0.30958230526557873	6.976410702292969	2.457387506993749	0.14048507190776746	1	H1	H2	TMEM38B	protein_coding	9
ENSG00000165716	0.3094966289880975	7.5311047253327725	1.576932188857091	0.2308485017269311	1	H1	H2	DIPK1B	protein_coding	9
ENSG00000132475	0.3094952649273797	11.510071188977898	1.1010669848333519	0.31275409088106204	1	H1	H2	H3-3B	protein_coding	17
ENSG00000162434	0.3094783742660814	3.165226564465471	0.283626593294237	0.6031316959375085	1	H1	H2	JAK1	protein_coding	1
ENSG00000086848	0.3094662068931692	4.455983716011693	0.6205315137234544	0.4446834093549117	1	H1	H2	ALG9	protein_coding	11
ENSG00000130803	0.30941443946543296	6.157714850657165	1.5672848087935463	0.23220362421672158	1	H1	H2	ZNF317	protein_coding	19
ENSG00000142173	-0.30938877907136647	6.926431987295871	0.7056833548702643	0.4175712478890391	1	H1	H2	COL6A2	protein_coding	21
ENSG00000226124	-0.3093624148048215	2.394238977003538	0.09098539284289649	0.7676636583234073	1	H1	H2	FTCDNL1	protein_coding	2
ENSG00000107938	-0.3092491051116222	3.308365384194063	0.4386617229957784	0.5190985811650621	1	H1	H2	EDRF1	protein_coding	10
ENSG00000162688	-0.309201091915682	6.939573378801488	0.5025743121192265	0.49423682292311333	1	H1	H2	AGL	protein_coding	1
ENSG00000115840	0.3091889596207206	5.796393354523244	1.283959468964088	0.27720772997296034	1	H1	H2	SLC25A12	protein_coding	2
ENSG00000204599	0.3091269945983443	4.731752365237273	1.0632419317706543	0.32089173792031794	1	H1	H2	TRIM39	protein_coding	6
ENSG00000105290	0.30902082428632416	9.278967323965977	2.0429080458676703	0.17601771158911303	1	H1	H2	APLP1	protein_coding	19
ENSG00000282034	0.3089776042933499	1.802666735125255	0.13852998648013462	0.7361964605016064	1	H1	H2		protein_coding	16
ENSG00000157693	0.3089454467430025	5.587816547780348	1.0791346431036208	0.31743657762019384	1	H1	H2	TMEM268	protein_coding	9
ENSG00000110066	0.3089387568090711	6.420422305469355	2.059700165412564	0.1743716912008066	1	H1	H2	KMT5B	protein_coding	11
ENSG00000169258	0.3088967146762511	3.874973957734548	0.29326445754637026	0.59710500562346	1	H1	H2	GPRIN1	protein_coding	5
ENSG00000268400	0.30881846970947247	6.086935484513425	1.7403112627613655	0.20939399510336493	1	H1	H2		protein_coding	19
ENSG00000197724	0.3088046873607178	1.9267903028337916	0.10247163665284043	0.7538643856254598	1	H1	H2	PHF2	protein_coding	9
ENSG00000156381	-0.30874400542096175	5.882900619905728	1.5057724679210736	0.24109562722525443	1	H1	H2	ANKRD9	protein_coding	14
ENSG00000166265	-0.30874126534374646	3.8939212432647223	0.39400743950472283	0.5408443891909125	1	H1	H2	CYYR1	protein_coding	21
ENSG00000135426	-0.308735210789811	1.6378797297046142	0.057728440391466934	0.8137921561690986	1	H1	H2	TESPA1	protein_coding	12
ENSG00000235098	0.3087068264181026	4.3231987029412755	0.7382013476190968	0.4054803426824486	1	H1	H2	ANKRD65	protein_coding	1
ENSG00000170191	0.3086968675525235	5.063816591538413	0.9978527233265322	0.3356854330143054	1	H1	H2	NANP	protein_coding	20
ENSG00000136378	0.30869016566816343	4.801842377462236	0.35036383760409845	0.5647935478046656	1	H1	H2	ADAMTS7	protein_coding	15
