gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000184983	ENSG00000184983	0.6136706936776666	8.86418734628175	7.005278116903892	0.008128834031321261	0.05838570007557478	NDUFA6	protein_coding	H1_FT	H1_RGC	1.233693508002936	FALSE	NA
ENSG00000125772	ENSG00000125772	-0.6134330456460733	6.8210889440076965	5.040960140050866	0.02475794398416402	0.1373982585392835	GPCPD1	protein_coding	H1_FT	H1_RGC	0.8620187717275056	FALSE	NA
ENSG00000151239	ENSG00000151239	-0.6134233057425966	2.74668850361085	0.32054457624829386	0.5712824139569902	0.8449347705735534	TWF1	protein_coding	H1_FT	H1_RGC	0.07317681752774434	FALSE	NA
ENSG00000168936	ENSG00000168936	-0.6133594410605644	6.0957467355494845	3.7440506223789143	0.05299993898162136	0.23531697940581872	TMEM129	protein_coding	H1_FT	H1_RGC	0.6283467349735443	FALSE	NA
ENSG00000119522	ENSG00000119522	-0.6132452357982797	5.217285013911655	2.571402360265346	0.10881584562046387	0.3772517750941583	DENND1A	protein_coding	H1_FT	H1_RGC	0.42336870804863735	FALSE	NA
ENSG00000120457	ENSG00000120457	0.613138783664672	2.215133890135694	0.23451873961448147	0.628194855603734	0.8815432605159884	KCNJ5	protein_coding	H1_FT	H1_RGC	0.05475637044080463	FALSE	NA
ENSG00000104067	ENSG00000104067	-0.6130144596623869	7.478363037916088	5.45932546225405	0.019467028089742544	0.11435179744500618	TJP1	protein_coding	H1_FT	H1_RGC	0.9417570045219239	FALSE	NA
ENSG00000005156	ENSG00000005156	-0.6130034834785768	5.059614212003817	2.384467275965474	0.12255128334540163	0.4057229720966914	LIG3	protein_coding	H1_FT	H1_RGC	0.3917704017795643	FALSE	NA
ENSG00000158865	ENSG00000158865	-0.6128896124556655	2.6395362011823438	0.36463986371359025	0.545942598900291	0.8241624204248881	SLC5A11	protein_coding	H1_FT	H1_RGC	0.08398719201257754	FALSE	NA
ENSG00000112367	ENSG00000112367	0.6127459905593978	4.687760592609353	1.9360345795719387	0.16410426182533847	0.48469517608326024	FIG4	protein_coding	H1_FT	H1_RGC	0.31453130256081085	FALSE	NA
ENSG00000121073	ENSG00000121073	0.6122985466813597	3.023686350808601	0.6109039631090842	0.4344503577687828	0.7244954139080974	SLC35B1	protein_coding	H1_FT	H1_RGC	0.13996435928971568	FALSE	NA
ENSG00000166035	ENSG00000166035	0.6121830454194627	2.4710713285677315	0.30093284941245496	0.5832999869804139	0.8548131733696307	LIPC	protein_coding	H1_FT	H1_RGC	0.06812879362348659	FALSE	NA
ENSG00000164134	ENSG00000164134	-0.6121741654549242	3.9381674295366587	1.278340933384429	0.25821169936194044	0.6073558753812766	NAA15	protein_coding	H1_FT	H1_RGC	0.21655676291909212	FALSE	NA
ENSG00000130429	ENSG00000130429	0.6120866133586558	3.2640083111571085	0.6728082437260536	0.4120770911766184	0.7198583547413333	ARPC1B	protein_coding	H1_FT	H1_RGC	0.1427529505215135	FALSE	NA
ENSG00000124302	ENSG00000124302	0.6119956938467583	3.5460023064781496	0.5288973906195132	0.4670732752845609	0.7558311600425965	CHST8	protein_coding	H1_FT	H1_RGC	0.12157520774104424	FALSE	NA
ENSG00000177374	ENSG00000177374	-0.6118510011744314	4.45748839308301	1.522119161548062	0.21730331768629624	0.562281939900204	HIC1	protein_coding	H1_FT	H1_RGC	0.25004586549939123	FALSE	NA
ENSG00000170290	ENSG00000170290	-0.6118218335881946	3.5142784759514716	0.6457811180027543	0.4216278807018522	0.7198583547413333	SLN	protein_coding	H1_FT	H1_RGC	0.1427529505215135	FALSE	NA
ENSG00000132010	ENSG00000132010	0.6116973963715966	2.2116756611451898	0.19869008141052355	0.6557816680403277	0.9030782066279064	ZNF20	protein_coding	H1_FT	H1_RGC	0.04427463812920439	FALSE	NA
ENSG00000139324	ENSG00000139324	-0.6116785866258315	4.891651013662953	1.9107124257381782	0.16688865201427114	0.4884375019320585	TMTC3	protein_coding	H1_FT	H1_RGC	0.31119099858282817	FALSE	NA
ENSG00000198429	ENSG00000198429	0.6116589685499978	5.116714838774837	2.059658611217147	0.15124861963054437	0.46195063768672334	ZNF69	protein_coding	H1_FT	H1_RGC	0.3354044290447612	FALSE	NA
ENSG00000170854	ENSG00000170854	0.611499893975012	6.090444522361173	3.898596575622702	0.048330473582691436	0.22088768647298973	RIOX2	protein_coding	H1_FT	H1_RGC	0.655828493480697	FALSE	NA
ENSG00000136068	ENSG00000136068	0.6113193195776595	6.395626722515633	4.391325865280076	0.03612587514544533	0.18101009338098428	FLNB	protein_coding	H1_FT	H1_RGC	0.7422972075758549	FALSE	NA
ENSG00000175581	ENSG00000175581	0.6112360439656088	4.423491659488757	1.4362516409801114	0.2307510191669956	0.581583631874878	MRPL48	protein_coding	H1_FT	H1_RGC	0.23538782478734538	FALSE	NA
ENSG00000203326	ENSG00000203326	0.6111415231671712	4.244784611880239	1.5234960347744748	0.2170954412190535	0.5618940831551973	ZNF525	protein_coding	H1_FT	H1_RGC	0.2503455410792904	FALSE	NA
ENSG00000204386	ENSG00000204386	-0.6107076045844559	4.261630324808471	1.2024138678774914	0.2728436140529326	0.6262232568038009	NEU1	protein_coding	H1_FT	H1_RGC	0.20327080750479246	FALSE	NA
ENSG00000100462	ENSG00000100462	-0.610271283102307	3.7434910043946252	0.7463521594645746	0.3876366485422489	0.7198583547413333	PRMT5	protein_coding	H1_FT	H1_RGC	0.1427529505215135	FALSE	NA
ENSG00000261611	ENSG00000261611	0.610269106834307	5.867692358078391	3.3644373709359137	0.06662267338712222	0.2755712125891696		protein_coding	H1_FT	H1_RGC	0.5597661527537732	FALSE	NA
ENSG00000142794	ENSG00000142794	0.6102547729343459	2.414607094453149	0.2172911253900712	0.6411132249860376	0.8924381055317593	NBPF3	protein_coding	H1_FT	H1_RGC	0.04942189438454569	FALSE	NA
ENSG00000165194	ENSG00000165194	-0.6102235744704452	4.9019610533547535	2.178382081446017	0.13996612727320867	0.43939905882405766	PCDH19	protein_coding	H1_FT	H1_RGC	0.3571408776566464	FALSE	NA
ENSG00000177868	ENSG00000177868	0.6102169871915846	4.4220480102775594	1.5677956027489661	0.21053171200769452	0.5542028294148663	SVBP	protein_coding	H1_FT	H1_RGC	0.25633126131068584	FALSE	NA
ENSG00000148935	ENSG00000148935	-0.6100535244323203	3.851327455857637	0.8276961831244399	0.36294275146046917	0.7129612048134408	GAS2	protein_coding	H1_FT	H1_RGC	0.14693410127553724	FALSE	NA
ENSG00000116678	ENSG00000116678	-0.610011861211584	7.317211567917469	5.416523759362006	0.01994993612582925	0.11669962636011397	LEPR	protein_coding	H1_FT	H1_RGC	0.932930534443066	FALSE	NA
ENSG00000164690	ENSG00000164690	0.6099304975651137	2.464786745409876	0.2210326720913126	0.6382556956376473	0.8903328839880987	SHH	protein_coding	H1_FT	H1_RGC	0.050447585883843814	FALSE	NA
ENSG00000114270	ENSG00000114270	0.6097328548270984	3.759494405359006	0.9525805257241542	0.3290667638566994	0.6985373595648354	COL7A1	protein_coding	H1_FT	H1_RGC	0.15581036174884305	FALSE	NA
ENSG00000066185	ENSG00000066185	0.6096859023402625	2.5086374617686396	0.22411877967850116	0.6359208866827084	0.8882342007884149	ZMYND12	protein_coding	H1_FT	H1_RGC	0.05147250865871108	FALSE	NA
ENSG00000023445	ENSG00000023445	0.6096363619920038	2.518256837530726	0.2245167956688496	0.6356212006012438	0.8878903305879159	BIRC3	protein_coding	H1_FT	H1_RGC	0.05164067359286454	FALSE	NA
ENSG00000282034	ENSG00000282034	0.6094949187482412	2.547263601239981	0.22570180225719078	0.634730871704393	0.8875935045168457		protein_coding	H1_FT	H1_RGC	0.05178588463157183	FALSE	NA
ENSG00000149016	ENSG00000149016	-0.6094900210685157	2.508358188746718	0.2968534340646535	0.5858635671901954	0.8571365771456864	TUT1	protein_coding	H1_FT	H1_RGC	0.06694997157174029	FALSE	NA
ENSG00000162909	ENSG00000162909	-0.609476631104939	7.872851129872025	6.2569388453635755	0.012373093691430321	0.08021889076610658	CAPN2	protein_coding	H1_FT	H1_RGC	1.0957233475586807	FALSE	NA
ENSG00000166526	ENSG00000166526	0.6092551566726822	7.234484802980441	5.854990149750368	0.015535532019166881	0.0959950057906355	ZNF3	protein_coding	H1_FT	H1_RGC	1.0177513608561428	FALSE	NA
ENSG00000161999	ENSG00000161999	-0.6091056292123772	6.0599370829415635	3.7011388587606375	0.054379483006867936	0.23945439442900734	JMJD8	protein_coding	H1_FT	H1_RGC	0.6207771884448988	FALSE	NA
ENSG00000144908	ENSG00000144908	0.6090728293165161	2.469158673632641	0.2604607251646869	0.6098054523910929	0.8729282767280191	ALDH1L1	protein_coding	H1_FT	H1_RGC	0.05902143819692085	FALSE	NA
ENSG00000174106	ENSG00000174106	0.6089062230275967	3.630725010007527	1.012641012422796	0.31427452096901215	0.681074031515018	LEMD3	protein_coding	H1_FT	H1_RGC	0.166805678496918	FALSE	NA
ENSG00000237621	ENSG00000237621	0.6087383923994363	2.3265942559901065	0.27864399632054965	0.597593080656533	0.865200741711827	OR9A1P	protein_coding	H1_FT	H1_RGC	0.06288311692456013	FALSE	NA
ENSG00000159214	ENSG00000159214	0.6086543306706963	4.750139800961403	1.6246354913536887	0.20245096990104303	0.5450096857390443	CCDC24	protein_coding	H1_FT	H1_RGC	0.2635957795111705	FALSE	NA
ENSG00000251246	ENSG00000251246	0.6084395846887977	6.222421488198987	4.559343398584113	0.032743161623693166	0.16870317710750518	EFNA4-EFNA3	protein_coding	H1_FT	H1_RGC	0.7728767384703574	FALSE	NA
ENSG00000165591	ENSG00000165591	-0.6083897398994029	4.337419307896951	1.412552480275153	0.23463725128908242	0.584820595076457	FAAH2	protein_coding	H1_FT	H1_RGC	0.23297734164088368	FALSE	NA
ENSG00000169660	ENSG00000169660	-0.6082699688640336	4.935477788780969	1.7895862176532575	0.1809810298468929	0.5122743921988072	HEXD	protein_coding	H1_FT	H1_RGC	0.2904973532876566	FALSE	NA
ENSG00000108179	ENSG00000108179	-0.6079477203652146	6.030291814527211	3.570486993750836	0.058819281261876646	0.2523817543440162	PPIF	protein_coding	H1_FT	H1_RGC	0.597942045125738	FALSE	NA
ENSG00000255292	ENSG00000255292	-0.6076445411617177	6.358602345861334	4.300746886044317	0.03809936851989959	0.1872799516331423		protein_coding	H1_FT	H1_RGC	0.7275087114721653	FALSE	NA
ENSG00000066697	ENSG00000066697	0.6076323971183948	6.2062782068099365	5.012007284701618	0.025175303716686	0.1390898961958675	MSANTD3	protein_coding	H1_FT	H1_RGC	0.8567044169939722	FALSE	NA
ENSG00000063978	ENSG00000063978	0.6075922693683787	7.053948046993144	5.441780245270213	0.01967043136017755	0.11541964455289645	RNF4	protein_coding	H1_FT	H1_RGC	0.9377202674814661	FALSE	NA
ENSG00000009694	ENSG00000009694	-0.6074106904958496	5.6377142985889845	3.5400287600126203	0.05990922088595688	0.2557760600359287	TENM1	protein_coding	H1_FT	H1_RGC	0.5921401067723124	FALSE	NA
ENSG00000150401	ENSG00000150401	0.6073569521443497	5.66115652271031	3.058484895786084	0.08032100871763308	0.3128922790208065	DCUN1D2	protein_coding	H1_FT	H1_RGC	0.5046051534406717	FALSE	NA
ENSG00000176225	ENSG00000176225	-0.6072150577649388	6.245772148126404	3.998652647494679	0.04554059562311295	0.21169821691613291	RTTN	protein_coding	H1_FT	H1_RGC	0.6742827999245912	FALSE	NA
ENSG00000100418	ENSG00000100418	0.6072070317533388	5.614637523405035	2.984984737535712	0.08404458916763588	0.3232600422906193	DESI1	protein_coding	H1_FT	H1_RGC	0.4904479745878394	FALSE	NA
ENSG00000184281	ENSG00000184281	0.6070962781322672	5.93355954415961	3.6434838097230466	0.056293210586841724	0.245731852181684	TSSC4	protein_coding	H1_FT	H1_RGC	0.6095385458798703	FALSE	NA
ENSG00000188647	ENSG00000188647	-0.606966253928815	7.588820298662852	5.916970011570903	0.014998269664343637	0.09340421653345121	PTAR1	protein_coding	H1_FT	H1_RGC	1.0296335180324676	FALSE	NA
ENSG00000158402	ENSG00000158402	-0.6068242811146798	6.215625626202825	3.9344482830695466	0.04731811033285784	0.21736360076682631	CDC25C	protein_coding	H1_FT	H1_RGC	0.6628131801651996	FALSE	NA
ENSG00000285655	ENSG00000285655	-0.6067837358314834	5.15692943765511	2.3210443898782023	0.12763892434631202	0.4166033236291908		protein_coding	H1_FT	H1_RGC	0.3802772696065647	FALSE	NA
ENSG00000151690	ENSG00000151690	0.6065358106486666	4.126650646466659	1.0556585879239493	0.3042110829923839	0.6688345403336728	MFSD6	protein_coding	H1_FT	H1_RGC	0.17468130690729686	FALSE	NA
ENSG00000173040	ENSG00000173040	-0.6061621545929894	2.6480375695627734	0.30366962891439253	0.5815927846254474	0.8533622299438253	EVC2	protein_coding	H1_FT	H1_RGC	0.06886658304921725	FALSE	NA
ENSG00000155975	ENSG00000155975	0.6061601061195776	7.67153234725967	6.144036464938941	0.013187989201028037	0.08447815238203439	VPS37A	protein_coding	H1_FT	H1_RGC	1.0732555931419605	FALSE	NA
ENSG00000033178	ENSG00000033178	0.606094186046457	7.8691850907240815	6.441500680056746	0.011150639754491846	0.07413435924562765	UBA6	protein_coding	H1_FT	H1_RGC	1.1299804617606481	FALSE	NA
ENSG00000129667	ENSG00000129667	-0.6055258338191977	4.259003954160313	1.293214709962764	0.2554607957432386	0.606628876391173	RHBDF2	protein_coding	H1_FT	H1_RGC	0.21707692050267524	FALSE	NA
ENSG00000072756	ENSG00000072756	-0.6051823500298583	5.2749662866861255	2.6094074516615486	0.1062360572436822	0.37271925058165517	TRNT1	protein_coding	H1_FT	H1_RGC	0.4286181757852567	FALSE	NA
ENSG00000130363	ENSG00000130363	0.6047889045903099	2.9598755953193048	0.5005718629975467	0.4792513665687348	0.7669814296578276	RSPH3	protein_coding	H1_FT	H1_RGC	0.11521515116805632	FALSE	NA
ENSG00000169902	ENSG00000169902	-0.60475820579115	5.4830621732933444	2.636146759581029	0.10446121874710668	0.3693171914140396	TPST1	protein_coding	H1_FT	H1_RGC	0.4326004758245708	FALSE	NA
ENSG00000179603	ENSG00000179603	-0.6047268330511141	2.678985448216309	0.3055321644253297	0.5804366616927658	0.8526222023286457	GRM8	protein_coding	H1_FT	H1_RGC	0.06924336248964723	FALSE	NA
ENSG00000197372	ENSG00000197372	0.6046120057970574	5.3836796355763354	2.748274697955789	0.09736401470726182	0.3535177080461377	ZNF675	protein_coding	H1_FT	H1_RGC	0.4515888270888436	FALSE	NA
ENSG00000286239	ENSG00000286239	-0.6045179912760403	6.612087879566613	4.571728790658068	0.03250767810573949	0.16789421196675833		protein_coding	H1_FT	H1_RGC	0.7749642755964755	FALSE	NA
ENSG00000184916	ENSG00000184916	0.6044178453106868	5.142505278960027	2.286667571457016	0.1304944406625967	0.42253932016288404	JAG2	protein_coding	H1_FT	H1_RGC	0.3741328707729878	FALSE	NA
ENSG00000168286	ENSG00000168286	-0.6043786774426999	6.070193330219483	3.850220865578676	0.04974617353342802	0.22513366107830618	THAP11	protein_coding	H1_FT	H1_RGC	0.6475595661827975	FALSE	NA
ENSG00000132824	ENSG00000132824	0.6041342569983261	3.459153705813985	0.6609783411387541	0.4162175915481996	0.7198583547413333	SERINC3	protein_coding	H1_FT	H1_RGC	0.1427529505215135	FALSE	NA
ENSG00000113273	ENSG00000113273	-0.6040747458481778	4.587745025565186	1.5539752835152092	0.21255380451746494	0.5548094848186834	ARSB	protein_coding	H1_FT	H1_RGC	0.2558561229967238	FALSE	NA
ENSG00000007392	ENSG00000007392	0.6040092460165708	6.483738249754584	4.5063861202721265	0.03377209444878634	0.17260172247997221	LUC7L	protein_coding	H1_FT	H1_RGC	0.7629548745546768	FALSE	NA
ENSG00000183780	ENSG00000183780	0.6038964828750054	5.081596146195839	2.518255604703184	0.11253962791300223	0.38547694043605085	SLC35F3	protein_coding	H1_FT	H1_RGC	0.41400159670748465	FALSE	NA
ENSG00000204130	ENSG00000204130	0.6034828853191252	7.665175026250975	6.068932549593869	0.013760448816113324	0.0873604754957699	RUFY2	protein_coding	H1_FT	H1_RGC	1.0586850108043215	FALSE	NA
ENSG00000138138	ENSG00000138138	0.603402315490461	6.665630368589442	4.7407882581835334	0.02945897513931985	0.15634723053786	ATAD1	protein_coding	H1_FT	H1_RGC	0.8059098072434193	FALSE	NA
ENSG00000160446	ENSG00000160446	0.6033671671145144	2.6278961495213666	0.3323249220437741	0.5642951812536998	0.8395025052010713	ZDHHC12	protein_coding	H1_FT	H1_RGC	0.07597800352429103	FALSE	NA
ENSG00000143493	ENSG00000143493	0.6033610884652274	2.0959750127548227	0.1837876635852968	0.6681395363292303	0.9104272194738561	INTS7	protein_coding	H1_FT	H1_RGC	0.040754766447047515	FALSE	NA
ENSG00000160336	ENSG00000160336	0.6033503073520087	5.051253116440139	1.8409031706389651	0.17484960045145068	0.5016082123233458	ZNF761	protein_coding	H1_FT	H1_RGC	0.29963536185533707	FALSE	NA
ENSG00000267699	ENSG00000267699	-0.6032635614832926	6.281454944673807	4.143922827346493	0.04178807431498919	0.19914060193480357		protein_coding	H1_FT	H1_RGC	0.700840184480181	FALSE	NA
ENSG00000100106	ENSG00000100106	0.6032394314180113	8.349432640439082	6.461935048790433	0.011023140559314543	0.07361376270512202	TRIOBP	protein_coding	H1_FT	H1_RGC	1.133040983106461	FALSE	NA
ENSG00000183733	ENSG00000183733	0.6032176464833997	2.217454986084335	0.19398955882617225	0.6596180700938121	0.9048667859041186	FIGLA	protein_coding	H1_FT	H1_RGC	0.043415352734216844	FALSE	NA
ENSG00000126249	ENSG00000126249	0.6031675822968926	2.2622519699226897	0.19776711272043848	0.6565306429557678	0.9033101675909101	PDCD2L	protein_coding	H1_FT	H1_RGC	0.04416310135423289	FALSE	NA
ENSG00000137474	ENSG00000137474	0.6031536575301921	5.067880359863443	2.177338972870915	0.14006103622697666	0.43946557214682536	MYO7A	protein_coding	H1_FT	H1_RGC	0.35707514200615315	FALSE	NA
ENSG00000178074	ENSG00000178074	0.6031492739329231	5.7303795290252495	3.3977964515087207	0.06528808769295252	0.27149438993016894	C2orf69	protein_coding	H1_FT	H1_RGC	0.5662391400992346	FALSE	NA
ENSG00000119203	ENSG00000119203	-0.6030379161488342	4.552561660678018	1.4545627951567166	0.2278013899737377	0.5784080389839037	CPSF3	protein_coding	H1_FT	H1_RGC	0.23776567964490938	FALSE	NA
ENSG00000165959	ENSG00000165959	-0.6028679202182744	5.380981879847516	2.7605965785137903	0.09661678210284222	0.3519474571318611	CLMN	protein_coding	H1_FT	H1_RGC	0.45352216828596525	FALSE	NA
ENSG00000198740	ENSG00000198740	0.602850854596821	7.387404718218652	6.046598999781853	0.013935564497947202	0.08811271590205554	ZNF652	protein_coding	H1_FT	H1_RGC	1.0549614122736193	FALSE	NA
ENSG00000130545	ENSG00000130545	0.60283499798539	2.7153945803023682	0.3421819112698375	0.5585744086505795	0.8349833692981065	CRB3	protein_coding	H1_FT	H1_RGC	0.07832217444932009	FALSE	NA
ENSG00000165156	ENSG00000165156	0.6026943884676107	4.437194056588027	1.6052946631693055	0.20515880065735803	0.546762385883471	ZHX1	protein_coding	H1_FT	H1_RGC	0.26220137004630606	FALSE	NA
ENSG00000132635	ENSG00000132635	-0.6026064284252897	6.415819721119524	4.118900694011817	0.042410485764747444	0.20113545978094133	PCED1A	protein_coding	H1_FT	H1_RGC	0.6965113574011745	FALSE	NA
ENSG00000185052	ENSG00000185052	0.6025729602768898	2.4183250341880664	0.21243385640700352	0.6448678879794483	0.8956149602934304	SLC24A3	protein_coding	H1_FT	H1_RGC	0.04787866060593725	FALSE	NA
ENSG00000095303	ENSG00000095303	0.602551261458996	2.4255161742997466	0.2129787328637171	0.6444441208494649	0.8952268074936541	PTGS1	protein_coding	H1_FT	H1_RGC	0.048066921372186995	FALSE	NA
ENSG00000076944	ENSG00000076944	-0.6025110093751943	5.872671646494677	3.228436005455691	0.07237417924300547	0.2921595405479438	STXBP2	protein_coding	H1_FT	H1_RGC	0.5343799271196779	FALSE	NA
ENSG00000089775	ENSG00000089775	-0.6024915497412379	6.430292796323766	4.2671576662550725	0.038859627403270695	0.18976358990995185	ZBTB25	protein_coding	H1_FT	H1_RGC	0.7217871123412564	FALSE	NA
ENSG00000112658	ENSG00000112658	-0.6023705653052194	2.552684380962436	0.2930221333874058	0.588292114641454	0.8591474261265467	SRF	protein_coding	H1_FT	H1_RGC	0.06593230664651631	FALSE	NA
ENSG00000145476	ENSG00000145476	-0.602314552307223	5.159813029705839	2.6260479415513216	0.1051276857971474	0.37077384506572736	CYP4V2	protein_coding	H1_FT	H1_RGC	0.4308909092207931	FALSE	NA
ENSG00000182919	ENSG00000182919	-0.6022940393705534	2.5570702387061703	0.29322896439012264	0.5881604876086403	0.8591018011528833	C11orf54	protein_coding	H1_FT	H1_RGC	0.06595537044190652	FALSE	NA
ENSG00000010803	ENSG00000010803	0.6020563786550914	7.258145119553283	5.542283499810078	0.01856515505467884	0.11041042179148126	SCMH1	protein_coding	H1_FT	H1_RGC	0.9569899310188535	FALSE	NA
ENSG00000088836	ENSG00000088836	-0.601938214025202	2.756830193456142	0.30972418199197577	0.5778513065905515	0.8501377826718136	SLC4A11	protein_coding	H1_FT	H1_RGC	0.07051068204478253	FALSE	NA
ENSG00000150760	ENSG00000150760	-0.6019072738896072	6.497404469828605	4.464022238567242	0.03461950531822226	0.1758629504142201	DOCK1	protein_coding	H1_FT	H1_RGC	0.7548256450533525	FALSE	NA
ENSG00000120254	ENSG00000120254	0.6018979299393695	6.24624151138898	4.110225344850976	0.042628548743215616	0.2019458179598335	MTHFD1L	protein_coding	H1_FT	H1_RGC	0.6947651360853435	FALSE	NA
ENSG00000196305	ENSG00000196305	0.6017966900071068	6.33064818949204	4.239955081261421	0.03948698506399898	0.19182100838212254	IARS1	protein_coding	H1_FT	H1_RGC	0.717103830299937	FALSE	NA
ENSG00000154001	ENSG00000154001	0.6017785988389471	7.722522002062536	6.12516921684998	0.013329455899359306	0.08516124194603729	PPP2R5E	protein_coding	H1_FT	H1_RGC	1.069758013668921	FALSE	NA
ENSG00000187808	ENSG00000187808	-0.6016522534038552	2.4668797167970027	0.3348475370227183	0.5628204320870867	0.8382065830941384	SOWAHD	protein_coding	H1_FT	H1_RGC	0.0766489326333709	FALSE	NA
ENSG00000169926	ENSG00000169926	0.601483244142054	5.639170133525461	2.9796525964055887	0.08432188013702724	0.32372212178632065	KLF13	protein_coding	H1_FT	H1_RGC	0.4898276217544917	FALSE	NA
ENSG00000133703	ENSG00000133703	0.6014379610773485	6.577687516459248	4.723031599569908	0.02976464528543239	0.1576093526391639	KRAS	protein_coding	H1_FT	H1_RGC	0.8024180147711917	FALSE	NA
ENSG00000188641	ENSG00000188641	-0.6014188352669042	2.838542130424542	0.37358573090844255	0.5410582251203365	0.8197942192738588	DPYD	protein_coding	H1_FT	H1_RGC	0.08629514840828988	FALSE	NA
ENSG00000100603	ENSG00000100603	-0.6013715180569242	2.9396473966319294	0.382044810561511	0.5365129710319914	0.8156827155963371	SNW1	protein_coding	H1_FT	H1_RGC	0.08847874034168533	FALSE	NA
ENSG00000070214	ENSG00000070214	-0.6013580608614773	2.9744984152177123	0.384776664989043	0.5350599321705016	0.8143416147101463	SLC44A1	protein_coding	H1_FT	H1_RGC	0.08919337120349348	FALSE	NA
ENSG00000277224	ENSG00000277224	0.6013577270159024	3.5711704012555225	0.7448971496354395	0.3880996715208348	0.7198583547413333	H2BC7	protein_coding	H1_FT	H1_RGC	0.1427529505215135	FALSE	NA
ENSG00000132932	ENSG00000132932	0.6011762517738183	4.304469382382639	1.3941005416753347	0.23771793696947557	0.5882245448793834	ATP8A2	protein_coding	H1_FT	H1_RGC	0.2304568576200528	FALSE	NA
ENSG00000103426	ENSG00000103426	0.600781025731085	7.692073898090945	6.136003122346965	0.013249471794576813	0.08476025900386203	CORO7-PAM16	protein_coding	H1_FT	H1_RGC	1.0718077248756341	FALSE	NA
ENSG00000038210	ENSG00000038210	-0.6007562233386345	4.985348548372822	1.8964533944920914	0.16848033722798933	0.4910980029445429	PI4K2B	protein_coding	H1_FT	H1_RGC	0.3088318319281162	FALSE	NA
ENSG00000234616	ENSG00000234616	0.6006405793188543	5.247689889976116	0.31539414996441106	0.57439066748187	0.8469392371312617	JRK	protein_coding	H1_FT	H1_RGC	0.07214774660577641	FALSE	NA
ENSG00000284797	ENSG00000284797	0.6000645147574833	3.063084647225081	0.4093991202856179	0.5222767868335113	0.8033671518776795	CIST1	protein_coding	H1_FT	H1_RGC	0.09508592969908262	FALSE	NA
ENSG00000213585	ENSG00000213585	0.6000048652963281	4.470631662117514	1.7327949317164326	0.1880587589967015	0.5239807453992419	VDAC1	protein_coding	H1_FT	H1_RGC	0.2806846716431816	FALSE	NA
ENSG00000268163	ENSG00000268163	0.5993448315095884	4.774477130486663	2.0499735525933898	0.1522133988274535	0.463541083646007		protein_coding	H1_FT	H1_RGC	0.33391176829392216	FALSE	NA
ENSG00000136144	ENSG00000136144	-0.5992820307069123	6.115392653899532	3.7459616741347275	0.052940046084432785	0.2351730674230863	RCBTB1	protein_coding	H1_FT	H1_RGC	0.628612416181259	FALSE	NA
ENSG00000145348	ENSG00000145348	-0.5992481050696108	6.997887835226533	4.943687319067174	0.02618936729928182	0.14325893598418268	TBCK	protein_coding	H1_FT	H1_RGC	0.8438782787666345	FALSE	NA
ENSG00000124226	ENSG00000124226	-0.5986414629427483	4.2820887294245304	1.158468456898163	0.2817871882416529	0.63746623234788935	RNF114	protein_coding	H1_FT	H1_RGC	0.1955428155895197	FALSE	NA
ENSG00000138741	ENSG00000138741	-0.5975817948638839	2.716663539672656	0.30209088273588874	0.5825763774186162	0.854006275770558	TRPC3	protein_coding	H1_FT	H1_RGC	0.0685389378326477	FALSE	NA
ENSG00000237489	ENSG00000237489	-0.5975356806060341	2.969177253666569	0.31922104959607633	0.5720779932761977	0.8456418458343035	C10orf143	protein_coding	H1_FT	H1_RGC	0.07281353449287993	FALSE	NA
ENSG00000198003	ENSG00000198003	-0.5974371135714861	7.184456503047229	6.448911334884795	0.011123271526116101	0.07410377678398385	ODAD3	protein_coding	H1_FT	H1_RGC	1.1301596571401786	FALSE	NA
ENSG00000188277	ENSG00000188277	-0.5974232943985801	2.4722969871103113	0.11758840042166727	0.7316659791669686	0.9535444870298114	C15orf62	protein_coding	H1_FT	H1_RGC	0.020659040404169576	FALSE	NA
ENSG00000067369	ENSG00000067369	0.5974112191685	8.487467495311606	6.587312072338534	0.010272919202973777	0.0699686769113009	TP53BP1	protein_coding	H1_FT	H1_RGC	1.1550963384010495	FALSE	NA
ENSG00000143815	ENSG00000143815	0.5972042983450536	7.540578812598064	5.757127070852409	0.01642455744329232	0.10029351594698228	LBR	protein_coding	H1_FT	H1_RGC	0.9987271435446059	FALSE	NA
ENSG00000166016	ENSG00000166016	0.5970560523172788	2.6861442237789563	0.3046579593308123	0.5809787287193884	0.8529792349254632	ABTB2	protein_coding	H1_FT	H1_RGC	0.06906154124403209	FALSE	NA
ENSG00000134533	ENSG00000134533	-0.59700703956529	3.221117517052868	0.404762477613698	0.5246420345604337	0.8049998264039787	RERG	protein_coding	H1_FT	H1_RGC	0.09420421328654423	FALSE	NA
ENSG00000233087	ENSG00000233087	0.5969993861129023	2.2168009836653684	0.22290495516331874	0.6368368518164298	0.8890070538747076	RAB6D	protein_coding	H1_FT	H1_RGC	0.05109479308298325	FALSE	NA
ENSG00000132405	ENSG00000132405	0.5969375584247081	6.300134815334818	4.143761013212825	0.04179206836584567	0.19914060193480357	TBC1D14	protein_coding	H1_FT	H1_RGC	0.700840184480181	FALSE	NA
