gene_id	ensembl_gene_name	isoform_id	logFC	FDR	isoform_switch_q_value	dIF
ENSG00000171444	MCC	ENST00000302475.9	2.13184032765504	0.00365391753371813	0.00109445674721119	-0.3535
ENSG00000171791	BCL2	ENST00000333681.5	1.13773443094642	0.0351693390359753	0.00719449754958627	0.20085
ENSG00000171817	ZNF540	ENST00000589285.1	2.04212150787605	0.0217074826659316	0.0313676530424378	0.3203
ENSG00000171914	TLN2	ENST00000636159.2	1.08794170341974	0.024456316102757	0.00568890816595444	0.123
ENSG00000171914	TLN2	ENST00000561311.5	1.08794170341974	0.024456316102757	0.00614472905880663	-0.126
ENSG00000172020	GAP43	BambuTx93	-2.65499962419279	0.00244837887602294	2.566838547127368e-4	-0.2533
ENSG00000172020	GAP43	ENST00000305124.11	-2.65499962419279	0.00244837887602294	0.00576989675809094	0.28315
ENSG00000172687	ZNF738	ENST00000683779.1	-1.61342755739323	0.00746655710140318	2.472678793218866e-6	-0.23915000000000003
ENSG00000172936	MYD88	ENST00000484513.2	-1.60930528231611	0.0175475970489661	4.7144982747483966e-4	-0.19965
ENSG00000172936	MYD88	ENST00000650905.2	-1.60930528231611	0.0175475970489661	0.00435041313433514	0.27025
ENSG00000173221	GLRX	ENST00000237858.11	-1.88954738113085	0.0121173199806237	0.00179584692904984	0.2415999999999998
ENSG00000173221	GLRX	ENST00000507412.1	-1.88954738113085	0.0121173199806237	7.852557214452697e-5	-0.10565
ENSG00000173715	TOP6BL	ENST00000534325.5	-0.790866732129746	0.0472939870647107	6.000559288030149e-4	-0.22785
ENSG00000173875	ZNF791	ENST00000343325.9	0.737963714341774	0.0272813534083739	0.00924878248726768	0.13935000000000008
ENSG00000173875	ZNF791	ENST00000446165.2	0.737963714341774	0.0272813534083739	0.00943912436319213	-0.13950000000000004
ENSG00000173933	RBM4	ENST00000396053.9	-0.858545233516686	0.0299985494465722	0.00231567386144432	-0.1062
ENSG00000173933	RBM4	ENST00000310092.12	-0.858545233516686	0.0299985494465722	0.00159678171387168	0.23699999999999988
ENSG00000174514	MFSD4A	ENST00000465651.1	1.8425581350648	0.0296605827088435	0.00331583420148978	0.14095
ENSG00000174514	MFSD4A	ENST00000367147.9	1.8425581350648	0.0296605827088435	2.515080057074853e-4	-0.583
ENSG00000174514	MFSD4A	ENST00000478555.1	1.8425581350648	0.0296605827088435	0.0360685905835833	0.4385
ENSG00000174844	DNAH12	ENST00000311202.7	2.3537329987213	0.016969708411784402	0.00768535175094369	0.25579999999999997
ENSG00000174844	DNAH12	ENST00000495027.6	2.3537329987213	0.016969708411784402	0.00145371130366607	-0.60855
ENSG00000175061	SNHG29	ENST00000475947.7	-0.838673265287036	0.0456388887484263	5.774158598735328e-6	0.26979999999999993
ENSG00000175390	EIF3F	ENST00000533626.5	-0.743162421119008	0.0329714625551665	9.493601378716575e-6	-0.30855
ENSG00000175390	EIF3F	ENST00000651655.1	-0.743162421119008	0.0329714625551665	6.43758833194146e-4	0.3294999999999999
ENSG00000176170	SPHK1	ENST00000592299.6	-4.13146429458808	0.00114037008706902	0.00535162926883082	0.22485
ENSG00000176170	SPHK1	ENST00000591762.1	-4.13146429458808	0.00114037008706902	0.00993289922927616	0.10175
ENSG00000176170	SPHK1	ENST00000392496.3	-4.13146429458808	0.00114037008706902	0.01580360965052817	-0.3504
ENSG00000176731	RBIS	ENST00000612809.4	-0.702169265683771	0.023705751241378602	0.02981776911388252	-0.1089
ENSG00000176731	RBIS	ENST00000619594.5	-0.702169265683771	0.023705751241378602	0.00921084473095959	0.27864999999999995
ENSG00000176731	RBIS	ENST00000611854.4	-0.702169265683771	0.023705751241378602	1.1125523755498484e-4	-0.11075
ENSG00000177182	CLVS1	ENST00000518858.1	-4.40671368292208	0.00192253246579837	0.01575098384503244	-0.1441
ENSG00000177182	CLVS1	ENST00000519846.5	-4.40671368292208	0.00192253246579837	0.02923449558993357	-0.1996
ENSG00000177600	RPLP2	ENST00000530797.5	-1.26819325318587	0.0104163599280747	5.887008506193892e-22	-0.16235
ENSG00000177600	RPLP2	ENST00000321153.9	-1.26819325318587	0.0104163599280747	5.887008506193892e-22	0.15825
ENSG00000178921	PFAS	ENST00000546020.2	-1.33204752079736	0.00819823648620386	2.6224748159479257e-6	-0.3612999999999999
ENSG00000178921	PFAS	ENST00000314666.11	-1.33204752079736	0.00819823648620386	2.2859639047056015e-6	0.36330000000000007
ENSG00000178999	AURKB	ENST00000316199.10	-3.73814895921636	0.0127519265791867	0.03703277018226383	0.3227
ENSG00000179010	MRFAP1	ENST00000382581.5	-0.868053182967125	0.0121869321059874	1.5153400980118557e-4	-0.2111000000000001
ENSG00000179010	MRFAP1	ENST00000320912.8	-0.868053182967125	0.0121869321059874	1.3141023546429576e-4	0.2121500000000001
ENSG00000179915	NRXN1	ENST00000626899.1	2.16999538447838	0.00444220916469919	0.02113266620503694	-0.1921
ENSG00000180573	H2AC6	ENST00000377791.4	-1.54165774288591	0.00746655710140318	5.427772558010571e-4	0.34049999999999997
ENSG00000180573	H2AC6	ENST00000602637.1	-1.54165774288591	0.00746655710140318	3.344287568920941e-5	-0.13345
ENSG00000180596	H2BC4	ENST00000314332.5	-2.47517991601046	0.0048536025992602	0.0042600005276369	-0.52405
ENSG00000180815	MAP3K15	ENST00000518578.5	1.44413100237747	0.0357697839245476	0.00631712421338096	-0.5324499999999999
ENSG00000181513	ACBD4	ENST00000586346.5	1.22110854764675	0.0388716008536975	0.01886994884351394	0.1356
ENSG00000181513	ACBD4	ENST00000431281.5	1.22110854764675	0.0388716008536975	0.00149527508830672	-0.2407
ENSG00000181513	ACBD4	ENST00000376955.8	1.22110854764675	0.0388716008536975	0.02877030707186742	0.16754999999999998
ENSG00000181790	ADGRB1	ENST00000643448.1	2.9457470944301	0.0159425084952368	2.363559834128727e-9	-0.48535000000000006
ENSG00000181790	ADGRB1	ENST00000517894.6	2.9457470944301	0.0159425084952368	3.4491845075157936e-10	0.491
ENSG00000181938	GINS3	ENST00000318129.6	-1.16148209251705	0.0439187738542592	0.00352489111242519	0.4508
ENSG00000182534	MXRA7	ENST00000449428.7	1.31922528580565	0.00558105580829678	0.0012745385625971	-0.16685000000000005
ENSG00000182606	TRAK1	ENST00000341421.7	0.908585974167784	0.0200320274494688	1.4469006598634925e-4	-0.16454999999999995
ENSG00000182606	TRAK1	ENST00000487159.5	0.908585974167784	0.0200320274494688	6.215221459181847e-6	0.30675
ENSG00000182606	TRAK1	ENST00000449246.5	0.908585974167784	0.0200320274494688	8.56158809581394e-7	-0.12349999999999998
ENSG00000182667	NTM	ENST00000374791.7	3.39741375987235	0.00114037008706902	0.00234383212044391	-0.197
ENSG00000182732	RGS6	ENST00000622468.4	4.04057426372987	0.00865807177372308	7.409176407647559e-6	-0.5798500000000001
ENSG00000182985	CADM1	ENST00000452722.7	1.67583675225375	0.00273008868405684	0.0012771826595795	0.13770000000000002
ENSG00000182985	CADM1	ENST00000537058.5	1.67583675225375	0.00273008868405684	1.1803995306426434e-5	0.1246
ENSG00000183091	NEB	ENST00000397345.8	1.84306641155226	0.0196256235037879	3.955095189564548e-5	-0.4422
ENSG00000183117	CSMD1	ENST00000635120.2	3.71961263259474	0.00783302560833907	0.02836698142616433	0.47405
ENSG00000183765	CHEK2	ENST00000650281.1	-1.6155207123693	0.00465495627309779	2.6694900042992137e-10	-0.30095
ENSG00000183765	CHEK2	ENST00000404276.6	-1.6155207123693	0.00465495627309779	0.00280008859338086	0.4392999999999999
ENSG00000184144	CNTN2	ENST00000331830.7	-4.65639297072504	0.00196115826790495	0.00879677197317354	0.4231
ENSG00000185033	SEMA4B	ENST00000332496.10	1.93789965450974	0.00291726919088425	0.00102696407738293	0.20374999999999996
ENSG00000185049	NELFA	ENST00000542778.5	-0.940087439812026	0.0161055176672167	8.608344736437307e-11	0.7574000000000001
ENSG00000185049	NELFA	ENST00000382882.9	-0.940087439812026	0.0161055176672167	1.4573612457328702e-5	-0.7461
ENSG00000185252	ZNF74	ENST00000476678.1	-0.805743246035241	0.0373144036318941	0.00471154815932773	-0.1009
ENSG00000185480	PARPBP	ENST00000537257.5	-2.19501122731536	0.0222840735674322	0.03207776702267802	-0.118
ENSG00000185774	KCNIP4	ENST00000382149.9	3.03889711322892	0.0215012833933233	0.00191490166911975	0.51875
ENSG00000185774	KCNIP4	ENST00000382152.7	3.03889711322892	0.0215012833933233	0.02198547996347142	-0.3851500000000001
ENSG00000186007	LEMD1	ENST00000495594.2	2.7375009810117	0.0112384189868213	0.00196702749171845	0.5624
ENSG00000186635	ARAP1	ENST00000393609.8	0.807462711525708	0.0292187647856838	0.03985278167912574	0.21725000000000003
ENSG00000186635	ARAP1	ENST00000334211.12	0.807462711525708	0.0292187647856838	0.02829080511501748	-0.14994999999999997
ENSG00000187017	ESPN	ENST00000461727.6	3.1887812720946	0.00127879031520475	5.069220217619254e-10	0.21565
ENSG00000188107	EYS	ENST00000503581.6	5.6286105763183	0.00727399969901064	1.0103364750029808e-7	-0.4778500000000001
ENSG00000188107	EYS	ENST00000393380.6	5.6286105763183	0.00727399969901064	0.03123705471295657	-0.10105
ENSG00000188107	EYS	ENST00000489873.1	5.6286105763183	0.00727399969901064	7.316430705292225e-4	0.33475
ENSG00000188517	COL25A1	ENST00000642955.1	-1.00355012426188	0.037533431855058	4.818634751486064e-11	-0.4733500000000001
ENSG00000188613	NANOS1	ENST00000340087.5	1.25449537196952	0.0232424391864073	4.865774410301225e-9	0.3283
ENSG00000188613	NANOS1	ENST00000425699.3	1.25449537196952	0.0232424391864073	2.735369970994318e-9	-0.32830000000000004
ENSG00000189057	FAM111B	ENST00000411426.1	-2.42606605668988	0.00360210233679576	4.387525160895048e-5	-0.25055
ENSG00000189221	MAOA	ENST00000686980.1	3.43737687084829	0.00114037008706902	0.00383287730270104	-0.1312
ENSG00000196123	MATCAP1	ENST00000561679.5	0.809072514122118	0.0286949485378986	0.01360055217186635	-0.27315
ENSG00000196123	MATCAP1	ENST00000563902.2	0.809072514122118	0.0286949485378986	0.0268006643739912	0.2224
ENSG00000196154	S100A4	ENST00000368716.9	-5.827369393933	0.00610291006162469	0.00650181837866637	0.27685
ENSG00000196154	S100A4	ENST00000368715.5	-5.827369393933	0.00610291006162469	0.00213313329538509	-0.23735
ENSG00000196208	GREB1	ENST00000234142.9	-1.80144868153848	0.00347108502358405	1.1619866136492971e-8	0.18585000000000007
ENSG00000196208	GREB1	ENST00000263834.9	-1.80144868153848	0.00347108502358405	1.7392105559850793e-5	-0.164
ENSG00000196411	EPHB4	ENST00000492403.1	-1.52068505563294	0.0413813936486828	0.00691776952164193	-0.11095
ENSG00000196526	AFAP1	ENST00000420658.6	-1.13866582567326	0.0311279693751512	3.3550644111003637e-4	0.4381
ENSG00000196526	AFAP1	ENST00000360265.9	-1.13866582567326	0.0311279693751512	0.00358785607552521	-0.3544
ENSG00000196569	LAMA2	ENST00000687590.1	3.46723714538656	0.00582881020857975	0.02425201927065584	-0.10195
ENSG00000196715	VKORC1L1	ENST00000360768.5	-0.857814887594589	0.0378868020636679	0.0209586587524289	-0.1360499999999999
ENSG00000197124	ZNF682	ENST00000397162.5	-2.14661135886318	0.0257151279062155	0.00111871667131452	-0.1405
ENSG00000197124	ZNF682	ENST00000397165.7	-2.14661135886318	0.0257151279062155	0.01012536534775021	0.16684999999999994
ENSG00000197375	SLC22A5	ENST00000475308.1	2.20934730998473	0.0152658727694765	0.01393785548006449	0.14300000000000002
ENSG00000197580	BCO2	ENST00000531169.5	2.20964917906116	0.00498342867425177	0.03537437467049554	-0.1437
ENSG00000197903	H2BC12	ENST00000356950.2	-2.29806708899197	0.00794399019013831	2.8164261725425126e-4	0.36285
ENSG00000197903	H2BC12	BambuTx129	-2.29806708899197	0.00794399019013831	2.7995406434980967e-4	-0.36285
ENSG00000198056	PRIM1	ENST00000706566.1	-2.59564758106149	0.00341342518894817	1.1018639040169942e-7	0.33975
ENSG00000198121	LPAR1	ENST00000683809.1	-2.75288885680905	0.014352731353913	0.00410827862342925	0.1325
ENSG00000198276	UCKL1	ENST00000369908.9	0.602412067175923	0.0485275082453233	0.01084722124925837	-0.2012
ENSG00000198399	ITSN2	ENST00000361999.7	0.821706255716752	0.0221035223225935	0.00147646699597419	0.18084999999999996
ENSG00000198399	ITSN2	ENST00000406921.7	0.821706255716752	0.0221035223225935	0.00718571679598755	-0.193
ENSG00000198478	SH3BGRL2	BambuTx134	-1.35199492203232	0.0179173630244096	3.5246375539819308e-12	-0.3988499999999999
ENSG00000198478	SH3BGRL2	ENST00000369838.6	-1.35199492203232	0.0179173630244096	3.4937755518468616e-12	0.39885
ENSG00000198521	ZNF43	ENST00000599906.5	-1.52920067692139	0.0112208488162315	0.04686345106330747	-0.10875
ENSG00000198589	LRBA	ENST00000651943.2	0.796120831284487	0.0266252035439174	3.777329742713873e-4	0.24215000000000003
ENSG00000198590	APRG1	ENST00000654228.1	1.46422544285569	0.0439430020722613	0.00972943163573788	-0.48749999999999993
ENSG00000198721	ECI2	ENST00000380118.8	-0.678778535415214	0.0199816731337818	0.01930777813607075	-0.23320000000000007
ENSG00000198722	UNC13B	ENST00000635942.2	1.45525831707512	0.0080860402550454	8.217892571732803e-7	-0.5959
ENSG00000198722	UNC13B	ENST00000378495.7	1.45525831707512	0.0080860402550454	1.4788371020271853e-5	0.5611
ENSG00000198838	RYR3	ENST00000635749.1	1.95131988833609	0.00761723669477828	0.0196030960106698	-0.1244
ENSG00000198947	DMD	ENST00000619831.5	4.27793968127929	0.00466936343647927	9.144580380803163e-8	-0.1635
ENSG00000203875	SNHG5	ENST00000654795.1	-1.26521070735464	0.0136123075259542	3.9453500966774415e-6	0.20455
ENSG00000203875	SNHG5	ENST00000623910.4	-1.26521070735464	0.0136123075259542	7.926640392279884e-5	-0.15139999999999998
ENSG00000204843	DCTN1	ENST00000409438.5	-0.539291300874045	0.0478403950565777	0.02247115861391633	-0.12445000000000002
ENSG00000205336	ADGRG1	ENST00000565976.6	-1.23562350617297	0.00647302444405686	4.7599948036078767e-4	0.1493
ENSG00000205726	ITSN1	ENST00000381318.8	0.66780592605943	0.0429258454639466	9.1460291221465e-11	-0.23785
ENSG00000213024	NUP62	ENST00000352066.8	-1.30790310418668	0.00812268756437817	0.01831292247863911	-0.24690000000000004
ENSG00000213145	CRIP1	ENST00000330233.11	-2.29811218107396	0.0421845622420876	0.00509388028023192	0.24124999999999996
ENSG00000213337	ANKRD39	ENST00000443120.5	-0.636313618890444	0.0467142031937943	0.02593906353783832	0.23180000000000012
ENSG00000213337	ANKRD39	ENST00000393537.5	-0.636313618890444	0.0467142031937943	0.02593906353783832	-0.2317999999999999
ENSG00000213347	MXD3	ENST00000427908.6	-2.62703097752296	0.00997560724450867	5.051918970633055e-5	-0.31439999999999996
ENSG00000213397	HAUS7	ENST00000370211.10	-1.369007693846	0.025367231562014	3.117419233708257e-4	0.19130000000000005
ENSG00000213397	HAUS7	ENST00000484394.5	-1.369007693846	0.025367231562014	2.7760334860999286e-6	-0.12245
ENSG00000215417	MIR17HG	ENST00000710414.1	-2.48738110194296	0.00152585468408923	0.0282223717904538	-0.21270000000000003
ENSG00000215861	NA	BambuTx29	4.59251120331118	0.00221198550467821	1.0854049651959344e-8	-0.50905
ENSG00000215861	NA	BambuTx30	4.59251120331118	0.00221198550467821	0.00348983110871518	0.5225500000000001
ENSG00000224905	NA	ENST00000690295.1	-3.45153544926738	0.00273008868405684	0.0284642825220009	-0.34565000000000007
ENSG00000225783	MIAT	ENST00000613780.4	-0.924115409546375	0.0436439799353548	1.0560308585618086e-5	-0.15915
ENSG00000226742	HSBP1L1	ENST00000592352.1	1.11176769063238	0.0495804645788345	1.241283368305357e-7	0.5522
ENSG00000226742	HSBP1L1	ENST00000451882.3	1.11176769063238	0.0495804645788345	2.1594374678311367e-5	-0.5326
ENSG00000227110	LMCD1-AS1	ENST00000420095.2	1.87549074781557	0.00608753366730789	0.02558590388814425	-0.1196
ENSG00000227627	NA	ENST00000654706.3	-1.96485721615912	0.0230167855780055	1.0049998173067901e-8	-0.5828500000000001
ENSG00000227627	NA	ENST00000671635.1	-1.96485721615912	0.0230167855780055	0.00471865121547801	0.60795
ENSG00000230314	ELOVL2-AS1	ENST00000456616.2	1.97911216349322	0.0427604993680542	0.00479476871891835	-0.22925
ENSG00000231312	MAP4K3-DT	ENST00000667600.1	0.684639632962097	0.04789741038035	0.00258658302077683	-0.3044
ENSG00000231312	MAP4K3-DT	ENST00000445520.7	0.684639632962097	0.04789741038035	2.7511049669592888e-6	0.43525
ENSG00000231721	LINC-PINT	ENST00000643779.1	3.00503920538433	0.00465495627309779	0.00998023807235752	0.1033
ENSG00000232044	SILC1	ENST00000444416.1	3.19251440852342	0.0279408231543478	8.916347974890846e-5	0.5889
ENSG00000232973	CYP1B1-AS1	ENST00000589303.5	-3.06539763017103	0.0106451190237493	3.3809672977617474e-4	0.29655
ENSG00000235244	DANT2	ENST00000686602.2	-1.62074375274313	0.00650966272137305	1.5457098144432452e-5	0.18315000000000017
ENSG00000235244	DANT2	ENST00000430756.2	-1.62074375274313	0.00650966272137305	2.9503794345595236e-4	-0.1113
ENSG00000235552	RPL6P27	ENST00000489915.1	-1.36956769594114	0.0140339475623449	2.436881760854342e-6	0.3866500000000001
ENSG00000236432	MFF-DT	ENST00000433324.2	2.38329900281289	0.0245930249966837	0.03966471182803001	-0.26789999999999997
ENSG00000236432	MFF-DT	ENST00000665988.1	2.38329900281289	0.0245930249966837	0.04233139363314948	0.2522
ENSG00000239922	NA	ENST00000467198.1	-2.02496614896024	0.0264699148729753	5.0581602608363595e-8	-0.5129
ENSG00000243678	NME2	ENST00000393190.4	-1.33321812974405	0.00729922606176538	0.00102825518193271	-0.13275
ENSG00000243678	NME2	ENST00000512737.6	-1.33321812974405	0.00729922606176538	0.01399686722443357	0.11710000000000008
ENSG00000245750	DRAIC	ENST00000662925.1	2.85929964725281	0.0167945106365022	0.00102332683996383	0.2136
ENSG00000245910	SNHG6	ENST00000686474.2	-0.646281926550533	0.0471689271299166	0.0035904402727216	-0.24265
ENSG00000245910	SNHG6	ENST00000520944.6	-0.646281926550533	0.0471689271299166	0.0035904402727216	0.23329999999999995
ENSG00000248540	NA	ENST00000668929.1	-4.05209010358967	0.00660474303976795	0.00569573313996489	0.17475
ENSG00000250303	LINC02762	ENST00000701847.1	2.38750454563528	0.00267290341734648	2.0289327165938845e-19	-0.61215
ENSG00000251432	LINC02615	ENST00000509834.6	1.44825273188175	0.0255450024000164	1.2355508645907592e-4	0.2643
ENSG00000251432	LINC02615	ENST00000667326.1	1.44825273188175	0.0255450024000164	0.00163800054489414	-0.46105
ENSG00000254901	BORCS8	ENST00000591566.1	-1.35002023536635	0.0182329222441422	0.00351749486579419	-0.348
ENSG00000255794	RMST	ENST00000552411.2	-3.23611280923012	0.0277726785441792	1.7064786421621447e-10	-0.36094999999999994
ENSG00000255794	RMST	ENST00000687565.1	-3.23611280923012	0.0277726785441792	0.01003846455062103	-0.14515000000000006
ENSG00000258315	C17orf49	ENST00000552402.5	-0.982309229663538	0.0471719426956572	0.01864587103198828	0.21685
ENSG00000258315	C17orf49	ENST00000549857.1	-0.982309229663538	0.0471719426956572	0.00212045502275762	-0.11235
ENSG00000261008	LINC01572	ENST00000624829.4	-2.14912307329362	0.0140627731721812	3.8490665061823685e-9	-0.35040000000000004
ENSG00000264522	OTUD7B	ENST00000619871.1	0.849454244616382	0.0159972826770737	7.693739502114691e-10	0.2598
ENSG00000264522	OTUD7B	ENST00000581312.6	0.849454244616382	0.0159972826770737	5.961534272168899e-10	-0.25845000000000007
ENSG00000272274	ARGLU1-DT	ENST00000700965.1	-2.04738773880146	0.00930976646207079	2.296109076352065e-9	0.85135
ENSG00000272398	CD24	ENST00000619133.4	-3.73787526699391	0.00110296583736783	0.00568912643905688	0.10005
ENSG00000272398	CD24	ENST00000606017.2	-3.73787526699391	0.00110296583736783	0.00564135696730921	-0.10350000000000016
ENSG00000278615	C11orf98	ENST00000524958.6	-1.0425598685573	0.0189038181528902	0.00228293539536117	0.18320000000000003
ENSG00000278615	C11orf98	ENST00000532786.2	-1.0425598685573	0.0189038181528902	0.0022943441473787	-0.18319999999999995
ENSG00000280739	ENTPD3-AS1	ENST00000657703.1	1.66831245545616	0.0107976245461786	5.090587304617553e-4	-0.29145000000000004
ENSG00000280739	EIF1B-AS1	ENST00000657703.1	1.66831245545616	0.0107976245461786	5.090587304617553e-4	-0.29145000000000004
ENSG00000285103	EMICERI	ENST00000649931.1	1.03315109978688	0.0120350352334661	7.347094809191193e-4	0.2035
ENSG00000285103	EMICERI	ENST00000645861.1	1.03315109978688	0.0120350352334661	5.630786340617596e-4	-0.2034999999999999
