isoform_id	ES	ES_genomic_start	ES_genomic_end	MEE	MEE_genomic_start	MEE_genomic_end	MES	MES_genomic_start	MES_genomic_end	IR	IR_genomic_start	IR_genomic_end	A5	A5_genomic_start	A5_genomic_end	A3	A3_genomic_start	A3_genomic_end	ATSS	ATSS_genomic_start	ATSS_genomic_end	ATTS	ATTS_genomic_start	ATTS_genomic_end
ENST00000453929.6	2	169538013;169564950	169538141;169565000	0	NA	NA	0	NA	NA	0	NA	NA	1	169559420	169560387	0	NA	NA	1	169573832	169573961	1	169528508	169529755
transcript196565.chr2.nnic	1	169569184	169569252	0	NA	NA	0	NA	NA	1	169571552;169572172	169571653;169573668	0	NA	NA	0	NA	NA	1	169573905	169573961	1	169528508;169530587;169531352;169537227;169538013;169540051;169544721;169546218;169555124;169557187;169559420;169563225	169529926;169530701;169531490;169537340;169538141;169540179;169544835;169546704;169555255;169557297;169560785;169563350
transcript194475.chr2.nic	1	169564950	169565000	0	NA	NA	0	NA	NA	1	169572172	169573668	0	NA	NA	0	NA	NA	1	169573914	169573961	1	169528508;169530587;169531352;169537227;169538013;169540051;169544721;169546218;169555124;169557187	169529926;169530701;169531490;169537340;169538141;169540179;169544835;169546704;169555255;169557297
transcript193914.chr2.nic	1	169564950	169565000	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	169528508;169530587;169531352;169537227;169538013;169540051;169544721;169546218;169555124;169557187	169529926;169530701;169531490;169537340;169538141;169540179;169544835;169546704;169555255;169557297
ENST00000453153.7	1	169564950	169565000	0	NA	NA	0	NA	NA	0	NA	NA	1	169559420	169560387	0	NA	NA	1	169573865	169573961	0	NA	NA
transcript249924.chr2.nic	1	208254343	208254458	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	208255110	208255119	1	208236229;208239071;208239863;208241994;208243427;208245319;208245543	208237169;208239233;208240003;208242145;208243604;208245424;208248660
transcript249792.chr2.nic	1	208254343	208254458	0	NA	NA	0	NA	NA	0	NA	NA	1	208249194	208251430	0	NA	NA	0	NA	NA	1	208236229;208239071;208239863;208241994;208243427;208245319	208237169;208239233;208240003;208242145;208243604;208245424
transcript249591.chr2.nic	1	208254343	208254458	0	NA	NA	0	NA	NA	1	208240004	208241993	2	208245543;208249194	208248369;208251430	0	NA	NA	1	208255094	208255119	0	NA	NA
ENST00000345146.7	1	208254343	208254458	0	NA	NA	0	NA	NA	0	NA	NA	2	208245543;208249194	208248369;208251430	0	NA	NA	1	208255071	208255119	0	NA	NA
ENST00000446179.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	208245543;208249194	208248369;208251430	0	NA	NA	1	208254939	208255119	1	208236229	208236232
ENST00000344357.9	1	174246715	174246815	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	174072447	174075008
ENST00000284719.8	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	174248532	174248599	0	NA	NA
ENST00000431877.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	181892660	181894698	0	NA	NA	1	181891693	181891730	0	NA	NA
transcript212370.chr2.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	181896030;181896908;181898880;181899014;181900696;181901766;181909899;181913845;181915216;181918598;181918755;181919296;181920597;181921948;181928161;181929561	181896079;181896964;181898919;181899112;181900904;181902466;181909971;181913933;181916427;181918675;181918882;181919446;181920662;181922412;181928278;181930738
ENST00000409001.5	1	181920597	181920662	0	NA	NA	0	NA	NA	0	NA	NA	1	181892660	181894698	0	NA	NA	1	181891693	181891985	0	NA	NA
ENST00000688520.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	202912226	202912746	0	NA	NA
transcript236356.chr2.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	202874261;202882711;202883609;202884198;202884395;202892617	202880937;202882783;202883741;202884303;202884535;202892655
transcript130677.chr3.nic	0	NA	NA	0	NA	NA	0	NA	NA	1	101368012	101372007	0	NA	NA	0	NA	NA	1	101513242	101513318	1	101324205;101327666;101328478;101328646;101330334;101331985;101332770;101337509;101340095;101341646;101343686;101347872;101351618	101326080;101327816;101328546;101328689;101330386;101332109;101332862;101337631;101340211;101341779;101343954;101348051;101351651
ENST00000394095.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	101513212	101513318	0	NA	NA
ENST00000394094.6	1	101398861	101399055	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	101513205	101513318	1	101324205	101324273
transcript130481.chr3.nic	0	NA	NA	0	NA	NA	0	NA	NA	1	101332863	101337508	0	NA	NA	0	NA	NA	0	NA	NA	1	101324205	101324273
ENST00000314261.11	1	101417593	101417790	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	101513241	101513318	1	101324205	101324273
ENST00000559471.6	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	49024911	49027365	0	NA	NA	1	49046446	49046561	0	NA	NA
ENST00000261847.7	1	49019418	49019552	0	NA	NA	0	NA	NA	0	NA	NA	1	49024911	49027365	0	NA	NA	1	49046433	49046561	1	48988638	48988770
transcript47304.chr15.nic	0	NA	NA	0	NA	NA	0	NA	NA	1	49028169	49028452	0	NA	NA	0	NA	NA	0	NA	NA	1	48988638;48996367;48999833;49000877;49009216;49011731;49012648;49016560;49016848;49017548;49019418;49024911	48992926;48996586;48999987;49001097;49009378;49011863;49012817;49016701;49017015;49017628;49019552;49027480
transcript47034.chr15.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	48988638;48996367;48999833;49000877;49009216;49011731;49012648;49016560;49016848;49017548;49019418	48992926;48996586;48999987;49001097;49009378;49011863;49012817;49016701;49017015;49017628;49019552
transcript48119.chr15.nic	0	NA	NA	0	NA	NA	0	NA	NA	1	49035659	49037590	0	NA	NA	0	NA	NA	1	49046470	49046561	1	48988638;48996367;48999833;49000877;49009216;49011731;49012648;49016560;49016848;49017548;49019418;49024911;49028144;49028453;49032965	48992926;48996586;48999987;49001097;49009378;49011863;49012817;49016701;49017015;49017628;49019552;49027480;49028168;49028682;49033100
transcript56043.chr15.nnic	0	NA	NA	0	NA	NA	1	51829612;51862811;51869217;51879527;51887589;51889056;51893815;51896419;51900155;51901892;51908776	51829836;51864283;51869373;51879541;51887711;51889145;51893945;51896526;51900298;51902036;51911937	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
transcript54826.chr15.nnic	0	NA	NA	0	NA	NA	1	51887589;51889056;51893815;51896419;51900155	51887711;51889145;51893945;51896526;51900298	0	NA	NA	0	NA	NA	0	NA	NA	1	51822029;51829612;51862811;51869217	51822194;51829836;51864283;51869373	1	51914803	51915725
transcript56050.chr15.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	51822029	51822194	1	51869217;51879527;51887589;51889056;51893815;51896419;51900155;51901892;51908776;51914803	51869373;51879541;51887711;51889145;51893945;51896526;51900298;51902036;51911937;51915725
ENST00000308580.12	1	51879527	51879541	0	NA	NA	0	NA	NA	1	51911938	51914802	1	51863010	51864283	0	NA	NA	1	51822029;51829612	51822194;51829653	0	NA	NA
transcript43807.chr15.nnic	0	NA	NA	0	NA	NA	1	45172149;45173576	45172318;45173716	0	NA	NA	1	45170666	45171883	0	NA	NA	0	NA	NA	0	NA	NA
transcript44770.chr15.nnic	0	NA	NA	0	NA	NA	1	45170666;45172149;45173576;45175219;45178165	45172002;45172318;45173716;45175425;45178306	0	NA	NA	1	45187454	45187924	1	45167463	45168133	1	45187966	45188016	0	NA	NA
ENST00000560540.5	1	45173576	45173716	0	NA	NA	0	NA	NA	0	NA	NA	1	45170666	45171883	0	NA	NA	1	45187956	45188016	0	NA	NA
ENST00000560734.5	0	NA	NA	0	NA	NA	1	45170666;45172149;45173576	45172002;45172318;45173716	0	NA	NA	0	NA	NA	0	NA	NA	1	45187952	45188016	1	45167214	45167251
transcript44504.chr15.nic	0	NA	NA	0	NA	NA	0	NA	NA	3	45172003;45172319;45173717	45172148;45173575;45175218	0	NA	NA	0	NA	NA	0	NA	NA	1	45167214	45168133
ENST00000560471.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	45187955	45188016	1	45167214	45168133
ENST00000313182.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	65611131	65611289	0	NA	NA
ENST00000652388.1	1	65607159	65607442	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	65578757	65578760
transcript81942.chr4.nnic	0	NA	NA	0	NA	NA	1	81432299;81433840;81434639;81440834;81442297;81445526;81445743;81447504;81448069;81450893;81457499	81432371;81433963;81434734;81440929;81442376;81445628;81445838;81447578;81448284;81456788;81457621	0	NA	NA	0	NA	NA	1	81427095	81427792	1	81471969;81602732;81823192;81915311;82044001	81472143;81602922;81824571;81915358;82044535	1	81426393	81426401
transcript79916.chr4.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	81450893;81459328	81456651;81459332	1	81448281	81448284	1	81602732;81823192;81915311;82044001	81602922;81824571;81915358;82044535	0	NA	NA
ENST00000436139.6	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	81459328	81459332	0	NA	NA	1	81471890;81602732;81823192;81915311;82044001	81472143;81602922;81824571;81915358;82044535	1	81426393;81432299;81433840;81434639;81440834;81442297;81445526;81445743;81447504;81448069	81427792;81432371;81433963;81434734;81440929;81442376;81445628;81445838;81447578;81448284
ENST00000264400.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	81450893;81459328	81456651;81459332	0	NA	NA	1	81471907;81602732;81823192;81915311;82044001	81472143;81602922;81824571;81915358;82044535	0	NA	NA
ENST00000514050.6	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	81823192	81824518	0	NA	NA	1	82044244	82044535	1	81426393;81432299;81433840;81434639;81440834;81442297;81445526;81445743;81447504;81448069;81450893;81457499;81459328;81471770	81427792;81432371;81433963;81434734;81440929;81442376;81445628;81445838;81447578;81448284;81456788;81457621;81459514;81472143
transcript82047.chr4.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	81426393;81432299;81433840;81434639;81440834;81442297;81445526;81445743;81447504;81448069;81450893;81457499;81459328;81471770;81602732	81427792;81432371;81433963;81434734;81440929;81442376;81445628;81445838;81447578;81448284;81456788;81457621;81459514;81472143;81602922
ENST00000448323.5	1	82854330	82854388	0	NA	NA	0	NA	NA	0	NA	NA	2	82820125;82843685	82821037;82844386	2	82821108;82881937	82821508;82881940	1	82899713;82900077;82900334	82899737;82900223;82900538	1	82818661	82818662
transcript85457.chr4.nnic	0	NA	NA	0	NA	NA	1	82824555;82827369;82829000;82842140;82843685;82848804;82851431;82853570	82824674;82827632;82829058;82842481;82844509;82848977;82851604;82853715	0	NA	NA	0	NA	NA	0	NA	NA	1	82854903;82856952;82857689;82861631;82862534;82863318;82864362;82866808;82867155;82870325;82871944;82874611;82875727;82878730;82880799;82881858;82891088;82899713;82900077;82900334	82855029;82857130;82857764;82861708;82862572;82863392;82864598;82866960;82867316;82870424;82872086;82874751;82875822;82878928;82880922;82881940;82891266;82899737;82900223;82900538	1	82818661	82819253
ENST00000508502.5	1	82854330	82854388	0	NA	NA	0	NA	NA	0	NA	NA	3	82820125;82842140;82843685	82821037;82842185;82844386	1	82821108	82821508	1	82891203;82899713;82900077;82900334	82891266;82899737;82900223;82900538	1	82818661	82819011
ENST00000508479.5	1	82854330	82854388	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	82891153;82899713;82900077;82900334	82891266;82899737;82900223;82900538	1	82818661;82820125;82824555;82827369;82829000;82842140	82819253;82821508;82824674;82827632;82829058;82842481
ENST00000355196.6	2	82854330;82891088	82854388;82891266	0	NA	NA	0	NA	NA	0	NA	NA	2	82820125;82843685	82821037;82844386	2	82821108;82881937	82821508;82881940	0	NA	NA	1	82818661	82819011
ENST00000443462.6	2	82854330;82881858	82854388;82881940	0	NA	NA	0	NA	NA	0	NA	NA	3	82820125;82842140;82843685	82821037;82842185;82844386	1	82821108	82821508	1	82891178;82899713;82900077;82900334	82891266;82899737;82900223;82900538	1	82818661	82818662
ENST00000348405.8	1	82854330	82854388	0	NA	NA	1	82861631;82862534	82861708;82862572	0	NA	NA	2	82820125;82843685	82821037;82844386	1	82821108	82821508	1	82891136;82899713;82900077;82900334	82891266;82899737;82900223;82900538	0	NA	NA
transcript115348.chr4.nic	1	121864482	121864584	0	NA	NA	0	NA	NA	0	NA	NA	2	121855444;121859258	121855489;121861504	0	NA	NA	0	NA	NA	1	121816444;121824480;121827727;121828402;121828619;121833231;121835144;121839631;121843927;121845504;121847404;121848532;121848844;121852956;121854704	121817013;121825993;121828269;121828505;121828728;121833395;121835283;121839696;121844001;121845696;121847506;121848604;121848928;121853086;121854721
transcript115603.chr4.nic	1	121864482	121864584	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	121816444;121824480;121827727;121828402;121828619;121833231;121835144;121839631;121843927;121845504;121847404;121848532;121848844;121852956;121854704;121855444;121858992	121817013;121825993;121828269;121828505;121828728;121833395;121835283;121839696;121844001;121845696;121847506;121848604;121848928;121853086;121854820;121855561;121859178
transcript115090.chr4.nnic	2	121848532;121864482	121848604;121864584	0	NA	NA	0	NA	NA	0	NA	NA	2	121827727;121859258	121828146;121861504	0	NA	NA	1	121870510	121870568	1	121816444	121817013
ENST00000506636.1	2	121848532;121864482	121848604;121864584	0	NA	NA	0	NA	NA	0	NA	NA	2	121855444;121859258	121855489;121861504	0	NA	NA	1	121870450	121870568	1	121816444;121824480	121817013;121825993
transcript115862.chr4.nnic	0	NA	NA	0	NA	NA	2	121824480;121827727;121828402;121828619;121833231;121835144;121839631;121843927;121845504;121847404,121848844;121852956;121854704;121855444;121858992;121859258;121863217	121825993;121828269;121828505;121828728;121833395;121835283;121839696;121844001;121845696;121847506,121848928;121853086;121854820;121855561;121859178;121861679;121863279	0	NA	NA	0	NA	NA	0	NA	NA	1	121867981;121870278	121868046;121870568	0	NA	NA
transcript116171.chr4.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	122152217	122152307	1	122192229;122196635;122197196;122199359;122201009;122207110;122207541;122209159;122209818;122210887;122219340;122220333;122224498;122226707;122229121;122229931;122234773;122238092;122239516;122242998;122243854;122245020;122246152;122246683;122247158;122249485;122250362;122254195;122254805;122255131;122257255;122258701;122262764;122263442;122264252;122266783;122271018;122272160;122274343;122275972;122279775;122281536;122286541;122289087;122301300;122304798;122305877;122307949;122309266;122313628;122315462;122316732;122318147;122324427;122325230;122325855;122328104;122331326;122333629;122334344;122336192;122336881;122339207;122343410;122344382;122346623;122347522;122348567;122349158;122349450;122349857;122352904;122353814;122355796;122356621;122359557;122362031	122194928;122196791;122197274;122199450;122201126;122207265;122207638;122209337;122209924;122211095;122219567;122220470;122224677;122226835;122229240;122230211;122235023;122238350;122240353;122243068;122244027;122245140;122246298;122246810;122247357;122249682;122250573;122254346;122254955;122255283;122257495;122258843;122262983;122263600;122264427;122266958;122271724;122272405;122274436;122276022;122279981;122281774;122286785;122289192;122301397;122304983;122306045;122308160;122309464;122313687;122315688;122316862;122318270;122324536;122325320;122325917;122328357;122331541;122333809;122334545;122336353;122337020;122339408;122343610;122344561;122346760;122347779;122348717;122349315;122349642;122350074;122353155;122354017;122355990;122356755;122359722;122362752
transcript116083.chr4.nic	0	NA	NA	0	NA	NA	0	NA	NA	1	122224678	122226706	2	122190079;122192379	122190087;122194928	0	NA	NA	1	122152217	122152327	1	122238266;122239516;122242998;122243854;122245020;122246152;122246683;122247158;122249485;122250362;122254195;122254805;122255131;122257255;122258701;122262764;122263442;122264252;122266783;122271018;122272160;122274343;122275972;122279775;122281536;122286541;122289087;122301300;122304798;122305877;122307949;122309266;122313628;122315462;122316732;122318147;122324427;122325230;122325855;122328104;122331326;122333629;122334344;122336192;122336881;122339207;122343410;122344382;122346623;122347522;122348567;122349158;122349450;122349857;122352904;122353814;122355796;122356621;122359557;122362031	122238350;122240353;122243068;122244027;122245140;122246298;122246810;122247357;122249682;122250573;122254346;122254955;122255283;122257495;122258843;122262983;122263600;122264427;122266958;122271724;122272405;122274436;122276022;122279981;122281774;122286785;122289192;122301397;122304983;122306045;122308160;122309464;122313687;122315688;122316862;122318270;122324536;122325320;122325917;122328357;122331541;122333809;122334545;122336353;122337020;122339408;122343610;122344561;122346760;122347779;122348717;122349315;122349642;122350074;122353155;122354017;122355990;122356755;122359722;122362752
transcript116000.chr4.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	122190079;122192379	122190087;122194928	0	NA	NA	0	NA	NA	1	122272399;122274343;122275972;122279775;122281536;122286541;122289087;122301300;122304798;122305877;122307949;122309266;122313628;122315462;122316732;122318147;122324427;122325230;122325855;122328104;122331326;122333629;122334344;122336192;122336881;122339207;122343410;122344382;122346623;122347522;122348567;122349158;122349450;122349857;122352904;122353814;122355796;122356621;122359557;122362031	122272405;122274436;122276022;122279981;122281774;122286785;122289192;122301397;122304983;122306045;122308160;122309464;122313687;122315688;122316862;122318270;122324536;122325320;122325917;122328357;122331541;122333809;122334545;122336353;122337020;122339408;122343610;122344561;122346760;122347779;122348717;122349315;122349642;122350074;122353155;122354017;122355990;122356755;122359722;122362752
ENST00000388738.8	2	122275972;122352904	122276022;122353155	0	NA	NA	0	NA	NA	0	NA	NA	3	122190079;122192379;122334440	122190087;122194928;122334545	0	NA	NA	1	122152217	122152383	1	122362707	122362752
ENST00000264501.8	1	122325855	122325917	0	NA	NA	0	NA	NA	0	NA	NA	2	122190079;122192379	122190087;122194928	0	NA	NA	1	122152217	122152333	0	NA	NA
transcript116164.chr4.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	122190079	122190087	0	NA	NA	1	122152217	122152333	1	122196635;122197196;122199359;122201009;122207110;122207541;122209159;122209818;122210887;122219340;122220333;122224498;122226707;122229121;122229931;122234773;122238092;122239516;122242998;122243854;122245020;122246152;122246683;122247158;122249485;122250362;122254195;122254805;122255131;122257255;122258701;122262764;122263442;122264252;122266783;122271018;122272160;122274343;122275972;122279775;122281536;122286541;122289087;122301300;122304798;122305877;122307949;122309266;122313628;122315462;122316732;122318147;122324427;122325230;122325855;122328104;122331326;122333629;122334344;122336192;122336881;122339207;122343410;122344382;122346623;122347522;122348567;122349158;122349450;122349857;122352904;122353814;122355796;122356621;122359557;122362031	122196791;122197274;122199450;122201126;122207265;122207638;122209337;122209924;122211095;122219567;122220470;122224677;122226835;122229240;122230211;122235023;122238350;122240353;122243068;122244027;122245140;122246298;122246810;122247357;122249682;122250573;122254346;122254955;122255283;122257495;122258843;122262983;122263600;122264427;122266958;122271724;122272405;122274436;122276022;122279981;122281774;122286785;122289192;122301397;122304983;122306045;122308160;122309464;122313687;122315688;122316862;122318270;122324536;122325320;122325917;122328357;122331541;122333809;122334545;122336353;122337020;122339408;122343610;122344561;122346760;122347779;122348717;122349315;122349642;122350074;122353155;122354017;122355990;122356755;122359722;122362752
ENST00000394980.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	89895594;89912050	89901173;89917576	0	NA	NA	1	89879382	89879532	0	NA	NA
transcript93924.chr4.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	89879382	89879426	1	89909276;89911944;89923168;89927795;89934810;89951605;89952997	89909395;89917576;89923272;89927968;89936798;89951751;89954629
transcript93332.chr4.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	89895594	89901173	0	NA	NA	0	NA	NA	1	89923168;89927795;89934810;89951605;89952997	89923272;89927968;89936798;89951751;89954629
ENST00000286733.9	1	75917467	75917773	0	NA	NA	0	NA	NA	0	NA	NA	1	75934891	75936109	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000507956.5	1	75918761	75918789	0	NA	NA	0	NA	NA	0	NA	NA	1	75934891	75936109	0	NA	NA	1	75940973	75941013	1	75913660;75914868	75914338;75914985
ENST00000507187.2	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	75940983	75941013	1	75913660;75914868;75917467;75918761;75919909;75920738;75920951;75925735;75931214	75914338;75914985;75917773;75918789;75919975;75920800;75921123;75925811;75931304
ENST00000264883.8	1	76132861	76133380	0	NA	NA	0	NA	NA	0	NA	NA	1	76145280	76148308	0	NA	NA	1	76148397	76148512	0	NA	NA
transcript76913.chr4.nnic	0	NA	NA	0	NA	NA	1	76134175;76136186;76144149;76144390	76134362;76136412;76144292;76144473	0	NA	NA	0	NA	NA	0	NA	NA	1	76148434	76148512	1	76114664;76117664;76118075;76124649;76130656;76131230;76132523	76115494;76117774;76118194;76124756;76130749;76131284;76132719
transcript73034.chr4.nic	1	76132861	76133380	0	NA	NA	0	NA	NA	2	76130750;76131285	76131229;76132522	1	76145280	76148308	0	NA	NA	1	76148432	76148512	0	NA	NA
transcript72880.chr4.nnic	2	76132861;76136186	76133380;76136412	0	NA	NA	0	NA	NA	0	NA	NA	1	76145280	76148308	0	NA	NA	1	76148456	76148512	0	NA	NA
transcript73468.chr4.nnic	0	NA	NA	0	NA	NA	1	76130656;76131230;76132523;76132861;76134175;76136186	76130749;76131284;76132719;76133380;76134362;76136412	0	NA	NA	1	76145280	76148308	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000695552.2	1	76132861	76133380	0	NA	NA	0	NA	NA	1	76115495	76117663	1	76145280	76148308	0	NA	NA	1	76148439	76148512	1	76114664	76114898
ENST00000514987.6	2	76132861;76144149	76133380;76144292	0	NA	NA	0	NA	NA	0	NA	NA	1	76145280	76148308	0	NA	NA	1	76148445	76148512	1	76114664	76114868
ENST00000359707.9	0	NA	NA	0	NA	NA	1	75662222;75664476;75673019	75664014;75672532;75673114	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	75642782	75642786
ENST00000357854.7	1	75653983	75654081	0	NA	NA	1	75662222;75664476;75673019	75664014;75672532;75673114	0	NA	NA	0	NA	NA	0	NA	NA	1	75673401	75673411	1	75642782	75644389
ENST00000395719.7	0	NA	NA	0	NA	NA	1	75662222;75664476	75664014;75672532	0	NA	NA	0	NA	NA	0	NA	NA	1	75673208	75673411	0	NA	NA
transcript76835.chr4.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	75673019;75673208	75673114;75673411	1	75642782;75646338;75647029;75648639;75653983;75655066;75655768;75656924;75657557;75658843;75661931	75645702;75646456;75647157;75648741;75654081;75655246;75655870;75657014;75657730;75658924;75662049
ENST00000264893.11	1	76995781	76995938	0	NA	NA	0	NA	NA	0	NA	NA	1	77030970	77032158	0	NA	NA	1	76949683	76949752	0	NA	NA
transcript77710.chr4.nic	1	76995781	76995938	0	NA	NA	0	NA	NA	1	77005797	77011734	0	NA	NA	0	NA	NA	1	76949683	76949690	1	77014856;77019165;77020502;77028629;77030783;77034497	77015017;77019261;77020670;77028761;77032158;77038615
ENST00000502584.5	1	76995781	76995938	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	76949683	76949751	1	77034497	77038615
transcript77155.chr4.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	77030949;77034497	77032158;77038615
transcript79395.chr4.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	78237510;78245233;78252392;78255242;78265025;78266834;78267241;78278655;78281398;78282820;78284405;78286405;78308066;78315594;78317368;78318810;78333272;78337674;78363513;78363908;78369838;78372718;78374111;78375739;78379726;78384059;78387375;78400734;78407663;78412969;78418949;78421863;78424388;78429095;78430292;78432357;78438570;78438902;78441162;78445522;78446727;78448053;78450151;78451772;78452175;78464021;78464443;78466208;78469978;78472180;78473438;78475438;78477815;78479374;78481804;78482388;78488875;78496805;78499721;78507421;78508731;78511274;78513392;78515799;78519331;78521523;78522649;78526541;78534449;78536995;78539294;78540531	78237617;78245325;78252551;78255375;78265108;78266935;78267432;78278744;78281433;78282967;78284548;78286539;78308209;78315734;78317508;78318986;78333412;78337817;78363665;78364054;78369984;78372858;78374251;78375879;78379996;78384143;78387701;78400887;78407841;78413085;78419063;78422000;78424420;78429226;78430417;78432604;78438718;78439064;78441297;78445712;78446880;78448316;78450339;78451891;78454188;78464145;78464583;78466435;78470091;78472330;78473597;78475606;78478061;78479718;78481964;78482535;78489080;78496961;78499921;78507608;78509006;78511506;78513552;78516013;78519481;78521630;78522808;78526657;78534615;78537200;78539440;78544269
transcript79411.chr4.nic	0	NA	NA	0	NA	NA	0	NA	NA	3	78446881;78448317;78450340	78448052;78450150;78451771	0	NA	NA	0	NA	NA	1	78056969;78065985;78237510;78245233;78252392;78255242;78265025;78266834;78267241;78278655;78281398;78282820;78284405;78286405;78308066;78315594;78317368;78318810;78333272;78337674;78363513;78363908;78369838;78372718;78374111;78375739;78379726;78384059;78387375;78400734;78407663;78412969;78418949;78421863;78424388;78429095;78430292;78432357;78438570;78438902;78441162;78445522	78058085;78078573;78237617;78245325;78252551;78255375;78265108;78266935;78267432;78278744;78281433;78282967;78284548;78286539;78308209;78315734;78317508;78318986;78333412;78337817;78363665;78364054;78369984;78372858;78374251;78375879;78379996;78384143;78387701;78400887;78407841;78413085;78419063;78422000;78424420;78429226;78430417;78432604;78438718;78439064;78441297;78445712	1	78464021;78464443;78466208;78469978;78472180;78473438;78475438;78477815;78479374;78481804;78482388;78488875;78496805;78499721;78507421;78508731;78511274;78513392;78515799;78519331;78521523;78522649;78526541;78534449;78536995;78539294;78540531	78464145;78464583;78466435;78470091;78472330;78473597;78475606;78478061;78479718;78481964;78482535;78489080;78496961;78499921;78507608;78509006;78511506;78513552;78516013;78519481;78521630;78522808;78526657;78534615;78537200;78539440;78544269
ENST00000512123.4	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	78066016;78452354	78078573;78454188	0	NA	NA	1	78056969	78057323	0	NA	NA
transcript76705.chr4.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	76434918;76555609;76559179	76436220;76557289;76561716	1	76711851;76730804;76738761;76749017;76754311;76756449;76759545;76770626;76778809	76711864;76731798;76741926;76749090;76755192;76756937;76759695;76770898;76783253
transcript76603.chr4.nic	0	NA	NA	0	NA	NA	0	NA	NA	1	76557290	76559178	0	NA	NA	0	NA	NA	1	76434918	76435131	1	76583653;76710156;76730804;76738761;76749017;76754311;76756449;76759545;76770626;76778809	76586469;76711864;76731798;76741926;76749090;76755192;76756937;76759695;76770898;76783253
ENST00000296043.7	0	NA	NA	0	NA	NA	1	76559179;76583653	76561716;76586469	0	NA	NA	3	76555763;76710287;76730935	76557289;76711864;76731798	0	NA	NA	1	76434918	76435229	0	NA	NA
