isoform_id	ES	ES_genomic_start	ES_genomic_end	MEE	MEE_genomic_start	MEE_genomic_end	MES	MES_genomic_start	MES_genomic_end	IR	IR_genomic_start	IR_genomic_end	A5	A5_genomic_start	A5_genomic_end	A3	A3_genomic_start	A3_genomic_end	ATSS	ATSS_genomic_start	ATSS_genomic_end	ATTS	ATTS_genomic_start	ATTS_genomic_end	iso_ref	gene_ref	condition_1	condition_2	dIF	pvalue	padj	IF1	IF2
transcript193785.chr3.nnic	0	NA	NA	1	150570830	150571137	1	150567693;150567902	150567766;150568046	0	NA	NA	0	NA	NA	0	NA	NA	1	150546794;150552356;150558388;150562557;150563515;150564299	150546830;150552425;150558462;150562660;150563614;150564368	1	150571958;150575649;150581618;150583200;150583846	150572529;150575762;150581746;150583265;150584242	isoComp_00029000	geneComp_00007555	A_RO_D200	B_RO_D100	-0.09609999999999999	6.721644753276875e-5	0.002008126003413031	0.1893	0.0932
transcript210963.chr3.nnic	0	NA	NA	2	173651648;173651648	173651734;173651734	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	173397744	173398063	1	174274648;174278861;174280481	174275527;174279650;174294372	isoComp_00210503	geneComp_00080804	B_RO_D100	C_RO_D45	0.1988166666666667	0.0025915485045010385	0.03005246793737711	0.29133333333333333	0.49015000000000003
transcript210963.chr3.nnic	0	NA	NA	2	173651648;173651648	173651734;173651734	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	173397744	173398063	1	174274648;174278861;174280481	174275527;174279650;174294372	isoComp_00125766	geneComp_00045835	A_RO_D200	C_RO_D45	0.19870000000000004	0.001773631463708698	0.023904311402623914	0.29145	0.49015000000000003
transcript210963.chr3.nnic	0	NA	NA	2	173651648;173651648	173651734;173651734	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	173397744	173398063	1	174274648;174278861;174280481	174275527;174279650;174294372	isoComp_00041029	geneComp_00010866	A_RO_D200	B_RO_D100	-1.1666666666665382e-4	0.9782936113094679	0.9936115384070767	0.29145	0.29133333333333333
transcript21739.chr21.nnic	0	NA	NA	2	8258053;8258053	8258293;8258293	3	8214689;8215213;8216209;8216598;8217254,8259439;8260448;8379016;8393800,8397660;8400575;8401617;8438010	8214942;8215275;8216341;8216764;8218901,8259768;8260504;8379356;8394013,8397976;8401243;8401889;8439183	2	8441145;8443083;8445456	8441157;8443487;8445877	0	NA	NA	0	NA	NA	1	8210081	8210978	1	8446199	8446211	isoComp_00066568	geneComp_00021421	A_RO_D200	B_RO_D100	-0.0024999999999999883	0.8732730765090597	0.9598555047412127	0.10339999999999999	0.1009
transcript21739.chr21.nnic	0	NA	NA	2	8258053;8258053	8258293;8258293	3	8214689;8215213;8216209;8216598;8217254,8259439;8260448;8379016;8393800,8397660;8400575;8401617;8438010	8214942;8215275;8216341;8216764;8218901,8259768;8260504;8379356;8394013,8397976;8401243;8401889;8439183	2	8441145;8443083;8445456	8441157;8443487;8445877	0	NA	NA	0	NA	NA	1	8210081	8210978	1	8446199	8446211	isoComp_00236042	geneComp_00091359	B_RO_D100	C_RO_D45	0.09465	0.1581988845707194	0.4244097516294841	0.1009	0.19555
transcript21739.chr21.nnic	0	NA	NA	2	8258053;8258053	8258293;8258293	3	8214689;8215213;8216209;8216598;8217254,8259439;8260448;8379016;8393800,8397660;8400575;8401617;8438010	8214942;8215275;8216341;8216764;8218901,8259768;8260504;8379356;8394013,8397976;8401243;8401889;8439183	2	8441145;8443083;8445456	8441157;8443487;8445877	0	NA	NA	0	NA	NA	1	8210081	8210978	1	8446199	8446211	isoComp_00151305	geneComp_00056390	A_RO_D200	C_RO_D45	0.09215000000000001	0.26306064969570675	0.5705036892755385	0.10339999999999999	0.19555
transcript23189.chr21.nnic	0	NA	NA	1	8258845	8259171	3	8215213;8216209;8216598;8217254;8254973,8259439;8260448;8379016;8393800;8396925,8400575;8401617;8438010	8215275;8216341;8216764;8218901;8255186,8259768;8260504;8379356;8394013;8397110,8401243;8401889;8439183	0	NA	NA	0	NA	NA	1	8441157	8441880	1	8210081;8213884	8210978;8214037	1	8443488;8445878	8445455;8446211	isoComp_00066569	geneComp_00021421	A_RO_D200	B_RO_D100	0.0182	0.014502204341521	0.10567974726168902	0.008	0.0262
transcript23189.chr21.nnic	0	NA	NA	1	8258845	8259171	3	8215213;8216209;8216598;8217254;8254973,8259439;8260448;8379016;8393800;8396925,8400575;8401617;8438010	8215275;8216341;8216764;8218901;8255186,8259768;8260504;8379356;8394013;8397110,8401243;8401889;8439183	0	NA	NA	0	NA	NA	1	8441157	8441880	1	8210081;8213884	8210978;8214037	1	8443488;8445878	8445455;8446211	isoComp_00236043	geneComp_00091359	B_RO_D100	C_RO_D45	-0.022350000000000002	1.9557502216654835e-5	6.703987793359522e-4	0.0262	0.00385
transcript23189.chr21.nnic	0	NA	NA	1	8258845	8259171	3	8215213;8216209;8216598;8217254;8254973,8259439;8260448;8379016;8393800;8396925,8400575;8401617;8438010	8215275;8216341;8216764;8218901;8255186,8259768;8260504;8379356;8394013;8397110,8401243;8401889;8439183	0	NA	NA	0	NA	NA	1	8441157	8441880	1	8210081;8213884	8210978;8214037	1	8443488;8445878	8445455;8446211	isoComp_00151306	geneComp_00056390	A_RO_D200	C_RO_D45	-0.00415	0.364608104859006	0.6686037703924003	0.008	0.00385
transcript34907.chr4.nnic	0	NA	NA	1	30950120	30950215	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	31143134	31146800	isoComp_00125804	geneComp_00045844	A_RO_D200	C_RO_D45	0.08845000000000003	0.538864152761592	0.7909901668272226	0.4184	0.50685
transcript34907.chr4.nnic	0	NA	NA	1	30950120	30950215	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	31143134	31146800	isoComp_00041067	geneComp_00010875	A_RO_D200	B_RO_D100	-0.12083333333333335	0.09678723407691654	0.33790679920167427	0.4184	0.29756666666666665
transcript34907.chr4.nnic	0	NA	NA	1	30950120	30950215	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	31143134	31146800	isoComp_00210541	geneComp_00080813	B_RO_D100	C_RO_D45	0.20928333333333338	1.1289613728544302e-4	0.0028290228663572455	0.29756666666666665	0.50685
transcript37529.chr21.nnic	0	NA	NA	1	8393047	8393324	2	8213888;8216658;8218017;8234179,8397553;8399695;8399960;8401674	8214613;8216940;8218834;8234206,8397588;8399840;8401223;8401873	0	NA	NA	0	NA	NA	0	NA	NA	1	8443815	8446400	1	8196257	8196286	isoComp_00077750	geneComp_00029549	A_RO_D200	B_RO_D100	8.166666666666669e-4	0.7871752842836658	0.9235146857184036	0.03775	0.038566666666666666
transcript37529.chr21.nnic	0	NA	NA	1	8393047	8393324	2	8213888;8216658;8218017;8234179,8397553;8399695;8399960;8401674	8214613;8216940;8218834;8234206,8397588;8399840;8401223;8401873	0	NA	NA	0	NA	NA	0	NA	NA	1	8443815	8446400	1	8196257	8196286	isoComp_00247224	geneComp_00099487	B_RO_D100	C_RO_D45	-0.018066666666666665	0.10816284715898702	0.343657646635775	0.038566666666666666	0.0205
transcript37529.chr21.nnic	0	NA	NA	1	8393047	8393324	2	8213888;8216658;8218017;8234179,8397553;8399695;8399960;8401674	8214613;8216940;8218834;8234206,8397588;8399840;8401223;8401873	0	NA	NA	0	NA	NA	0	NA	NA	1	8443815	8446400	1	8196257	8196286	isoComp_00162487	geneComp_00064518	A_RO_D200	C_RO_D45	-0.017249999999999998	0.48940732211725757	0.7600676655328976	0.03775	0.0205
transcript39221.chr21.nnic	0	NA	NA	2	8258630;8258630	8258782;8258782	1	8216658;8218017	8216940;8218834	0	NA	NA	0	NA	NA	0	NA	NA	1	8399695;8399960;8401674;8437257;8443815	8399840;8401223;8401873;8439310;8446400	1	8196257;8210014	8196286;8210289	isoComp_00247225	geneComp_00099487	B_RO_D100	C_RO_D45	-0.08868333333333334	0.43585084233211757	0.7109424543631145	0.2889333333333333	0.20024999999999998
transcript39221.chr21.nnic	0	NA	NA	2	8258630;8258630	8258782;8258782	1	8216658;8218017	8216940;8218834	0	NA	NA	0	NA	NA	0	NA	NA	1	8399695;8399960;8401674;8437257;8443815	8399840;8401223;8401873;8439310;8446400	1	8196257;8210014	8196286;8210289	isoComp_00162488	geneComp_00064518	A_RO_D200	C_RO_D45	0.15769999999999998	1.8806279191643894e-4	0.004523378059148975	0.042550000000000004	0.20024999999999998
transcript39221.chr21.nnic	0	NA	NA	2	8258630;8258630	8258782;8258782	1	8216658;8218017	8216940;8218834	0	NA	NA	0	NA	NA	0	NA	NA	1	8399695;8399960;8401674;8437257;8443815	8399840;8401223;8401873;8439310;8446400	1	8196257;8210014	8196286;8210289	isoComp_00077751	geneComp_00029549	A_RO_D200	B_RO_D100	0.24638333333333332	8.569112241793458e-4	0.014376669376405237	0.042550000000000004	0.2889333333333333
transcript42682.chr21.nnic	1	8218017	8218834	1	8234179	8234206	1	8393047;8397553;8399695	8393324;8397588;8399840	0	NA	NA	0	NA	NA	0	NA	NA	1	8401674;8437257;8443815	8401873;8439310;8446400	1	8196257;8210014;8213888;8216658	8196286;8210289;8214613;8216740	isoComp_00247227	geneComp_00099487	B_RO_D100	C_RO_D45	-0.033100000000000004	0.07720575372055422	0.28245035803856006	0.066	0.0329
transcript42682.chr21.nnic	1	8218017	8218834	1	8234179	8234206	1	8393047;8397553;8399695	8393324;8397588;8399840	0	NA	NA	0	NA	NA	0	NA	NA	1	8401674;8437257;8443815	8401873;8439310;8446400	1	8196257;8210014;8213888;8216658	8196286;8210289;8214613;8216740	isoComp_00077753	geneComp_00029549	A_RO_D200	B_RO_D100	0.02985	0.18121946989242518	0.47629912746095127	0.03615	0.066
transcript42682.chr21.nnic	1	8218017	8218834	1	8234179	8234206	1	8393047;8397553;8399695	8393324;8397588;8399840	0	NA	NA	0	NA	NA	0	NA	NA	1	8401674;8437257;8443815	8401873;8439310;8446400	1	8196257;8210014;8213888;8216658	8196286;8210289;8214613;8216740	isoComp_00162490	geneComp_00064518	A_RO_D200	C_RO_D45	-0.003250000000000003	0.9501431323252431	0.9828983735923761	0.03615	0.0329
transcript43801.chr21.nnic	0	NA	NA	1	8379016	8379356	2	8254973;8258053;8258845;8259439;8260448,8396925;8397660	8255186;8258293;8259171;8259768;8260504,8397110;8397976	0	NA	NA	0	NA	NA	0	NA	NA	1	8210081;8213884;8214689;8215213;8216209;8216598	8210978;8214037;8214942;8215275;8216341;8216764	1	8401617;8438010;8441157;8443488;8445878	8401889;8439183;8443082;8445455;8446211	isoComp_00066575	geneComp_00021421	A_RO_D200	B_RO_D100	0.00655	0.29516111895284003	0.6042107998492894	0.0076500000000000005	0.0142
transcript43801.chr21.nnic	0	NA	NA	1	8379016	8379356	2	8254973;8258053;8258845;8259439;8260448,8396925;8397660	8255186;8258293;8259171;8259768;8260504,8397110;8397976	0	NA	NA	0	NA	NA	0	NA	NA	1	8210081;8213884;8214689;8215213;8216209;8216598	8210978;8214037;8214942;8215275;8216341;8216764	1	8401617;8438010;8441157;8443488;8445878	8401889;8439183;8443082;8445455;8446211	isoComp_00236049	geneComp_00091359	B_RO_D100	C_RO_D45	0.009400000000000002	0.4406351030762522	0.7149631272452005	0.0142	0.023600000000000003
transcript43801.chr21.nnic	0	NA	NA	1	8379016	8379356	2	8254973;8258053;8258845;8259439;8260448,8396925;8397660	8255186;8258293;8259171;8259768;8260504,8397110;8397976	0	NA	NA	0	NA	NA	0	NA	NA	1	8210081;8213884;8214689;8215213;8216209;8216598	8210978;8214037;8214942;8215275;8216341;8216764	1	8401617;8438010;8441157;8443488;8445878	8401889;8439183;8443082;8445455;8446211	isoComp_00151312	geneComp_00056390	A_RO_D200	C_RO_D45	0.015950000000000002	0.07877005519236072	0.29383802992057423	0.0076500000000000005	0.023600000000000003
transcript53224.chr13.nnic	0	NA	NA	2	71616790;71616790	71616806;71616806	2	71508468;71528423;71541930;71553567;71558639;71559820;71565228;71569464;71572840,71625101;71633473	71508683;71529274;71553507;71557158;71558644;71559955;71565246;71572734;71573012,71630717;71633505	0	NA	NA	0	NA	NA	0	NA	NA	1	71681795;71712396;71765886;71782287;71860592;71865922;71867040	71681910;71712435;71766009;71788470;71861923;71866981;71867415	1	71437966;71450169;71475141;71475706;71479169;71488997	71440692;71452232;71475209;71475849;71479316;71489148	isoComp_00235184	geneComp_00090715	B_RO_D100	C_RO_D45	-0.013666666666666667	0.3318454443202881	0.6262374074676493	0.043666666666666666	0.03
transcript53224.chr13.nnic	0	NA	NA	2	71616790;71616790	71616806;71616806	2	71508468;71528423;71541930;71553567;71558639;71559820;71565228;71569464;71572840,71625101;71633473	71508683;71529274;71553507;71557158;71558644;71559955;71565246;71572734;71573012,71630717;71633505	0	NA	NA	0	NA	NA	0	NA	NA	1	71681795;71712396;71765886;71782287;71860592;71865922;71867040	71681910;71712435;71766009;71788470;71861923;71866981;71867415	1	71437966;71450169;71475141;71475706;71479169;71488997	71440692;71452232;71475209;71475849;71479316;71489148	isoComp_00150447	geneComp_00055746	A_RO_D200	C_RO_D45	-0.028700000000000003	0.26196005788601373	0.5695169835186688	0.0587	0.03
transcript53224.chr13.nnic	0	NA	NA	2	71616790;71616790	71616806;71616806	2	71508468;71528423;71541930;71553567;71558639;71559820;71565228;71569464;71572840,71625101;71633473	71508683;71529274;71553507;71557158;71558644;71559955;71565246;71572734;71573012,71630717;71633505	0	NA	NA	0	NA	NA	0	NA	NA	1	71681795;71712396;71765886;71782287;71860592;71865922;71867040	71681910;71712435;71766009;71788470;71861923;71866981;71867415	1	71437966;71450169;71475141;71475706;71479169;71488997	71440692;71452232;71475209;71475849;71479316;71489148	isoComp_00065710	geneComp_00020777	A_RO_D200	B_RO_D100	-0.015033333333333336	0.3591643875831803	0.6626156005511822	0.0587	0.043666666666666666
transcript53335.chr13.nnic	1	71625101	71630717	1	71619999	71620006	1	71572840;71573418	71573012;71573573	0	NA	NA	0	NA	NA	0	NA	NA	1	71633968;71681795;71712396;71765886;71782287;71860592;71865922;71867040	71634261;71681910;71712435;71766009;71788470;71861923;71866981;71867415	1	71437966;71450169;71475141;71475706;71479169;71488997;71492083;71508468;71528423;71541930;71553567;71558639;71559820;71565228	71440692;71452232;71475209;71475849;71479316;71489148;71496633;71508683;71529274;71553507;71557158;71558644;71559955;71565246	isoComp_00065711	geneComp_00020777	A_RO_D200	B_RO_D100	-0.009649999999999999	0.3046725823015732	0.6134587015238755	0.02745	0.0178
transcript53335.chr13.nnic	1	71625101	71630717	1	71619999	71620006	1	71572840;71573418	71573012;71573573	0	NA	NA	0	NA	NA	0	NA	NA	1	71633968;71681795;71712396;71765886;71782287;71860592;71865922;71867040	71634261;71681910;71712435;71766009;71788470;71861923;71866981;71867415	1	71437966;71450169;71475141;71475706;71479169;71488997;71492083;71508468;71528423;71541930;71553567;71558639;71559820;71565228	71440692;71452232;71475209;71475849;71479316;71489148;71496633;71508683;71529274;71553507;71557158;71558644;71559955;71565246	isoComp_00150448	geneComp_00055746	A_RO_D200	C_RO_D45	-0.010499999999999999	0.2523945752959105	0.5577942245594515	0.02745	0.01695
transcript53335.chr13.nnic	1	71625101	71630717	1	71619999	71620006	1	71572840;71573418	71573012;71573573	0	NA	NA	0	NA	NA	0	NA	NA	1	71633968;71681795;71712396;71765886;71782287;71860592;71865922;71867040	71634261;71681910;71712435;71766009;71788470;71861923;71866981;71867415	1	71437966;71450169;71475141;71475706;71479169;71488997;71492083;71508468;71528423;71541930;71553567;71558639;71559820;71565228	71440692;71452232;71475209;71475849;71479316;71489148;71496633;71508683;71529274;71553507;71557158;71558644;71559955;71565246	isoComp_00235185	geneComp_00090715	B_RO_D100	C_RO_D45	-8.500000000000001e-4	0.8299270276287164	0.9355202023215003	0.0178	0.01695
transcript58820.chr2.nnic	0	NA	NA	1	46591803	46591925	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	46580937	46581285	isoComp_00031658	geneComp_00008233	A_RO_D200	B_RO_D100	-0.038533333333333336	0.32072109889798217	0.6269953014492083	0.1774	0.13886666666666667
transcript58820.chr2.nnic	0	NA	NA	1	46591803	46591925	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	46580937	46581285	isoComp_00116395	geneComp_00043202	A_RO_D200	C_RO_D45	-0.12485	1.1188375746478268e-4	0.0029998619925112892	0.1774	0.05255
transcript58820.chr2.nnic	0	NA	NA	1	46591803	46591925	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	46580937	46581285	isoComp_00201132	geneComp_00078171	B_RO_D100	C_RO_D45	-0.08631666666666667	0.002272293101798994	0.02719540528655447	0.13886666666666667	0.05255
transcript6281.chr16.nnic	1	705512	705801	1	703990	704075	1	692500;694634;694992;695216;695415	694423;694697;695076;695316;695923	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	isoComp_00020205	geneComp_00005227	A_RO_D200	B_RO_D100	-0.09469999999999998	0.20141984047791378	0.5012687811804536	0.2516	0.1569
transcript6281.chr16.nnic	1	705512	705801	1	703990	704075	1	692500;694634;694992;695216;695415	694423;694697;695076;695316;695923	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	isoComp_00104942	geneComp_00040196	A_RO_D200	C_RO_D45	0.08995000000000003	0.4199486699921226	0.7101298924096596	0.2516	0.34155
transcript6281.chr16.nnic	1	705512	705801	1	703990	704075	1	692500;694634;694992;695216;695415	694423;694697;695076;695316;695923	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	isoComp_00189679	geneComp_00075165	B_RO_D100	C_RO_D45	0.18465	0.0033715028028979102	0.03618521779071478	0.1569	0.34155
transcript72783.chr3.nnic	1	48717157	48717330	1	48713899	48714003	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	48688003;48689538;48691307;48692954;48693448;48694459;48695090	48688773;48689713;48691482;48693179;48694240;48694525;48695421	isoComp_00088636	geneComp_00035928	A_RO_D200	C_RO_D45	-0.007449999999999998	0.30824117732799416	0.6179710194328565	0.0226	0.01515
transcript72783.chr3.nnic	1	48717157	48717330	1	48713899	48714003	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	48688003;48689538;48691307;48692954;48693448;48694459;48695090	48688773;48689713;48691482;48693179;48694240;48694525;48695421	isoComp_00173373	geneComp_00070897	B_RO_D100	C_RO_D45	-0.002316666666666665	0.9013477818762662	0.965433906146291	0.017466666666666665	0.01515
transcript72783.chr3.nnic	1	48717157	48717330	1	48713899	48714003	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	48688003;48689538;48691307;48692954;48693448;48694459;48695090	48688773;48689713;48691482;48693179;48694240;48694525;48695421	isoComp_00003899	geneComp_00000959	A_RO_D200	B_RO_D100	-0.0051333333333333335	0.6134232026002961	0.8401342340096539	0.0226	0.017466666666666665
transcript75444.chr8.nnic	1	74320909	74321540	1	74291737	74292284	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	74234700;74237208;74244529;74259385	74237035;74237303;74245175;74259503	isoComp_00179886	geneComp_00072551	B_RO_D100	C_RO_D45	0.21481666666666666	0.003072390447330835	0.03399383313292076	0.058333333333333334	0.27315
transcript75444.chr8.nnic	1	74320909	74321540	1	74291737	74292284	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	74234700;74237208;74244529;74259385	74237035;74237303;74245175;74259503	isoComp_00095149	geneComp_00037582	A_RO_D200	C_RO_D45	0.10370000000000001	0.14286038608709253	0.4131488175627457	0.16945	0.27315
transcript75444.chr8.nnic	1	74320909	74321540	1	74291737	74292284	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	74234700;74237208;74244529;74259385	74237035;74237303;74245175;74259503	isoComp_00010412	geneComp_00002613	A_RO_D200	B_RO_D100	-0.11111666666666666	0.039945906180664105	0.20188608699567093	0.16945	0.058333333333333334
transcript91482.chr14.nnic	0	NA	NA	1	75058819	75060261	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	75069210	75069571	0	NA	NA	isoComp_00017187	geneComp_00004394	A_RO_D200	B_RO_D100	-0.05861666666666665	0.7301413087315101	0.8963276045772762	0.44015	0.38153333333333334
transcript91482.chr14.nnic	0	NA	NA	1	75058819	75060261	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	75069210	75069571	0	NA	NA	isoComp_00101924	geneComp_00039363	A_RO_D200	C_RO_D45	0.09649999999999997	0.6371910003435194	0.8509304536795504	0.44015	0.53665
transcript91482.chr14.nnic	0	NA	NA	1	75058819	75060261	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	75069210	75069571	0	NA	NA	isoComp_00186661	geneComp_00074332	B_RO_D100	C_RO_D45	0.15511666666666662	0.3664419401652819	0.6568089179320075	0.38153333333333334	0.53665
transcript91783.chr14.nnic	1	75061684	75061762	1	75056447	75056560	0	NA	NA	0	NA	NA	0	NA	NA	1	75053659	75054236	1	75069210	75069571	1	75053221	75053243	isoComp_00186662	geneComp_00074332	B_RO_D100	C_RO_D45	-0.024766666666666673	0.8250210399109876	0.9331791045806235	0.10566666666666667	0.0809
transcript91783.chr14.nnic	1	75061684	75061762	1	75056447	75056560	0	NA	NA	0	NA	NA	0	NA	NA	1	75053659	75054236	1	75069210	75069571	1	75053221	75053243	isoComp_00017188	geneComp_00004394	A_RO_D200	B_RO_D100	0.017966666666666672	0.9783867695107159	0.9936115384070767	0.0877	0.10566666666666667
transcript91783.chr14.nnic	1	75061684	75061762	1	75056447	75056560	0	NA	NA	0	NA	NA	0	NA	NA	1	75053659	75054236	1	75069210	75069571	1	75053221	75053243	isoComp_00101925	geneComp_00039363	A_RO_D200	C_RO_D45	-0.0068000000000000005	0.6045826943576023	0.8317091841749322	0.0877	0.0809
