isoform_id	ES	ES_genomic_start	ES_genomic_end	MEE	MEE_genomic_start	MEE_genomic_end	MES	MES_genomic_start	MES_genomic_end	IR	IR_genomic_start	IR_genomic_end	A5	A5_genomic_start	A5_genomic_end	A3	A3_genomic_start	A3_genomic_end	ATSS	ATSS_genomic_start	ATSS_genomic_end	ATTS	ATTS_genomic_start	ATTS_genomic_end
ENST00000524053.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	95772554	95772579	1	95813279;95818499;95828057;95869883;95977512;95984815;95987056;95995948;96028175;96032667;96035619;96039277;96076057;96080363;96097483	95813337;95818963;95828116;95869998;95977601;95984977;95987155;95996073;96028321;96032780;96035752;96039421;96076197;96080488;96098424
ENST00000522340.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	22053570;22054817;22056814;22057865;22059223	22053786;22055007;22057136;22057965;22059496	1	22067648;22069016;22069419;22069881;22070182;22072326;22073730;22080180;22080412;22080618;22080805;22081113;22081350	22067682;22069060;22069518;22069937;22070334;22072450;22073835;22080244;22080460;22080625;22080870;22081193;22082527
ENST00000358242.6	0	NA	NA	0	NA	NA	1	22057865;22059223	22057965;22059496	0	NA	NA	0	NA	NA	1	22066498	22066705	1	22053570;22054817	22053786;22055007	1	22082525	22082527
ENST00000517305.5	0	NA	NA	0	NA	NA	1	22056814;22057865;22059223	22057136;22057965;22059496	0	NA	NA	0	NA	NA	1	22066498	22066705	1	22053570;22054817	22053786;22054907	1	22082506	22082527
ENST00000517600.5	2	22067085;22069016	22067159;22069060	0	NA	NA	1	22056814;22057865;22059223	22057136;22057965;22059496	0	NA	NA	0	NA	NA	1	22066498	22066705	1	22053570;22054817	22053786;22054931	1	22081686	22082527
ENST00000265800.9	1	22059223	22059496	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	22066498	22066705	1	22053570;22054817;22056814	22053786;22055007;22057136	0	NA	NA
ENST00000443491.6	2	22067085;22080805	22067159;22080870	0	NA	NA	1	22056814;22057865;22059223	22057136;22057965;22059496	0	NA	NA	0	NA	NA	1	22066498	22066705	1	22053570;22054817	22053786;22054902	1	22082524	22082527
ENST00000381470.7	1	22080805	22080870	0	NA	NA	1	22054817;22056814;22057865;22059223	22055007;22057136;22057965;22059496	0	NA	NA	0	NA	NA	1	22066498	22066705	0	NA	NA	1	22082524	22082527
ENST00000519907.5	1	22080805	22080870	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	22066498	22066705	1	22053570;22054817;22056814;22057865	22053786;22055007;22057136;22057965	1	22082524	22082527
ENST00000432128.6	0	NA	NA	0	NA	NA	1	22056814;22057865;22059223	22057136;22057965;22059496	0	NA	NA	0	NA	NA	1	22066498	22066838	1	22053570	22053786	1	22082524	22082527
ENST00000290039.6	1	64505901	64506487	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	64470129	64470793	0	NA	NA
ENST00000495994.5	1	64632599	64632743	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	64470129;64505901	64470942;64505915	1	64693053	64693058
ENST00000651257.2	1	64505901	64506487	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	64693053	64693058
ENST00000650260.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	64470129	64470942	1	64693040	64693058
ENST00000299626.10	3	78102874;78114706;78134028	78102948;78114798;78135347	0	NA	NA	0	NA	NA	0	NA	NA	2	78120095;78138706	78121065;78139494	1	78127436	78127441	1	78139626	78139660	1	78100936	78100946
ENST00000525783.6	2	78102874;78114706	78102948;78114798	0	NA	NA	1	78127358;78134028	78127441;78135347	0	NA	NA	2	78120095;78138706	78121065;78139494	0	NA	NA	1	78139624	78139660	0	NA	NA
ENST00000681699.1	2	78102874;78134028	78102948;78135347	0	NA	NA	0	NA	NA	0	NA	NA	2	78120095;78138706	78121065;78138721	1	78127436	78127441	1	78139604	78139660	1	78100936	78100946
ENST00000529139.6	4	78102874;78109442;78114706;78134028	78102948;78109581;78114798;78135347	0	NA	NA	0	NA	NA	0	NA	NA	2	78120095;78138706	78121065;78139494	2	78106912;78127436	78106946;78127441	1	78139624	78139660	0	NA	NA
ENST00000681765.1	3	78102874;78109442;78114706	78102948;78109581;78114798	0	NA	NA	0	NA	NA	0	NA	NA	3	78120095;78134028;78138706	78121065;78135230;78138710	2	78106912;78127436	78106946;78127441	1	78139512	78139660	1	78100936	78100946
ENST00000376156.7	2	78114706;78134028	78114798;78135347	0	NA	NA	0	NA	NA	0	NA	NA	2	78120095;78138706	78121065;78139494	1	78127436	78127441	1	78139592	78139660	1	78100936	78100947
ENST00000681351.1	3	78102874;78114706;78134028	78102948;78114798;78135347	0	NA	NA	0	NA	NA	0	NA	NA	2	78120095;78138706	78121065;78138710	2	78106912;78127436	78106946;78127441	1	78139626	78139660	1	78100936	78100946
ENST00000680650.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	78124021	78124025	0	NA	NA	1	78134028;78138706	78135347;78139660	1	78100936;78102874;78103980;78104356;78106807;78109442;78112650;78113886;78114266;78114706;78119182	78101195;78102948;78104052;78104453;78106946;78109581;78112770;78113989;78114392;78114798;78119249
ENST00000679874.1	2	78102874;78114706	78102948;78114798	0	NA	NA	0	NA	NA	0	NA	NA	3	78120095;78124021;78138706	78121065;78124025;78139494	2	78106912;78127436	78106946;78127441	1	78139611	78139660	1	78100936	78100946
ENST00000681384.1	4	78102874;78109442;78114706;78134028	78102948;78109581;78114798;78135347	0	NA	NA	0	NA	NA	0	NA	NA	2	78120095;78138706	78121065;78138710	1	78127436	78127441	1	78139611	78139660	1	78100936	78100946
ENST00000681575.1	3	78102874;78114706;78134028	78102948;78114798;78135347	0	NA	NA	0	NA	NA	0	NA	NA	1	78120095	78121065	1	78127436	78127441	1	78139644	78139660	1	78100936	78100946
ENST00000680866.1	3	78102874;78114706;78134028	78102948;78114798;78135347	0	NA	NA	0	NA	NA	0	NA	NA	2	78120095;78138706	78121065;78139494	2	78106912;78127436	78106946;78127441	0	NA	NA	1	78100936	78100946
ENST00000382549.8	0	NA	NA	0	NA	NA	0	NA	NA	2	32601974;32602368	32602271;32603160	0	NA	NA	0	NA	NA	0	NA	NA	1	32592079;32599354	32592418;32601667
ENST00000290155.8	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	32612377	32612586	1	32592079	32592418
ENST00000440966.5	1	32602272	32602367	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	32612352	32612586	1	32592079;32599354	32592418;32601667
ENST00000431599.1	0	NA	NA	0	NA	NA	1	32599354;32602272	32601973;32602367	0	NA	NA	0	NA	NA	0	NA	NA	1	32603237;32604125;32607649;32609838;32612105	32603292;32604283;32607716;32610005;32612586	0	NA	NA
ENST00000382499.7	1	32727837	32727939	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	32678801	32678810	0	NA	NA	0	NA	NA
ENST00000674204.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	32678801	32678810	1	32727921;32727946	32727939;32728040	1	32628759	32628763
ENST00000429236.5	1	32676332	32676355	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	32727946	32728040	1	32628759;32634861;32638908;32639671;32641896;32642095;32643410;32644968;32645646;32646393;32650184;32653288;32656687;32657003;32657716;32664913;32665943	32631801;32634884;32639125;32639779;32641966;32642133;32643457;32645006;32645789;32646602;32650346;32653366;32656902;32657120;32657872;32665071;32665986
ENST00000674351.1	1	32727837	32727939	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	32678801	32678810	1	32728013	32728040	1	32628759	32628763
ENST00000382491.7	2	32676332;32727837	32676355;32727939	0	NA	NA	1	32642095;32643410;32644968	32642133;32643457;32645006	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000433931.7	2	32634861;32727837	32634884;32727939	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	32678801	32678810	0	NA	NA	0	NA	NA
ENST00000630077.3	2	32634861;32676332	32634884;32676355	0	NA	NA	1	32642095;32643410;32644968	32642133;32643457;32645006	0	NA	NA	0	NA	NA	0	NA	NA	1	32727921;32727946	32727939;32728040	1	32628759	32628763
ENST00000357345.7	1	32643410	32643457	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	32678801	32678810	1	32727946	32728040	0	NA	NA
ENST00000674308.1	2	32634861;32727837	32634884;32727939	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	32678801	32678810	1	32728013	32728040	1	32628759	32628763
ENST00000438952.5	1	32643410	32643457	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	32645710;32646393;32650184;32653288;32656687;32657003;32657716;32664913;32665943;32666433;32670288;32673340;32676332;32678645;32681496;32684038;32685748;32686978;32688306;32694228;32695057;32699838;32701961;32726772;32727837;32727946	32645789;32646602;32650346;32653366;32656902;32657120;32657872;32665071;32666135;32666573;32670372;32673531;32676355;32678810;32681648;32684119;32685917;32687074;32688367;32694311;32695282;32700105;32702047;32726917;32727939;32728040	1	32628759	32628763
ENST00000437395.5	1	33587522	33587602	0	NA	NA	0	NA	NA	0	NA	NA	1	33581175	33581302	1	33579562	33579614	1	33588634	33588684	1	33559542;33560741;33573290;33577551	33559707;33560954;33573372;33578201
ENST00000439593.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	33577551	33578299	0	NA	NA	1	33578363;33579350;33581175;33581951;33582165;33583488;33584590;33585978;33587522;33588321	33578444;33579614;33581500;33582055;33582246;33583666;33584768;33586181;33587602;33588684	0	NA	NA
ENST00000417871.5	1	33583488	33583666	0	NA	NA	0	NA	NA	0	NA	NA	1	33581175	33581302	2	33579562;33586060	33579614;33586181	1	33588670	33588684	1	33559542;33560741;33573290;33577551	33559707;33560954;33573372;33577917
ENST00000442660.5	1	33583488	33583666	0	NA	NA	0	NA	NA	0	NA	NA	1	33581175	33581302	1	33579562	33579614	1	33588321	33588684	1	33559542;33560741;33573290;33577551	33559707;33560954;33573372;33577942
ENST00000303071.10	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	33581175	33581302	1	33579562	33579614	0	NA	NA	1	33559542;33560741;33573290	33559707;33560954;33573372
ENST00000460557.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	33581175;33581951;33582165;33583488;33584590;33585978;33587522;33588321	33581500;33582055;33582246;33583666;33584768;33586181;33587602;33588684	1	33559542;33560741;33573290;33577551	33559707;33560954;33573372;33577924
ENST00000462566.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	33582054;33582165;33583488;33584590;33585978;33587522;33588321	33582055;33582246;33583666;33584768;33586181;33587602;33588684	1	33559542;33560741;33573290;33577551;33579350	33559707;33560954;33573372;33578444;33579614
ENST00000444517.5	0	NA	NA	0	NA	NA	1	33581175;33581951;33582165;33583488	33581500;33582055;33582246;33583666	0	NA	NA	0	NA	NA	1	33579562	33579614	1	33588321	33588684	1	33559542;33560741;33573290;33577551	33559707;33560954;33573372;33577942
ENST00000533402.5	0	NA	NA	0	NA	NA	0	NA	NA	2	201485377;201488985	201488854;201490175	0	NA	NA	0	NA	NA	1	201492499;201496192;201507070;201509437	201492901;201496304;201507412;201509456	1	201483530	201483532
ENST00000527662.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	201496192;201507070;201509437	201496304;201507412;201509456	1	201483530	201483532
ENST00000340006.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	201490344	201492901	1	201507123;201509437	201507412;201509456	0	NA	NA
ENST00000367306.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	201490344	201492901	0	NA	NA	0	NA	NA
ENST00000469255.5	1	150283805	150283880	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	150282543;150282772	150282618;150282823	1	150286430	150287093
ENST00000369095.5	1	150282772	150282823	0	NA	NA	0	NA	NA	0	NA	NA	1	150284708	150285535	1	150282849	150283208	0	NA	NA	0	NA	NA
ENST00000447007.5	1	150282772	150282823	0	NA	NA	0	NA	NA	0	NA	NA	1	150284708	150285535	1	150282849	150283514	0	NA	NA	1	150286737	150287093
ENST00000290363.6	0	NA	NA	0	NA	NA	0	NA	NA	2	150282619;150282824	150282771;150282848	1	150284708	150285535	0	NA	NA	1	150282543	150282554	0	NA	NA
ENST00000417398.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	150284708	150285535	1	150282849	150283462	1	150282543	150282618	1	150286776	150287093
ENST00000369094.5	1	150282772	150282823	0	NA	NA	0	NA	NA	0	NA	NA	1	150284708	150285535	1	150282849	150283462	0	NA	NA	0	NA	NA
ENST00000564158.5	0	NA	NA	0	NA	NA	0	NA	NA	2	42662892;42663491	42663280;42663819	0	NA	NA	0	NA	NA	1	42575606	42575659	1	42674440;42674827;42675664;42675872;42681422;42682104;42684116;42694528;42695140;42695743;42716677;42716927;42717731;42717977;42718435;42718752;42719473	42674491;42674964;42675746;42675975;42681612;42682575;42694342;42694725;42695323;42695880;42716764;42717048;42717795;42718179;42718514;42718910;42720998
ENST00000290607.12	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	42669337	42673114	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000674268.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	46681985;46694069	46683300;46696551	0	NA	NA	1	46719139	46719146	0	NA	NA
ENST00000674435.1	1	46688353	46688544	0	NA	NA	0	NA	NA	0	NA	NA	3	46681985;46694069;46716291	46683300;46696551;46716295	0	NA	NA	1	46719136	46719146	1	46674659	46675165
ENST00000674302.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	46716291	46716295	0	NA	NA	0	NA	NA	1	46674659;46681985;46684491;46686784;46688353;46689587;46691827	46678636;46683425;46684602;46686870;46688544;46689691;46691937
ENST00000459797.2	0	NA	NA	0	NA	NA	0	NA	NA	1	46684603	46686783	2	46694069;46716291	46696551;46716295	0	NA	NA	1	46719123	46719146	1	46674659	46678636
ENST00000371933.8	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	3	46681985;46694069;46716291	46683300;46696551;46716295	0	NA	NA	1	46719114	46719146	1	46674659	46675159
ENST00000672422.2	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	3	46681985;46694069;46716291	46683300;46696551;46716295	0	NA	NA	1	46719114	46719146	1	46674659	46675159
ENST00000574139.7	1	1108934	1109100	0	NA	NA	1	1179667;1186800	1179981;1187322	0	NA	NA	0	NA	NA	1	1011985	1012589	0	NA	NA	0	NA	NA
ENST00000572585.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	1012688;1013105;1050050;1050537;1056035;1056998;1057970;1058745;1067077;1069969;1072614;1073625;1079330;1083520;1091665;1100637;1108934;1125183;1179667;1186800;1228793	1012797;1013164;1050181;1050634;1056109;1057102;1058045;1058867;1067242;1070090;1072754;1073677;1079390;1083627;1091850;1100735;1109100;1125367;1179981;1187322;1229738	1	1003519	1003527
ENST00000291107.6	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	1011985	1012589	1	1125183;1179667;1186800;1228793	1125367;1179981;1187322;1229738	1	1003519	1005908
ENST00000302538.10	1	1108934	1109100	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	1011985	1012589	1	1186800;1228793	1187322;1229738	0	NA	NA
ENST00000544583.6	2	1108934;1179667	1109100;1179981	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	1011985	1012589	1	1228793	1229738	1	1003519	1003527
ENST00000448492.6	1	28773725	28773778	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000249064.9	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	28772674	28772695	1	28789295	28789301
ENST00000421503.6	1	28780948	28781172	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000651564.2	1	16896861	16896973	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	17026642	17026810	0	NA	NA
ENST00000443236.7	1	16896861	16896973	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	16893339	16894437	0	NA	NA	0	NA	NA
ENST00000594249.6	1	16896456	16896665	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	16897691;16897889;16899475;16901210;16902649;16903561;16903702;16904226;16904466;16906952;16914424;16914657;16921905;16925196;16928009;16928942;16938395;16945549;16947074;16951969;16957853;16970891;16975097;16976002;16977368;16980497;16989643;16993416;16997111;17000414;17002266;17004273;17008505;17009303;17011464;17011592;17020331;17022030;17026551	16897801;16897994;16899549;16901297;16902863;16903623;16903857;16904362;16904552;16907117;16914498;16914813;16921986;16925372;16928234;16929240;16938446;16945679;16947227;16952200;16957915;16971033;16975258;16976151;16977540;16980686;16989771;16993586;16997338;17000522;17002350;17004386;17008559;17009320;17011516;17011757;17020353;17022181;17026810	1	16892951	16893109
ENST00000600235.5	1	16896456	16896665	0	NA	NA	0	NA	NA	1	16894438	16896175	0	NA	NA	0	NA	NA	1	16897691;16897889;16899475;16901210;16902649;16903561;16903702;16904226;16904466;16906952;16914424;16914657;16921905;16925196;16928009;16928942;16938395;16945549;16947074;16951969;16957853;16970891;16975097;16976002;16977368;16980497;16989643;16993416;16997111;17000414;17002266;17004273;17008505;17009303;17011464;17011592;17020331;17022030;17026551	16897801;16897994;16899549;16901297;16902863;16903623;16903857;16904362;16904552;16907117;16914498;16914813;16921986;16925372;16928234;16929240;16938446;16945679;16947227;16952200;16957915;16971033;16975258;16976151;16977540;16980686;16989771;16993586;16997338;17000522;17002350;17004386;17008559;17009320;17011516;17011757;17020353;17022181;17026810	1	16892951	16892954
ENST00000596224.5	0	NA	NA	0	NA	NA	0	NA	NA	1	16896666	16896860	0	NA	NA	0	NA	NA	1	16896941;16897691;16897889;16899475;16901210;16902649;16903561;16903702;16904226;16904466;16906952;16914424;16914657;16921905;16925196;16928009;16928942;16938395;16945549;16947074;16951969;16957853;16970891;16975097;16976002;16977368;16980497;16989643;16993416;16997111;17000414;17002266;17004273;17008505;17009303;17011464;17011592;17020331;17022030;17026551	16896973;16897801;16897994;16899549;16901297;16902863;16903623;16903857;16904362;16904552;16907117;16914498;16914813;16921986;16925372;16928234;16929240;16938446;16945679;16947227;16952200;16957915;16971033;16975258;16976151;16977540;16980686;16989771;16993586;16997338;17000522;17002350;17004386;17008559;17009320;17011516;17011757;17020353;17022181;17026810	1	16892951	16892958
ENST00000422875.5	1	44059465	44060262	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	44079793;44096580	44080015;44098357	1	44012309	44012325	1	44104733	44106552
ENST00000291574.9	0	NA	NA	0	NA	NA	1	44059465;44063053	44060262;44063168	0	NA	NA	0	NA	NA	2	44079793;44096580	44080015;44098357	0	NA	NA	0	NA	NA
ENST00000380221.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	44012309	44012319	1	44063053;44063538;44074324;44075039;44076552;44077693;44079564;44079793;44082788;44084122;44086802;44087699;44089833;44091923;44094063;44096580;44102778;44103293	44063168;44063785;44074470;44075153;44076628;44077784;44079704;44080127;44083302;44084263;44086960;44087928;44089933;44092049;44094233;44098534;44102972;44106552
ENST00000461889.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	44012309;44032091;44037792;44052280;44055698;44059103;44059465;44063053;44063538;44074324;44075039;44076552;44077693;44079564	44012560;44032172;44037927;44052476;44055893;44059214;44060262;44063168;44063785;44074470;44075153;44076628;44077784;44079704	1	44083015;44084122;44086802;44087699;44089833;44091923;44094063;44096580;44102778;44103293	44083302;44084263;44086960;44087928;44089933;44092049;44094233;44098534;44102972;44106552
ENST00000468864.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	44012309;44032091;44037792;44052280;44055698;44059103;44059465;44063053;44063538;44074324;44075039;44076552;44077693;44079564;44079793;44082788;44084122;44086802;44087699;44089833;44091923;44094063	44012560;44032172;44037927;44052476;44055893;44059214;44060262;44063168;44063785;44074470;44075153;44076628;44077784;44079704;44080127;44083302;44084263;44086960;44087928;44089933;44092049;44094233	1	44105051	44106552
ENST00000493438.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	133103686	133103747	1	133109685	133109721	1	133121156;133148963	133121240;133149334	0	NA	NA
ENST00000372050.8	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	133100496;133103686	133101520;133103747	0	NA	NA	1	133148963	133149334	1	133097720	133097722
ENST00000482648.5	0	NA	NA	0	NA	NA	0	NA	NA	2	133098763;133100383	133100267;133100495	1	133103686	133103747	0	NA	NA	1	133108792;133109626;133110296;133112042;133120972;133148963	133108866;133109721;133110489;133112152;133121240;133149334	0	NA	NA
ENST00000372047.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	133100496;133103686	133101520;133103747	1	133109685	133109721	1	133121176;133148963	133121240;133149334	0	NA	NA
ENST00000493067.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	133105932;133106645;133107085;133107988;133108673;133109626;133110296;133112042;133120972;133148963	133106016;133106748;133107300;133108406;133108866;133109721;133110489;133112152;133121240;133149334	1	133097720;133100268;133100496;133101938;133102476;133102779;133103230	133098762;133100382;133101762;133102139;133102571;133102900;133103262
ENST00000469972.5	0	NA	NA	0	NA	NA	0	NA	NA	3	133098763;133100383;133101763	133100267;133100495;133101937	1	133103686	133103747	0	NA	NA	1	133108838;133109626;133110296;133112042;133120972;133148963	133108866;133109721;133110489;133112152;133121240;133149334	0	NA	NA
ENST00000393160.7	1	133120972	133121240	0	NA	NA	0	NA	NA	0	NA	NA	2	133100496;133103686	133101520;133103747	0	NA	NA	0	NA	NA	0	NA	NA
BambuTx415	1	133120972	133121240	0	NA	NA	0	NA	NA	0	NA	NA	2	133100496;133103686	133101520;133103747	1	133109685	133109721	1	133149245	133149334	1	133097720	133097722
ENST00000371851.1	2	133787246;133810191	133787260;133810205	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000371850.8	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	133992324	133992604	0	NA	NA
ENST00000406606.7	3	133769417;133787246;133810191	133769503;133787260;133810205	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	133992281	133992604	0	NA	NA
ENST00000623241.3	2	156245535;156246681	156245661;156246756	0	NA	NA	0	NA	NA	1	156245988	156246122	2	156244690;156247915	156244761;156247957	0	NA	NA	0	NA	NA	1	156243320	156243321
ENST00000649372.1	0	NA	NA	0	NA	NA	0	NA	NA	1	156245988	156246122	0	NA	NA	0	NA	NA	1	156248052	156248117	1	156243320	156243416
ENST00000335852.6	0	NA	NA	0	NA	NA	0	NA	NA	1	156245988	156246122	0	NA	NA	0	NA	NA	0	NA	NA	1	156243320	156243321
ENST00000612424.4	1	156246681	156246756	0	NA	NA	0	NA	NA	1	156245988	156246122	1	156247915	156247957	1	156244789	156244911	0	NA	NA	1	156243320	156243321
ENST00000292291.10	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	156244690;156247915	156244761;156247957	0	NA	NA	1	156248056	156248117	0	NA	NA
ENST00000492619.5	0	NA	NA	0	NA	NA	0	NA	NA	1	156245988	156246122	2	156244690;156247915	156244761;156247957	0	NA	NA	1	156248076	156248117	1	156243320	156243415
ENST00000675881.1	0	NA	NA	0	NA	NA	1	156126175;156126545	156126223;156126651	0	NA	NA	1	156137743	156137866	0	NA	NA	1	156112122;156114251;156114670	156112130;156114284;156114711	0	NA	NA
ENST00000677389.1	0	NA	NA	0	NA	NA	1	156126175;156126545	156126223;156126651	0	NA	NA	0	NA	NA	1	156135861	156135901	1	156112122;156114251;156114670	156112130;156114284;156114711	1	156138488;156139080	156138757;156140081
ENST00000675431.1	1	156126545	156126651	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	156135861	156135901	1	156112122;156114251;156114670	156112130;156114284;156115274	1	156138488;156139080	156138757;156140081
ENST00000368300.9	0	NA	NA	0	NA	NA	1	156126175;156126545	156126223;156126651	0	NA	NA	1	156137743	156137866	1	156135861	156135901	1	156112122;156114251;156114670	156112130;156114284;156114711	0	NA	NA
ENST00000504687.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	156137743	156137866	1	156135861	156135901	1	156112122;156114251;156114670;156126175	156112130;156114284;156115274;156126223	0	NA	NA
ENST00000684195.1	1	156114251	156114284	0	NA	NA	1	156126175;156126545	156126223;156126651	1	156137867	156138487	1	156137203	156137232	2	156114670;156135861	156114713;156135901	0	NA	NA	1	156139262	156140081
ENST00000361308.9	0	NA	NA	0	NA	NA	1	156126175;156126545	156126223;156126651	0	NA	NA	1	156137743	156137866	1	156135861	156135901	1	156112122	156112130	1	156139293	156140081
ENST00000484112.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	99450464	99450702	1	99438922	99439185	1	99452368;99453966;99456432	99452609;99454136;99457373
ENST00000292476.10	1	99439450	99439596	0	NA	NA	0	NA	NA	0	NA	NA	2	99450795;99452440	99451079;99452609	1	99450464	99450702	1	99438922	99438943	0	NA	NA
ENST00000482251.2	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	99450795	99451079	0	NA	NA	1	99438922;99439450;99444789;99448121;99450276	99439185;99439596;99444839;99448273;99450371	1	99453966;99456432	99454136;99457373
ENST00000436336.6	1	99439450	99439596	0	NA	NA	0	NA	NA	0	NA	NA	2	99450795;99452440	99451079;99452609	2	99450464;99453966	99450702;99454041	0	NA	NA	1	99457342	99457373
ENST00000496503.5	2	43816677;43832077	43816697;43832251	0	NA	NA	0	NA	NA	0	NA	NA	2	43817919;43825041	43818046;43825756	1	43811205	43811571	0	NA	NA	1	43800799	43801418
ENST00000486600.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	43814011;43814197;43816038;43816677;43817919;43820862;43823931;43825041;43827751;43829654;43830027;43831244;43831559;43831882;43832077;43832761;43833101	43814091;43814361;43816079;43816697;43818110;43821058;43824005;43825841;43827832;43829791;43830107;43831321;43831677;43831943;43832251;43832819;43833170	1	43800799;43808956	43801877;43809000
ENST00000589375.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	43825041	43825756	0	NA	NA	1	43833144	43833170	1	43800799;43808956;43810807;43811112;43814011;43814197;43816038;43816677	43801877;43809078;43810915;43811571;43814091;43814361;43816079;43816697
