ID	Description	Count	GeneRatio	geneID
GO:0005737	cytoplasm	1021	1021/1674	NEFL/CASTOR2/NBPF10/NBPF19/SRGAP2/TXNIP/TUBB3/LYN/SELENOP/STON1/ARHGDIG/PDXP/TMEM14EP/TAFA5/LBH/GPC2/ARHGAP19/MLLT11/OLIG2/RGL3/DCTN1/DISP3/COL5A2/GDI1/FANK1/TGM2/DMD/PRC1/OSTC/RUSC2/HMGN2/SCAMP5/COLGALT2/ECI2/CALM1/C20orf203/ATL1/TPM2/RPL23A/SULT1C2/HMGN5/LPAR1/CHSY3/DNM3/SGTB/FAM114A1/PARVA/COL4A6/MYO5A/SLC2A10/STMN3/DIO3/DACT3/BLM/ANXA6/FLNA/ADA/COL27A1/XRCC2/SULF2/EPHB4/TMEM63A/MATCAP1/BLOC1S2/JPT1/LITAF/COL25A1/SBK1/COL4A5/DNER/EIF4EBP1/ERC2/COL4A1/DCC/AKR1C1/MITF/KIF24/RGS7BP/ZNRF1/KIF18B/IFITM1/SYN3/PMEL/ZFP36L1/PBX1/P4HB/PDIA2/PRKG1/IFITM2/FLRT2/CIB1/SIVA1/IMMP2L/LRRC26/SEPTIN5/CDCA2/PDE4B/SOCS3/CEND1/PROS1/KNTC1/SLIT3/PRKD1/PCBP3/MEX3B/GPC6/MCEMP1/SPNS2/FIGN/BACE2/CREB3L2/CHST15/RTKN2/ADO/DIPK2A/PLAG1/SOX2/PJA1/NQO1/GPR137C/SHISA2/SSTR2/MTURN/FZD2/TH/NRXN1/AURKB/CPNE7/ZHX2/MAF/ERBB4/POGLUT3/CCDC184/CRACR2B/AGTRAP/PNPLA2/C18orf32/RPRM/ST8SIA3/PAWR/PPFIA3/FAM89B/TCIM/TYMS/WSB2/BASP1/CDK5R1/MYO1D/RNF152/SPHK1/JAKMIP2/TUBB6/CREG2/NR2F1/RMI2/CCDC85B/RAB6A/CLTB/UBE2C/SEZ6L2/CNIH2/CEP135/MSRB3/NET1/PLK3/HAP1/NUDT4/SNCG/ABLIM3/PARP14/RAB37/CARNS1/RCAN2/SUCLG2/LAMB2/GAP43/SCG2/RRM2/BCL2/ENC1/PIK3CD/CXXC5/MAP6/CDK5R2/PDE7B/KRT19/ATP6V0E2/PKIA/S1PR1/HAS2/DCDC1/TRH/MTSS1/CDCA4/KRT8/ZNF804A/SMAD1/CDK1/CRTAP/ANKK1/NSG2/TRIM56/PCDH7/NLGN1/BUB1/CKAP2L/CCDC8/SDC2/COL22A1/KCNAB1/RAB3B/PARM1/IRS1/NSG1/CXXC4/LDLRAD4/LRATD2/RAB31/KIF5C/SCARA3/BSCL2/TK1/MGAT5B/HID1/NUDT8/ATCAY/TUBA1C/TUBA1A/TP53I13/CACNB3/MYO5B/TBC1D16/RBFOX3/IGF2/GPRC5B/CERCAM/ACSF2/SAMD14/MAP1A/SMAD3/TSC22D4/STAT6/PLK1/TERF2IP/PCLAF/FAM111A/SEC11C/TMEM130/CRABP1/SCN3B/GABRB3/FBN1/RAB8B/SVOP/SPRED1/HTRA1/PACSIN3/ARHGAP42/CASP7/SLC18A2/SKA3/CRYL1/INPPL1/PGM2L1/MELK/DYNLT3/ALDH1A1/BAALC/DNAAF5/ADCY1/COL1A2/CDCA7L/STEAP1/PTTG1/CITED2/CASP3/GPX8/STARD4/ITGA2/GASK1B/ANXA5/MAD2L1/HMGB2/POC1A/CAMKV/BSN/BDH2/ABLIM2/ARHGEF3/CAMK2N2/GRIK3/FYCO1/CLRN1/ADAMTS9/SYNPR/CADPS/SERPINI1/SGO2/NFASC/CIP2A/IGFBP7/LMOD1/FSTL1/PBXIP1/FZD5/S100A11/FBXO41/PKDCC/ACP6/PEA15/SNX7/NEXN/SDC3/DHRS3/PDPN/PLPP3/BEND5/FGF19/SHANK2/SPC24/ZNF385A/CELF5/BRSK1/SPTBN4/RALGDS/SLC37A1/FNDC5/FAM131B/ATP6V0D1/CELF3/BTG2/CLIC6/SV2A/EPB41/DMTN/EDA/ELK4/KCNB1/CDC25C/COLEC12/WASF2/RHPN1/GALNT14/LDLRAP1/DPYSL5/CABP1/DGKI/CCNB2/MMP14/NMNAT2/SST/BUB1B/KCNS2/KIF5A/ADCY8/FZD7/PDIA4/GRIA1/RHOC/MOV10/USP25/MARVELD1/PTPRN2/EPHB1/RAB6B/ADAMTS1/CXADR/PGM5/UCHL1/LRRK1/THY1/DDAH1/CMIP/CNKSR3/SCN3A/MERTK/DAB2/CENPH/ZIC1/JAKMIP1/NRSN1/PLOD2/RAB3C/UTRN/GJA1/GPD1L/MBNL1/TMEM123/PLEKHH2/ZFP36L2/PDK1/PTPN14/TLCD4/SCHIP1/GLT1D1/SACS/GABRA2/ACSL1/CENPU/WWC2/DPYSL4/AKR1C2/POU4F2/TEX9/NEK7/AKAP6/ANK3/SEC24D/FOXO1/DIXDC1/DLG2/VEGFC/PDCD4/LATS2/TAGLN/KIRREL3/FEZ1/DRD2/CAPN5/SERPINH1/TENM4/SESN3/SERPING1/RGS10/INA/ADD3/ANKRD1/POLR3A/NTRK2/PLIN2/MAL2/SYBU/SLC26A7/FRMPD3/DIAPH2/SYTL5/CDCA5/EGFR/DYNLT1/FAXC/MMS22L/TTBK1/CPLX2/CXCL14/IQGAP2/PLK2/SKP2/MYO10/PDGFC/CCNA2/OCIAD2/EPHA5/SLIT2/MANF/TMEM108/DYNC1LI1/MARCHF4/FANCD2/ACKR3/ABCA12/GULP1/SPOPL/AFF3/CALM2/ARL8A/LEFTY2/SLC39A1/RAB13/ATP8B2/VASH2/SELENBP1/ANP32E/TUFT1/RGS16/XPR1/NUF2/ILDR2/CREG1/ALDH9A1/KIF2C/CCN1/HSPG2/SH3BGRL3/PRDM16/MYO1F/WTIP/DOP1B/PGGHG/IFITM3/CACNA1A/FKBP10/ERBB2/P3H4/MAP1LC3B/CDH11/MFGE8/TPM1/RTN1/MBNL2/DIAPH3/CSAD/BRCA2/MTMR6/GLTP/NEDD1/LUM/PHLDA1/LRIG3/PPFIA2/COL2A1/TMEM117/GABARAPL1/ETV6/CENPE/SHROOM3/COX17/ITPRID2/PLCE1/TACC2/KIF11/MYOF/CENPO/CYP1B1/LHCGR/ARHGAP29/TTLL7/GCHFR/ADAM10/SMAD6/UACA/PARP6/KIF23/NUSAP1/THBS1/YAP1/SULF1/CCDC90B/TTC29/TUBB2B/LRRC1/TUBB2A/DNAJB5/GABBR2/GARNL3/STXBP1/DNAJC1/BRIP1/NACAD/TNS3/SPRY2/CKAP2/LAMC1/NIBAN1/STX6/KCNK1/MICAL1/CD164/FAIM2/B4GALNT1/TROAP/PPP1R1A/AGAP2/PRPH/MDFIC/BICDL1/ANXA1/COL4A2/PDGFRA/STK26/RAB33A/CDC73/NAV1/FST/TMEM106C/NOTCH2/PTGFRN/PSRC1/MEIS2/BHLHE40/CCNB1/SWAP70/BEX1/BEX2/IRS4/SPART/CHRM3/SYT4/VSTM2L/SYT11/SNAP25/RIDA/SERPINF1/RAP1GAP2/TRIM22/TRIM5/ENOSF1/TOP2A/MAP1B/ACAP3/ACLY/KIF3A/SH3BP5/RAB11FIP4/C1QL1/EPS8L1/ASS1/COL5A1/OLFM1/SULT4A1/HRC/UNC13A/FCHO1/BST2/NCAN/APOE/DOCK6/SYT5/SHC2/MAP7D3/AJUBA/RAB2B/CDKN2D/TMOD2/MYO5C/GAD1/SMO/VGF/DOCK4/YWHAH/CHTF18/FBXL16/TMEM175/FGFRL1/TMEM35A/AIF1L/DLGAP5/IFI6/ID1/FAM110A/MGME1/PCSK2/FLRT3/DTD1/NAPB/RTN2/SLC2A4RG/BMP4/DOK4/MT2A/AHNAK/RIOK1/RREB1/GLO1/HIF3A/NAGK/GDAP1L1/PARD6B/SDC4/OBSL1/RAB38/HJURP/STIL/CDK2/OPTN/CENPK/NLN/ZWINT/BICC1/ARL4A/LDB3/ANXA11/SV2C/CXCR4/MAPK8IP1/KIF18A/PDZRN3/TMEM131L/NCAPH/SCPEP1/TRIM25/RDH10/ADRA1A/SORBS3/DUSP4/IQSEC3/KIAA1217/GRIA2/DUSP1/CNRIP1/NPC2/HSDL2/TRIM67/OLFM3/CCN2/SGK1/CNR1/FILIP1/KIF14/CENPF/PROX1/NEK2/STMN1/PRDX6/CDC20/SLC2A1/CDK18/SSX2IP/RIMS3/KIF21B/RGS2/GADD45A/ARHGEF2/ELAPOR1/PARD3B/EPHA4/ATP6V1B1/EFHD1/IGFBP5/FN1/EVA1A/GRB14/APC2/CYTIP/GPD2/PLCH1/ABHD14B/MAPKAPK3/PODXL2/PLXNA1/ECT2/HES1/WNT5A/BCHE/KAT2B/BCL6/SMC4/STC2/PDGFRB/DPYSL3/LNPEP/RASGRF2/SPARC/APBB3/MRPS27/KIF20A/MAN2A1/TTK/COX7A2/DNPH1/MDFI/ARFGEF3/COL9A1/MDGA1/MCM3/UST/SASH1/RIPOR2/TPD52L1/SERINC1/NEDD9/ST8SIA1/CDCA3/TBC1D30/ACSS3/KRT18/MLEC/ASIC1/PTPN5/GALNT18/ARHGEF17/TMEM109/CCND1/B3GAT1/CRYAB/UGDH/STIM2/CDR2L/MMD/MPP2/RND2/COL1A1/CYTH1/B9D1/SYNGR2/CRYBA1/DNAJC12/SORCS1/MAP3K8/SFXN3/ACTA2/RAPGEF1/PIP5K1B/NCS1/AK1/GCK/AEBP1/GLI3/AHR/HSPB1/GARS1/STX1A/TFEC/CDK6/ERF/TMEM59L/ISYNA1/RAB3A/MAST1/PLEKHA4/HAS1/PLA2G4C/ATP1A3/NAPA/ETFB/PLIN3/APLP1/FSD1/NOVA2/FCGRT/TUBB4A/NEFM/STMN2/GDAP1/STK3/CA2/SCG3/DMXL2/CEP152/HOMER2/AP3B2/CORO2B/QPRT/SLC7A5/SMPD3/NDRG4/FGF9/KLF5/TIMP1/MAGT1/PLS3/SYP/ATG4A/CELF4/SYNDIG1/MAP1LC3A/FAM83D/AHCY/KIF3B/PAK5/MYL9/SNPH/RNF24/EEF1A2/COL20A1/ARFGAP1/RIMS4/GINS1/PRORP/LGMN/DAAM1/RBFOX2/CABP7/SEPTIN3/CENPM/MICALL1/SEZ6L/MFNG/ARVCF/GADD45B/CBARP/STX1B/PALMD/NRP1/ACOT7/TMEM14A/MYO3A/BAMBI/SH2D3C/DHPS/ADA2/TGFB2/DPYSL2/COL9A3/SNAP23/JPH4/HAUS4/RGS17/SLC17A6/MAP3K20/RAPGEF4/EXOC1/PITPNM2/KIF4A/P3H2/PCBP4/BLVRB/NECAP1/BIRC5/HEPH/CHGB/KIF16B/TPX2/PIR/AURKA/ACHE/TRIP6/HSD17B14/MTMR2/HSD17B2/B4GALT1/KIF3C/REST/FAT1/PLOD1/PHLPP1/NDC80/RIMS1/CARMIL1/KIF22/PAFAH1B3/CDC14A/MAP2/FGFR1/JADE1/DCX/PAK3/CTTNBP2/GPC4/TPD52/SPAG5/REXO2/WDR62/PLD1/CACNG4/RASAL2/ADD2/GTSE1/SNCB/TEAD2/PPP2R2C/NOTCH3/GLI2/FRY/MAP3K13/CLCN4/MCM2/CRMP1/HMMR/CYBRD1/RPS6KA2/MAP4K4/EPHA8/CAMK2A/CHAT/POLB/SLC44A1/PPP2R5B/PRR11/FGFR3/PDZD4/EML1/ASPM/CTNNA2/PRKCQ/CNN2/SLC12A2/ATP2C2/LZTS1/YBX3/MTA3/SOAT1/CYFIP2/KCNH2/ATP9A/PTPRN/FSTL4/COL23A1/H6PD/COL9A2/HDAC9/ZIC2/MYO16/VCAN/TMSB10/GAB2/SARS1/GRN/TBPL1/POU2F2/VRK2/AGPAT4/RNASET2/VIM/SYT13/PRDM11/ATP1A2/WWTR1/ISL1/STMN4/BID/TACC3/CLDN11/ANLN/SYT7/FYN/NCAPD2/CD9/MAPK8IP2/CRY1/MGST1/SYPL1/SYN1/PROM1/TMEM132A/ABCC8/LAMP2/PRKAR2B/LIG3/MTMR7/DBNDD1/HECW1
GO:0005815	microtubule organizing center	96	96/1674	MLLT11/DCTN1/FANK1/CALM1/XRCC2/TMEM63A/BLOC1S2/H2AX/KIF24/CIB1/PDE4B/FIGN/PLAG1/AURKB/CCDC85B/CEP135/PLK3/HAP1/SNCG/CDK1/CKAP2L/CCDC8/PLK1/PCLAF/SLC18A2/SKA3/POC1A/BRSK1/ATP6V0D1/CCNB2/BUB1B/CENPU/TEX9/NEK7/LATS2/FEZ1/PLK2/DYNC1LI1/CALM2/KIF2C/BRCA2/NEDD1/TACC2/MYOF/LHCGR/KIF23/CKAP2/BICDL1/CCNB1/PCNA/RAP1GAP2/TOP2A/KIF3A/RAB11FIP4/AJUBA/SMO/DLGAP5/FAM110A/OBSL1/STIL/CDK2/KIF18A/KIAA1217/TGIF2/CENPF/NEK2/CDC20/SSX2IP/ECT2/KAT2B/MCM3/NEDD9/TBC1D30/KRT18/B9D1/CDK6/FSD1/CEP152/KIF3B/DAAM1/STX1B/HAUS4/AURKA/NDC80/CDC14A/JADE1/SPAG5/WDR62/FRY/CRMP1/HMMR/ASPM/PRKCQ/VIM/TACC3/PRKAR2B
GO:0005821	intermediate layer of spindle pole body	0	0/1674	
GO:0005822	inner plaque of spindle pole body	0	0/1674	
GO:0005823	central plaque of spindle pole body	0	0/1674	
GO:0005824	outer plaque of spindle pole body	0	0/1674	
GO:0005825	half bridge of spindle pole body	0	0/1674	
GO:0005829	cytosol	464	464/1674	NEFL/CASTOR2/SRGAP2/TXNIP/LYN/ARHGDIG/PDXP/ARHGAP19/MLLT11/RGL3/DCTN1/GDI1/FANK1/TGM2/DMD/PRC1/RUSC2/ECI2/CALM1/TPM2/RPL23A/SULT1C2/SGTB/FAM114A1/PARVA/MYO5A/SLC2A10/STMN3/BLM/FLNA/ADA/EPHB4/BLOC1S2/JPT1/EIF4EBP1/DCC/AKR1C1/KIF24/ZNRF1/KIF18B/ZFP36L1/P4HB/PRKG1/CDCA2/PDE4B/SOCS3/KNTC1/PRKD1/PCBP3/MEX3B/ADO/PLAG1/SOX2/NQO1/SSTR2/TH/AURKB/ZHX2/ERBB4/PNPLA2/PAWR/PPFIA3/TCIM/TYMS/WSB2/CDK5R1/MYO1D/SPHK1/NR2F1/RMI2/RAB6A/CLTB/UBE2C/CEP135/MSRB3/NET1/HAP1/NUDT4/PARP14/CARNS1/RRM2/BCL2/PIK3CD/CXXC5/PDE7B/KRT19/CDCA4/KRT8/SMAD1/CDK1/TRIM56/BUB1/CKAP2L/CCDC8/KCNAB1/PARM1/IRS1/RAB31/KIF5C/TK1/HID1/TUBA1A/CACNB3/TBC1D16/GPRC5B/MAP1A/SMAD3/STAT6/PLK1/CRABP1/SPRED1/HTRA1/PACSIN3/CASP7/SKA3/CRYL1/INPPL1/PGM2L1/ALDH1A1/BAALC/CDCA7L/PTTG1/CITED2/CASP3/STARD4/ANXA5/MAD2L1/BDH2/ARHGEF3/CAMK2N2/CADPS/SGO2/CIP2A/LMOD1/PBXIP1/FBXO41/PEA15/PDPN/SHANK2/SPC24/ZNF385A/SPTBN4/RALGDS/FAM131B/BTG2/EPB41/DMTN/ELK4/CDC25C/WASF2/RHPN1/LDLRAP1/DPYSL5/DGKI/CCNB2/MMP14/NMNAT2/BUB1B/KIF5A/RHOC/MOV10/USP25/EPHB1/RAB6B/PGM5/UCHL1/LRRK1/DDAH1/CMIP/DAB2/CENPH/GPD1L/MBNL1/PLEKHH2/GLT1D1/CENPU/WWC2/DPYSL4/AKR1C2/ANK3/SEC24D/FOXO1/DIXDC1/DLG2/PDCD4/LATS2/RGS10/ADD3/ANKRD1/POLR3A/NTRK2/PLIN2/DIAPH2/CDCA5/MMS22L/TTBK1/CPLX2/IQGAP2/PLK2/SKP2/MYO10/PDGFC/CCNA2/MANF/DYNC1LI1/FANCD2/ABCA12/AFF3/RAB13/ATP8B2/VASH2/SELENBP1/NUF2/ALDH9A1/KIF2C/SH3BGRL3/PRDM16/MYO1F/DOP1B/PGGHG/ERBB2/MAP1LC3B/TPM1/DIAPH3/BRCA2/MTMR6/GLTP/NEDD1/PHLDA1/PPFIA2/GABARAPL1/ETV6/CENPE/ITPRID2/PLCE1/TACC2/KIF11/CENPO/ARHGAP29/TTLL7/GCHFR/SMAD6/UACA/KIF23/YAP1/LRRC1/DNAJB5/STXBP1/TNS3/SPRY2/NIBAN1/STX6/MICAL1/AGAP2/ANXA1/STK26/CDC73/PSRC1/CCNB1/SWAP70/IRS4/SPART/SNAP25/RIDA/RAP1GAP2/TRIM22/TRIM5/MAP1B/ACLY/KIF3A/EPS8L1/ASS1/SULT4A1/FCHO1/DOCK6/SHC2/AJUBA/CDKN2D/DOCK4/YWHAH/CHTF18/FBXL16/DLGAP5/FAM110A/FLRT3/DOK4/MT2A/AHNAK/RIOK1/GLO1/HIF3A/NAGK/PARD6B/OBSL1/RAB38/HJURP/STIL/CDK2/OPTN/CENPK/NLN/ZWINT/ARL4A/ANXA11/MAPK8IP1/KIF18A/NCAPH/SCPEP1/TRIM25/ADRA1A/SORBS3/IQSEC3/SGK1/FILIP1/KIF14/CENPF/PROX1/NEK2/STMN1/PRDX6/CDC20/SLC2A1/RGS2/ARHGEF2/ATP6V1B1/GRB14/APC2/CYTIP/ABHD14B/MAPKAPK3/PLXNA1/ECT2/KAT2B/SMC4/DPYSL3/LNPEP/RASGRF2/APBB3/DNPH1/SASH1/NEDD9/CDCA3/TBC1D30/KRT18/PTPN5/ARHGEF17/CCND1/CRYAB/UGDH/RND2/CYTH1/B9D1/MAP3K8/ACTA2/RAPGEF1/PIP5K1B/AK1/GCK/GLI3/AHR/HSPB1/GARS1/STX1A/TFEC/CDK6/ERF/ISYNA1/RAB3A/PLA2G4C/NAPA/PLIN3/TUBB4A/STMN2/GDAP1/STK3/CA2/CEP152/HOMER2/QPRT/SLC7A5/NDRG4/PLS3/MAP1LC3A/FAM83D/AHCY/KIF3B/PAK5/MYL9/ARFGAP1/DAAM1/CENPM/STX1B/NRP1/ACOT7/SH2D3C/DHPS/DPYSL2/HAUS4/MAP3K20/RAPGEF4/EXOC1/PITPNM2/KIF4A/P3H2/PCBP4/BLVRB/NECAP1/BIRC5/KIF16B/TPX2/PIR/AURKA/TRIP6/HSD17B14/MTMR2/KIF3C/REST/PHLPP1/NDC80/RIMS1/CARMIL1/KIF22/PAFAH1B3/CDC14A/MAP2/FGFR1/DCX/PAK3/SPAG5/WDR62/RASAL2/ADD2/GTSE1/SNCB/TEAD2/PPP2R2C/NOTCH3/GLI2/CRMP1/HMMR/RPS6KA2/CAMK2A/CHAT/SLC44A1/PPP2R5B/EML1/CTNNA2/PRKCQ/YBX3/CYFIP2/GAB2/SARS1/VIM/PRDM11/WWTR1/BID/TACC3/ANLN/SYT7/FYN/NCAPD2/PRKAR2B/MTMR7/HECW1
GO:0005930	axoneme	5	5/1674	TUBA1A/MAP1LC3B/CENPF/GLI3/TUBB4A
GO:0005933	cellular bud	0	0/1674	
GO:0009295	nucleoid	1	1/1674	PRORP
GO:0009418	pilus shaft	0	0/1674	
GO:0009419	pilus tip	0	0/1674	
GO:0009420	bacterial-type flagellum filament	0	0/1674	
GO:0009421	bacterial-type flagellum filament cap	0	0/1674	
GO:0009422	bacterial-type flagellum hook-filament junction	0	0/1674	
GO:0009424	bacterial-type flagellum hook	0	0/1674	
GO:0009425	bacterial-type flagellum basal body	0	0/1674	
GO:0009426	bacterial-type flagellum basal body, distal rod	0	0/1674	
GO:0009427	bacterial-type flagellum basal body, distal rod, L ring	0	0/1674	
GO:0009428	bacterial-type flagellum basal body, distal rod, P ring	0	0/1674	
GO:0009429	bacterial-type flagellum basal body, proximal rod	0	0/1674	
GO:0009431	bacterial-type flagellum basal body, MS ring	0	0/1674	
GO:0009433	bacterial-type flagellum basal body, C ring	0	0/1674	
GO:0009504	cell plate	0	0/1674	
GO:0009510	plasmodesmatal desmotubule	0	0/1674	
GO:0009524	phragmoplast	0	0/1674	
GO:0009525	phragmosome	0	0/1674	
GO:0009532	plastid stroma	0	0/1674	
GO:0009541	etioplast prolamellar body	0	0/1674	
GO:0009542	granum	0	0/1674	
GO:0009546	plasmodesmatal cytoplasmic sleeve	0	0/1674	
GO:0009548	plasmodesmatal plasma membrane	0	0/1674	
GO:0009549	cellulose microfibril	0	0/1674	
GO:0009574	preprophase band	0	0/1674	
GO:0009930	longitudinal side of cell surface	0	0/1674	
GO:0009986	cell surface	100	100/1674	CD24/LYN/GPC2/LAYN/DMD/L1CAM/LPAR1/ADA/SULF2/DCC/BCAM/RTN4RL2/P4HB/SLITRK6/EFNA5/CNTN2/GPC6/UNC5C/NRXN1/DSCAML1/S1PR1/ALCAM/NLGN1/SDC2/GFRA2/AXL/GPRC5B/ISLR2/LRFN5/ITGA2/ANXA5/BSN/IL17RC/ADAMTS9/FZD5/SDC3/CHRNB2/SCUBE1/KCNB1/FZD1/LRP8/SLC6A1/UNC5D/PDIA4/GRIA1/THY1/TMEM123/ANK3/CAPN5/EGFR/SCUBE3/IQGAP2/PDGFC/EPHA5/ACKR3/MFGE8/PPFIA2/ADAM10/THBS1/SULF1/ANXA1/PDGFRA/LRP4/NOTCH2/PTGFRN/IL13RA1/BST2/KCNC1/BMP2/RTN2/SDC4/CXCR4/GRIA2/TNR/EPHA4/WNT5A/SPARC/ASIC1/CRYAB/MET/FCGRT/SLC7A5/CHRNA4/CD200/ITGA6/ACHE/B4GALT1/SLC4A4/GPC4/CACNG4/NOTCH3/HMMR/FGFR3/DCBLD2/KCNH2/COL23A1/DSG2/ANOS1/CD9/PROM1
GO:0010287	plastoglobule	0	0/1674	
GO:0010319	stromule	0	0/1674	
GO:0010339	external side of cell wall	0	0/1674	
GO:0012505	endomembrane system	443	443/1674	LYN/SELENOP/STON1/GPC2/DCTN1/DISP3/COL5A2/GDI1/TGM2/OSTC/SCAMP5/COLGALT2/ATL1/LPAR1/CHSY3/FAM114A1/COL4A6/MYO5A/SLC2A10/STMN3/DIO3/ANXA6/FLNA/COL27A1/SULF2/TMEM63A/LITAF/COL25A1/COL4A5/DNER/COL4A1/ZNRF1/SYN3/PMEL/P4HB/PDIA2/PRKG1/IFITM2/FLRT2/CIB1/SEPTIN5/PDE4B/PROS1/PRKD1/GPC6/MCEMP1/SPNS2/BACE2/CREB3L2/CHST15/DIPK2A/SHISA2/TH/NRXN1/POGLUT3/AGTRAP/PNPLA2/C18orf32/ST8SIA3/PPFIA3/MYO1D/LMNB2/SPHK1/JAKMIP2/CREG2/RAB6A/CLTB/SEZ6L2/CNIH2/MSRB3/PLK3/HAP1/RAB37/LAMB2/SCG2/BCL2/MAP6/ATP6V0E2/S1PR1/HAS2/TRH/SMAD1/CDK1/CRTAP/NSG2/PCDH7/NLGN1/SDC2/COL22A1/RAB3B/PARM1/NSG1/LDLRAD4/RAB31/SCARA3/BSCL2/MGAT5B/HID1/TUBA1A/MYO5B/TBC1D16/IGF2/CERCAM/SMAD3/NEMP1/SEC11C/TMEM130/FBN1/RAB8B/SVOP/PACSIN3/SLC18A2/INPPL1/COL1A2/STEAP1/GPX8/STARD4/GASK1B/MAD2L1/BSN/FYCO1/CLRN1/ADAMTS9/SYNPR/CADPS/SERPINI1/NFASC/IGFBP7/FSTL1/FZD5/S100A11/PKDCC/SNX7/SDC3/DHRS3/PLPP3/BEND5/BRSK1/SLC37A1/FNDC5/ATP6V0D1/SV2A/DMTN/EDA/WASF2/GALNT14/LDLRAP1/CABP1/DGKI/MMP14/NMNAT2/SST/ADCY8/FZD7/PDIA4/GRIA1/RHOC/USP25/PTPRN2/EPHB1/RAB6B/CXADR/UCHL1/THY1/DAB2/NRSN1/PLOD2/RAB3C/GJA1/TLCD4/GABRA2/ACSL1/AKAP6/ANK3/SEC24D/VEGFC/KIRREL3/FEZ1/DRD2/SERPINH1/SERPING1/NTRK2/PLIN2/MAL2/SYBU/SLC26A7/FRMPD3/DIAPH2/SYTL5/EGFR/DYNLT1/CXCL14/IQGAP2/PDGFC/OCIAD2/EPHA5/MANF/TMEM108/DYNC1LI1/MARCHF4/ACKR3/ABCA12/ARL8A/LEFTY2/SLC39A1/RAB13/ATP8B2/XPR1/ILDR2/CREG1/CCN1/HSPG2/DOP1B/IFITM3/FKBP10/ERBB2/P3H4/SLC16A3/MAP1LC3B/MFGE8/RTN1/BRCA2/MTMR6/LUM/PPFIA2/COL2A1/TMEM117/GABARAPL1/PLCE1/MYOF/CYP1B1/LHCGR/GCHFR/ADAM10/SMAD6/PARP6/THBS1/SULF1/STXBP1/DNAJC1/BRIP1/LAMC1/STX6/KCNK1/CD164/FAIM2/B4GALNT1/AGAP2/ANXA1/COL4A2/PDGFRA/STK26/RAB33A/TMEM106C/NOTCH2/PTGFRN/CHRM3/SYT4/SYT11/SNAP25/RAP1GAP2/TRIM22/TRIM5/ACLY/RAB11FIP4/COL5A1/OLFM1/HRC/UNC13A/FCHO1/BST2/NCAN/APOE/SYT5/AJUBA/RAB2B/SMO/VGF/DOCK4/TMEM175/FGFRL1/TMEM35A/IFI6/PCSK2/FLRT3/RTN2/BMP4/SDC4/OBSL1/RAB38/CDK2/OPTN/ANXA11/SV2C/CXCR4/MAPK8IP1/TMEM131L/RDH10/ADRA1A/GRIA2/NPC2/OLFM3/CCN2/SGK1/CENPF/PRDX6/SLC2A1/ARHGEF2/ELAPOR1/PARD3B/EPHA4/ATP6V1B1/IGFBP5/FN1/EVA1A/GRB14/APC2/CYTIP/PODXL2/WNT5A/BCHE/BCL6/STC2/PDGFRB/DPYSL3/LNPEP/RASGRF2/SPARC/KIF20A/MAN2A1/ARFGEF3/COL9A1/MDGA1/UST/SERINC1/NEDD9/ST8SIA1/MLEC/ASIC1/PTPN5/GALNT18/TMEM109/CCND1/B3GAT1/STIM2/MMD/RND2/COL1A1/CYTH1/SYNGR2/SORCS1/RAPGEF1/PIP5K1B/NCS1/GARS1/STX1A/TMEM59L/RAB3A/HAS1/PLA2G4C/ATP1A3/PLIN3/APLP1/FCGRT/STMN2/SCG3/DMXL2/AP3B2/SMPD3/NDRG4/KLF5/TIMP1/MAGT1/SYP/SYNDIG1/MAP1LC3A/AHCY/PAK5/RNF24/COL20A1/ARFGAP1/LGMN/CABP7/MICALL1/SEZ6L/MFNG/CBARP/STX1B/NRP1/TMEM14A/ADA2/TGFB2/COL9A3/SNAP23/JPH4/SLC17A6/PITPNM2/P3H2/NECAP1/CHGB/KIF16B/ACHE/MTMR2/HSD17B2/B4GALT1/PLOD1/CARMIL1/CTTNBP2/GPC4/TPD52/PLD1/NOTCH3/CLCN4/EPHA8/FGFR3/CNN2/ATP2C2/SOAT1/ATP9A/PTPRN/FSTL4/COL23A1/H6PD/COL9A2/VCAN/GRN/VRK2/AGPAT4/RNASET2/SYT13/ATP1A2/STMN4/SYT7/FYN/CD9/MGST1/SYPL1/SYN1/PROM1/TMEM132A/ABCC8/LAMP2/MTMR7
GO:0014705	C zone	0	0/1674	
GO:0014801	longitudinal sarcoplasmic reticulum	0	0/1674	
