ID	Description	Count	GeneRatio	geneID
GO:0005737	cytoplasm	1021	1021/1674	STMN4/FSTL4/NOTCH3/REST/TPX2/BIRC5/P3H2/CELF4/NDRG4/STK3/NEFM/RIPOR2/WNT5A/HES1/ATP6V1B1/CNR1/CCN2/TRIM67/RDH10/MYO5C/NCAN/PRPH/PPP1R1A/MICAL1/NACAD/YAP1/RTN1/MFGE8/IFITM3/LEFTY2/CXCL14/CPLX2/DRD2/POU4F2/ZIC1/NMNAT2/FGF19/GPX8/SLC18A2/PCLAF/RBFOX3/LRATD2/GAP43/UBE2C/CREG2/AURKB/SHISA2/IFITM2/ZFP36L1/IFITM1/DISP3/NEFL/VIM/FBXL16/APOE/SH2D3C/KRT18/SPARC/NUSAP1/COL2A1/CCN1/PLK2/ZFP36L2/PDPN/NSG2/SNCG/SELENOP/RAB6B/CCND1/SERPINH1/KIF5A/ALDH1A1/KIF20A/AFF3/NRSN1/PLPP3/MTSS1/MYO16/NOTCH2/AJUBA/COL5A1/C1QL1/PTTG1/COL1A2/HECW1/SEPTIN3/PAK5/CORO2B/GDAP1/GLI3/MDFI/NPC2/DUSP4/TUBB2A/KIF11/GJA1/CELF3/LAMB2/MAF/COL4A6/MYL9/RAB13/B4GALNT1/CDC25C/IGF2/CRYAB/PDGFRA/FZD5/KIAA1217/MLLT11/ANLN/FZD2/PDE4B/TAGLN/COLEC12/SERPINI1/SOX2/DNER/TPD52L1/SDC4/GDAP1L1/RREB1/CYP1B1/P3H4/FKBP10/FOXO1/CELF5/COL4A5/COL25A1/DHRS3/HIF3A/ACTA2/RIMS3/SEC24D/SHANK2/PGM2L1/SMAD3/CKAP2L/PKDCC/KIF3C/STMN2/CACNA1A/RAB3B/ADD2/DCX/EEF1A2/FSD1/NEK2/HSPG2/DMD/ZHX2/CCNB1/SYT7/CRMP1/RAB3A/TMEM59L/MAN2A1/ADRA1A/TMOD2/COL4A2/SULF1/WTIP/EGFR/SPC24/GRIK3/BAALC/SYN3/EPHB4/GLI2/AP3B2/JAKMIP1/SYPL1/MCM3/TRIM5/RAB3C/S100A11/TRIM56/HAS2/UACA/BEX1/WWTR1/MTMR2/TOP2A/RGS16/NSG1/ST8SIA3/DNM3/HAS1/ENOSF1/TMEM117/TTBK1/MAP6/COL4A1/RGS10/PARP14/SRGAP2/LDB3/SEPTIN5/DNAJC12/NOVA2/APC2/CCNA2/HJURP/DIAPH2/SCN3B/GTSE1/MFNG/BCL6/NLN/DNAJC1/STXBP1/PLCE1/FRMPD3/DYNLT3/SPRED1/ATCAY/ABLIM3/PRKD1/FAT1/MDGA1/TTK/CENPK/SYT11/AKAP6/FGFR3/SEZ6L/WWC2/NRP1/HMGB2/PDE7B/SCG2/ADCY1/CDC20/LITAF/CDK1/SLC17A6/RTN2/PGM5/DMTN/CEND1/AKR1C2/KIF23/CENPH/TUBB6/STON1/CNKSR3/RTKN2/NUF2/SNAP25/MGST1/PTPRN/MAP3K20/MAGT1/STX1A/KIF14/IFI6/AGAP2/TTC29/SHROOM3/MARCHF4/INA/TUBA1C/TYMS/LRRC26/COLGALT2/PPFIA3/CAMK2A/SV2A/FNDC5/RCAN2/TPM2/PLA2G4C/LRIG3/COL27A1/CDK18/MGAT5B/WDR62/PALMD/PIP5K1B/MPP2/PTGFRN/MOV10/VCAN/FLRT3/BRSK1/FRY/SNCB/HOMER2/MYO5B/PKIA/PARVA/SCAMP5/TUBB3/EPHA5/UCHL1/COL1A1/SULT4A1/ANKK1/PAWR/AKR1C1/SORCS1/CAMKV/KIF2C/SLC2A1/MAP1B/EPS8L1/UNC13A/TAFA5/BASP1/SACS/ID1/RPRM/BUB1B/VRK2/MCM2/HID1/CASP3/CEP135/KIF4A/MTMR7/KIF22/RASGRF2/FST/PRR11/PROM1/DPYSL3/INPPL1/JPT1/TUBB2B/IQGAP2/FAM114A1/MAPK8IP2/THY1/RIMS4/ATP1A3/COL9A2/TEAD2/NDC80/AURKA/CBARP/NCS1/UST/PLCH1/TMEM35A/MDFIC/CENPE/ANKRD1/SCN3A/CERCAM/CACNB3/SCARA3/NUDT4/SPHK1/CREB3L2/HSD17B2/SDC2/CDCA5/MYO10/DOCK6/PBXIP1/BCL2/SCG3/PJA1/TUBB4A/ASIC1/KAT2B/KIF21B/MAPK8IP1/MAP7D3/TERF2IP/UTRN/POGLUT3/RAB11FIP4/LHCGR/FANCD2/TMEM14EP/B4GALT1/TGFB2/CXCR4/HRC/CREG1/ADD3/RNF152/COL5A2/STMN3/BSN/LDLRAD4/CD164/PPFIA2/PDGFC/TNS3/B3GAT1/BEX2/DPYSL5/MCEMP1/DCC/BLVRB/FAXC/CADPS/COL9A1/SLC26A7/ADA2/MYOF/SGK1/BSCL2/ZNF804A/SYT5/BHLHE40/SOCS3/SYN1/MEIS2/HMGN5/LRRC1/VASH2/ANK3/ADAMTS1/CPNE7/TMEM109/PROX1/GABRA2/ARHGEF2/ATP6V0E2/SEZ6L2/RAPGEF1/PCSK2/DLGAP5/BTG2/SYNPR/ADAMTS9/KIF5C/PLAG1/BUB1/PSRC1/STX1B/ATG4A/KRT8/NEDD9/ETV6/CCDC8/CENPO/RALGDS/SKA3/ARHGDIG/TUBA1A/VGF/CHSY3/CCDC90B/DHPS/S1PR1/PARD3B/CNIH2/DYNC1LI1/GARS1/PDGFRB/SDC3/ASPM/ERF/IRS4/RRM2/OLIG2/MAP2/ALDH9A1/GINS1/ETFB/CDK2/FAIM2/SPNS2/CABP1/FAM131B/CAMK2N2/GABRB3/TMEM130/H6PD/KCNB1/SUCLG2/CACNG4/FIGN/LZTS1/SERPINF1/SESN3/ATP1A2/STIL/GAD1/TIMP1/DNAAF5/RAB37/BST2/HTRA1/PARP6/SST/OLFM1/ARHGAP29/NECAP1/ABHD14B/NCAPH/ACAP3/NFASC/TBC1D16/CRYL1/TK1/FILIP1/KCNH2/GALNT18/RGS2/DTD1/DLG2/SVOP/GCK/ANXA1/ERBB4/MBNL1/CTNNA2/SBK1/ZWINT/VSTM2L/NEDD1/FBN1/SMAD1/CCDC184/PRDM11/NIBAN1/NR2F1/C18orf32/GULP1/CLCN4/MELK/PLOD2/MAP4K4/CHGB/MAP3K13/SLC44A1/AHCY/DNAJB5/MAD2L1/CARMIL1/KIF3B/COL23A1/TUFT1/CTTNBP2/ATP8B2/TRIM22/RAP1GAP2/NET1/ACHE/FANK1/NAPB/CNRIP1/ARVCF/KIF18B/KIF18A/TFEC/CAPN5/PAK3/SYNGR2/DNPH1/SLIT3/TMEM63A/CNN2/GRN/GAB2/PDZD4/CDCA7L/CDCA2/QPRT/RIDA/CENPU/WSB2/COL9A3/MAST1/GLT1D1/SULF2/GDI1/RNASET2/YBX3/RASAL2/DAB2/ARHGAP42/BACE2/FCHO1/OLFM3/COX17/SYBU/MYO1D/ADA/SASH1/CYBRD1/PITPNM2/TBC1D30/STMN1/CABP7/ISYNA1/LDLRAP1/EPB41/ACOT7/AHNAK/DOP1B/ARL8A/NEXN/SMO/POU2F2/RNF24/STIM2/GRIA2/MTMR6/DPYSL4/ADCY8/KRT19/SULT1C2/CDC73/JAKMIP2/PRORP/TROAP/GPD1L/IRS1/TRH/TCIM/PROS1/IGFBP5/CENPF/TPD52/OBSL1/ELAPOR1/PTPN14/FBXO41/CHTF18/NBPF19/ZNF385A/DIAPH3/CRACR2B/CDH11/POLB/DOCK4/GABARAPL1/FCGRT/NQO1/ISL1/LATS2/MTA3/CYFIP2/GADD45B/RAB31/GRIA1/FZD7/CRTAP/SIVA1/EPHA8/CDK6/SMAD6/CDKN2D/HAUS4/TXNIP/PLIN3/BRIP1/SELENBP1/MAL2/AGTRAP/PCBP3/SOAT1/RUSC2/AIF1L/HMMR/SWAP70/CHAT/SLC2A4RG/DDAH1/CDK5R1/CDCA3/ITPRID2/SH3BP5/PPP2R5B/RIMS1/PLEKHA4/HSPB1/NEK7/CASP7/TH/COL22A1/EVA1A/SLC37A1/OPTN/ADAM10/PCBP4/CRYBA1/PMEL/RBFOX2/SPTBN4/BICDL1/LAMC1/CKAP2/BLOC1S2/HSDL2/DIO3/RGL3/DCTN1/CYTIP/TP53I13/PAFAH1B3/CHST15/KCNS2/NAV1/MYO3A/POLR3A/THBS1/MMS22L/CITED2/FGFR1/PTPN5/MICALL1/CALM1/PRC1/MANF/FAM111A/CDR2L/SYTL5/NCAPD2/FAM83D/PLK1/SARS1/GADD45A/PGGHG/STX6/FSTL1/STEAP1/MYO5A/SGTB/NLGN1/STK26/PLK3/SSX2IP/SAMD14/MATCAP1/RGS7BP/ARHGEF17/BICC1/ECT2/TPM1/DYNLT1/P4HB/ZNRF1/TMEM123/TSC22D4/TMEM132A/ATP2C2/TMEM175/IGFBP7/OSTC/OCIAD2/LPAR1/CENPM/EML1/LNPEP/PEA15/ACSL1/BRCA2/KIF3A/CLRN1/GPC6/RPL23A/LAMP2/AHR/DOK4/KCNK1/GABBR2/DAAM1/SCHIP1/SERPING1/IMMP2L/DBNDD1/ANXA11/SPOPL/TLCD4/CLIC6/APBB3/PDZRN3/TENM4/C20orf203/HDAC9/EXOC1/FGFRL1/CIP2A/HEPH/MYO1F/MERTK/FLRT2/ELK4/SKP2/MMP14/SPRY2/BCHE/PRDX6/KNTC1/SMC4/ARHGEF3/ENC1/DPYSL2/BAMBI/EFHD1/AGPAT4/RAB33A/ILDR2/RHPN1/ANXA5/ASS1/MAP1LC3A/NTRK2/CDK5R2/GALNT14/LMOD1/MAP1A/SV2C/ERC2/VEGFC/RHOC/PDIA4/BLM/LUM/UGDH/IQSEC3/ABLIM2/PRKAR2B/PARM1/GPR137C/PLXNA1/LYN/SPART/PACSIN3/ATL1/SORBS3/PLD1/SEC11C/CEP152/APLP1/ACLY/SCPEP1/ECI2/MMD/ST8SIA1/FAM110A/HAP1/SYNDIG1/RAB38/ANP32E/DIPK2A/CCNB2/STAT6/SLC12A2/TMEM14A/YWHAH/PLS3/BEND5/HMGN2/TRIP6/MAPKAPK3/JADE1/AK1/PLEKHH2/CLTB/PNPLA2/TACC3/GPC4/CXXC4/ATP9A/PRKCQ/NAGK/FN1/MITF/BID/TBPL1/ZIC2/PLOD1/ACSS3/SLIT2/GPRC5B/PCDH7/RGS17/AEBP1/DUSP1/MAP3K8/B9D1/SYT4/PTPRN2/CD9/GLTP/EDA/SLC7A5/CA2/SH3BGRL3/NRXN1/CIB1/NAPA/CXXC5/NBPF10/COX7A2/MBNL2/REXO2/FLNA/PIR/DCDC1/GARNL3/ACKR3/PDCD4/SLC2A10/SNPH/GPD2/TMEM131L/PHLPP1/JPH4/BMP4/SHC2/MAP1LC3B/XPR1/EPHB1/RMI2/MTURN/PRKG1/PBX1/DACT3/USP25/GPC2/SLC39A1/CMIP/RND2/RPS6KA2/CDCA4/LBH/FAM89B/RAB8B/GCHFR/PDK1/BDH2/WASF2/STC2/MSRB3/CALM2/GLO1/PRDM16/GASK1B/SFXN3/ARL4A/TMSB10/MARVELD1/SSTR2/EIF4EBP1/ABCC8/TEX9/ANXA6/ACSF2/ARHGAP19/SYT13/DGKI/SGO2/CHRM3/ERBB2/ABCA12/SNX7/SMPD3/TTLL7/PLIN2/SYP/EPHA4/RAB2B/CLDN11/SPAG5/CDC14A/COL20A1/FGF9/MRPS27/ADO/RIOK1/PDXP/MGME1/PHLDA1/CARNS1/XRCC2/KIRREL3/ARFGEF3/PPP2R2C/CSAD/TACC2/KCNAB1/ACP6/RAPGEF4/TMEM106C/POC1A/CASTOR2/LGMN/TRIM25/PARD6B/FYN/CYTH1/DIXDC1/PDIA2/STARD4/TMEM108/TGM2/NUDT8/FEZ1/MEX3B/MLEC/HSD17B14/KIF16B/DMXL2/ITGA2/LRRK1/LIG3/CCDC85B/KIF24/ARFGAP1/SERINC1/MT2A/PIK3CD/RAB6A/GRB14/ATP6V0D1/SNAP23/KLF5/PODXL2/FYCO1/CRY1/CXADR/CRABP1
GO:0005815	microtubule organizing center	96	96/1674	SLC18A2/PCLAF/AURKB/VIM/KRT18/PLK2/SNCG/AJUBA/KIAA1217/MLLT11/PDE4B/CKAP2L/FSD1/NEK2/CCNB1/CRMP1/MCM3/TOP2A/CDC20/CDK1/KIF23/H2AX/WDR62/BRSK1/FRY/KIF2C/BUB1B/CEP135/NDC80/AURKA/TGIF2/KAT2B/RAB11FIP4/LHCGR/MYOF/DLGAP5/PLAG1/STX1B/NEDD9/CCDC8/SKA3/DYNC1LI1/ASPM/CDK2/FIGN/STIL/NEDD1/KIF3B/RAP1GAP2/FANK1/KIF18A/TMEM63A/CENPU/PCNA/TBC1D30/SMO/CENPF/OBSL1/LATS2/CDK6/HAUS4/HMMR/NEK7/BICDL1/CKAP2/BLOC1S2/DCTN1/CALM1/PLK1/PLK3/SSX2IP/ECT2/BRCA2/KIF3A/DAAM1/PRKAR2B/CEP152/FAM110A/HAP1/CCNB2/JADE1/TACC3/PRKCQ/B9D1/CIB1/CALM2/TEX9/SPAG5/CDC14A/XRCC2/TACC2/POC1A/FEZ1/CCDC85B/KIF24/ATP6V0D1
GO:0005821	intermediate layer of spindle pole body	0	0/1674	
GO:0005822	inner plaque of spindle pole body	0	0/1674	
GO:0005823	central plaque of spindle pole body	0	0/1674	
GO:0005824	outer plaque of spindle pole body	0	0/1674	
GO:0005825	half bridge of spindle pole body	0	0/1674	
GO:0005829	cytosol	464	464/1674	NOTCH3/REST/TPX2/BIRC5/P3H2/NDRG4/STK3/ATP6V1B1/MICAL1/YAP1/CPLX2/NMNAT2/UBE2C/AURKB/ZFP36L1/NEFL/VIM/FBXL16/SH2D3C/KRT18/PLK2/PDPN/RAB6B/CCND1/KIF5A/ALDH1A1/AFF3/AJUBA/PTTG1/HECW1/PAK5/GDAP1/GLI3/KIF11/MYL9/RAB13/CDC25C/CRYAB/MLLT11/ANLN/PDE4B/SOX2/FOXO1/HIF3A/ACTA2/SEC24D/SHANK2/PGM2L1/SMAD3/CKAP2L/KIF3C/STMN2/ADD2/DCX/NEK2/DMD/ZHX2/CCNB1/SYT7/CRMP1/RAB3A/ADRA1A/SPC24/BAALC/EPHB4/GLI2/TRIM5/TRIM56/UACA/WWTR1/MTMR2/TTBK1/RGS10/PARP14/SRGAP2/APC2/CCNA2/HJURP/DIAPH2/GTSE1/NLN/STXBP1/PLCE1/SPRED1/PRKD1/CENPK/WWC2/NRP1/PDE7B/CDC20/CDK1/PGM5/DMTN/AKR1C2/KIF23/CENPH/NUF2/SNAP25/MAP3K20/STX1A/KIF14/AGAP2/TYMS/PPFIA3/CAMK2A/TPM2/PLA2G4C/WDR62/PIP5K1B/MOV10/FLRT3/SNCB/HOMER2/PARVA/UCHL1/SULT4A1/PAWR/AKR1C1/KIF2C/SLC2A1/MAP1B/EPS8L1/BUB1B/HID1/CASP3/CEP135/KIF4A/MTMR7/KIF22/RASGRF2/DPYSL3/INPPL1/JPT1/IQGAP2/FAM114A1/TEAD2/NDC80/AURKA/CENPE/ANKRD1/CACNB3/NUDT4/SPHK1/CDCA5/MYO10/DOCK6/PBXIP1/BCL2/TUBB4A/KAT2B/MAPK8IP1/FANCD2/ADD3/STMN3/PPFIA2/PDGFC/TNS3/DPYSL5/DCC/BLVRB/CADPS/SGK1/SOCS3/LRRC1/VASH2/ANK3/PROX1/ARHGEF2/RAPGEF1/DLGAP5/BTG2/KIF5C/PLAG1/BUB1/PSRC1/STX1B/KRT8/NEDD9/ETV6/CCDC8/CENPO/RALGDS/SKA3/ARHGDIG/TUBA1A/DHPS/DYNC1LI1/GARS1/ERF/IRS4/RRM2/MAP2/ALDH9A1/CDK2/FAM131B/CAMK2N2/STIL/HTRA1/ARHGAP29/NECAP1/ABHD14B/NCAPH/TBC1D16/CRYL1/TK1/FILIP1/RGS2/DLG2/GCK/ANXA1/ERBB4/MBNL1/CTNNA2/ZWINT/NEDD1/SMAD1/PRDM11/NIBAN1/NR2F1/SLC44A1/AHCY/DNAJB5/MAD2L1/CARMIL1/KIF3B/ATP8B2/TRIM22/RAP1GAP2/NET1/FANK1/KIF18B/KIF18A/TFEC/PAK3/DNPH1/GAB2/CDCA7L/CDCA2/QPRT/RIDA/CENPU/WSB2/GLT1D1/GDI1/YBX3/RASAL2/DAB2/FCHO1/MYO1D/ADA/SASH1/PITPNM2/TBC1D30/STMN1/ISYNA1/LDLRAP1/EPB41/ACOT7/AHNAK/DOP1B/MTMR6/DPYSL4/KRT19/SULT1C2/CDC73/GPD1L/IRS1/TCIM/CENPF/OBSL1/FBXO41/CHTF18/ZNF385A/DIAPH3/DOCK4/GABARAPL1/NQO1/LATS2/CYFIP2/RAB31/CDK6/SMAD6/CDKN2D/HAUS4/TXNIP/PLIN3/SELENBP1/PCBP3/RUSC2/HMMR/SWAP70/CHAT/DDAH1/CDK5R1/CDCA3/ITPRID2/PPP2R5B/RIMS1/HSPB1/CASP7/TH/OPTN/PCBP4/SPTBN4/BLOC1S2/RGL3/DCTN1/CYTIP/PAFAH1B3/POLR3A/MMS22L/CITED2/FGFR1/PTPN5/CALM1/PRC1/MANF/NCAPD2/FAM83D/PLK1/SARS1/PGGHG/STX6/MYO5A/SGTB/STK26/ARHGEF17/ECT2/TPM1/P4HB/ZNRF1/CENPM/EML1/LNPEP/PEA15/BRCA2/KIF3A/RPL23A/AHR/DOK4/DAAM1/ANXA11/APBB3/EXOC1/CIP2A/MYO1F/ELK4/SKP2/MMP14/SPRY2/PRDX6/KNTC1/SMC4/ARHGEF3/DPYSL2/RHPN1/ANXA5/ASS1/MAP1LC3A/NTRK2/LMOD1/MAP1A/RHOC/BLM/UGDH/IQSEC3/PRKAR2B/PARM1/PLXNA1/LYN/SPART/PACSIN3/SORBS3/CEP152/ACLY/SCPEP1/ECI2/FAM110A/HAP1/RAB38/CCNB2/STAT6/YWHAH/PLS3/TRIP6/MAPKAPK3/AK1/PLEKHH2/CLTB/PNPLA2/TACC3/PRKCQ/NAGK/BID/GPRC5B/MAP3K8/B9D1/GLTP/SLC7A5/CA2/SH3BGRL3/NAPA/CXXC5/FLNA/PIR/PDCD4/SLC2A10/PHLPP1/SHC2/MAP1LC3B/EPHB1/RMI2/PRKG1/USP25/CMIP/RND2/RPS6KA2/CDCA4/GCHFR/BDH2/WASF2/MSRB3/GLO1/PRDM16/ARL4A/SSTR2/EIF4EBP1/ARHGAP19/DGKI/SGO2/ERBB2/ABCA12/TTLL7/PLIN2/SPAG5/CDC14A/ADO/RIOK1/PDXP/PHLDA1/CARNS1/PPP2R2C/TACC2/KCNAB1/RAPGEF4/CASTOR2/TRIM25/PARD6B/FYN/CYTH1/DIXDC1/STARD4/TGM2/MEX3B/HSD17B14/KIF16B/LRRK1/KIF24/ARFGAP1/MT2A/PIK3CD/RAB6A/GRB14/CRABP1
GO:0005930	axoneme	5	5/1674	GLI3/TUBB4A/TUBA1A/CENPF/MAP1LC3B
GO:0005933	cellular bud	0	0/1674	
GO:0009295	nucleoid	1	1/1674	PRORP
GO:0009418	pilus shaft	0	0/1674	
GO:0009419	pilus tip	0	0/1674	
GO:0009420	bacterial-type flagellum filament	0	0/1674	
GO:0009421	bacterial-type flagellum filament cap	0	0/1674	
GO:0009422	bacterial-type flagellum hook-filament junction	0	0/1674	
GO:0009424	bacterial-type flagellum hook	0	0/1674	
GO:0009425	bacterial-type flagellum basal body	0	0/1674	
GO:0009426	bacterial-type flagellum basal body, distal rod	0	0/1674	
GO:0009427	bacterial-type flagellum basal body, distal rod, L ring	0	0/1674	
GO:0009428	bacterial-type flagellum basal body, distal rod, P ring	0	0/1674	
GO:0009429	bacterial-type flagellum basal body, proximal rod	0	0/1674	
GO:0009431	bacterial-type flagellum basal body, MS ring	0	0/1674	
GO:0009433	bacterial-type flagellum basal body, C ring	0	0/1674	
GO:0009504	cell plate	0	0/1674	
GO:0009510	plasmodesmatal desmotubule	0	0/1674	
GO:0009524	phragmoplast	0	0/1674	
GO:0009525	phragmosome	0	0/1674	
GO:0009532	plastid stroma	0	0/1674	
GO:0009541	etioplast prolamellar body	0	0/1674	
GO:0009542	granum	0	0/1674	
GO:0009546	plasmodesmatal cytoplasmic sleeve	0	0/1674	
GO:0009548	plasmodesmatal plasma membrane	0	0/1674	
GO:0009549	cellulose microfibril	0	0/1674	
GO:0009574	preprophase band	0	0/1674	
GO:0009930	longitudinal side of cell surface	0	0/1674	
GO:0009986	cell surface	100	100/1674	NOTCH3/CHRNA4/WNT5A/MFGE8/SPARC/L1CAM/NOTCH2/CRYAB/PDGFRA/FZD5/AXL/SDC4/ANOS1/DMD/RTN4RL2/SULF1/EGFR/FGFR3/RTN2/DCBLD2/PTGFRN/EPHA5/IL13RA1/PROM1/IQGAP2/THY1/LRP4/SDC2/LRFN5/ASIC1/B4GALT1/CXCR4/BSN/PPFIA2/PDGFC/DCC/CD24/BMP2/ANK3/TNR/ADAMTS9/S1PR1/SDC3/CHRNB2/KCNB1/CACNG4/SLC4A4/CD200/BST2/FZD1/KCNH2/ANXA1/COL23A1/ACHE/CAPN5/BCAM/KCNC1/SULF2/ISLR2/ALCAM/ADA/LAYN/GRIA2/CNTN2/SCUBE3/FCGRT/GRIA1/ITGA6/HMMR/ADAM10/UNC5D/THBS1/EFNA5/NLGN1/P4HB/TMEM123/LPAR1/DSCAML1/GPC6/ANXA5/PDIA4/LYN/SLITRK6/GPC4/GPRC5B/SLC6A1/UNC5C/CD9/SLC7A5/NRXN1/ACKR3/GPC2/DSG2/SCUBE1/GFRA2/LRP8/IL17RC/EPHA4/MET/ITGA2
GO:0010287	plastoglobule	0	0/1674	
GO:0010319	stromule	0	0/1674	
GO:0010339	external side of cell wall	0	0/1674	
GO:0012505	endomembrane system	443	443/1674	STMN4/FSTL4/NOTCH3/P3H2/NDRG4/WNT5A/ATP6V1B1/CCN2/RDH10/NCAN/RTN1/MFGE8/IFITM3/LEFTY2/CXCL14/DRD2/NMNAT2/GPX8/SLC18A2/CREG2/SHISA2/IFITM2/DISP3/APOE/SPARC/COL2A1/CCN1/NSG2/SELENOP/RAB6B/CCND1/SERPINH1/KIF20A/NRSN1/PLPP3/NOTCH2/AJUBA/COL5A1/COL1A2/PAK5/NPC2/GJA1/LAMB2/COL4A6/RAB13/B4GALNT1/IGF2/PDGFRA/FZD5/PDE4B/SERPINI1/DNER/SDC4/CYP1B1/P3H4/FKBP10/COL4A5/COL25A1/DHRS3/SEC24D/SMAD3/PKDCC/STMN2/RAB3B/HSPG2/SYT7/RAB3A/TMEM59L/MAN2A1/ADRA1A/COL4A2/SULF1/EGFR/SYN3/AP3B2/SYPL1/TRIM5/RAB3C/S100A11/HAS2/MTMR2/NSG1/ST8SIA3/HAS1/TMEM117/MAP6/COL4A1/SEPTIN5/APC2/DIAPH2/MFNG/BCL6/DNAJC1/STXBP1/PLCE1/FRMPD3/PRKD1/MDGA1/SYT11/AKAP6/FGFR3/SEZ6L/NRP1/SCG2/LITAF/CDK1/SLC17A6/RTN2/DMTN/STON1/SNAP25/MGST1/PTPRN/MAGT1/STX1A/IFI6/AGAP2/MARCHF4/COLGALT2/PPFIA3/SV2A/FNDC5/PLA2G4C/COL27A1/MGAT5B/PIP5K1B/PTGFRN/VCAN/FLRT3/BRSK1/MYO5B/SCAMP5/EPHA5/UCHL1/COL1A1/SORCS1/SLC2A1/UNC13A/VRK2/HID1/MTMR7/RASGRF2/PROM1/DPYSL3/INPPL1/IQGAP2/FAM114A1/THY1/ATP1A3/COL9A2/CBARP/NCS1/UST/TMEM35A/CERCAM/SCARA3/SPHK1/CREB3L2/HSD17B2/SDC2/BCL2/SCG3/ASIC1/MAPK8IP1/POGLUT3/RAB11FIP4/LHCGR/B4GALT1/TGFB2/CXCR4/HRC/CREG1/COL5A2/STMN3/BSN/LDLRAD4/CD164/PPFIA2/PDGFC/B3GAT1/MCEMP1/CADPS/COL9A1/SLC26A7/ADA2/MYOF/SGK1/BSCL2/SYT5/SYN1/ANK3/TMEM109/GABRA2/ARHGEF2/ATP6V0E2/SEZ6L2/RAPGEF1/PCSK2/SYNPR/ADAMTS9/STX1B/NEDD9/TUBA1A/VGF/CHSY3/S1PR1/PARD3B/CNIH2/DYNC1LI1/GARS1/PDGFRB/SDC3/CDK2/FAIM2/SPNS2/CABP1/TMEM130/H6PD/ATP1A2/TIMP1/RAB37/BST2/PARP6/SST/OLFM1/NECAP1/NFASC/TBC1D16/GALNT18/SVOP/ANXA1/FBN1/SMAD1/C18orf32/CLCN4/PLOD2/CHGB/AHCY/MAD2L1/CARMIL1/COL23A1/CTTNBP2/ATP8B2/TRIM22/RAP1GAP2/ACHE/SYNGR2/TMEM63A/CNN2/GRN/COL9A3/SULF2/GDI1/RNASET2/DAB2/BACE2/FCHO1/OLFM3/SYBU/MYO1D/PITPNM2/CABP7/LDLRAP1/DOP1B/ARL8A/SMO/RNF24/STIM2/GRIA2/MTMR6/ADCY8/NEMP1/JAKMIP2/TRH/PROS1/IGFBP5/CENPF/TPD52/OBSL1/ELAPOR1/DOCK4/GABARAPL1/FCGRT/RAB31/GRIA1/FZD7/CRTAP/EPHA8/SMAD6/PLIN3/BRIP1/MAL2/AGTRAP/SOAT1/TH/COL22A1/EVA1A/SLC37A1/OPTN/ADAM10/PMEL/LAMC1/DIO3/DCTN1/CYTIP/CHST15/THBS1/PTPN5/MICALL1/MANF/SYTL5/STX6/FSTL1/STEAP1/MYO5A/NLGN1/STK26/PLK3/DYNLT1/P4HB/ZNRF1/TMEM132A/ATP2C2/TMEM175/IGFBP7/OSTC/OCIAD2/LPAR1/LNPEP/ACSL1/BRCA2/CLRN1/GPC6/LAMP2/KCNK1/SERPING1/ANXA11/TLCD4/FGFRL1/FLRT2/MMP14/BCHE/PRDX6/AGPAT4/RAB33A/ILDR2/MAP1LC3A/NTRK2/GALNT14/SV2C/VEGFC/RHOC/PDIA4/LUM/PARM1/LYN/PACSIN3/ATL1/PLD1/SEC11C/APLP1/ACLY/MMD/ST8SIA1/HAP1/SYNDIG1/RAB38/DIPK2A/TMEM14A/BEND5/CLTB/PNPLA2/GPC4/ATP9A/FN1/PLOD1/PCDH7/SYT4/PTPRN2/CD9/EDA/NRXN1/CIB1/FLNA/LMNB2/ACKR3/SLC2A10/TMEM131L/JPH4/BMP4/MAP1LC3B/XPR1/EPHB1/PRKG1/USP25/GPC2/SLC39A1/RND2/RAB8B/GCHFR/WASF2/STC2/MSRB3/GASK1B/ABCC8/ANXA6/SYT13/DGKI/CHRM3/ERBB2/ABCA12/SNX7/SMPD3/PLIN2/SYP/EPHA4/RAB2B/COL20A1/KIRREL3/ARFGEF3/TMEM106C/SLC16A3/LGMN/FYN/CYTH1/PDIA2/STARD4/TMEM108/TGM2/FEZ1/MLEC/KIF16B/DMXL2/ARFGAP1/SERINC1/RAB6A/GRB14/ATP6V0D1/SNAP23/KLF5/PODXL2/FYCO1/CXADR
GO:0014705	C zone	0	0/1674	
GO:0014801	longitudinal sarcoplasmic reticulum	0	0/1674	
