isoform_id	A5	A5_genomic_start	A5_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000699377	2	113457291;113507454	113457335;113509638	ENSG00000145349	CAMK2D	113419809,113422091,113424978,113431243,113431441,113432254,113433919,113434052,113435236,113435238,113436329,113436578,113437046,113440105,113440368,113442028,113443336,113447139,113449194,113450273,113453060,113454412,113454426,113454428,113455576,113455668,113463101,113464563,113465107,113465496,113467093,113468227,113469040,113470770,113470851,113472220,113472222,113472224,113474326,113477200,113479018,113480106,113481087,113481624,113483550,113489607,113497137,113497868,113498223,113500596,113500634,113501643,113501700,113501743,113502079,113502594,113503193,113504684,113505957,113505959,113510745,113513319,113517877,113517879,113522328,113525635,113526443,113526445,113526447,113526855,113530543,113530940,113530942,113532187,113533292,113535373,113535715,113537542,113538745,113539164,113539583,113541856,113543569,113544454,113546195,113547718,113547720,113548512,113550317,113551194,113551951,113552498,113555677,113556378,113557275,113559047,113559611,113562305,113562554,113564239,113564241,113565519,113567009,113569442,113569712,113570595,113571548,113572505,113573252,113574609,113575782,113575836,113576518,113576843,113580003,113580219,113580957,113583839,113586856,113588142,113589010,113589431,113589693,113589856,113590001,113592260,113594530,113598812,113599365,113601835,113605354,113610392,113610729,113610811,113612894,113614626,113618709,113619926,113622632,113625867,113625869,113626401,113627566,113627568,113627815,113627850,113628207,113630281,113632368,113633709,113633969,113635988,113636961,113637808,113638153,113643410,113646755,113647412,113648485,113650385,113652290,113653864,113653866,113656317,113656564,113660318,113660454,113660532,113664569,113666576,113666578,113666580,113666598,113667450,113669711,113670406,113672024,113673593,113674983,113677073,113682083,113684349,113687082,113687452,113689430,113691245,113692429,113692513,113698856,113701015,113702338,113705948,113708390,113708547,113708869,113710912,113711318,113712889,113712891,113722046,113722048,113722707,113728941,113732369,113732613,113737243,113738382,113741334,113741373,113742035,113744816,113747130,113747880,113749338,113749981,113750461,113758318,113758617
ENST00000514747	1	177553168	177554249	ENSG00000146067	FAM193B	177523599,177525515,177526985,177527583,177529861,177530638,177532890,177534763,177535401,177536055,177536342,177538307,177538911,177540550,177541356,177544188,177546684,177547894,177549691,177550048,177553167
ENST00000644347	2	41583941;41853097	41586907;41853115	ENSG00000147044	CASK	41517949,41517951,41519761,41520797,41521538,41529327,41530964,41533803,41535212,41535447,41537461,41537576,41541754,41541939,41545964,41550498,41554042,41554604,41555180,41555313,41557238,41557932,41562405,41562407,41567264,41567462,41567781,41569489,41569689,41570758,41570940,41572229,41572289,41574091,41576865,41578733,41579814,41580414,41581249,41584827,41586811,41588562,41591284,41591286,41591288,41591290,41595193,41596063,41597169,41598093,41598251,41598909,41602513,41606597,41606599,41606601,41609010,41609012,41609260,41611284,41611370,41614014,41616540,41617795,41621869,41622554,41625639,41625765,41627338,41627601,41633483,41633903,41635215,41638421,41639896,41639948,41642211,41646059,41646299,41650149,41650421,41651815,41657073,41659868,41660240,41662659,41665701,41674909,41674911,41676417,41683690,41686082,41687826,41689390,41694014,41694783,41696727,41697460,41697680,41697756,41700060,41701763,41701832,41703086,41703562,41704950,41706159,41706161,41706163,41707418,41707681,41712279,41714913,41724164,41724485,41727320,41727322,41727324,41728815,41731087,41734575,41738642,41739165,41741747,41742768,41744315,41745162,41747361,41748219,41750675,41751227,41756858,41759221,41768580,41770862,41775577,41776348,41777360,41778002,41792637,41792882,41793204,41796332,41800935,41801077,41801404,41801653,41814285,41814509,41814797,41815014,41815016,41815585,41818035,41818085,41821680,41822987,41824540,41824662,41824966,41825157,41832379,41833059,41835793,41836703,41836851,41836853,41837328,41837655,41837657,41841668,41841764,41841989,41842080,41843609,41846338,41846671,41847599,41847983,41854536,41858053,41858603,41859341,41859462,41859773,41861265,41861424,41861426,41862409,41864857,41865112,41865487,41866940,41871608,41873415,41873417,41874301,41874416,41875411,41875872,41879936,41880634,41886638,41887561,41888152,41890211,41890739,41893512,41893520,41897828,41897830,41898870,41901706,41901769,41903256,41903791,41904195,41906685,41907895,41910308,41912155,41913167,41914102,41914724,41916045,41917781,41918023,41918221,41922596
ENST00000675354	1	41583941	41586907	ENSG00000147044	CASK	41517949,41517951,41519761,41520797,41521538,41529327,41530964,41533803,41535212,41535447,41537461,41537576,41541754,41541939,41545964,41550498,41554042,41554604,41555180,41555313,41557238,41557932,41562405,41562407,41567264,41567462,41567781,41569489,41569689,41570758,41570940,41572229,41572289,41574091,41576865,41578733,41579814,41580414,41581249,41584827,41586811,41588562,41591284,41591286,41591288,41591290,41595193,41596063,41597169,41598093,41598251,41598909,41602513,41606597,41606599,41606601,41609010,41609012,41609260,41611284,41611370,41614014,41616540,41617795,41621869,41622554,41625639,41625765,41627338,41627601,41633483,41633903,41635215,41638421,41639896,41639948,41642211,41646059,41646299,41650149,41650421,41651815,41657073,41659868,41660240,41662659,41665701,41674909,41674911,41676417,41683690,41686082,41687826,41689390,41694014,41694783,41696727,41697460,41697680,41697756,41700060,41701763,41701832,41703086,41703562,41704950,41706159,41706161,41706163,41707418,41707681,41712279,41714913,41724164,41724485,41727320,41727322,41727324,41728815,41731087,41734575,41738642,41739165,41741747,41742768,41744315,41745162,41747361,41748219,41750675,41751227,41756858,41759221,41768580,41770862,41775577,41776348,41777360,41778002,41792637,41792882,41793204,41796332,41800935,41801077,41801404,41801653,41814285,41814509,41814797,41815014,41815016,41815585,41818035,41818085,41821680,41822987,41824540,41824662,41824966,41825157,41832379,41833059,41835793,41836703,41836851,41836853,41837328,41837655,41837657,41841668,41841764,41841989,41842080,41843609,41846338,41846671,41847599,41847983,41854536,41858053,41858603,41859341,41859462,41859773,41861265,41861424,41861426,41862409,41864857,41865112,41865487,41866940,41871608,41873415,41873417,41874301,41874416,41875411,41875872,41879936,41880634,41886638,41887561,41888152,41890211,41890739,41893512,41893520,41897828,41897830,41898870,41901706,41901769,41903256,41903791,41904195,41906685,41907895,41910308,41912155,41913167,41914102,41914724,41916045,41917781,41918023,41918221,41922596
ENST00000276480	2	52217742;52409548	52217746;52409682	ENSG00000147488	ST18	52115394,52116216,52116531,52118657,52119638,52119853,52119855,52121495,52123519,52123955,52124745,52124882,52127441,52129913,52131383,52132252,52132337,52133667,52134643,52134891,52135429,52137603,52137969,52140192,52140237,52142956,52145704,52145706,52145708,52146266,52147229,52147668,52148541,52148543,52152213,52156131,52156750,52156766,52156768,52157031,52157626,52158903,52159137,52160219,52165211,52165213,52167611,52167836,52169198,52169558,52169649,52170731,52173290,52173292,52177226,52179198,52182777,52183791,52183983,52189859,52190149,52190382,52190560,52190653,52191549,52191761,52191948,52192377,52192412,52196825,52198521,52198882,52202248,52203692,52204759,52206013,52210786,52211080,52211135,52211781,52217620,52218362,52219330,52221579,52222714,52222831,52225349,52226261,52228150,52229671,52235626,52235807,52239418,52241456,52243654,52243915,52247271,52248957,52248959,52249753,52254573,52255463,52260381,52260452,52263797,52269029,52269548,52271501,52272418,52273864,52274636,52274638,52274640,52276037,52276142,52276245,52276348,52276433,52276615,52279909,52280441,52282118,52283701,52284143,52286460,52286462,52287959,52289328,52292179,52292370,52292372,52292374,52292438,52292946,52293309,52293762,52294357,52295948,52296115,52296506,52297027,52297150,52297346,52297827,52298660,52302403,52302405,52303199,52303902,52304065,52304067,52305358,52306090,52307718,52308119,52309970,52310498,52310500,52311595,52312952,52313061,52313365,52316853,52316855,52318273,52318588,52319790,52319830,52321142,52323122,52326712,52328810,52329208,52329995,52332297,52334468,52336717,52341322,52341491,52342132,52345441,52356572,52360265,52360976,52361059,52363615,52364193,52365160,52365843,52367100,52370042,52370044,52370357,52370371,52370373,52370375,52370377,52370379,52370399,52370431,52370544,52370546,52370860,52371469,52371690,52371806,52373431,52377864,52377950,52377952,52378486,52379574,52380461,52384532,52385235,52385748,52385750,52385752,52385783,52389067,52393969,52395927,52397659,52398772,52400247,52401352,52403053,52407724,52408811,52410136,52410593,52410684,52411090,52411092,52411201,52411258,52414182,52417530,52417756,52417891,52420092,52421604,52422212,52423638,52424995,52428892,52431146,52431350,52436095,52436097,52436986,52438666,52438929,52439108,52439198,52439220,52439264,52440076,52440078,52441173,52444417,52445047,52445337,52448259,52452694,52454084,52457206,52457265,52460380
ENST00000373700	1	67964792	67966683	ENSG00000148634	HERC4	67922617,67926947,67928498,67928500,67929508,67933121,67934626,67935063,67935793,67936595,67938020,67938628,67939425,67939646,67945736,67946484,67949152,67950772,67956739,67961168,67969990,67972389,67972879,67972881,67973338,67975393,67975654,67976539,67981104,67982593,67986497,67988854,67995477,67997739,67997879,67997881,68000447,68002549,68004835,68005379,68007994,68009720,68010214,68012927,68014649,68016160,68017004,68017631,68018743,68022718,68024490,68024657,68025096,68026240,68026385,68026387,68029360,68030309,68034069,68034225,68035533,68043284,68048743,68049011,68050059,68057282,68064422,68064931,68065206,68065728,68066604,68070958,68073913
ENST00000356447	1	24494652	24494687	ENSG00000151090	THRB	24119413,24120901,24121477,24122144,24123519,24123781,24125204,24127713,24128656,24129824,24130123,24137779,24138211,24138423,24138907,24141157,24142807,24146140,24151265,24153182,24154181,24157016,24157674,24159066,24160953,24161923,24163356,24164785,24165290,24165403,24165648,24165650,24166606,24168276,24171778,24172851,24173453,24174150,24174741,24174903,24174905,24175015,24175792,24176873,24184117,24185335,24185764,24186813,24187217,24189707,24190581,24191277,24191767,24192074,24193019,24193357,24196484,24198693,24199839,24200788,24201506,24201709,24209368,24210304,24213250,24219514,24222721,24233008,24233316,24233355,24233904,24234077,24234276,24235510,24236727,24238374,24238432,24238434,24239330,24239776,24239972,24242285,24244851,24246009,24246129,24246397,24247588,24249028,24252276,24253881,24255315,24257635,24257966,24257986,24258572,24259370,24265230,24268148,24270595,24271255,24274443,24274445,24277968,24277970,24285124,24289179,24292794,24293461,24293971,24295284,24295286,24298213,24298429,24298764,24298766,24299331,24299833,24300306,24301534,24304826,24305307,24305443,24306180,24306543,24308844,24309252,24312063,24313406,24316122,24317311,24317332,24318094,24318297,24318534,24318942,24319697,24322820,24323420,24327901,24327994,24329091,24329478,24329673,24329836,24329959,24330591,24330593,24330700,24331612,24331786,24333551,24333625,24334447,24335039,24338023,24338736,24341429,24341431,24341975,24343252,24345496,24347272,24350965,24351136,24353094,24359244,24359409,24360680,24361174,24361176,24361796,24364340,24365721,24367634,24367664,24372297,24372452,24373426,24383737,24384794,24384976,24385451,24386667,24387628,24387995,24390468,24395067,24397566,24398770,24404207,24404225,24404227,24404552,24406792,24408522,24409701,24409769,24410350,24410728,24411302,24414779,24415188,24418586,24420735,24420890,24421650,24421690,24428199,24431041,24435802,24437020,24437299,24438540,24440417,24440550,24440863,24448910,24450824,24450861,24455828,24459429,24461767,24461900,24462370,24462925,24465547,24468370,24469636,24471740,24473631,24474070,24474364,24475136,24475575,24477638,24479484,24479700,24481416,24482982,24483032,24485965,24486428,24486551,24486572,24487431,24488390,24488471,24490146,24491090,24491666,24492061,24492559,24493331,24493656,24494801
ENST00000355288	1	60083939	60084602	ENSG00000151150	ANK3	60027397,60028077,60029016,60031515,60036203,60037328,60038810,60039322,60040986,60041879,60048713,60049889,60051283,60051782,60053642,60056893,60060938,60062136,60065602,60066775,60067064,60068537,60073417,60073933,60075748,60076574,60077037,60077120,60077237,60077297,60077387,60079892,60081229,60084677,60088090,60088570,60093964,60094113,60095706,60098731,60099293,60101608,60107490,60108299,60109215,60109372,60109793,60109881,60110199,60111486,60117167,60118054,60118328,60118825,60119640,60121418,60121871,60123737,60124111,60125600,60126556,60129398,60131014,60131085,60131303,60132606,60133370,60133464,60134173,60134440,60134442,60134608,60134887,60134939,60135730,60136850,60137079,60141784,60141806,60143095,60143470,60146358,60147029,60147171,60148041,60148390,60148392,60151955,60158820,60159241,60159576,60162839,60164426,60165639,60165641,60166655,60168172,60168583,60168669,60168671,60169009,60169011,60170617,60172593,60173165,60174864,60177067,60177069,60177076,60177078,60179055,60181674,60181870,60183726,60185113,60186684,60187793,60189043,60189226,60192609,60196222,60197808,60200049,60200371,60200677,60201515,60201852,60201854,60201856,60206683,60219006,60220519,60220699,60224221,60225023,60228049,60228157,60233576,60234065,60235850,60235948,60236005,60236925,60237534,60238909,60238911,60243429,60246969,60248000,60251473,60253582,60255015,60256429,60256431,60256546,60258191,60258525,60258643,60258645,60262571,60262751,60263803,60264927,60265597,60269058,60271349,60272126,60274117,60274363,60274551,60275310,60277100,60279255,60279685,60280730,60285627,60285889,60287589,60290623,60298406,60298902,60299087,60300946,60301257,60301353,60302466,60303005,60304026,60304860,60306542,60306752,60309337,60309452,60310501,60310562,60310920,60311212,60312822,60317109,60318219,60318634,60320868,60321336,60321576,60323438,60324563,60325821,60326043,60327089,60330808,60331033,60332183,60333615,60335094,60337643,60338552,60339405,60339995,60340216,60340218,60340687,60340689,60342475,60345297,60347313,60352394,60353668,60354200,60354272,60356181,60356317,60358087,60358315,60358416,60359179,60361061,60363113,60365478,60368224,60368320,60368744,60370367,60373080,60377515,60377676,60379631,60380302,60380582,60380584,60382237,60388395,60389527,60389944,60390187,60392609,60393179,60395093,60395392,60397311,60399401,60400733,60400828,60401143,60401661,60402479,60413674,60414399,60418693,60419500,60420249,60427770,60427985,60428123,60430958,60433886,60440108,60440343,60441295,60441541,60447545,60450611,60453221,60453487,60455273,60457863,60460367,60461053,60462389,60462391,60464549,60465370,60466749,60468129,60468814,60468912,60470403,60471441,60471486,60471814,60473015,60476933,60479192,60479452,60480889,60482631,60483368,60485394,60488197,60488834,60489758,60489760,60490362,60491096,60491894,60491949,60494384,60495392,60499200,60499318,60500325,60504406,60504671,60505283,60509298,60510958,60514674,60517305,60517482,60520197,60520372,60522370,60523707,60525796,60528035,60528988,60529096,60529245,60531219,60532181,60532622,60533644,60534803,60535649,60536351,60536353,60538555,60539236,60541079,60543672,60546180,60546389,60546525,60549844,60551761,60556520,60561217,60561290,60565299,60568482,60573244,60574526,60576616,60578264,60581014,60585188,60585274,60586774,60586921,60587039,60588778,60590984,60594856,60596408,60598657,60603373,60605906,60606991,60608638,60615298,60618124,60624701,60625815,60627580,60629887,60630333,60631637,60633264,60633266,60634049,60636960,60638150,60642324,60642548,60642856,60644200,60646971,60649016,60649963,60650543,60651551,60651553,60653503,60654065,60656091,60657429,60657431,60660223,60660262,60660576,60664517,60671132,60671206,60673067,60674548,60675543,60679164,60679483,60679637,60679871,60679873,60680844,60682796,60683860,60685049,60685250,60686793,60686863,60687510,60687553,60688216,60688816,60691251,60691694,60691875,60691877,60691879,60693050,60698444,60700167,60710710,60711290,60712054,60716658,60718190,60719886,60726571,60730050,60730052,60730109,60732515
ENST00000421834	1	56483529	56485312	ENSG00000151914	DST	56458603,56460629,56460631,56464169,56464352,56464494,56466364,56469663,56470067,56472416,56472776,56474576,56476553,56479630,56481405,56481872,56481963,56483940,56484737,56486017,56486704,56492557,56493501,56494630,56500804,56501059,56505337,56507482,56507772,56507784,56514636,56516580,56516582,56517224,56518095,56522187,56524546,56524565,56524567,56527108,56528066,56528068,56529519,56532072,56536496,56538127,56539389,56539785,56547399,56547465,56548393,56551615,56556889,56558292,56560031,56570456,56570474,56570476,56572418,56579892,56580877,56581957,56583061,56585888,56586493,56588341,56590675,56594786,56599295,56600458,56600673,56600675,56602533,56603665,56603797,56607911,56609403,56609569,56610202,56610371,56614007,56617228,56617230,56619664,56619995,56621118,56621120,56623418,56623420,56627129,56628911,56628913,56629791,56630685,56631912,56633645,56634084,56641669,56642930,56646601,56646901,56652094,56652181,56654733,56658865,56658912,56659726,56660226,56661967,56661969,56665786,56675101,56681893,56684182,56686387,56688041,56689303,56690609,56692475,56698470,56700022,56702448,56703409,56704478,56706172,56706499,56706501,56706695,56707862,56712767,56715121,56715357,56716891,56717226,56722528,56722867,56723432,56724302,56724634,56725529,56729937,56734623,56734918,56735091,56735093,56737062,56738767,56742189,56743877,56743961,56745335,56748596,56749924,56749926,56752266,56752571,56752573,56752936,56755185,56759648,56760966,56764094,56764815,56765503,56766354,56770517,56770858,56770868,56772406,56774860,56777079,56777458,56778849,56782457,56783017,56786107,56786109,56787229,56788652,56789201,56790414,56793674,56793682,56794218,56795929,56796282,56804211,56805154,56806007,56808911,56811052,56812926,56816442,56821236,56822073,56826367,56827696,56828048,56828365,56828367,56828454,56829178,56829230,56836135,56837352,56838333,56839766,56839940,56841033,56842122,56845885,56847947,56848908,56849128,56850649,56853001,56854575,56854856,56855537,56855606,56855669,56860183,56861425,56862520,56863144,56864295,56864872,56866138,56868128,56871231,56871869,56874719,56876076,56877997,56879499,56880601,56885909,56890296,56891857,56896946,56898727,56898888,56899232,56901825,56905251,56908899,56912782,56913245,56913247,56915152,56915154,56918761,56919815,56920412,56921729,56922112,56922691,56926588,56927737,56930875,56930898,56931751,56938741,56938827,56939193,56941626,56949221,56954012
ENST00000361203	1	56483529	56485312	ENSG00000151914	DST	56458603,56460629,56460631,56464169,56464352,56464494,56466364,56469663,56470067,56472416,56472776,56474576,56476553,56479630,56481405,56481872,56481963,56483940,56484737,56486017,56486704,56492557,56493501,56494630,56500804,56501059,56505337,56507482,56507772,56507784,56514636,56516580,56516582,56517224,56518095,56522187,56524546,56524565,56524567,56527108,56528066,56528068,56529519,56532072,56536496,56538127,56539389,56539785,56547399,56547465,56548393,56551615,56556889,56558292,56560031,56570456,56570474,56570476,56572418,56579892,56580877,56581957,56583061,56585888,56586493,56588341,56590675,56594786,56599295,56600458,56600673,56600675,56602533,56603665,56603797,56607911,56609403,56609569,56610202,56610371,56614007,56617228,56617230,56619664,56619995,56621118,56621120,56623418,56623420,56627129,56628911,56628913,56629791,56630685,56631912,56633645,56634084,56641669,56642930,56646601,56646901,56652094,56652181,56654733,56658865,56658912,56659726,56660226,56661967,56661969,56665786,56675101,56681893,56684182,56686387,56688041,56689303,56690609,56692475,56698470,56700022,56702448,56703409,56704478,56706172,56706499,56706501,56706695,56707862,56712767,56715121,56715357,56716891,56717226,56722528,56722867,56723432,56724302,56724634,56725529,56729937,56734623,56734918,56735091,56735093,56737062,56738767,56742189,56743877,56743961,56745335,56748596,56749924,56749926,56752266,56752571,56752573,56752936,56755185,56759648,56760966,56764094,56764815,56765503,56766354,56770517,56770858,56770868,56772406,56774860,56777079,56777458,56778849,56782457,56783017,56786107,56786109,56787229,56788652,56789201,56790414,56793674,56793682,56794218,56795929,56796282,56804211,56805154,56806007,56808911,56811052,56812926,56816442,56821236,56822073,56826367,56827696,56828048,56828365,56828367,56828454,56829178,56829230,56836135,56837352,56838333,56839766,56839940,56841033,56842122,56845885,56847947,56848908,56849128,56850649,56853001,56854575,56854856,56855537,56855606,56855669,56860183,56861425,56862520,56863144,56864295,56864872,56866138,56868128,56871231,56871869,56874719,56876076,56877997,56879499,56880601,56885909,56890296,56891857,56896946,56898727,56898888,56899232,56901825,56905251,56908899,56912782,56913245,56913247,56915152,56915154,56918761,56919815,56920412,56921729,56922112,56922691,56926588,56927737,56930875,56930898,56931751,56938741,56938827,56939193,56941626,56949221,56954012
ENST00000398752	2	46094980;46097836	46095053;46098172	ENSG00000152234	ATP5F1A	46081532,46085497,46086668,46087748,46088976,46091113,46093017,46093405,46094535,46103161
ENST00000586592	1	46094980	46095053	ENSG00000152234	ATP5F1A	46081532,46085497,46086668,46087748,46088976,46091113,46093017,46093405,46094535,46103161
ENST00000284776	2	185646617;185770979	185646668;185775227	ENSG00000154556	SORBS2	185585752,185585754,185587584,185591474,185594490,185594884,185595570,185597570,185600136,185604312,185606993,185610310,185620952,185627924,185628942,185630855,185632284,185638264,185640313,185641265,185641441,185643836,185645861,185646327,185646404,185648725,185650660,185652191,185654773,185655836,185657041,185658372,185660125,185660610,185662121,185662624,185662997,185663149,185663151,185665276,185667351,185669548,185671741,185671975,185671983,185671991,185673248,185674327,185674888,185675167,185675557,185679078,185680124,185681630,185682238,185683300,185683568,185694292,185695140,185696598,185697977,185701570,185704463,185705039,185705041,185705075,185706500,185706650,185709163,185709771,185710776,185711332,185712684,185712736,185716870,185720479,185724285,185726889,185728822,185728921,185731019,185731255,185732175,185737732,185739438,185739562,185739942,185739944,185740289,185741050,185741291,185741293,185744321,185744584,185745259,185749825,185750059,185752832,185753990,185754109,185755914,185757035,185759108,185760285,185760786,185761975,185766823,185767905,185769635,185771599,185774043,185777759,185778201,185780160,185780477,185780479,185780531,185781806,185784500,185785693,185787053,185791196,185797899,185798112,185800630,185800841,185800979,185802941,185802943,185803146,185806127,185807690,185811041,185812536,185820168,185822480,185822958,185823807,185823809,185823811,185826958,185829873,185833195,185834851,185837501,185839104,185840723,185841613,185842415,185846311,185856158,185856202,185857891,185859913,185860358,185866445,185867156,185867681,185869648,185871568,185871991,185872284,185872809,185874306,185874480,185874872,185879485,185879832,185881100,185884407,185885888,185887521,185888870,185892646,185893319,185893981,185894166,185895538,185896204,185900466,185901002,185902722,185902724,185903092,185903867,185904601,185906178,185906700,185907740,185908066,185908267,185909736,185912112,185913204,185919673,185919831,185920627,185927399,185928880,185929680,185930040,185930042,185931822,185931830,185936056,185936852,185946122,185947186,185947755,185951800,185951802,185952575,185955063,185955396
ENST00000474071	2	38497689;38523945	38497778;38526303	ENSG00000157036	EXOG	38500186,38501225,38501227,38501229,38505633,38508430,38510276,38511008,38511755,38511965,38512941,38513842,38515166,38519063,38521454,38524882,38525005,38528542,38532011,38533040,38534926,38535305,38540054
ENST00000509018	2	131463615;131472090	131464041;131472587	ENSG00000158987	RAPGEF6	131427667,131431895,131435039,131436514,131436949,131437147,131440606,131441369,131441371,131443089,131443645,131444600,131446798,131451457,131453415,131455231,131457558,131461652,131463220,131467572,131469466,131470816,131477863,131481070,131481805,131482198,131484371,131485071,131485425,131490448,131500043,131500495,131500631,131501204,131501478,131502232,131504330,131505396,131505398,131510025,131512139,131513567,131513778,131514356,131516223,131520377,131520603,131524511,131524997,131531109,131532437,131532493,131532784,131533697,131534566,131536568,131537622,131538227,131541148,131545909,131547654,131548635,131548727,131552376,131552605,131563647,131563907,131564268,131564629,131566015,131568820,131572973,131582897,131583399,131587017,131588938,131593842,131596195,131599403,131602100,131607505,131608917,131609316,131610259,131611236,131611540,131613097,131614391,131614924,131619230,131619642,131621060,131621425,131623237,131623630,131629443,131629624,131632375,131634461
ENST00000472487	1	58677701	58681785	ENSG00000162601	MYSM1	58643956,58644508,58644624,58646911,58646913,58647292,58648063,58652421,58652840,58652842,58652844,58653387,58656210,58656302,58656304,58657312,58662307,58665136,58666536,58667412,58668459,58671506,58671528,58672973,58672975,58679916,58682278,58686000,58687418,58688372,58691541,58693908,58696795,58698724
ENST00000674177	2	79766997;79767575	79767009;79767604	ENSG00000164683	HEY1	79763027,79764207
ENST00000299767	2	103934287;103938459	103936616;103938535	ENSG00000166598	HSP90B1	103932242,103933978,103935953,103936005,103936515,103937362,103938770,103944947,103945089,103947557,103950905,103952851
ENST00000351487	1	114282127	114282270	ENSG00000169062	UPF3A	114283526,114288150,114289772,114296449,114297074,114298569,114299289,114302079
ENST00000395218	1	140879162	140879471	ENSG00000169398	PTK2	140660013,140660075,140660091,140660817,140661406,140661434,140661442,140664523,140665867,140666206,140667919,140669664,140669964,140670001,140673252,140676512,140678498,140679543,140683038,140685926,140685928,140688914,140690404,140690555,140690815,140693051,140693053,140694512,140698759,140699531,140700628,140704562,140706426,140709149,140711799,140711801,140711803,140713723,140713963,140718002,140720353,140720898,140725696,140731771,140733613,140734504,140735426,140736287,140739906,140745721,140746200,140750718,140752348,140752503,140755632,140758507,140759213,140762925,140766355,140768704,140769007,140769609,140770359,140770468,140773527,140781071,140781988,140783473,140783791,140785370,140786299,140791496,140791768,140792266,140792284,140792464,140793811,140795655,140795657,140795659,140795754,140799224,140804068,140804606,140804686,140805144,140805884,140806385,140806387,140807639,140809909,140812644,140815196,140819022,140819485,140822023,140822737,140823255,140830068,140830163,140832461,140834246,140834961,140835817,140835886,140838397,140840694,140842905,140845440,140848134,140849139,140851968,140853656,140856564,140860456,140865126,140867070,140867225,140867425,140867427,140872348,140872577,140873813,140874025,140874862,140877004,140878985,140879407,140883232,140883234,140885851,140888685,140890165,140891325,140896537,140901148,140901899,140902428,140902691,140902962,140914901,140916978,140917952,140924299,140925246,140926123,140926533,140927273,140929635,140930745,140931251,140932157,140936044,140936973,140938120,140938772,140938876,140941079,140944780,140946135,140950391,140950393,140952838,140953560,140953889,140957640,140957642,140957826,140960354,140964178,140965036,140965038,140965446,140965469,140966032,140966264,140966454,140966491,140966776,140967499,140971190,140973649,140974563,140975802,140977951,140978803,140983341,140989776,140991684,140995677
ENST00000536444	2	14475968;14481185	14476432;14482653	ENSG00000171681	ATF7IP	14365964,14366873,14368351,14372276,14379268,14379605,14379634,14385383,14386533,14389772,14390817,14393195,14393402,14395515,14395946,14400246,14407705,14410934,14411996,14414177,14420545,14421539,14422704,14428525,14433067,14434427,14439701,14445596,14448425,14452186,14453565,14454668,14460302,14460690,14461850,14463259,14470694,14472946,14476300,14478595,14479042,14481447,14481932,14481934,14483019,14483325,14484453,14484842,14488199,14488908,14490845,14493443,14493733,14496035,14498138,14499213,14499215,14499693,14500537,14501907
ENST00000311895	2	13932285;13935743	13933247;13936727	ENSG00000175595	ERCC4	13925120,13925665,13928145,13933953,13935813,13937759,13938929,13940540,13940851,13940980,13944089,13947099,13948015,13951206,13951208
ENST00000618156	1	195528717	195529794	ENSG00000184203	PPP1R2	195514817,195515078,195515733,195517017,195517019,195526489,195526491,195529419,195531154,195532915,195535204,195540467
ENST00000547157	1	95002739	95002806	ENSG00000184752	NDUFA12	94895591,94896189,94896900,94896934,94897501,94898179,94899187,94900981,94900983,94901304,94905231,94907002,94907004,94907006,94907038,94907828,94909593,94910885,94912446,94912702,94912862,94913743,94913757,94916962,94919009,94922061,94923343,94924511,94929024,94931411,94934443,94935690,94942590,94950745,94953073,94953108,94957190,94957316,94960694,94965079,94965243,94965342,94966612,94967103,94967368,94967370,94969632,94971412,94973765,94974759,94975094,94977340,94978093,94978095,94979881,94980928,94982223,94990119,94992220,94997251,95000017,95000735,95001174
ENST00000699492	1	129895268	129895838	ENSG00000187239	FNBP1	129888257,129888423,129891238,129892744,129895467,129903196,129904093,129904136,129904739,129907159,129909097,129909163,129909165,129909587,129910064,129915888,129915942,129915944,129917383,129918942,129919677,129919913,129921183,129923226,129923795,129924276,129924501,129925197,129928959,129930404,129932871,129933212,129941247,129946858,129946860,129948131,129949253,129957696,129958075,129960476,129961992,129962164,129965509,129970350,129973955,129977231,129982610,129982967,129984693,129988045,129989246,129989248,129992267,129993362,129998064,130002555,130004922,130004924,130009321,130010026,130012091,130013634,130016777,130017108,130018436,130024503,130029610,130032315,130035184,130040028
ENST00000446176	1	129895268	129895838	ENSG00000187239	FNBP1	129888257,129888423,129891238,129892744,129895467,129903196,129904093,129904136,129904739,129907159,129909097,129909163,129909165,129909587,129910064,129915888,129915942,129915944,129917383,129918942,129919677,129919913,129921183,129923226,129923795,129924276,129924501,129925197,129928959,129930404,129932871,129933212,129941247,129946858,129946860,129948131,129949253,129957696,129958075,129960476,129961992,129962164,129965509,129970350,129973955,129977231,129982610,129982967,129984693,129988045,129989246,129989248,129992267,129993362,129998064,130002555,130004922,130004924,130009321,130010026,130012091,130013634,130016777,130017108,130018436,130024503,130029610,130032315,130035184,130040028
