isoform_id	ATSS	ATSS_genomic_start	ATSS_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000271002	1	63523225	63523502	ENSG00000142856	ITGB3BP	63440973,63441147,63447356,63447871,63451578,63452097,63457423,63460511,63469720,63471615,63475856,63477320,63477440,63477442,63482498,63487993,63489060,63491360,63492179,63492979,63495096,63497018,63498960,63501141,63502979,63506905,63512207,63515694,63517492,63520752,63522074,63522617,63524273,63524275,63527536,63529581,63530975,63530977,63531828,63532855,63532989,63534998,63545059,63545927,63552088,63552985,63553030,63555711,63557333,63560660,63561058,63562644,63567906,63575111,63579313,63580390,63581335,63582088,63582904,63586434,63587510,63590236
ENST00000614872	1	84078062;84164695	84078371;84164966	ENSG00000142875	PRKACB	84079172,84079184,84079426,84084671,84090385,84091387,84092557,84092569,84093499,84095000,84095190,84095275,84096505,84098477,84109343,84110045,84112377,84115432,84115443,84115750,84116060,84120409,84124196,84124344,84125989,84126612,84127074,84128500,84129456,84133200,84133959,84135567,84138231,84138710,84139928,84141227,84142163,84144272,84144990,84145154,84146232,84146585,84146920,84146922,84149859,84150585,84156133,84161304,84163179,84164887,84166141,84167323,84170399,84173701,84176404,84177257,84177339,84177861,84179831,84194852,84195045,84195076,84196623,84197867,84197957,84199464,84199618,84199990,84200695,84200888,84203563,84205847,84206233,84209909,84211228,84212314,84212422,84212424,84212426,84214637,84215164,84215833,84216773,84221060,84224046,84224048,84224779,84229397,84232809,84236606,84237085
ENST00000372407	1	43530883;43538198;43545031;43553492;43553800;43569590;43578810;43588731;43590972;43591812;43592457;43597748;43598074	43531090;43538277;43545166;43553637;43553941;43569778;43578920;43589000;43591553;43591948;43592601;43598053;43598839	ENSG00000142949	PTPRF	43526674,43527475,43527821,43528526,43528528,43528599,43528699,43532996,43536770,43537079,43537271,43541248,43541395,43541995,43542962,43543251,43543828,43549023,43555781,43555956,43559295,43560070,43560137,43560161,43560163,43560357,43560395,43560401,43562045,43562047,43564396,43564444,43564501,43564549,43564619,43565476,43565489,43568488,43568490,43568492,43569252,43569806,43573621,43579243,43579287,43579289,43580818,43582915,43583274,43583315,43583366,43586386,43587191,43587611,43587757,43587770,43587822,43588676,43592088,43592658,43594111,43594206,43595041,43598774,43598960,43601026,43601301,43602981,43602983,43602985,43602987,43603917,43608015,43609018,43609598,43610347,43611405,43614116,43614294,43614296,43616270,43619385,43619619,43619864,43619866,43620643,43620743,43621051,43623115
ENST00000272298	1	47176511	47176623	ENSG00000143933	CALM2	47160562,47160664,47163315,47163577,47165522,47167161,47168601,47171640,47172560,47172562,47173614
ENST00000488550	1	66435125	66435558	ENSG00000143995	MEIS1	66437730,66437806,66437820,66440135,66440137,66442189,66446660,66447107,66447882,66449117,66450341,66455910,66457610,66457830,66458556,66459069,66459878,66460226,66461109,66461700,66462357,66463516,66463872,66464839,66468211,66468838,66470283,66470285,66471601,66471928,66474148,66480094,66480096,66481163,66482255,66485565,66490623,66491850,66492096,66492159,66493868,66495650,66499133,66500569,66500853,66502387,66505274,66506112,66506419,66507034,66507091,66507110,66508101,66509342,66513806,66514391,66514866,66516016,66516094,66516237,66518654,66521311,66521807,66522046,66522717,66523342,66523344,66524025,66525274,66526547,66527081,66527083,66527182,66528918,66528920,66529871,66530850,66530922,66530944,66532007,66532697,66533082,66535898,66537969,66544164,66544727,66545027,66547298,66554368,66555196,66556571,66558147,66558606,66558608,66559296,66561476,66565882,66567847,66569523,66570648,66571370,66571417,66572060,66572261,66572510,66573241
ENST00000356847	1	37243219	37243252	ENSG00000144674	GOLGA4	37243916,37249918,37253123,37266740,37271964,37273383,37285877,37288977,37289522,37290762,37293223,37293225,37298518,37302078,37302216,37306058,37306789,37310252,37310869,37310879,37313671,37313685,37313687,37314509,37318524,37322030,37332355,37337531,37340254,37343776,37346195,37347046,37350398,37350400,37350402,37354621,37354660,37359816,37359833,37359835,37363224
BambuTx178	1	61561571;61748878;61989625;62003349;62078163;62132602;62157067;62167971;62191469;62195062;62201505;62203173;62218851;62231225	61562372;61748982;61989804;62003497;62078258;62132668;62157224;62168163;62191653;62195170;62201554;62203950;62218983;62231311	ENSG00000144724	PTPRG	61565828,61569432,61574627,61580049,61583093,61583095,61585801,61589257,61590978,61592524,61594740,61595113,61596748,61600326,61608041,61608519,61612470,61613443,61623323,61623349,61629008,61629128,61630074,61630318,61632934,61635100,61635169,61635501,61637756,61638438,61640933,61641055,61644331,61645464,61646635,61649483,61649645,61657967,61658123,61661217,61665696,61673219,61673243,61673644,61674208,61676642,61676688,61679317,61679447,61680376,61686125,61686127,61686129,61688301,61690189,61690481,61692924,61694166,61694476,61694740,61696114,61696655,61697828,61698935,61699131,61701198,61701255,61704305,61705092,61707205,61709048,61709459,61710126,61710842,61711013,61711237,61712830,61712832,61713094,61713868,61714210,61720268,61720457,61720459,61720473,61720475,61722244,61726609,61728305,61729683,61730271,61734345,61735707,61738385,61740002,61744954,61745472,61746932,61748457,61754431,61754433,61754564,61757005,61757951,61760723,61760838,61761064,61761066,61761807,61761958,61762360,61765261,61765821,61773084,61774357,61774698,61774710,61774712,61775843,61779782,61781872,61785077,61785502,61788174,61788977,61789244,61789899,61793119,61794121,61796525,61799110,61805458,61806347,61810302,61811221,61812993,61813383,61814662,61814807,61821555,61821791,61826034,61828550,61829002,61829051,61829156,61830021,61832137,61832139,61832151,61833317,61837491,61842321,61843867,61845553,61847503,61848125,61848150,61850795,61851573,61852777,61852871,61852873,61853044,61854174,61854606,61856559,61856561,61857489,61860785,61861796,61861843,61862532,61864590,61865039,61866130,61867255,61867510,61869396,61873298,61874200,61875634,61877666,61877668,61877740,61880721,61881266,61881524,61881526,61883049,61883240,61885996,61887119,61888958,61890622,61891016,61896078,61902380,61903194,61903288,61912732,61915325,61916198,61916669,61919273,61922272,61922343,61924240,61926493,61926967,61926969,61927037,61927586,61928501,61929193,61929533,61932277,61934915,61937690,61940385,61940387,61941491,61946563,61950842,61951124,61952190,61954226,61954897,61954899,61954901,61956799,61957073,61959634,61959636,61960292,61962387,61964051,61964438,61965904,61966113,61966570,61967670,61969057,61969683,61972411,61972938,61974817,61975735,61977277,61977441,61977443,61977803,61977871,61981968,61982463,61982527,61983140,61985313,61987622,61991997,61991999,61992236,61993601,61995233,61995467,62000519,62001051,62002254,62004789,62004895,62006590,62006592,62008284,62008758,62009925,62011147,62011197,62014909,62017046,62019869,62020827,62025239,62026536,62028121,62028395,62028574,62030086,62039402,62042083,62042566,62045869,62047618,62049272,62053690,62053877,62056963,62058113,62058661,62059617,62066653,62067694,62069715,62069887,62071192,62072256,62074616,62074618,62076013,62076726,62077036,62077134,62078448,62080508,62081700,62082935,62083828,62084050,62088508,62091212,62091345,62092890,62093682,62094572,62094955,62096243,62098067,62105188,62108286,62108510,62109256,62111999,62112001,62114786,62116677,62117202,62120619,62121978,62125325,62125327,62125329,62126079,62127569,62133096,62133610,62137095,62140238,62140477,62142484,62143616,62143618,62144508,62145488,62145831,62146512,62146583,62151835,62153577,62155791,62156568,62158225,62160925,62161561,62161689,62163023,62163404,62165784,62165822,62166480,62166742,62166833,62168065,62168558,62169925,62170497,62171172,62171805,62173296,62173298,62173300,62173802,62174904,62178224,62178236,62178292,62180945,62182239,62183015,62185889,62188472,62191085,62191112,62192549,62193230,62193384,62195611,62195613,62197746,62198859,62199158,62202601,62205600,62207334,62208611,62209459,62210134,62214720,62216172,62220084,62222740,62222803,62225064,62226263,62227083,62231649,62231682,62231684,62234388,62235818,62236415,62237727,62239943,62240604,62241388,62241790,62241792,62243344,62245803,62248250,62248252,62248938,62249132,62250006,62252840,62253725,62255780,62257472,62260120,62261860,62261903,62265024,62266836,62278058,62278643,62281919,62283138,62283140,62284911,62287098,62287100,62288034,62290063,62290065,62291414,62294719,62295162
ENST00000474524	1	151085664;151086798	151085936;151086889	ENSG00000144893	MED12L	151089245,151091291,151092378,151093722,151093724,151094104,151094707,151095774,151095911,151096669,151096671,151097022,151097368,151098021,151099601,151105007,151105274,151106706,151106855,151107258,151109008,151118239,151120945,151123145,151124541,151127673,151128622,151130571,151133695,151134548,151134921,151137574,151137584,151138359,151138958,151139419,151139885,151142248,151142597,151143065,151144229,151144440,151145244,151145306,151152629,151153179,151154369,151155260,151156346,151163570,151164541,151166347,151169464,151169466,151170112,151170995,151171924,151171926,151172752,151178379,151179689,151181549,151183149,151183398,151184321,151184323,151186600,151186935,151188206,151192831,151194450,151196012,151196409,151196772,151199648,151201422,151205205,151205855,151208269,151210293,151212021,151213262,151216925,151217328,151217392,151218009,151219208,151223072,151226635,151226698,151226947,151227664,151228193,151228195,151229808,151231971,151232478,151234107,151234736,151235227,151237183,151239162,151240635,151247305,151248323,151248362,151249607,151250368,151250578,151252695,151252697,151253122,151254660,151255311,151256048,151258720,151261219,151262610,151263117,151264832,151266338,151266748,151269216,151269268,151270476,151274592,151276257,151277041,151277287,151277339,151277571,151278234,151278251,151280321,151284753,151288207,151288951,151289718,151291252,151292985,151298418,151298420,151298712,151299908,151301509,151301933,151302114,151303326,151303484,151303486,151305142,151307344,151307346,151307348,151309355,151313289,151313554,151313938,151320386,151321091,151322330,151324581,151329775,151331868,151333210,151333212,151334855,151336647,151337565,151337567,151337971,151342043,151344638,151345073,151345075,151350635,151351265,151355302,151356260,151359988,151361770,151367399,151368906,151372399,151375448,151377800,151377840,151379866,151381890,151382501,151383874,151383928,151384383,151386534,151387344,151390700,151391673,151393670,151394766,151395616,151397431,151398647,151399971,151401016,151403399,151403568,151403570,151403572,151403622,151405242,151405693,151407305,151409834,151411920,151412516,151412921,151413614,151414442,151417181,151424174,151424780,151424782,151426469,151426961,151427223,151428807,151429707,151432223,151432235,151432237,151433036,151434334,151436561
ENST00000699377	1	113761271	113761927	ENSG00000145349	CAMK2D	113419809,113422091,113424978,113431243,113431441,113432254,113433919,113434052,113435236,113435238,113436329,113436578,113437046,113440105,113440368,113442028,113443336,113447139,113449194,113450273,113453060,113454412,113454426,113454428,113455576,113455668,113463101,113464563,113465107,113465496,113467093,113468227,113469040,113470770,113470851,113472220,113472222,113472224,113474326,113477200,113479018,113480106,113481087,113481624,113483550,113489607,113497137,113497868,113498223,113500596,113500634,113501643,113501700,113501743,113502079,113502594,113503193,113504684,113505957,113505959,113510745,113513319,113517877,113517879,113522328,113525635,113526443,113526445,113526447,113526855,113530543,113530940,113530942,113532187,113533292,113535373,113535715,113537542,113538745,113539164,113539583,113541856,113543569,113544454,113546195,113547718,113547720,113548512,113550317,113551194,113551951,113552498,113555677,113556378,113557275,113559047,113559611,113562305,113562554,113564239,113564241,113565519,113567009,113569442,113569712,113570595,113571548,113572505,113573252,113574609,113575782,113575836,113576518,113576843,113580003,113580219,113580957,113583839,113586856,113588142,113589010,113589431,113589693,113589856,113590001,113592260,113594530,113598812,113599365,113601835,113605354,113610392,113610729,113610811,113612894,113614626,113618709,113619926,113622632,113625867,113625869,113626401,113627566,113627568,113627815,113627850,113628207,113630281,113632368,113633709,113633969,113635988,113636961,113637808,113638153,113643410,113646755,113647412,113648485,113650385,113652290,113653864,113653866,113656317,113656564,113660318,113660454,113660532,113664569,113666576,113666578,113666580,113666598,113667450,113669711,113670406,113672024,113673593,113674983,113677073,113682083,113684349,113687082,113687452,113689430,113691245,113692429,113692513,113698856,113701015,113702338,113705948,113708390,113708547,113708869,113710912,113711318,113712889,113712891,113722046,113722048,113722707,113728941,113732369,113732613,113737243,113738382,113741334,113741373,113742035,113744816,113747130,113747880,113749338,113749981,113750461,113758318,113758617
ENST00000513826	1	148383958	148384039	ENSG00000145868	FBXO38	148386116,148386467,148393929,148394032,148394993,148396881,148398605,148399462,148400464,148402225,148404036,148405135,148407861,148411334,148415323,148416774,148419759,148419761,148419848,148424279,148424355,148429178,148429532,148431326,148441733,148441850,148442231
ENST00000514747	1	177554563	177554586	ENSG00000146067	FAM193B	177523599,177525515,177526985,177527583,177529861,177530638,177532890,177534763,177535401,177536055,177536342,177538307,177538911,177540550,177541356,177544188,177546684,177547894,177549691,177550048,177553167
ENST00000418909	1	9786429;9873652;9890977;9894358;9898190	9786710;9873803;9891108;9896698;9898290	ENSG00000146950	SHROOM2	9786508,9789063,9789318,9789320,9789322,9789553,9791376,9791618,9791863,9793889,9795665,9800173,9801691,9802857,9803800,9803802,9806552,9806712,9807600,9807984,9809577,9810378,9810380,9811621,9811758,9814870,9814872,9818853,9819175,9822581,9823577,9826070,9826275,9828223,9829840,9829842,9830746,9830949,9831795,9831797,9832505,9832524,9832955,9833645,9833647,9834259,9834364,9840199,9841539,9842110,9846264,9848668,9848772,9849861,9849863,9856741,9857208,9857955,9859627,9860385,9861120,9861897,9862098,9864101,9864320,9866324,9870094,9870877,9871900,9873914,9877316,9878464,9878784,9879217,9883042,9883685,9883687,9886238,9887263,9887561,9887830,9888747,9888749,9891697,9891809,9892559,9893247,9897737,9899981,9901604,9902059,9902092,9902336,9903414,9907801,9909015,9912898,9912914,9912916,9913274,9913669,9913959,9914306,9915544,9916266,9916329,9918198,9918200,9919722,9922104,9922198,9924285,9924800,9925958,9927702,9928300,9928583,9928622,9928720,9928823,9928947,9929035,9929054,9930714,9932018,9932405,9933641,9941622,9943094,9945253,9947201,9947325,9947604,9948344
ENST00000644347	1	41923169	41923554	ENSG00000147044	CASK	41517949,41517951,41519761,41520797,41521538,41529327,41530964,41533803,41535212,41535447,41537461,41537576,41541754,41541939,41545964,41550498,41554042,41554604,41555180,41555313,41557238,41557932,41562405,41562407,41567264,41567462,41567781,41569489,41569689,41570758,41570940,41572229,41572289,41574091,41576865,41578733,41579814,41580414,41581249,41584827,41586811,41588562,41591284,41591286,41591288,41591290,41595193,41596063,41597169,41598093,41598251,41598909,41602513,41606597,41606599,41606601,41609010,41609012,41609260,41611284,41611370,41614014,41616540,41617795,41621869,41622554,41625639,41625765,41627338,41627601,41633483,41633903,41635215,41638421,41639896,41639948,41642211,41646059,41646299,41650149,41650421,41651815,41657073,41659868,41660240,41662659,41665701,41674909,41674911,41676417,41683690,41686082,41687826,41689390,41694014,41694783,41696727,41697460,41697680,41697756,41700060,41701763,41701832,41703086,41703562,41704950,41706159,41706161,41706163,41707418,41707681,41712279,41714913,41724164,41724485,41727320,41727322,41727324,41728815,41731087,41734575,41738642,41739165,41741747,41742768,41744315,41745162,41747361,41748219,41750675,41751227,41756858,41759221,41768580,41770862,41775577,41776348,41777360,41778002,41792637,41792882,41793204,41796332,41800935,41801077,41801404,41801653,41814285,41814509,41814797,41815014,41815016,41815585,41818035,41818085,41821680,41822987,41824540,41824662,41824966,41825157,41832379,41833059,41835793,41836703,41836851,41836853,41837328,41837655,41837657,41841668,41841764,41841989,41842080,41843609,41846338,41846671,41847599,41847983,41854536,41858053,41858603,41859341,41859462,41859773,41861265,41861424,41861426,41862409,41864857,41865112,41865487,41866940,41871608,41873415,41873417,41874301,41874416,41875411,41875872,41879936,41880634,41886638,41887561,41888152,41890211,41890739,41893512,41893520,41897828,41897830,41898870,41901706,41901769,41903256,41903791,41904195,41906685,41907895,41910308,41912155,41913167,41914102,41914724,41916045,41917781,41918023,41918221,41922596
ENST00000675354	1	41923517	41923554	ENSG00000147044	CASK	41517949,41517951,41519761,41520797,41521538,41529327,41530964,41533803,41535212,41535447,41537461,41537576,41541754,41541939,41545964,41550498,41554042,41554604,41555180,41555313,41557238,41557932,41562405,41562407,41567264,41567462,41567781,41569489,41569689,41570758,41570940,41572229,41572289,41574091,41576865,41578733,41579814,41580414,41581249,41584827,41586811,41588562,41591284,41591286,41591288,41591290,41595193,41596063,41597169,41598093,41598251,41598909,41602513,41606597,41606599,41606601,41609010,41609012,41609260,41611284,41611370,41614014,41616540,41617795,41621869,41622554,41625639,41625765,41627338,41627601,41633483,41633903,41635215,41638421,41639896,41639948,41642211,41646059,41646299,41650149,41650421,41651815,41657073,41659868,41660240,41662659,41665701,41674909,41674911,41676417,41683690,41686082,41687826,41689390,41694014,41694783,41696727,41697460,41697680,41697756,41700060,41701763,41701832,41703086,41703562,41704950,41706159,41706161,41706163,41707418,41707681,41712279,41714913,41724164,41724485,41727320,41727322,41727324,41728815,41731087,41734575,41738642,41739165,41741747,41742768,41744315,41745162,41747361,41748219,41750675,41751227,41756858,41759221,41768580,41770862,41775577,41776348,41777360,41778002,41792637,41792882,41793204,41796332,41800935,41801077,41801404,41801653,41814285,41814509,41814797,41815014,41815016,41815585,41818035,41818085,41821680,41822987,41824540,41824662,41824966,41825157,41832379,41833059,41835793,41836703,41836851,41836853,41837328,41837655,41837657,41841668,41841764,41841989,41842080,41843609,41846338,41846671,41847599,41847983,41854536,41858053,41858603,41859341,41859462,41859773,41861265,41861424,41861426,41862409,41864857,41865112,41865487,41866940,41871608,41873415,41873417,41874301,41874416,41875411,41875872,41879936,41880634,41886638,41887561,41888152,41890211,41890739,41893512,41893520,41897828,41897830,41898870,41901706,41901769,41903256,41903791,41904195,41906685,41907895,41910308,41912155,41913167,41914102,41914724,41916045,41917781,41918023,41918221,41922596
ENST00000382824	1	406808	406955	ENSG00000147364	FBXO25	410205,411859,413680,413787,413884,417684,418144,419733,419984,420005,420479,421634,422588,423361,426442,427371,428453,429186,429188,429517,430047,431879,433126,433132,433227,435109,435160,436554,436582,437377,438199,439310,440364,443660,444345,444667,445739,446986,447256,449826,449906,449908,450529,451142,452420,452465,452973,453301,455670,455672,456800,461791,461983,462296,463381,466138,467810,468954,469716,471185,471751,471801,473362,473815,475491,477727
ENST00000350302	1	406808	406958	ENSG00000147364	FBXO25	410205,411859,413680,413787,413884,417684,418144,419733,419984,420005,420479,421634,422588,423361,426442,427371,428453,429186,429188,429517,430047,431879,433126,433132,433227,435109,435160,436554,436582,437377,438199,439310,440364,443660,444345,444667,445739,446986,447256,449826,449906,449908,450529,451142,452420,452465,452973,453301,455670,455672,456800,461791,461983,462296,463381,466138,467810,468954,469716,471185,471751,471801,473362,473815,475491,477727
ENST00000276480	1	52409743	52409756	ENSG00000147488	ST18	52115394,52116216,52116531,52118657,52119638,52119853,52119855,52121495,52123519,52123955,52124745,52124882,52127441,52129913,52131383,52132252,52132337,52133667,52134643,52134891,52135429,52137603,52137969,52140192,52140237,52142956,52145704,52145706,52145708,52146266,52147229,52147668,52148541,52148543,52152213,52156131,52156750,52156766,52156768,52157031,52157626,52158903,52159137,52160219,52165211,52165213,52167611,52167836,52169198,52169558,52169649,52170731,52173290,52173292,52177226,52179198,52182777,52183791,52183983,52189859,52190149,52190382,52190560,52190653,52191549,52191761,52191948,52192377,52192412,52196825,52198521,52198882,52202248,52203692,52204759,52206013,52210786,52211080,52211135,52211781,52217620,52218362,52219330,52221579,52222714,52222831,52225349,52226261,52228150,52229671,52235626,52235807,52239418,52241456,52243654,52243915,52247271,52248957,52248959,52249753,52254573,52255463,52260381,52260452,52263797,52269029,52269548,52271501,52272418,52273864,52274636,52274638,52274640,52276037,52276142,52276245,52276348,52276433,52276615,52279909,52280441,52282118,52283701,52284143,52286460,52286462,52287959,52289328,52292179,52292370,52292372,52292374,52292438,52292946,52293309,52293762,52294357,52295948,52296115,52296506,52297027,52297150,52297346,52297827,52298660,52302403,52302405,52303199,52303902,52304065,52304067,52305358,52306090,52307718,52308119,52309970,52310498,52310500,52311595,52312952,52313061,52313365,52316853,52316855,52318273,52318588,52319790,52319830,52321142,52323122,52326712,52328810,52329208,52329995,52332297,52334468,52336717,52341322,52341491,52342132,52345441,52356572,52360265,52360976,52361059,52363615,52364193,52365160,52365843,52367100,52370042,52370044,52370357,52370371,52370373,52370375,52370377,52370379,52370399,52370431,52370544,52370546,52370860,52371469,52371690,52371806,52373431,52377864,52377950,52377952,52378486,52379574,52380461,52384532,52385235,52385748,52385750,52385752,52385783,52389067,52393969,52395927,52397659,52398772,52400247,52401352,52403053,52407724,52408811,52410136,52410593,52410684,52411090,52411092,52411201,52411258,52414182,52417530,52417756,52417891,52420092,52421604,52422212,52423638,52424995,52428892,52431146,52431350,52436095,52436097,52436986,52438666,52438929,52439108,52439198,52439220,52439264,52440076,52440078,52441173,52444417,52445047,52445337,52448259,52452694,52454084,52457206,52457265,52460380
ENST00000405786	1	41490306	41490450	ENSG00000147533	GOLGA7	41488630,41488632,41491441,41493703,41494799,41494801,41495429,41496206,41496226,41497449,41497638,41500327,41502441,41504283,41504557,41504637,41505291,41506202,41507172,41508318,41509074
ENST00000351293	1	73874519	73874591	ENSG00000148660	CAMK2G	73812618,73812889,73812891,73813273,73813735,73813771,73814360,73814362,73819561,73827979,73830120,73830216,73834755,73836561,73838482,73839344,73839346,73842632,73848148,73852436,73852874,73857986,73859312,73860466,73867125,73869142,73869651,73872820,73873200
ENST00000538897	1	112950247	112950250	ENSG00000148737	TCF7L2	112958027,112958219,112959497,112969368,112969370,112969705,112970102,112970185,112973971,112974926,112975881,112975949,112976284,112976538,112979626,112981699,112981848,112986229,112986952,112988684,112989050,112990575,112992362,112993255,112993257,112995458,112998845,112999689,113000320,113002955,113005145,113005147,113005149,113005274,113008057,113012208,113018095,113023954,113024910,113024966,113025202,113028309,113028311,113031936,113035264,113039485,113039875,113039906,113045572,113046258,113050019,113052858,113053491,113056530,113059368,113061349,113064620,113064984,113065965,113066233,113070823,113072706,113077354,113077663,113080049,113080101,113082634,113082636,113083095,113088291,113091144,113091758,113091778,113094676,113095783,113098346,113099501,113100512,113105401,113112349,113112389,113114196,113120137,113120844,113124921,113126982,113126984,113128605,113128607,113133586,113134195,113134378,113135659,113138146,113142935,113143027,113144870,113145412,113148977,113149373,113152336,113153027,113156703,113157169,113157263,113158268,113158488,113159113,113161267,113161300,113161732,113162417,113163532
ENST00000532437	1	57324840	57324952	ENSG00000149115	TNKS1BP1	57301747,57303185,57303714,57308107,57310751,57310817,57315492,57315785,57317068,57319994,57321536,57323389
ENST00000524558	1	75562253	75562319	ENSG00000149257	SERPINH1	75563475,75565058
ENST00000623213	1	126905409	126905428	ENSG00000150760	DOCK1	126911467,126911642,126913656,126914113,126915812,126918220,126918262,126918333,126919157,126921797,126922977,126924460,126928133,126929622,126929786,126930644,126931375,126933515,126933644,126934699,126935907,126936482,126938191,126939460,126940313,126943560,126946032,126949936,126955270,126961176,126961617,126964375,126964941,126966710,126968369,126969545,126970095,126971561,126972771,126972968,126974700,126974860,126978013,126978379,126978381,126978469,126980735,126980804,126980806,126980820,126982388,126983513,126983572,126983588,126985528,126985530,126987381,126987383,126991186,126991674,126993015,126993668,126995900,126997925,126999033,126999820,127003029,127003137,127003197,127003346,127003822,127005434,127007092,127010074,127012413,127012539,127012632,127013000,127015390,127016664,127017558,127018528,127019949,127022254,127022400,127023481,127028052,127028133,127028135,127029283,127029285,127029701,127031017,127032235,127032415,127033781,127033962,127033964,127035860,127036246,127036368,127037650,127040104,127040341,127043507,127043706,127045346,127046242,127046475,127046477,127047755,127047809,127047811,127054466,127055113,127055214,127058353,127061500,127066376,127067090,127067376,127067378,127071534,127072111,127072835,127073187,127075037,127078323,127078643,127078645,127079799,127084208,127086861,127087267,127088217,127088431,127091841,127094346,127095537,127097537,127098412,127098501,127098710,127100384,127101818,127105626,127105628,127106194,127110116,127113258,127114695,127117846,127117904,127119006,127120079,127120110,127124204,127125265,127125948,127126797,127127617,127128315,127128500,127128502,127128590,127129805,127130674,127131124,127133294,127133296,127133883,127134709,127136381,127138956,127139150,127141571,127142805,127143738,127147571,127147573,127150056,127150685,127151677,127152383,127153864,127153877,127154048,127154976,127159104,127159353,127159566,127162256,127162819,127162996,127164559,127164561,127164621,127164829,127166730,127168219,127170875,127176652,127177282,127179774,127179835,127180629,127182270,127182403,127182405,127183435,127183919,127184012,127184887,127185878,127186862,127189095,127190269,127194208,127194344,127194386,127196833,127196943,127197180,127198475,127198795,127199533,127199853,127199855,127204431,127205423,127205953,127206039,127208380,127209292,127209827,127210652,127211898,127216133,127216135,127216913,127219563,127220490,127221348,127224588,127224856,127224858,127227584,127228633,127228888,127231399,127232037,127232896,127234538,127234660,127235494,127237554,127237995,127238068,127241530,127242212,127245618,127248023,127248206,127248924,127248944,127251107,127251847,127255113,127255812,127256835,127257782,127258192,127260608,127260618,127260666,127260676,127260718,127260740,127260772,127260816,127260826,127260868,127260918,127260960,127261006,127261016,127261060,127261104,127261114,127261130,127261174,127261184,127261208,127261218,127261244,127261254,127261278,127261288,127261314,127261324,127261368,127261390,127261400,127261444,127261470,127261498,127261520,127261530,127261574,127261584,127261602,127261630,127261642,127261652,127261674,127261684,127261706,127261716,127261760,127261786,127261796,127261829,127261855,127261899,127261931,127261971,127262017,127262027,127262069,127262107,127262165,127262255,127262265,127265642,127266559,127266676,127266792,127267735,127268106,127268372,127269854,127271314,127271555,127271613,127271978,127272016,127272549,127272841,127274046,127274090,127274127,127276812,127276814,127279829,127283602,127283731,127283848,127284450,127285319,127285644,127288927,127289325,127289327,127289424,127289993,127290972,127291304,127293196,127293965,127294793,127296761,127296763,127298155,127299079,127299272,127300228,127302045,127302891,127304750,127308547,127308902,127311841,127312331,127312530,127313341,127314553,127317425,127317763,127319418,127321660,127322569,127324899,127325075,127331020,127334108,127336253,127337230,127338801,127339658,127339660,127339734,127339900,127341913,127344313,127344353,127344831,127346304,127347358,127347667,127347669,127348060,127348829,127348831,127349051,127350167,127350169,127350951,127354346,127354348,127357611,127358198,127358632,127360731,127361741,127362926,127363028,127363096,127365232,127367771,127369547,127369549,127369650,127372843,127374163,127375698,127377995,127380021,127380145,127381351,127382783,127382875,127384949,127385043,127387450,127387673,127388938,127393014,127397676,127397848,127397871,127398030,127399540,127401032,127405058,127406111,127408974,127410379,127417720,127418126,127418400,127419772,127420561,127422106,127427770,127432016,127432860,127433750,127435198,127435200,127435856,127436386,127436588,127438553,127442846,127444269,127446599,127449612
