isoform_id	ATTS	ATTS_genomic_start	ATTS_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000464991	1	240523258;240525685	240524381;240525849	ENSG00000144504	ANKMY1	240481460,240482263,240485196,240486308,240488182,240489608,240489728,240491877,240492137,240492835,240493195,240494304,240494776,240498221,240498306,240499147,240499525,240499589,240501039,240501041,240501043,240501164,240501166,240501168,240501207,240501221,240501245,240501263,240501265,240501314,240501316,240501328,240503908,240503910,240503912,240510613,240511679,240512162,240512861,240513663,240513665,240513857,240514908,240514910,240516476,240516727,240516855,240517398,240520456,240522324,240524602,240525356,240526718,240526872,240527015,240527057,240527259,240527370,240527699,240527714,240527716,240527718,240527809,240528481,240528732,240529619,240529621,240529725,240531526,240531877,240531879,240533148,240533640,240533642,240534218,240534470,240534967,240536505,240537688,240539714,240540029,240540031,240544368,240544374,240550058,240551112,240553763,240554215,240554932,240556405,240558910,240558912,240558914,240565368,240565888,240566500
ENST00000437131	1	37366750	37366879	ENSG00000144674	GOLGA4	37243916,37249918,37253123,37266740,37271964,37273383,37285877,37288977,37289522,37290762,37293223,37293225,37298518,37302078,37302216,37306058,37306789,37310252,37310869,37310879,37313671,37313685,37313687,37314509,37318524,37322030,37332355,37337531,37340254,37343776,37346195,37347046,37350398,37350400,37350402,37354621,37354660,37359816,37359833,37359835,37363224
ENST00000356847	1	37366745	37366879	ENSG00000144674	GOLGA4	37243916,37249918,37253123,37266740,37271964,37273383,37285877,37288977,37289522,37290762,37293223,37293225,37298518,37302078,37302216,37306058,37306789,37310252,37310869,37310879,37313671,37313685,37313687,37314509,37318524,37322030,37332355,37337531,37340254,37343776,37346195,37347046,37350398,37350400,37350402,37354621,37354660,37359816,37359833,37359835,37363224
BambuTx178	1	62297607	62297609	ENSG00000144724	PTPRG	61565828,61569432,61574627,61580049,61583093,61583095,61585801,61589257,61590978,61592524,61594740,61595113,61596748,61600326,61608041,61608519,61612470,61613443,61623323,61623349,61629008,61629128,61630074,61630318,61632934,61635100,61635169,61635501,61637756,61638438,61640933,61641055,61644331,61645464,61646635,61649483,61649645,61657967,61658123,61661217,61665696,61673219,61673243,61673644,61674208,61676642,61676688,61679317,61679447,61680376,61686125,61686127,61686129,61688301,61690189,61690481,61692924,61694166,61694476,61694740,61696114,61696655,61697828,61698935,61699131,61701198,61701255,61704305,61705092,61707205,61709048,61709459,61710126,61710842,61711013,61711237,61712830,61712832,61713094,61713868,61714210,61720268,61720457,61720459,61720473,61720475,61722244,61726609,61728305,61729683,61730271,61734345,61735707,61738385,61740002,61744954,61745472,61746932,61748457,61754431,61754433,61754564,61757005,61757951,61760723,61760838,61761064,61761066,61761807,61761958,61762360,61765261,61765821,61773084,61774357,61774698,61774710,61774712,61775843,61779782,61781872,61785077,61785502,61788174,61788977,61789244,61789899,61793119,61794121,61796525,61799110,61805458,61806347,61810302,61811221,61812993,61813383,61814662,61814807,61821555,61821791,61826034,61828550,61829002,61829051,61829156,61830021,61832137,61832139,61832151,61833317,61837491,61842321,61843867,61845553,61847503,61848125,61848150,61850795,61851573,61852777,61852871,61852873,61853044,61854174,61854606,61856559,61856561,61857489,61860785,61861796,61861843,61862532,61864590,61865039,61866130,61867255,61867510,61869396,61873298,61874200,61875634,61877666,61877668,61877740,61880721,61881266,61881524,61881526,61883049,61883240,61885996,61887119,61888958,61890622,61891016,61896078,61902380,61903194,61903288,61912732,61915325,61916198,61916669,61919273,61922272,61922343,61924240,61926493,61926967,61926969,61927037,61927586,61928501,61929193,61929533,61932277,61934915,61937690,61940385,61940387,61941491,61946563,61950842,61951124,61952190,61954226,61954897,61954899,61954901,61956799,61957073,61959634,61959636,61960292,61962387,61964051,61964438,61965904,61966113,61966570,61967670,61969057,61969683,61972411,61972938,61974817,61975735,61977277,61977441,61977443,61977803,61977871,61981968,61982463,61982527,61983140,61985313,61987622,61991997,61991999,61992236,61993601,61995233,61995467,62000519,62001051,62002254,62004789,62004895,62006590,62006592,62008284,62008758,62009925,62011147,62011197,62014909,62017046,62019869,62020827,62025239,62026536,62028121,62028395,62028574,62030086,62039402,62042083,62042566,62045869,62047618,62049272,62053690,62053877,62056963,62058113,62058661,62059617,62066653,62067694,62069715,62069887,62071192,62072256,62074616,62074618,62076013,62076726,62077036,62077134,62078448,62080508,62081700,62082935,62083828,62084050,62088508,62091212,62091345,62092890,62093682,62094572,62094955,62096243,62098067,62105188,62108286,62108510,62109256,62111999,62112001,62114786,62116677,62117202,62120619,62121978,62125325,62125327,62125329,62126079,62127569,62133096,62133610,62137095,62140238,62140477,62142484,62143616,62143618,62144508,62145488,62145831,62146512,62146583,62151835,62153577,62155791,62156568,62158225,62160925,62161561,62161689,62163023,62163404,62165784,62165822,62166480,62166742,62166833,62168065,62168558,62169925,62170497,62171172,62171805,62173296,62173298,62173300,62173802,62174904,62178224,62178236,62178292,62180945,62182239,62183015,62185889,62188472,62191085,62191112,62192549,62193230,62193384,62195611,62195613,62197746,62198859,62199158,62202601,62205600,62207334,62208611,62209459,62210134,62214720,62216172,62220084,62222740,62222803,62225064,62226263,62227083,62231649,62231682,62231684,62234388,62235818,62236415,62237727,62239943,62240604,62241388,62241790,62241792,62243344,62245803,62248250,62248252,62248938,62249132,62250006,62252840,62253725,62255780,62257472,62260120,62261860,62261903,62265024,62266836,62278058,62278643,62281919,62283138,62283140,62284911,62287098,62287100,62288034,62290063,62290065,62291414,62294719,62295162
ENST00000687756	1	151436653	151437072	ENSG00000144893	MED12L	151089245,151091291,151092378,151093722,151093724,151094104,151094707,151095774,151095911,151096669,151096671,151097022,151097368,151098021,151099601,151105007,151105274,151106706,151106855,151107258,151109008,151118239,151120945,151123145,151124541,151127673,151128622,151130571,151133695,151134548,151134921,151137574,151137584,151138359,151138958,151139419,151139885,151142248,151142597,151143065,151144229,151144440,151145244,151145306,151152629,151153179,151154369,151155260,151156346,151163570,151164541,151166347,151169464,151169466,151170112,151170995,151171924,151171926,151172752,151178379,151179689,151181549,151183149,151183398,151184321,151184323,151186600,151186935,151188206,151192831,151194450,151196012,151196409,151196772,151199648,151201422,151205205,151205855,151208269,151210293,151212021,151213262,151216925,151217328,151217392,151218009,151219208,151223072,151226635,151226698,151226947,151227664,151228193,151228195,151229808,151231971,151232478,151234107,151234736,151235227,151237183,151239162,151240635,151247305,151248323,151248362,151249607,151250368,151250578,151252695,151252697,151253122,151254660,151255311,151256048,151258720,151261219,151262610,151263117,151264832,151266338,151266748,151269216,151269268,151270476,151274592,151276257,151277041,151277287,151277339,151277571,151278234,151278251,151280321,151284753,151288207,151288951,151289718,151291252,151292985,151298418,151298420,151298712,151299908,151301509,151301933,151302114,151303326,151303484,151303486,151305142,151307344,151307346,151307348,151309355,151313289,151313554,151313938,151320386,151321091,151322330,151324581,151329775,151331868,151333210,151333212,151334855,151336647,151337565,151337567,151337971,151342043,151344638,151345073,151345075,151350635,151351265,151355302,151356260,151359988,151361770,151367399,151368906,151372399,151375448,151377800,151377840,151379866,151381890,151382501,151383874,151383928,151384383,151386534,151387344,151390700,151391673,151393670,151394766,151395616,151397431,151398647,151399971,151401016,151403399,151403568,151403570,151403572,151403622,151405242,151405693,151407305,151409834,151411920,151412516,151412921,151413614,151414442,151417181,151424174,151424780,151424782,151426469,151426961,151427223,151428807,151429707,151432223,151432235,151432237,151433036,151434334,151436561
ENST00000699377	1	113451032	113451068	ENSG00000145349	CAMK2D	113419809,113422091,113424978,113431243,113431441,113432254,113433919,113434052,113435236,113435238,113436329,113436578,113437046,113440105,113440368,113442028,113443336,113447139,113449194,113450273,113453060,113454412,113454426,113454428,113455576,113455668,113463101,113464563,113465107,113465496,113467093,113468227,113469040,113470770,113470851,113472220,113472222,113472224,113474326,113477200,113479018,113480106,113481087,113481624,113483550,113489607,113497137,113497868,113498223,113500596,113500634,113501643,113501700,113501743,113502079,113502594,113503193,113504684,113505957,113505959,113510745,113513319,113517877,113517879,113522328,113525635,113526443,113526445,113526447,113526855,113530543,113530940,113530942,113532187,113533292,113535373,113535715,113537542,113538745,113539164,113539583,113541856,113543569,113544454,113546195,113547718,113547720,113548512,113550317,113551194,113551951,113552498,113555677,113556378,113557275,113559047,113559611,113562305,113562554,113564239,113564241,113565519,113567009,113569442,113569712,113570595,113571548,113572505,113573252,113574609,113575782,113575836,113576518,113576843,113580003,113580219,113580957,113583839,113586856,113588142,113589010,113589431,113589693,113589856,113590001,113592260,113594530,113598812,113599365,113601835,113605354,113610392,113610729,113610811,113612894,113614626,113618709,113619926,113622632,113625867,113625869,113626401,113627566,113627568,113627815,113627850,113628207,113630281,113632368,113633709,113633969,113635988,113636961,113637808,113638153,113643410,113646755,113647412,113648485,113650385,113652290,113653864,113653866,113656317,113656564,113660318,113660454,113660532,113664569,113666576,113666578,113666580,113666598,113667450,113669711,113670406,113672024,113673593,113674983,113677073,113682083,113684349,113687082,113687452,113689430,113691245,113692429,113692513,113698856,113701015,113702338,113705948,113708390,113708547,113708869,113710912,113711318,113712889,113712891,113722046,113722048,113722707,113728941,113732369,113732613,113737243,113738382,113741334,113741373,113742035,113744816,113747130,113747880,113749338,113749981,113750461,113758318,113758617
ENST00000513826	1	148442835	148442836	ENSG00000145868	FBXO38	148386116,148386467,148393929,148394032,148394993,148396881,148398605,148399462,148400464,148402225,148404036,148405135,148407861,148411334,148415323,148416774,148419759,148419761,148419848,148424279,148424355,148429178,148429532,148431326,148441733,148441850,148442231
ENST00000381095	1	5890032	5890042	ENSG00000146938	NLGN4X	5841417,5841435,5841526,5841589,5842702,5842704,5845702,5847296,5847630,5848693,5848831,5848870,5848872,5849889,5851222,5851905,5853283,5853503,5853505,5853877,5853879,5855611,5855613,5855615,5856186,5861320,5861519,5862672,5862956,5864437,5864443,5867082,5867268,5869428,5871326,5871392,5876008,5876010,5876425,5878253,5878356,5879044,5879046,5879054,5879106,5879808,5881129,5882017,5883918,5887007,5888160,5888162,5888774,5888808,5889145,5889373,5891273,5891718,5891848,5891850,5894835,5895006,5895015,5895840,5896547,5897509,5898391,5900728,5901685,5902953,5902955,5902957,5903888,5907812,5908972,5909698,5912135,5914179,5914354,5914655,5914786,5915481,5917710,5918428,5918560,5920910,5926737,5927635,5928964,5929567,5929569,5930524,5930730,5933399,5934139,5939074,5939150,5939245,5940113,5942124,5943097,5943526,5943928,5945343,5945730,5945886,5946708,5946922,5948979,5949813,5952256,5952690,5952818,5953567,5956260,5957658,5958324,5958915,5961913,5962275,5962284,5962286,5963701,5965232,5965362,5967575,5969716,5970954,5971707,5972162,5972174,5972176,5972178,5972180,5972182,5972200,5974224,5976233,5976235,5977893,5978839,5979234,5979248,5981949,5982071,5984277,5984818,5987202,5987394,5987474,5987605,5989847,5990598,5990828,5990984,5990986,5991607,5992469,5993251,5994592,5998825,5998932,5999256,5999258,5999545,5999605,5999671,6002074,6002147,6002160,6004682,6006039,6007228,6012337,6013199,6013726,6016809,6018605,6019237,6019239,6019427,6019995,6021675,6021854,6022590,6022910,6027026,6028796,6028798,6031679,6031847,6032362,6032364,6032653,6033291,6033312,6033432,6034305,6034465,6034853,6037174,6037589,6037991,6038020,6038089,6038123,6038125,6038127,6038419,6039710,6039919,6041100,6047944,6048536,6048968,6049953,6053387,6053877,6054488,6056005,6056007,6056344,6056628,6058159,6060425,6060700,6064587,6064804,6064812,6065900,6066133,6067483,6068356,6069852,6072557,6074058,6075084,6075258,6076873,6077069,6078208,6079435,6080084,6081467,6082035,6082171,6082275,6085006,6086096,6086730,6086934,6087324,6088194,6088196,6089530,6089801,6095222,6095904,6095906,6100729,6101204,6102222,6103487,6104017,6104019,6104228,6104805,6105869,6106393,6107579,6108736,6109134,6109689,6109702,6112095,6112496,6114563,6115342,6115911,6117385,6118100,6121428,6121452,6125039,6126217,6127266,6127720,6129039,6129326,6130505,6130580,6131200,6131673,6132374,6134481,6135668,6138285,6139081,6139399,6140268,6140987,6142553,6143064,6147702,6148102,6148910,6150686,6150907,6150909,6151103,6152095,6152485,6152487,6152530,6152813,6155565,6155567,6155569,6155571,6155573,6156088,6157249,6157251,6158592,6158606,6161897,6161899,6163532,6165695,6165903,6166049,6166681,6166940,6167603,6168185,6169220,6169747,6170567,6170569,6173235,6174473,6174709,6178966,6183461,6186017,6186019,6186216,6191245,6192640,6192785,6192787,6193679,6193681,6193689,6193726,6194909,6195116,6195539,6196702,6196764,6197406,6198602,6199827,6199829,6200151,6201174,6203808,6203967,6204158,6204192,6204194,6209547,6209711,6210140,6213391,6216934,6218108,6218110,6219105,6219205,6221636,6221909,6225467,6225577,6226396,6227644,6228286
ENST00000418909	1	9949441	9949443	ENSG00000146950	SHROOM2	9786508,9789063,9789318,9789320,9789322,9789553,9791376,9791618,9791863,9793889,9795665,9800173,9801691,9802857,9803800,9803802,9806552,9806712,9807600,9807984,9809577,9810378,9810380,9811621,9811758,9814870,9814872,9818853,9819175,9822581,9823577,9826070,9826275,9828223,9829840,9829842,9830746,9830949,9831795,9831797,9832505,9832524,9832955,9833645,9833647,9834259,9834364,9840199,9841539,9842110,9846264,9848668,9848772,9849861,9849863,9856741,9857208,9857955,9859627,9860385,9861120,9861897,9862098,9864101,9864320,9866324,9870094,9870877,9871900,9873914,9877316,9878464,9878784,9879217,9883042,9883685,9883687,9886238,9887263,9887561,9887830,9888747,9888749,9891697,9891809,9892559,9893247,9897737,9899981,9901604,9902059,9902092,9902336,9903414,9907801,9909015,9912898,9912914,9912916,9913274,9913669,9913959,9914306,9915544,9916266,9916329,9918198,9918200,9919722,9922104,9922198,9924285,9924800,9925958,9927702,9928300,9928583,9928622,9928720,9928823,9928947,9929035,9929054,9930714,9932018,9932405,9933641,9941622,9943094,9945253,9947201,9947325,9947604,9948344
ENST00000276480	1	52110838	52110839	ENSG00000147488	ST18	52115394,52116216,52116531,52118657,52119638,52119853,52119855,52121495,52123519,52123955,52124745,52124882,52127441,52129913,52131383,52132252,52132337,52133667,52134643,52134891,52135429,52137603,52137969,52140192,52140237,52142956,52145704,52145706,52145708,52146266,52147229,52147668,52148541,52148543,52152213,52156131,52156750,52156766,52156768,52157031,52157626,52158903,52159137,52160219,52165211,52165213,52167611,52167836,52169198,52169558,52169649,52170731,52173290,52173292,52177226,52179198,52182777,52183791,52183983,52189859,52190149,52190382,52190560,52190653,52191549,52191761,52191948,52192377,52192412,52196825,52198521,52198882,52202248,52203692,52204759,52206013,52210786,52211080,52211135,52211781,52217620,52218362,52219330,52221579,52222714,52222831,52225349,52226261,52228150,52229671,52235626,52235807,52239418,52241456,52243654,52243915,52247271,52248957,52248959,52249753,52254573,52255463,52260381,52260452,52263797,52269029,52269548,52271501,52272418,52273864,52274636,52274638,52274640,52276037,52276142,52276245,52276348,52276433,52276615,52279909,52280441,52282118,52283701,52284143,52286460,52286462,52287959,52289328,52292179,52292370,52292372,52292374,52292438,52292946,52293309,52293762,52294357,52295948,52296115,52296506,52297027,52297150,52297346,52297827,52298660,52302403,52302405,52303199,52303902,52304065,52304067,52305358,52306090,52307718,52308119,52309970,52310498,52310500,52311595,52312952,52313061,52313365,52316853,52316855,52318273,52318588,52319790,52319830,52321142,52323122,52326712,52328810,52329208,52329995,52332297,52334468,52336717,52341322,52341491,52342132,52345441,52356572,52360265,52360976,52361059,52363615,52364193,52365160,52365843,52367100,52370042,52370044,52370357,52370371,52370373,52370375,52370377,52370379,52370399,52370431,52370544,52370546,52370860,52371469,52371690,52371806,52373431,52377864,52377950,52377952,52378486,52379574,52380461,52384532,52385235,52385748,52385750,52385752,52385783,52389067,52393969,52395927,52397659,52398772,52400247,52401352,52403053,52407724,52408811,52410136,52410593,52410684,52411090,52411092,52411201,52411258,52414182,52417530,52417756,52417891,52420092,52421604,52422212,52423638,52424995,52428892,52431146,52431350,52436095,52436097,52436986,52438666,52438929,52439108,52439198,52439220,52439264,52440076,52440078,52441173,52444417,52445047,52445337,52448259,52452694,52454084,52457206,52457265,52460380
ENST00000405786	1	41510980	41511095	ENSG00000147533	GOLGA7	41488630,41488632,41491441,41493703,41494799,41494801,41495429,41496206,41496226,41497449,41497638,41500327,41502441,41504283,41504557,41504637,41505291,41506202,41507172,41508318,41509074
ENST00000373700	1	67921899	67921905	ENSG00000148634	HERC4	67922617,67926947,67928498,67928500,67929508,67933121,67934626,67935063,67935793,67936595,67938020,67938628,67939425,67939646,67945736,67946484,67949152,67950772,67956739,67961168,67969990,67972389,67972879,67972881,67973338,67975393,67975654,67976539,67981104,67982593,67986497,67988854,67995477,67997739,67997879,67997881,68000447,68002549,68004835,68005379,68007994,68009720,68010214,68012927,68014649,68016160,68017004,68017631,68018743,68022718,68024490,68024657,68025096,68026240,68026385,68026387,68029360,68030309,68034069,68034225,68035533,68043284,68048743,68049011,68050059,68057282,68064422,68064931,68065206,68065728,68066604,68070958,68073913
ENST00000532437	1	57299642	57299644	ENSG00000149115	TNKS1BP1	57301747,57303185,57303714,57308107,57310751,57310817,57315492,57315785,57317068,57319994,57321536,57323389
ENST00000524558	1	75572782	75572783	ENSG00000149257	SERPINH1	75563475,75565058
ENST00000506894	1	175632934	175633447	ENSG00000150625	GPM6A	175633420,175634187,175636933,175637908,175642744,175643042,175645188,175647545,175647547,175647941,175650918,175652538,175654411,175656332,175658271,175661016,175665248,175665271,175665273,175673134,175675269,175678522,175680782,175682256,175683226,175688409,175691078,175695529,175696982,175696984,175698781,175699204,175702062,175702064,175702066,175714238,175715689,175721344,175721976,175722229,175722690,175724685,175724832,175725437,175728210,175729674,175730021,175730124,175731853,175731855,175736164,175737375,175738828,175740371,175740961,175743698,175745394,175746943,175749496,175753732,175754212,175755468,175756761,175758800,175758999,175759060,175760048,175761939,175762733,175777078,175777462,175778046,175779301,175780374,175780514,175780567,175784986,175787253,175788673,175792505,175793521,175794606,175794644,175796800,175797510,175798550,175799297,175802547,175809183,175811783,175813698,175815155,175817772,175818591,175818593,175818595,175818597,175818599,175818601,175818603,175820412,175820414,175822788,175822790,175826643,175829588,175830004,175830732,175832706,175833383,175834203,175834368,175834581,175835854,175837344,175840351,175844588,175849035,175849260,175850949,175850951,175858865,175860750,175861093,175861710,175862807,175865157,175865626,175866200,175866582,175866733,175868667,175868869,175872470,175875690,175876329,175881536,175885005,175885577,175886593,175889285,175890013,175890698,175890700,175890896,175891995,175894524,175894526,175894875,175897490,175897672,175901373,175902421,175902486,175906584,175906592,175907234,175907477,175912039,175912523,175913075,175914248,175914283,175916109,175920091,175920413,175923698,175927105,175928921,175930114,175931765,175931960,175932979,175936420,175937531,175938823,175941437,175941634,175941850,175947564,175947928,175947930,175949061,175953132,175953134,175953136,175953500,175957412,175959365,175959391,175959429,175959716,175963477,175969055,175971967,175972727,175973466,175976589,175979562,175980225,175980910,175981524,175983358,175986793,175988558,175988685,175992057,175995552,175997910,175998510
ENST00000623213	1	127452516	127452517	ENSG00000150760	DOCK1	126911467,126911642,126913656,126914113,126915812,126918220,126918262,126918333,126919157,126921797,126922977,126924460,126928133,126929622,126929786,126930644,126931375,126933515,126933644,126934699,126935907,126936482,126938191,126939460,126940313,126943560,126946032,126949936,126955270,126961176,126961617,126964375,126964941,126966710,126968369,126969545,126970095,126971561,126972771,126972968,126974700,126974860,126978013,126978379,126978381,126978469,126980735,126980804,126980806,126980820,126982388,126983513,126983572,126983588,126985528,126985530,126987381,126987383,126991186,126991674,126993015,126993668,126995900,126997925,126999033,126999820,127003029,127003137,127003197,127003346,127003822,127005434,127007092,127010074,127012413,127012539,127012632,127013000,127015390,127016664,127017558,127018528,127019949,127022254,127022400,127023481,127028052,127028133,127028135,127029283,127029285,127029701,127031017,127032235,127032415,127033781,127033962,127033964,127035860,127036246,127036368,127037650,127040104,127040341,127043507,127043706,127045346,127046242,127046475,127046477,127047755,127047809,127047811,127054466,127055113,127055214,127058353,127061500,127066376,127067090,127067376,127067378,127071534,127072111,127072835,127073187,127075037,127078323,127078643,127078645,127079799,127084208,127086861,127087267,127088217,127088431,127091841,127094346,127095537,127097537,127098412,127098501,127098710,127100384,127101818,127105626,127105628,127106194,127110116,127113258,127114695,127117846,127117904,127119006,127120079,127120110,127124204,127125265,127125948,127126797,127127617,127128315,127128500,127128502,127128590,127129805,127130674,127131124,127133294,127133296,127133883,127134709,127136381,127138956,127139150,127141571,127142805,127143738,127147571,127147573,127150056,127150685,127151677,127152383,127153864,127153877,127154048,127154976,127159104,127159353,127159566,127162256,127162819,127162996,127164559,127164561,127164621,127164829,127166730,127168219,127170875,127176652,127177282,127179774,127179835,127180629,127182270,127182403,127182405,127183435,127183919,127184012,127184887,127185878,127186862,127189095,127190269,127194208,127194344,127194386,127196833,127196943,127197180,127198475,127198795,127199533,127199853,127199855,127204431,127205423,127205953,127206039,127208380,127209292,127209827,127210652,127211898,127216133,127216135,127216913,127219563,127220490,127221348,127224588,127224856,127224858,127227584,127228633,127228888,127231399,127232037,127232896,127234538,127234660,127235494,127237554,127237995,127238068,127241530,127242212,127245618,127248023,127248206,127248924,127248944,127251107,127251847,127255113,127255812,127256835,127257782,127258192,127260608,127260618,127260666,127260676,127260718,127260740,127260772,127260816,127260826,127260868,127260918,127260960,127261006,127261016,127261060,127261104,127261114,127261130,127261174,127261184,127261208,127261218,127261244,127261254,127261278,127261288,127261314,127261324,127261368,127261390,127261400,127261444,127261470,127261498,127261520,127261530,127261574,127261584,127261602,127261630,127261642,127261652,127261674,127261684,127261706,127261716,127261760,127261786,127261796,127261829,127261855,127261899,127261931,127261971,127262017,127262027,127262069,127262107,127262165,127262255,127262265,127265642,127266559,127266676,127266792,127267735,127268106,127268372,127269854,127271314,127271555,127271613,127271978,127272016,127272549,127272841,127274046,127274090,127274127,127276812,127276814,127279829,127283602,127283731,127283848,127284450,127285319,127285644,127288927,127289325,127289327,127289424,127289993,127290972,127291304,127293196,127293965,127294793,127296761,127296763,127298155,127299079,127299272,127300228,127302045,127302891,127304750,127308547,127308902,127311841,127312331,127312530,127313341,127314553,127317425,127317763,127319418,127321660,127322569,127324899,127325075,127331020,127334108,127336253,127337230,127338801,127339658,127339660,127339734,127339900,127341913,127344313,127344353,127344831,127346304,127347358,127347667,127347669,127348060,127348829,127348831,127349051,127350167,127350169,127350951,127354346,127354348,127357611,127358198,127358632,127360731,127361741,127362926,127363028,127363096,127365232,127367771,127369547,127369549,127369650,127372843,127374163,127375698,127377995,127380021,127380145,127381351,127382783,127382875,127384949,127385043,127387450,127387673,127388938,127393014,127397676,127397848,127397871,127398030,127399540,127401032,127405058,127406111,127408974,127410379,127417720,127418126,127418400,127419772,127420561,127422106,127427770,127432016,127432860,127433750,127435198,127435200,127435856,127436386,127436588,127438553,127442846,127444269,127446599,127449612
ENST00000480911	1	2633629;2634297;2648475;2651640;2653835;2655147;2664825;2665581;2666686;2668933;2674541;2677094;2677733;2679444;2682550;2685736;2686166;2688447;2690900	2633712;2634380;2648507;2651768;2653900;2655238;2664990;2665708;2666782;2669035;2674642;2677221;2677867;2679796;2682678;2685842;2686269;2688779;2697950	ENSG00000151067	CACNA1C	1971160,1971757,1972440,1972541,1973877,1974592,1974757,1975630,1980303,1981890,1984071,1986265,1992501,1993111,1994734,1995340,1997850,1997852,2001619,2001621,2005265,2005757,2009753,2011929,2018893,2020074,2020476,2020478,2022588,2024495,2025844,2029516,2038811,2039149,2046484,2049535,2049657,2056176,2056725,2062596,2062901,2065967,2066241,2066807,2069403,2073682,2074364,2074366,2075945,2077132,2078496,2078821,2083837,2086490,2088220,2089168,2089328,2090704,2092708,2093562,2094690,2095757,2095759,2096252,2099069,2102260,2103050,2108407,2109439,2109682,2112049,2112712,2113730,2113732,2114734,2114865,2117631,2120497,2121152,2121925,2124500,2125366,2125622,2126551,2127405,2128946,2129790,2130769,2137216,2139049,2139806,2140706,2141681,2141908,2142606,2145058,2148012,2148030,2149985,2150435,2150671,2150972,2152149,2152478,2156891,2156951,2157409,2161304,2162932,2163066,2163743,2165677,2167620,2167622,2167919,2167921,2168087,2173571,2174145,2175082,2175335,2176620,2178350,2178386,2178418,2180182,2182316,2187405,2190136,2191559,2191589,2191619,2191697,2191745,2191783,2191843,2191899,2192083,2193491,2194732,2197291,2200478,2202045,2203100,2203781,2203783,2204485,2205574,2206755,2208152,2208684,2209003,2210366,2210610,2210764,2211132,2211599,2212406,2212862,2212920,2215102,2217560,2217574,2218282,2219223,2220320,2222666,2224447,2224546,2225087,2225501,2227087,2231320,2232021,2233352,2234311,2234436,2240236,2240663,2241954,2241956,2243472,2243474,2245327,2245329,2245980,2246892,2246955,2247243,2247405,2256290,2257471,2257491,2261269,2265961,2267186,2270072,2271764,2271938,2271952,2273946,2275450,2275492,2276473,2277824,2277955,2279504,2279696,2283803,2283857,2284158,2287006,2288847,2289943,2291831,2292304,2292306,2292359,2292880,2296087,2296782,2297137,2297719,2297899,2300265,2300494,2303118,2305711,2305805,2307733,2308497,2308725,2309904,2314806,2316489,2317410,2319266,2319295,2319308,2319310,2319325,2319435,2322790,2331933,2332786,2335539,2337209,2338321,2339932,2341055,2343858,2345101,2349519,2351157,2354560,2354562,2354722,2355277,2361369,2362565,2363005,2366899,2367199,2368103,2373526,2373887,2374864,2374866,2374868,2375188,2375844,2377354,2377387,2378316,2379260,2380275,2380286,2380449,2382352,2384191,2384884,2390322,2392500,2396325,2396327,2397084,2399109,2401164,2401823,2404431,2404515,2404644,2405296,2405755,2410143,2410435,2410565,2410577,2410646,2410735,2410816,2412904,2413339,2418973,2420475,2423259,2423518,2426426,2428427,2431686,2434573,2434575,2434649,2437556,2441003,2443597,2444871,2446797,2447812,2448103,2449671,2449849,2451161,2451163,2451354,2453782,2454974,2455549,2456047,2458702,2458808,2459996,2460914,2463541,2465850,2468986,2475918,2476869,2477998,2478044,2478270,2480446,2481680,2483053,2486037,2487942,2489737,2491306,2492490,2492492,2493710,2495396,2496397,2496700,2498957,2502734,2502772,2503135,2507387,2507515,2508733,2510035,2511282,2511565,2511605,2512423,2513418,2515229,2516171,2517212,2518036,2519024,2519311,2522778,2524086,2524206,2524208,2525660,2526255,2527584,2530802,2534090,2534265,2535055,2536685,2536687,2536697,2540717,2543744,2543886,2544125,2544846,2545930,2546110,2546170,2546560,2546620,2548773,2549349,2552182,2553662,2554300,2555764,2557563,2557832,2558271,2559248,2560077,2560090,2560957,2561545,2561907,2562779,2564353,2567352,2567921,2571011,2571267,2571931,2571955,2575110,2577471,2577632,2577648,2579725,2580401,2581320,2583757,2583759,2583761,2588295,2588817,2588991,2591267,2592646,2597827,2599879,2599900,2599910,2601677,2601992,2602095,2602596,2603056,2603346,2605307,2607831,2610693,2612237,2612932,2614063,2617840,2618441,2618978,2620725,2620745,2620870,2620872,2620874,2620876,2620878,2622011,2626525,2626563,2628197,2629513,2629773,2634290,2634311,2634969,2635143,2635537,2635825,2635853,2636075,2636954,2638716,2646739,2648617,2653140,2654797,2655008,2655280,2655668,2656664,2658352,2658719,2658721,2659486,2661768,2664113,2664344,2664399,2664795,2664865,2666523,2667631,2667930,2673015,2675327,2675679,2675780,2676186,2677749,2678929,2680721,2680723,2681298,2681839,2682457,2685083,2685137,2685382,2685606,2687684,2688080,2689049,2692897,2694701,2696455,2696576,2697247,2697461
